assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
UNY1085P	contig_1 [gcode=11] [topology=linear]	903386	RS00395_29805_29805_lp54_ParA_X	lp54	RS00395	903386	380	99.72527472527473	1091	363	[(1, 364)]	[(368811, 369902)]	[(1, 364)]	0.12076786667050408
UNY1085P	contig_1 [gcode=11] [topology=linear]	903386	B379_chromosome_ParA_2	chromosome	B379	903386	380	98.07692307692307	1091	363	[(1, 364)]	[(368811, 369902)]	[(1, 364)]	0.12076786667050408
UNY1085P	contig_1 [gcode=11] [topology=linear]	903386	80a_chromosome_ParA_2	chromosome	80a	903386	380	98.07692307692307	1091	363	[(1, 364)]	[(368811, 369902)]	[(1, 364)]	0.12076786667050408
UNY1085P	contig_1 [gcode=11] [topology=linear]	903386	NE_5261_chromosome_ParA_2	chromosome	NE_5261	903386	380	98.07692307692307	1091	363	[(1, 364)]	[(368811, 369902)]	[(1, 364)]	0.12076786667050408
UNY1085P	contig_1 [gcode=11] [topology=linear]	903386	B500_chromosome_ParA_2	chromosome	B500	903386	380	98.07692307692307	1091	363	[(1, 364)]	[(368811, 369902)]	[(1, 364)]	0.12076786667050408
UNY1085P	contig_3 [gcode=11] [topology=linear]	27704	RS06035_N40_N40_cp32-12_ParA_X	cp32-12	RS06035	27704	260	100.0	779	259	[(1, 260)]	[(14504, 15283)]	[(1, 260)]	2.811868322263933
UNY1085P	contig_3 [gcode=11] [topology=linear]	27704	RS00580_ZS7_ZS7_cp32-12_ParA_X	cp32-12	RS00580	27704	260	91.92307692307692	779	259	[(1, 260)]	[(14504, 15283)]	[(1, 260)]	2.811868322263933
UNY1085P	contig_3 [gcode=11] [topology=linear]	27704	RS07125_JD1_JD1_cp32-12_ParA_X	cp32-12	RS07125	27704	260	92.66409266409266	770	258	[(1, 259)]	[(14504, 15274)]	[(1, 259)]	2.7793820386947736
UNY1085P	contig_3 [gcode=11] [topology=linear]	27704	297_cp32-12_ParA_X	cp32-12	297	27704	260	93.7007874015748	761	253	[(1, 254)]	[(14504, 15265)]	[(1, 254)]	2.7468957551256135
UNY1085P	contig_3 [gcode=11] [topology=linear]	27704	RS04445_118a_118a_cp32-8_ParA_X	cp32-8	RS04445	27704	246	81.30081300813008	737	245	[(1, 246)]	[(14504, 15241)]	[(1, 246)]	2.6602656656078545
UNY1085P	contig_4 [gcode=11] [topology=linear]	30617	RS05205_B331_B331_cp32_4_ParA_X	cp32-4	RS05205	30617	251	100.0	752	250	[(1, 251)]	[(15150, 15902)]	[(1, 251)]	2.456151811085345
UNY1085P	contig_4 [gcode=11] [topology=linear]	30617	B379_cp32-2_ParA_1	cp32-2	B379	30617	251	99.60159362549801	752	250	[(1, 251)]	[(15150, 15902)]	[(1, 251)]	2.456151811085345
UNY1085P	contig_4 [gcode=11] [topology=linear]	30617	RS06370_72a_72a_cp32-1_ParA_X	cp32-1	RS06370	30617	251	99.60159362549801	752	250	[(1, 251)]	[(15150, 15902)]	[(1, 251)]	2.456151811085345
UNY1085P	contig_4 [gcode=11] [topology=linear]	30617	RS02205_MM1_plsm_cp32-4_ParA_X	cp32-4	RS02205	30617	251	99.20318725099602	752	250	[(1, 251)]	[(15150, 15902)]	[(1, 251)]	2.456151811085345
