assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
GCF_002151505.1_ASM215150v1_genomic	NZ_CP019767.1 Borreliella burgdorferi strain B31_NRZ isolate B31 chromosome, complete genome	909921	NE_5261_chromosome_ParA_2	chromosome	NE_5261	909921	380	100.0	1097	365	[(1, 366)]	[(368075, 369172)]	[(1, 366)]	0.12055991674002468
GCF_002151505.1_ASM215150v1_genomic	NZ_CP019767.1 Borreliella burgdorferi strain B31_NRZ isolate B31 chromosome, complete genome	909921	B379_chromosome_ParA_2	chromosome	B379	909921	380	99.4535519125683	1097	365	[(1, 366)]	[(368075, 369172)]	[(1, 366)]	0.12055991674002468
GCF_002151505.1_ASM215150v1_genomic	NZ_CP019767.1 Borreliella burgdorferi strain B31_NRZ isolate B31 chromosome, complete genome	909921	80a_chromosome_ParA_2	chromosome	80a	909921	380	99.4535519125683	1097	365	[(1, 366)]	[(368075, 369172)]	[(1, 366)]	0.12055991674002468
GCF_002151505.1_ASM215150v1_genomic	NZ_CP019767.1 Borreliella burgdorferi strain B31_NRZ isolate B31 chromosome, complete genome	909921	B500_chromosome_ParA_2	chromosome	B500	909921	380	99.45054945054946	1091	363	[(1, 364)]	[(368075, 369166)]	[(1, 364)]	0.11990051883625061
GCF_002151505.1_ASM215150v1_genomic	NZ_CP019767.1 Borreliella burgdorferi strain B31_NRZ isolate B31 chromosome, complete genome	909921	RS04200_WI91-23_WI91-23_lp56_ParA_X	lp56	RS04200	909921	380	99.17582417582418	1091	363	[(1, 364)]	[(368075, 369166)]	[(1, 364)]	0.11990051883625061
GCF_002151505.1_ASM215150v1_genomic	NZ_CP019761.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_lp17, complete sequence	16821	RS06485_N40_N40_lp17_ParA_X	lp17	RS06485	16821	246	99.58677685950413	725	241	[(1, 242)]	[(2758, 3483)]	[(1, 242)]	4.310088579751501
GCF_002151505.1_ASM215150v1_genomic	NZ_CP019761.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_lp17, complete sequence	16821	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	16821	246	100.0	725	241	[(1, 242)]	[(2758, 3483)]	[(1, 242)]	4.310088579751501
GCF_002151505.1_ASM215150v1_genomic	NZ_CP019755.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_cp26, complete sequence	26498	NE_5261_cp26_ParA_1	cp26	NE_5261	26498	253	100.0	758	252	[(1, 253)]	[(9275, 10033)]	[(1, 253)]	2.86059325232093
GCF_002151505.1_ASM215150v1_genomic	NZ_CP019755.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_cp26, complete sequence	26498	B12_B31_cp26_ParA_X	cp26	B12	26498	253	99.60474308300395	758	252	[(1, 253)]	[(9275, 10033)]	[(1, 253)]	2.86059325232093
GCF_002151505.1_ASM215150v1_genomic	NZ_CP019755.1 Borreliella burgdorferi strain B31_NRZ isolate B31 plasmid p_cp26, complete sequence	26498	MM1_cp26_ParA_1	cp26	MM1	26498	253	99.60474308300395	758	252	[(1, 253)]	[(9275, 10033)]	[(1, 253)]	2.86059325232093
