assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
URI44H	contig_1 [gcode=11] [topology=linear]	921082	B379_chromosome_ParA_2	chromosome	B379	921082	380	100.0	1097	365	[(1, 366)]	[(368589, 369686)]	[(1, 366)]	0.11909905958427155
URI44H	contig_1 [gcode=11] [topology=linear]	921082	80a_chromosome_ParA_2	chromosome	80a	921082	380	99.4535519125683	1097	365	[(1, 366)]	[(368589, 369686)]	[(1, 366)]	0.11909905958427155
URI44H	contig_1 [gcode=11] [topology=linear]	921082	NE_5261_chromosome_ParA_2	chromosome	NE_5261	921082	380	99.4535519125683	1097	365	[(1, 366)]	[(368589, 369686)]	[(1, 366)]	0.11909905958427155
URI44H	contig_1 [gcode=11] [topology=linear]	921082	B500_chromosome_ParA_2	chromosome	B500	921082	380	99.45054945054946	1091	363	[(1, 364)]	[(368589, 369680)]	[(1, 364)]	0.11844765178344599
URI44H	contig_1 [gcode=11] [topology=linear]	921082	RS04200_WI91-23_WI91-23_lp56_ParA_X	lp56	RS04200	921082	380	99.17582417582418	1091	363	[(1, 364)]	[(368589, 369680)]	[(1, 364)]	0.11844765178344599
URI44H	contig_2 [gcode=11] [topology=linear]	53768	A20_B31_lp54_ParA_X	lp54	A20	53768	250	100.0	749	249	[(1, 250)]	[(39417, 40166)]	[(1, 250)]	1.393021871745276
URI44H	contig_3 [gcode=11] [topology=linear]	30638	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30638	249	100.0	746	248	[(1, 249)]	[(8604, 9350)]	[(1, 249)]	2.4348847836020626
URI44H	contig_3 [gcode=11] [topology=linear]	30638	M32_B31_cp32-6_ParA_X	cp32-6	M32	30638	249	99.59839357429718	746	248	[(1, 249)]	[(8604, 9350)]	[(1, 249)]	2.4348847836020626
URI44H	contig_3 [gcode=11] [topology=linear]	30638	RS05165_118a_118a_cp32-6_ParA_X	cp32-6	RS05165	30638	249	99.19678714859438	746	248	[(1, 249)]	[(8604, 9350)]	[(1, 249)]	2.4348847836020626
URI44H	contig_4 [gcode=11] [topology=linear]	30301	RS05205_B331_B331_cp32_4_ParA_X	cp32-4	RS05205	30301	251	99.60159362549801	752	250	[(1, 251)]	[(9200, 9952)]	[(1, 251)]	2.481766278340649
URI44H	contig_4 [gcode=11] [topology=linear]	30301	B379_cp32-2_ParA_1	cp32-2	B379	30301	251	100.0	752	250	[(1, 251)]	[(9200, 9952)]	[(1, 251)]	2.481766278340649
URI44H	contig_4 [gcode=11] [topology=linear]	30301	RS02205_MM1_plsm_cp32-4_ParA_X	cp32-4	RS02205	30301	251	99.60159362549801	752	250	[(1, 251)]	[(9200, 9952)]	[(1, 251)]	2.481766278340649
URI44H	contig_4 [gcode=11] [topology=linear]	30301	RS06370_72a_72a_cp32-1_ParA_X	cp32-1	RS06370	30301	251	99.20318725099602	752	250	[(1, 251)]	[(9200, 9952)]	[(1, 251)]	2.481766278340649
URI44H	contig_4 [gcode=11] [topology=linear]	30301	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30301	251	98.80478087649402	752	250	[(1, 251)]	[(9200, 9952)]	[(1, 251)]	2.481766278340649
URI44H	contig_5 [gcode=11] [topology=linear]	30259	S35_B31_cp32-3_ParA_X	cp32-3	S35	30259	246	100.0	737	245	[(1, 246)]	[(25789, 26526)]	[(1, 246)]	2.4356389834429426
URI44H	contig_5 [gcode=11] [topology=linear]	30259	RS04790_B331_B331_cp32_10_ParA_X	cp32-10	RS04790	30259	246	99.59349593495935	737	245	[(1, 246)]	[(25789, 26526)]	[(1, 246)]	2.4356389834429426
URI44H	contig_5 [gcode=11] [topology=linear]	30259	RS05790_72a_72a_lp32-3_ParA_X	lp32-3	RS05790	30259	246	96.7479674796748	737	245	[(1, 246)]	[(25789, 26526)]	[(1, 246)]	2.4356389834429426
URI44H	contig_5 [gcode=11] [topology=linear]	30259	RS06375_CA-11.2A_CA-11.2A_cp32-3_ParA_X	cp32-3	RS06375	30259	246	93.4959349593496	737	245	[(1, 246)]	[(25789, 26526)]	[(1, 246)]	2.4356389834429426
URI44H	contig_6 [gcode=11] [topology=linear]	30250	RS07790_JD1_JD1_lp38_ParA_X	lp38	RS07790	30250	245	100.0	734	244	[(1, 245)]	[(24778, 25512)]	[(1, 245)]	2.4264462809917355
URI44H	contig_6 [gcode=11] [topology=linear]	30250	RS05780_N40_N40_lp38_ParA_X	lp38	RS05780	30250	245	93.06122448979592	734	244	[(1, 245)]	[(24778, 25512)]	[(1, 245)]	2.4264462809917355
URI44H	contig_6 [gcode=11] [topology=linear]	30250	RS04825_29805_29805_lp38_ParA_X	lp38	RS04825	30250	245	92.65306122448979	734	244	[(1, 245)]	[(24778, 25512)]	[(1, 245)]	2.4264462809917355
URI44H	contig_6 [gcode=11] [topology=linear]	30250	RS06690_B331_B331_lp38_ParA_X	lp38	RS06690	30250	245	91.42857142857143	734	244	[(1, 245)]	[(24778, 25512)]	[(1, 245)]	2.4264462809917355
URI44H	contig_6 [gcode=11] [topology=linear]	30250	J17_B31_lp38_ParA_X	lp38	J17	30250	245	91.83673469387756	734	244	[(1, 245)]	[(24778, 25512)]	[(1, 245)]	2.4264462809917355
URI44H	contig_7 [gcode=11] [topology=linear]	28668	I21_B31_lp28-4_ParA_X	lp28-4	I21	28668	250	100.0	749	249	[(1, 250)]	[(14610, 15359)]	[(1, 250)]	2.612669178177759
URI44H	contig_7 [gcode=11] [topology=linear]	28668	RS05970_CA-11.2A_CA-11.2A_lp36-28-4_ParA_X	lp36-28-4	RS05970	28668	250	99.2	749	249	[(1, 250)]	[(14610, 15359)]	[(1, 250)]	2.612669178177759
URI44H	contig_7 [gcode=11] [topology=linear]	28668	RS05930_ZS7_ZS7_lp28-4_ParA_X	lp28-4	RS05930	28668	250	98.8	749	249	[(1, 250)]	[(14610, 15359)]	[(1, 250)]	2.612669178177759
URI44H	contig_8 [gcode=11] [topology=linear]	27997	K21_B31_lp36_ParA_X	lp36	K21	27997	249	100.0	728	242	[(1, 243)]	[(14064, 14792)]	[(1, 243)]	2.6002786012787085
URI44H	contig_8 [gcode=11] [topology=linear]	27997	RS01335_MM1_plsm_lp36_ParA_X	lp36	RS01335	27997	249	99.58847736625515	728	242	[(1, 243)]	[(14064, 14792)]	[(1, 243)]	2.6002786012787085
URI44H	contig_8 [gcode=11] [topology=linear]	27997	RS06330_29805_29805_lp36_ParA_X	lp36	RS06330	27997	249	94.23868312757202	728	242	[(1, 243)]	[(14064, 14792)]	[(1, 243)]	2.6002786012787085
URI44H	contig_9 [gcode=11] [topology=linear]	27804	B379_lp28-5_ParA_1	lp28-5	B379	27804	247	100.0	740	246	[(1, 247)]	[(7277, 8017)]	[(1, 247)]	2.6614875557473745
URI44H	contig_9 [gcode=11] [topology=linear]	27804	RS06415_JD1_JD1_lp28-5_ParA_X	lp28-5	RS06415	27804	250	100.0	737	245	[(1, 246)]	[(7280, 8017)]	[(1, 246)]	2.6506977413321824
URI44H	contig_9 [gcode=11] [topology=linear]	27804	RS05390_N40_N40_lp28-5_ParA_X	lp28-5	RS05390	27804	245	96.73469387755102	734	244	[(1, 245)]	[(7283, 8017)]	[(1, 245)]	2.6399079269169903
URI44H	contig_10 [gcode=11] [topology=linear]	27219	H28_B31_lp28-3_ParA_X	lp28-3	H28	27219	251	100.0	752	250	[(1, 251)]	[(8496, 9248)]	[(1, 251)]	2.7627760020573864
URI44H	contig_10 [gcode=11] [topology=linear]	27219	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	27219	251	99.60159362549801	752	250	[(1, 251)]	[(8496, 9248)]	[(1, 251)]	2.7627760020573864
URI44H	contig_10 [gcode=11] [topology=linear]	27219	RS06760_Bol26_Bol26_lp28-3_ParA_X	lp28-3	RS06760	27219	251	97.60956175298804	752	250	[(1, 251)]	[(8496, 9248)]	[(1, 251)]	2.7627760020573864
URI44H	contig_10 [gcode=11] [topology=linear]	27219	RS07610_JD1_JD1_lp28-6_ParA_X	lp28-6	RS07610	27219	251	71.71314741035857	752	250	[(1, 251)]	[(8496, 9248)]	[(1, 251)]	2.7627760020573864
URI44H	contig_10 [gcode=11] [topology=linear]	27219	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	27219	251	71.31474103585657	752	250	[(1, 251)]	[(8496, 9248)]	[(1, 251)]	2.7627760020573864
URI44H	contig_11 [gcode=11] [topology=linear]	26514	JD1_cp26_ParA_1	cp26	JD1	26514	253	100.0	758	252	[(1, 253)]	[(250, 1008)]	[(1, 253)]	2.8588670136531644
URI44H	contig_11 [gcode=11] [topology=linear]	26514	RS06300_JD1_JD1_cp26_ParA_X	cp26	RS06300	26514	253	99.60474308300395	758	252	[(1, 253)]	[(250, 1008)]	[(1, 253)]	2.8588670136531644
URI44H	contig_11 [gcode=11] [topology=linear]	26514	MM1_cp26_ParA_1	cp26	MM1	26514	253	99.2094861660079	758	252	[(1, 253)]	[(250, 1008)]	[(1, 253)]	2.8588670136531644
URI44H	contig_11 [gcode=11] [topology=linear]	26514	RS00680_MM1_plsm_cp26_ParA_X	cp26	RS00680	26514	253	98.81422924901186	758	252	[(1, 253)]	[(250, 1008)]	[(1, 253)]	2.8588670136531644
URI44H	contig_11 [gcode=11] [topology=linear]	26514	pdb|156a|cp26_ParA_1	cp26	pdb|156a|cp26	26514	253	99.60474308300395	758	252	[(1, 253)]	[(250, 1008)]	[(1, 253)]	2.8588670136531644
URI44H	contig_12 [gcode=11] [topology=linear]	25140	RS00365_JD1_JD1_lp28-1_ParA_X	lp28-1	RS00365	25140	254	100.0	761	253	[(1, 254)]	[(9769, 10530)]	[(1, 254)]	3.0270485282418456
URI44H	contig_12 [gcode=11] [topology=linear]	25140	F24_B31_lp28-1_ParA_X	lp28-1	F24	25140	254	99.60629921259843	761	253	[(1, 254)]	[(9769, 10530)]	[(1, 254)]	3.0270485282418456
URI44H	contig_12 [gcode=11] [topology=linear]	25140	RS06670_WI91-23_WI91-23_lp28-1_ParA_X	lp28-1	RS06670	25140	254	99.21259842519686	761	253	[(1, 254)]	[(9769, 10530)]	[(1, 254)]	3.0270485282418456
URI44H	contig_12 [gcode=11] [topology=linear]	25140	RS05395_Bol26_Bol26_lp28-9_ParA_X	lp28-9	RS05395	25140	254	83.46456692913385	761	253	[(1, 254)]	[(9769, 10530)]	[(1, 254)]	3.0270485282418456
URI44H	contig_12 [gcode=11] [topology=linear]	25140	RS04795_72a_72a_cp32-13_ParA_X	cp32-13	RS04795	25140	254	73.51778656126481	758	252	[(1, 253)]	[(9772, 10530)]	[(1, 253)]	3.0151153540175017
URI44H	contig_13 [gcode=11] [topology=linear]	24780	RS00670_JD1_JD1_lp25_ParA_X	lp25	RS00670	24780	252	100.0	755	251	[(1, 252)]	[(11772, 12527)]	[(1, 252)]	3.04681194511703
URI44H	contig_13 [gcode=11] [topology=linear]	24780	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	24780	252	98.4126984126984	755	251	[(1, 252)]	[(11772, 12527)]	[(1, 252)]	3.04681194511703
URI44H	contig_13 [gcode=11] [topology=linear]	24780	RS05540_29805_29805_lp25_ParA_X	lp25	RS05540	24780	252	98.01587301587301	755	251	[(1, 252)]	[(11772, 12527)]	[(1, 252)]	3.04681194511703
URI44H	contig_14 [gcode=11] [topology=linear]	24223	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	24223	251	99.60159362549801	752	250	[(1, 251)]	[(1196, 1948)]	[(1, 251)]	3.104487470585807
URI44H	contig_14 [gcode=11] [topology=linear]	24223	RS07610_JD1_JD1_lp28-6_ParA_X	lp28-6	RS07610	24223	251	100.0	752	250	[(1, 251)]	[(1196, 1948)]	[(1, 251)]	3.104487470585807
URI44H	contig_14 [gcode=11] [topology=linear]	24223	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	24223	251	72.11155378486056	752	250	[(1, 251)]	[(1196, 1948)]	[(1, 251)]	3.104487470585807
URI44H	contig_14 [gcode=11] [topology=linear]	24223	H28_B31_lp28-3_ParA_X	lp28-3	H28	24223	251	71.71314741035857	752	250	[(1, 251)]	[(1196, 1948)]	[(1, 251)]	3.104487470585807
URI44H	contig_14 [gcode=11] [topology=linear]	24223	RS06760_Bol26_Bol26_lp28-3_ParA_X	lp28-3	RS06760	24223	251	71.71314741035857	752	250	[(1, 251)]	[(1196, 1948)]	[(1, 251)]	3.104487470585807
URI44H	contig_15 [gcode=11] [topology=linear]	21544	RS06485_N40_N40_lp17_ParA_X	lp17	RS06485	21544	246	99.58677685950413	1450	241	[(1, 242)]	[(6458, 7183), (66, 791)]	[(1, 242), (1, 242)]	6.730412179725214
URI44H	contig_15 [gcode=11] [topology=linear]	21544	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	21544	246	100.0	1450	241	[(1, 242)]	[(6458, 7183), (66, 791)]	[(1, 242), (1, 242)]	6.730412179725214
URI44H	contig_16 [gcode=11] [topology=linear]	21164	RS01730_MM1_plsm_cp32-9_ParA_X	cp32-9	RS01730	21164	251	100.0	743	247	[(1, 248)]	[(9249, 9992)]	[(1, 248)]	3.510678510678511
URI44H	contig_16 [gcode=11] [topology=linear]	21164	N32_B31_cp32-9_ParA_X	cp32-9	N32	21164	251	99.59677419354838	743	247	[(1, 248)]	[(9249, 9992)]	[(1, 248)]	3.510678510678511
URI44H	contig_17 [gcode=11] [topology=linear]	21164	O32_B31_cp32-7_ParA_X	cp32-7	O32	21164	249	100.0	746	248	[(1, 249)]	[(13683, 14429)]	[(1, 249)]	3.5248535248535244
URI44H	contig_17 [gcode=11] [topology=linear]	21164	RS06545_29805_29805_cp32-7_ParA_X	cp32-7	RS06545	21164	249	100.0	743	247	[(1, 248)]	[(13683, 14426)]	[(1, 248)]	3.510678510678511
URI44H	contig_18 [gcode=11] [topology=linear]	12562	297_cp32-12_ParA_X	cp32-12	297	12562	260	100.0	779	259	[(1, 260)]	[(4340, 5119)]	[(1, 260)]	6.201241840471263
URI44H	contig_18 [gcode=11] [topology=linear]	12562	RS00580_ZS7_ZS7_cp32-12_ParA_X	cp32-12	RS00580	12562	260	100.0	776	258	[(1, 259)]	[(4340, 5116)]	[(1, 259)]	6.177360292946983
URI44H	contig_18 [gcode=11] [topology=linear]	12562	RS07125_JD1_JD1_cp32-12_ParA_X	cp32-12	RS07125	12562	260	99.22779922779922	776	258	[(1, 259)]	[(4340, 5116)]	[(1, 259)]	6.177360292946983
URI44H	contig_18 [gcode=11] [topology=linear]	12562	RS06035_N40_N40_cp32-12_ParA_X	cp32-12	RS06035	12562	260	93.7007874015748	761	253	[(1, 254)]	[(4340, 5101)]	[(1, 254)]	6.057952555325585
