# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	56	628	+	HKCNAF_00001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000016E190
contig_1	cds	744	1772	-	HKCNAF_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BD
contig_1	cds	1760	3226	-	HKCNAF_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BC
contig_1	cds	3372	5165	+	HKCNAF_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BB
contig_1	cds	5228	6283	-	HKCNAF_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYA7
contig_1	cds	6286	7374	-	HKCNAF_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BA
contig_1	cds	7435	8292	-	HKCNAF_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38B9
contig_1	cds	8404	9174	+	HKCNAF_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51041
contig_1	cds	9179	10183	+	HKCNAF_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3777
contig_1	cds	10180	10554	+	HKCNAF_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I8A4
contig_1	cds	10558	11397	+	HKCNAF_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51044
contig_1	cds	11398	12138	+	HKCNAF_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3775
contig_1	cds	12131	12730	+	HKCNAF_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3774
contig_1	cds	12723	14705	+	HKCNAF_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3773
contig_1	cds	14702	15322	-	HKCNAF_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59190
contig_1	cds	15322	15699	-	HKCNAF_00016	238.0	2.4e-79	1.0	1.0	0.992	UniRef:UniRef90_Q5W610
contig_1	cds	15822	16781	+	HKCNAF_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3771
contig_1	cds	16784	17764	-	HKCNAF_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001882483
contig_1	cds	17769	18281	-	HKCNAF_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B376F
contig_1	cds	18289	19956	-	HKCNAF_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70826
contig_1	cds	20087	20902	-	HKCNAF_00021	428.0	3.3e-150	0.863	0.903	0.932	UniRef:UniRef90_UPI000D03CB29
contig_1	cds	20877	21920	-	HKCNAF_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B376D
contig_1	cds	21965	22558	-	HKCNAF_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I676
contig_1	cds	22638	23777	+	HKCNAF_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B376B
contig_1	cds	23784	24515	-	HKCNAF_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51056
contig_1	cds	24516	25442	-	HKCNAF_00026	582.0	2.0e-209	1.0	1.0	0.981	UniRef:UniRef90_O51057
contig_1	cds	25572	26210	+	HKCNAF_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8F0H4
contig_1	cds	26218	27267	+	HKCNAF_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51059
contig_1	cds	27253	27684	-	HKCNAF_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51060
contig_1	cds	27674	28309	-	HKCNAF_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3613
contig_1	cds	28311	29291	-	HKCNAF_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3612
contig_1	cds	29363	30844	+	HKCNAF_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3611
contig_1	cds	30850	31308	+	HKCNAF_00033	275.0	2.7e-93	0.987	1.0	0.967	UniRef:UniRef90_O51064
contig_1	cds	31379	31918	-	HKCNAF_00034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7BSC0
contig_1	cds	31986	33866	-	HKCNAF_00035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51066
contig_1	cds	33866	35665	-	HKCNAF_00036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B360F
contig_1	cds	35686	36438	-	HKCNAF_00037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B360E
contig_1	cds	36435	37949	-	HKCNAF_00038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B360D
contig_1	cds	37962	39464	-	HKCNAF_00039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B360C
contig_1	cds	39652	40503	+	HKCNAF_00040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYZ0
contig_1	cds	40587	41258	-	HKCNAF_00041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51071
contig_1	cds	41269	42309	-	HKCNAF_00042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B360B
contig_1	cds	42306	42707	-	HKCNAF_00043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51073
contig_1	cds	42733	45180	-	HKCNAF_00044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B360A
contig_1	cds	45272	45817	+	HKCNAF_00045	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51075
contig_1	cds	45837	46205	-	HKCNAF_00046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51076
contig_1	tRNA	46356	46427	+	HKCNAF_00047	56.0	-	-	-	-	-
contig_1	cds	46993	47667	+	HKCNAF_00049	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3609
contig_1	cds	47731	48432	+	HKCNAF_00050	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C220
contig_1	cds	48429	49085	-	HKCNAF_00051	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B34BE
contig_1	cds	49167	49838	+	HKCNAF_00052	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51082
contig_1	cds	49938	50300	-	HKCNAF_00053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B34BD
contig_1	cds	50316	51077	-	HKCNAF_00054	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B34BC
