QUERY_ID	QUERY_NAME	QUERY_START	QUERY_END	QUERY_LENGTH	REF_ID	REF_NAME	REF_START	REF_END	REF_LENGTH	IDENTITY	EVALUE
ESI26H	contig_1	22091	21047	1044	renamed_GCF_000008685.2	chromosome	22101	21057	1044	100.0	6.693e-227
ESI26H	contig_1	22729	22135	594	renamed_GCF_000008685.2	chromosome	22739	22145	594	100.0	3.27e-125
ESI26H	contig_1	24686	23954	732	renamed_GCF_000008685.2	chromosome	24696	23964	732	100.0	2.844e-158
ESI26H	contig_1	25742	26381	639	renamed_GCF_000008685.2	chromosome	25752	26391	639	100.0	1.211e-143
ESI26H	contig_1	27855	27423	432	renamed_GCF_000008685.2	chromosome	27865	27433	432	99.3	1.308e-91
ESI26H	contig_1	29462	28481	981	renamed_GCF_000008685.2	chromosome	29472	28491	981	99.6	1.788e-222
ESI26H	contig_1	31016	31469	453	renamed_GCF_000008685.2	chromosome	31026	31479	453	100.0	2.279e-97
ESI26H	contig_1	35826	34026	1800	renamed_GCF_000008685.2	chromosome	35836	34036	1800	100.0	0.0
ESI26H	contig_1	39628	38125	1503	renamed_GCF_000008685.2	chromosome	39638	38135	1503	100.0	0.0
ESI26H	contig_1	51241	50479	762	renamed_GCF_000008685.2	chromosome	51251	50489	762	100.0	1.168e-164
ESI26H	contig_1	53451	52443	1008	renamed_GCF_000008685.2	chromosome	53461	52453	1008	100.0	6.65e-221
ESI26H	contig_1	56270	55490	780	renamed_GCF_000008685.2	chromosome	56280	55500	780	99.6	1.628e-172
ESI26H	contig_1	57175	56821	354	renamed_GCF_000008685.2	chromosome	57185	56831	354	98.2	6.554e-78
ESI26H	contig_1	59026	58018	1008	renamed_GCF_000008685.2	chromosome	58982	58028	1008	99.0	1.313e-204
ESI26H	contig_1	60522	60024	498	renamed_GCF_000008685.2	chromosome	60533	60035	498	99.3	3.608e-108
ESI26H	contig_1	63134	64016	882	renamed_GCF_000008685.2	chromosome	63146	64028	882	100.0	1.369e-191
ESI26H	contig_1	65278	65740	462	renamed_GCF_000008685.2	chromosome	65290	65752	462	100.0	3.193e-95
ESI26H	contig_1	102933	101508	1425	renamed_GCF_000008685.2	chromosome	102949	101524	1425	99.7	2.24e-312
ESI26H	contig_1	114587	112892	1695	renamed_GCF_000008685.2	chromosome	114603	112908	1695	99.4	0.0
ESI26H	contig_1	116790	115488	1302	renamed_GCF_000008685.2	chromosome	116806	115504	1302	98.1	2.563e-281
ESI26H	contig_1	118913	118358	555	renamed_GCF_000008685.2	chromosome	118929	118374	555	100.0	1.543e-118
ESI26H	contig_1	120573	119790	783	renamed_GCF_000008685.2	chromosome	120589	119806	783	100.0	5.024e-169
ESI26H	contig_1	121807	121084	723	renamed_GCF_000008685.2	chromosome	121823	121100	723	98.3	4.994e-159
ESI26H	contig_1	124130	122474	1656	renamed_GCF_000008685.2	chromosome	124146	122490	1656	99.8	0.0
ESI26H	contig_1	124798	124132	666	renamed_GCF_000008685.2	chromosome	124814	124148	666	99.0	4.534e-142
ESI26H	contig_1	127397	126299	1098	renamed_GCF_000008685.2	chromosome	127413	126315	1098	100.0	1.369e-236
ESI26H	contig_1	131098	130153	945	renamed_GCF_000008685.2	chromosome	131114	130169	945	100.0	6.888e-210
ESI26H	contig_1	181392	179526	1866	renamed_GCF_000008685.2	chromosome	181405	179539	1866	100.0	0.0
ESI26H	contig_1	182872	183367	495	renamed_GCF_000008685.2	chromosome	182885	183380	495	100.0	9.271e-106
ESI26H	contig_1	186540	186933	393	renamed_GCF_000008685.2	chromosome	186553	186946	393	100.0	5.626e-86
ESI26H	contig_1	187818	187164	654	renamed_GCF_000008685.2	chromosome	187831	187177	654	100.0	1.397e-144
ESI26H	contig_1	188224	187810	414	renamed_GCF_000008685.2	chromosome	188237	187823	414	99.2	2.918e-88
ESI26H	contig_1	202566	201039	1527	renamed_GCF_000008685.2	chromosome	202578	201051	1527	100.0	0.0
ESI26H	contig_1	204124	205060	936	renamed_GCF_000008685.2	chromosome	204136	205072	936	99.6	2.321e-203
ESI26H	contig_1	206516	208067	1551	renamed_GCF_000008685.2	chromosome	206528	208106	1551	99.4	0.0
ESI26H	contig_1	226597	224812	1785	renamed_GCF_000008685.2	chromosome	226610	224825	1785	99.8	0.0
ESI26H	contig_1	228508	227800	708	renamed_GCF_000008685.2	chromosome	228521	227813	708	99.5	8.763e-159
ESI26H	contig_1	231478	230200	1278	renamed_GCF_000008685.2	chromosome	231491	230213	1278	99.7	1.017e-287
ESI26H	contig_1	232324	235240	2916	renamed_GCF_000008685.2	chromosome	232337	235253	2916	99.8	0.0
ESI26H	contig_1	246582	248088	1506	renamed_GCF_000008685.2	chromosome	246596	248102	1506	100.0	0.0
ESI26H	contig_1	250656	250161	495	renamed_GCF_000008685.2	chromosome	250670	250175	495	100.0	5.051e-104
ESI26H	contig_1	252223	251197	1026	renamed_GCF_000008685.2	chromosome	252237	251211	1026	99.4	1.351e-224
ESI26H	contig_1	253144	254917	1773	renamed_GCF_000008685.2	chromosome	253158	254931	1773	99.3	0.0
ESI26H	contig_1	273636	272619	1017	renamed_GCF_000008685.2	chromosome	273647	272633	1017	99.4	3.14e-222
ESI26H	contig_1	276485	275231	1254	renamed_GCF_000008685.2	chromosome	276496	275242	1254	100.0	4.99e-283
ESI26H	contig_1	278548	277078	1470	renamed_GCF_000008685.2	chromosome	278559	277089	1470	100.0	8.9e-322
ESI26H	contig_1	279369	279066	303	renamed_GCF_000008685.2	chromosome	279380	279077	303	99.0	4.649e-65
ESI26H	contig_1	281782	281302	480	renamed_GCF_000008685.2	chromosome	281793	281313	480	100.0	1.072e-101
ESI26H	contig_1	283854	282687	1167	renamed_GCF_000008685.2	chromosome	283865	282698	1167	100.0	1.172e-258
ESI26H	contig_1	287078	285959	1119	renamed_GCF_000008685.2	chromosome	287089	285970	1119	100.0	9.957e-244
ESI26H	contig_1	287866	287077	789	renamed_GCF_000008685.2	chromosome	287877	287088	789	100.0	1.783e-164
ESI26H	contig_1	288935	288170	765	renamed_GCF_000008685.2	chromosome	288946	288181	765	100.0	2.478e-165
ESI26H	contig_1	289906	289564	342	renamed_GCF_000008685.2	chromosome	289917	289575	342	100.0	1.077e-70
ESI26H	contig_1	300753	299718	1035	renamed_GCF_000008685.2	chromosome	300764	299729	1035	100.0	3.255e-216
ESI26H	contig_1	302825	302492	333	renamed_GCF_000008685.2	chromosome	302839	302503	333	99.0	1.253e-67
ESI26H	contig_1	303729	303321	408	renamed_GCF_000008685.2	chromosome	303740	303332	408	99.2	2.649e-88
ESI26H	contig_1	306606	305658	948	renamed_GCF_000008685.2	chromosome	306615	305670	948	99.0	1.931e-207
ESI26H	contig_1	307305	306612	693	renamed_GCF_000008685.2	chromosome	307317	306624	693	100.0	2.971e-151
ESI26H	contig_1	309768	308526	1242	renamed_GCF_000008685.2	chromosome	309780	308538	1242	100.0	1.368e-269
ESI26H	contig_1	311641	310546	1095	renamed_GCF_000008685.2	chromosome	311617	310558	1095	99.7	2.491e-229
ESI26H	contig_1	314112	312720	1392	renamed_GCF_000008685.2	chromosome	314123	312728	1392	99.7	2.326e-306
ESI26H	contig_1	315303	314412	891	renamed_GCF_000008685.2	chromosome	315314	314423	891	99.3	1.087e-195
ESI26H	contig_1	317994	317235	759	renamed_GCF_000008685.2	chromosome	318005	317246	759	100.0	1.223e-163
ESI26H	contig_1	542227	542989	762	renamed_GCF_000008685.2	chromosome	542262	543024	762	99.6	1.226e-172
ESI26H	contig_1	543013	543781	768	renamed_GCF_000008685.2	chromosome	543048	543816	768	100.0	8.433e-178
ESI26H	contig_1	543796	544570	774	renamed_GCF_000008685.2	chromosome	543831	544605	774	99.2	1.962e-169
ESI26H	contig_1	544550	547352	2802	renamed_GCF_000008685.2	chromosome	544585	547387	2802	99.1	0.0
ESI26H	contig_1	548455	547810	645	renamed_GCF_000008685.2	chromosome	548490	547845	645	100.0	1.056e-137
ESI26H	contig_1	548850	548451	399	renamed_GCF_000008685.2	chromosome	548885	548486	399	99.2	7.535e-84
ESI26H	contig_1	549583	548884	699	renamed_GCF_000008685.2	chromosome	549618	548919	699	100.0	1.058e-146
ESI26H	contig_1	551688	549606	2082	renamed_GCF_000008685.2	chromosome	551723	549641	2082	99.8	0.0
ESI26H	contig_1	576378	575832	546	renamed_GCF_000008685.2	chromosome	576499	575980	546	100.0	1.781e-115
ESI26H	contig_1	577039	576433	606	renamed_GCF_000008685.2	chromosome	577187	576581	606	99.5	1.106e-130
ESI26H	contig_1	577246	577789	543	renamed_GCF_000008685.2	chromosome	577394	577937	543	100.0	3.121e-117
