assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
UCT113	NODE_1_length_464414_cov_145.185729	464414	RS04285_29805_29805_lp54_ParA_X	lp54	RS04285	464414	323	100.0	968	322	[(1, 323)]	[(140452, 141420)]	[(1, 323)]	0.2084347155770498
UCT113	NODE_1_length_464414_cov_145.185729	464414	RS01390_WI91-23_WI91-23_lp56_ParA_X	lp56	RS01390	464414	323	99.69040247678018	968	322	[(1, 323)]	[(140452, 141420)]	[(1, 323)]	0.2084347155770498
UCT113	NODE_1_length_464414_cov_145.185729	464414	NE_5261_chromosome_ParA_4	chromosome	NE_5261	464414	323	99.38080495356037	968	322	[(1, 323)]	[(140452, 141420)]	[(1, 323)]	0.2084347155770498
UCT113	NODE_1_length_464414_cov_145.185729	464414	B379_chromosome_ParA_4	chromosome	B379	464414	323	99.69040247678018	968	322	[(1, 323)]	[(140452, 141420)]	[(1, 323)]	0.2084347155770498
UCT113	NODE_1_length_464414_cov_145.185729	464414	RS03465_29805_29805_lp54_ParA_X	lp54	RS03465	464414	250	100.0	749	249	[(1, 250)]	[(455521, 456270)]	[(1, 250)]	0.16127851442893623
UCT113	NODE_2_length_221274_cov_145.540672	221274	B379_chromosome_ParA_2	chromosome	B379	221274	380	100.0	1097	365	[(1, 366)]	[(65516, 66613)]	[(1, 366)]	0.4957654310944802
UCT113	NODE_2_length_221274_cov_145.540672	221274	80a_chromosome_ParA_2	chromosome	80a	221274	380	99.4535519125683	1097	365	[(1, 366)]	[(65516, 66613)]	[(1, 366)]	0.4957654310944802
UCT113	NODE_2_length_221274_cov_145.540672	221274	NE_5261_chromosome_ParA_2	chromosome	NE_5261	221274	380	99.4535519125683	1097	365	[(1, 366)]	[(65516, 66613)]	[(1, 366)]	0.4957654310944802
UCT113	NODE_2_length_221274_cov_145.540672	221274	B500_chromosome_ParA_2	chromosome	B500	221274	380	99.45054945054946	1091	363	[(1, 364)]	[(65522, 66613)]	[(1, 364)]	0.4930538608241366
UCT113	NODE_2_length_221274_cov_145.540672	221274	RS04200_WI91-23_WI91-23_lp56_ParA_X	lp56	RS04200	221274	380	99.17582417582418	1091	363	[(1, 364)]	[(65522, 66613)]	[(1, 364)]	0.4930538608241366
UCT113	NODE_4_length_53873_cov_162.760744	53873	A20_B31_lp54_ParA_X	lp54	A20	53873	250	100.0	749	249	[(1, 250)]	[(39505, 40254)]	[(1, 250)]	1.39030683273625
UCT113	NODE_5_length_41852_cov_104.448354	41852	RS00670_JD1_JD1_lp25_ParA_X	lp25	RS00670	41852	252	100.0	1510	251	[(1, 252)]	[(8337, 9092), (32761, 33516)]	[(1, 252), (1, 252)]	3.6079518302590077
UCT113	NODE_5_length_41852_cov_104.448354	41852	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	41852	252	98.4126984126984	1510	251	[(1, 252)]	[(8337, 9092), (32761, 33516)]	[(1, 252), (1, 252)]	3.6079518302590077
UCT113	NODE_5_length_41852_cov_104.448354	41852	RS05540_29805_29805_lp25_ParA_X	lp25	RS05540	41852	252	98.01587301587301	1510	251	[(1, 252)]	[(8337, 9092), (32761, 33516)]	[(1, 252), (1, 252)]	3.6079518302590077
UCT113	NODE_6_length_30362_cov_283.574707	30362	RS07790_JD1_JD1_lp38_ParA_X	lp38	RS07790	30362	245	100.0	734	244	[(1, 245)]	[(24849, 25583)]	[(1, 245)]	2.417495553652592
UCT113	NODE_6_length_30362_cov_283.574707	30362	RS05780_N40_N40_lp38_ParA_X	lp38	RS05780	30362	245	93.06122448979592	734	244	[(1, 245)]	[(24849, 25583)]	[(1, 245)]	2.417495553652592
