assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
URI59	NODE_1_length_468749_cov_133.247324	468749	RS01390_WI91-23_WI91-23_lp56_ParA_X	lp56	RS01390	468749	323	100.0	968	322	[(1, 323)]	[(322767, 323735)]	[(1, 323)]	0.20650710721516205
URI59	NODE_1_length_468749_cov_133.247324	468749	NE_5261_chromosome_ParA_4	chromosome	NE_5261	468749	323	99.69040247678018	968	322	[(1, 323)]	[(322767, 323735)]	[(1, 323)]	0.20650710721516205
URI59	NODE_1_length_468749_cov_133.247324	468749	RS04285_29805_29805_lp54_ParA_X	lp54	RS04285	468749	323	99.69040247678018	968	322	[(1, 323)]	[(322767, 323735)]	[(1, 323)]	0.20650710721516205
URI59	NODE_1_length_468749_cov_133.247324	468749	B379_chromosome_ParA_4	chromosome	B379	468749	323	99.38080495356037	968	322	[(1, 323)]	[(322767, 323735)]	[(1, 323)]	0.20650710721516205
URI59	NODE_1_length_468749_cov_133.247324	468749	RS00875_WI91-23_WI91-23_lp56_ParA_X	lp56	RS00875	468749	250	100.0	749	249	[(1, 250)]	[(7959, 8708)]	[(1, 250)]	0.1597870075456161
URI59	NODE_2_length_221319_cov_135.541095	221319	B379_chromosome_ParA_2	chromosome	B379	221319	380	99.72677595628416	1097	365	[(1, 366)]	[(65510, 66607)]	[(1, 366)]	0.4956646288840994
URI59	NODE_2_length_221319_cov_135.541095	221319	80a_chromosome_ParA_2	chromosome	80a	221319	380	99.72677595628416	1097	365	[(1, 366)]	[(65510, 66607)]	[(1, 366)]	0.4956646288840994
URI59	NODE_2_length_221319_cov_135.541095	221319	NE_5261_chromosome_ParA_2	chromosome	NE_5261	221319	380	99.72677595628416	1097	365	[(1, 366)]	[(65510, 66607)]	[(1, 366)]	0.4956646288840994
URI59	NODE_2_length_221319_cov_135.541095	221319	B500_chromosome_ParA_2	chromosome	B500	221319	380	99.72527472527473	1091	363	[(1, 364)]	[(65516, 66607)]	[(1, 364)]	0.49295360994763215
URI59	NODE_2_length_221319_cov_135.541095	221319	RS04200_WI91-23_WI91-23_lp56_ParA_X	lp56	RS04200	221319	380	99.45054945054946	1091	363	[(1, 364)]	[(65516, 66607)]	[(1, 364)]	0.49295360994763215
URI59	NODE_4_length_90039_cov_116.667838	90039	I21_B31_lp28-4_ParA_X	lp28-4	I21	90039	250	100.0	1498	249	[(1, 250)]	[(84653, 85402), (4611, 5360)]	[(1, 250), (1, 250)]	1.6637234975954862
URI59	NODE_4_length_90039_cov_116.667838	90039	RS05970_CA-11.2A_CA-11.2A_lp36-28-4_ParA_X	lp36-28-4	RS05970	90039	250	99.2	1498	249	[(1, 250)]	[(84653, 85402), (4611, 5360)]	[(1, 250), (1, 250)]	1.6637234975954862
