assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
UMA1	NODE_49_length_16885_cov_1182.782115	16885	H28_B31_lp28-3_ParA_X	lp28-3	H28	16885	251	100.0	752	250	[(1, 251)]	[(7734, 8486)]	[(1, 251)]	4.453657092093574
UMA1	NODE_49_length_16885_cov_1182.782115	16885	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	16885	251	99.60159362549801	752	250	[(1, 251)]	[(7734, 8486)]	[(1, 251)]	4.453657092093574
UMA1	NODE_49_length_16885_cov_1182.782115	16885	RS06760_Bol26_Bol26_lp28-3_ParA_X	lp28-3	RS06760	16885	251	97.60956175298804	752	250	[(1, 251)]	[(7734, 8486)]	[(1, 251)]	4.453657092093574
UMA1	NODE_49_length_16885_cov_1182.782115	16885	RS07610_JD1_JD1_lp28-6_ParA_X	lp28-6	RS07610	16885	251	71.71314741035857	752	250	[(1, 251)]	[(7734, 8486)]	[(1, 251)]	4.453657092093574
UMA1	NODE_49_length_16885_cov_1182.782115	16885	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	16885	251	71.31474103585657	752	250	[(1, 251)]	[(7734, 8486)]	[(1, 251)]	4.453657092093574
UMA1	NODE_87_length_2646_cov_667.558858	2646	RS01730_MM1_plsm_cp32-9_ParA_X	cp32-9	RS01730	2646	251	100.0	743	247	[(1, 248)]	[(6, 749)]	[(1, 248)]	28.080120937263793
UMA1	NODE_87_length_2646_cov_667.558858	2646	N32_B31_cp32-9_ParA_X	cp32-9	N32	2646	251	99.59677419354838	743	247	[(1, 248)]	[(6, 749)]	[(1, 248)]	28.080120937263793
UMA1	NODE_92_length_2418_cov_783.198477	2418	O32_B31_cp32-7_ParA_X	cp32-7	O32	2418	249	100.0	737	245	[(4, 249)]	[(1681, 2418)]	[(4, 249)]	30.479735318444995
UMA1	NODE_92_length_2418_cov_783.198477	2418	RS06545_29805_29805_cp32-7_ParA_X	cp32-7	RS06545	2418	249	100.0	734	244	[(4, 248)]	[(1684, 2418)]	[(4, 248)]	30.355665839536805
UMA1	NODE_92_length_2418_cov_783.198477	2418	RS06035_N40_N40_cp32-12_ParA_X	cp32-12	RS06035	2418	260	65.27196652719665	716	238	[(4, 242)]	[(1702, 2418)]	[(4, 242)]	29.61124896608768
UMA1	NODE_92_length_2418_cov_783.198477	2418	RS00580_ZS7_ZS7_cp32-12_ParA_X	cp32-12	RS00580	2418	260	65.69037656903765	716	238	[(4, 242)]	[(1702, 2418)]	[(4, 242)]	29.61124896608768
UMA1	NODE_92_length_2418_cov_783.198477	2418	RS07125_JD1_JD1_cp32-12_ParA_X	cp32-12	RS07125	2418	260	65.69037656903765	716	238	[(4, 242)]	[(1702, 2418)]	[(4, 242)]	29.61124896608768
UMA1	NODE_100_length_2042_cov_687.866130	2042	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	2042	257	100.0	770	256	[(1, 257)]	[(1249, 2019)]	[(1, 257)]	37.70812928501469
UMA1	NODE_100_length_2042_cov_687.866130	2042	RS06275_WI91-23_WI91-23_cp32-5_ParA_X	cp32-5	RS06275	2042	257	99.61089494163424	770	256	[(1, 257)]	[(1249, 2019)]	[(1, 257)]	37.70812928501469
UMA1	NODE_100_length_2042_cov_687.866130	2042	RS05610_72a_72a_cp32-5_ParA_X	cp32-5	RS05610	2042	257	99.61089494163424	770	256	[(1, 257)]	[(1249, 2019)]	[(1, 257)]	37.70812928501469
UMA1	NODE_100_length_2042_cov_687.866130	2042	B500_cp32-5_ParA_1	cp32-5	B500	2042	257	99.22178988326849	770	256	[(1, 257)]	[(1249, 2019)]	[(1, 257)]	37.70812928501469
UMA1	NODE_100_length_2042_cov_687.866130	2042	RS06160_118a_118a_cp32-5_ParA_X	cp32-5	RS06160	2042	257	99.22178988326849	770	256	[(1, 257)]	[(1249, 2019)]	[(1, 257)]	37.70812928501469
UMA1	NODE_106_length_1719_cov_933.158053	1719	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	1719	252	100.0	755	251	[(1, 252)]	[(49, 804)]	[(1, 252)]	43.92088423502037
UMA1	NODE_106_length_1719_cov_933.158053	1719	RS06040_WI91-23_WI91-23_cp32-11_ParA_X	cp32-11	RS06040	1719	252	99.60317460317461	755	251	[(1, 252)]	[(49, 804)]	[(1, 252)]	43.92088423502037
UMA1	NODE_106_length_1719_cov_933.158053	1719	B500_cp32-11_ParA_1	cp32-11	B500	1719	252	99.20634920634922	755	251	[(1, 252)]	[(49, 804)]	[(1, 252)]	43.92088423502037
UMA1	NODE_20_length_53861_cov_933.275843	53861	A20_B31_lp54_ParA_X	lp54	A20	53861	250	100.0	749	249	[(1, 250)]	[(13631, 14380)]	[(1, 250)]	1.390616587140974
UMA1	NODE_40_length_25094_cov_833.151284	25094	JD1_cp26_ParA_1	cp26	JD1	25094	253	100.0	758	252	[(1, 253)]	[(8783, 9541)]	[(1, 253)]	3.020642384633777
UMA1	NODE_40_length_25094_cov_833.151284	25094	RS06300_JD1_JD1_cp26_ParA_X	cp26	RS06300	25094	253	99.60474308300395	758	252	[(1, 253)]	[(8783, 9541)]	[(1, 253)]	3.020642384633777
UMA1	NODE_40_length_25094_cov_833.151284	25094	MM1_cp26_ParA_1	cp26	MM1	25094	253	99.2094861660079	758	252	[(1, 253)]	[(8783, 9541)]	[(1, 253)]	3.020642384633777
UMA1	NODE_40_length_25094_cov_833.151284	25094	RS00680_MM1_plsm_cp26_ParA_X	cp26	RS00680	25094	253	98.81422924901186	758	252	[(1, 253)]	[(8783, 9541)]	[(1, 253)]	3.020642384633777
UMA1	NODE_40_length_25094_cov_833.151284	25094	pdb|156a|cp26_ParA_1	cp26	pdb|156a|cp26	25094	253	99.60474308300395	758	252	[(1, 253)]	[(8783, 9541)]	[(1, 253)]	3.020642384633777
UMA1	NODE_58_length_9785_cov_982.892725	9785	B379_lp28-5_ParA_1	lp28-5	B379	9785	247	100.0	740	246	[(1, 247)]	[(2055, 2795)]	[(1, 247)]	7.562595809913132
UMA1	NODE_58_length_9785_cov_982.892725	9785	RS06415_JD1_JD1_lp28-5_ParA_X	lp28-5	RS06415	9785	250	100.0	737	245	[(1, 246)]	[(2055, 2792)]	[(1, 246)]	7.531936637710782
UMA1	NODE_58_length_9785_cov_982.892725	9785	RS05390_N40_N40_lp28-5_ParA_X	lp28-5	RS05390	9785	245	96.73469387755102	734	244	[(1, 245)]	[(2055, 2789)]	[(1, 245)]	7.501277465508431
UMA1	NODE_60_length_9610_cov_103.132601	9610	RS00365_JD1_JD1_lp28-1_ParA_X	lp28-1	RS00365	9610	254	100.0	761	253	[(1, 254)]	[(5237, 5998)]	[(1, 254)]	7.918834547346513
UMA1	NODE_60_length_9610_cov_103.132601	9610	F24_B31_lp28-1_ParA_X	lp28-1	F24	9610	254	99.60629921259843	761	253	[(1, 254)]	[(5237, 5998)]	[(1, 254)]	7.918834547346513
UMA1	NODE_60_length_9610_cov_103.132601	9610	RS06670_WI91-23_WI91-23_lp28-1_ParA_X	lp28-1	RS06670	9610	254	99.21259842519686	761	253	[(1, 254)]	[(5237, 5998)]	[(1, 254)]	7.918834547346513
UMA1	NODE_60_length_9610_cov_103.132601	9610	RS05395_Bol26_Bol26_lp28-9_ParA_X	lp28-9	RS05395	9610	254	83.46456692913385	761	253	[(1, 254)]	[(5237, 5998)]	[(1, 254)]	7.918834547346513
UMA1	NODE_60_length_9610_cov_103.132601	9610	RS04795_72a_72a_cp32-13_ParA_X	cp32-13	RS04795	9610	254	73.51778656126481	758	252	[(1, 253)]	[(5237, 5995)]	[(1, 253)]	7.887617065556713
