# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
NZ_CP161126.1	cds	82	645	+	MDGKNB_00001		Uncharacterized protein BB_0001	SO:0001217, UniRef:UniRef50_O51035, UniRef:UniRef90_O51035
NZ_CP161126.1	cds	762	1790	-	MDGKNB_00002		Glycoside hydrolase family 3 N-terminal domain-containing protein	RefSeq:WP_106011434.1, SO:0001217, UniParc:UPI000D02875C, UniRef:UniRef100_UPI000D02875C, UniRef:UniRef50_B5RKT0, UniRef:UniRef90_O54536
NZ_CP161126.1	cds	1778	3244	-	MDGKNB_00003		UTP--glucose-1-phosphate uridylyltransferase	RefSeq:WP_002659110.1, SO:0001217, UniParc:UPI00016C372B, UniRef:UniRef100_A0A7U8EZY9, UniRef:UniRef50_A0A0H3C280, UniRef:UniRef90_A0A0H3C280
NZ_CP161126.1	cds	3390	5183	+	MDGKNB_00004	manB	Phosphomannomutase	COG:COG1109, COG:G, RefSeq:WP_002662018.1, SO:0001217, UniParc:UPI00016C4D34, UniRef:UniRef100_UPI00016C4D34, UniRef:UniRef50_B5RKT2, UniRef:UniRef90_O51892
NZ_CP161126.1	cds	5236	6294	-	MDGKNB_00005	trpS	tryptophan--tRNA ligase	COG:COG0180, COG:J, EC:6.1.1.2, GO:0004830, GO:0005524, GO:0005737, GO:0006436, RefSeq:WP_106011435.1, SO:0001217, UniParc:UPI000D0362B3, UniRef:UniRef100_UPI000D0362B3, UniRef:UniRef50_O51038, UniRef:UniRef90_O51038
NZ_CP161126.1	cds	6297	7385	-	MDGKNB_00006	perM	Putative transport protein BB_0006	COG:COG0628, COG:R, GO:0005886, RefSeq:WP_002658381.1, SO:0001217, UniParc:UPI00016B30F7, UniRef:UniRef100_O51039, UniRef:UniRef50_O51039, UniRef:UniRef90_O51039
NZ_CP161126.1	cds	7446	8303	-	MDGKNB_00007		Uncharacterized protein BB_0007	RefSeq:WP_002659142.1, SO:0001217, UniParc:UPI00016C372C, UniRef:UniRef100_A0A7U8I682, UniRef:UniRef50_O51040, UniRef:UniRef90_O51040
NZ_CP161126.1	cds	8415	9185	+	MDGKNB_00008	cdaA	diadenylate cyclase CdaA	COG:COG1624, COG:T, EC:2.7.7.85, GO:0004016, RefSeq:WP_002656665.1, SO:0001217, UniParc:UPI00016B2F8E, UniRef:UniRef100_O51041, UniRef:UniRef50_O51041, UniRef:UniRef90_O51041
NZ_CP161126.1	cds	9190	10194	+	MDGKNB_00009		YbbR-like domain-containing protein BB-0009	GO:0016020, RefSeq:WP_002556616.1, SO:0001217, UniParc:UPI00016B2F8D, UniRef:UniRef100_A0A7U8I518, UniRef:UniRef50_O51042, UniRef:UniRef90_O51042
NZ_CP161126.1	cds	10191	10565	+	MDGKNB_00010	acpS	Holo-[acyl-carrier-protein] synthase	EC:2.7.8.7, GO:0000287, GO:0005737, GO:0006633, GO:0008897, RefSeq:WP_002556617.1, SO:0001217, UniParc:UPI00000572F7, UniRef:UniRef100_O51043, UniRef:UniRef50_O51043, UniRef:UniRef90_O51043
NZ_CP161126.1	cds	10569	11408	+	MDGKNB_00011		Uncharacterized protein BB_0011	COG:COG1655, COG:S, RefSeq:WP_002556618.1, SO:0001217, UniParc:UPI00000572F8, UniRef:UniRef100_O51044, UniRef:UniRef50_O51044, UniRef:UniRef90_O51044
NZ_CP161126.1	cds	11409	12149	+	MDGKNB_00012	truA	tRNA pseudouridine(38-40) synthase TruA	COG:COG0101, COG:J, EC:5.4.99.12, GO:0003723, GO:0006400, GO:0009982, GO:0031119, GO:0106029, RefSeq:WP_002661903.1, SO:0001217, UniParc:UPI00016C4D32, UniRef:UniRef100_UPI00016C4D32, UniRef:UniRef50_P70830, UniRef:UniRef90_P70830
NZ_CP161126.1	cds	12142	12741	+	MDGKNB_00013		Uncharacterized protein BB_0013	RefSeq:WP_002661935.1, SO:0001217, UniParc:UPI00016C4D31, UniRef:UniRef100_UPI00016C4D31, UniRef:UniRef50_O51046, UniRef:UniRef90_O51046
NZ_CP161126.1	cds	12734	14716	+	MDGKNB_00014	priA	primosomal protein N'	COG:COG1198, COG:L, EC:3.6.4.-, GO:0003677, GO:0003678, GO:0003688, GO:0005524, GO:0005658, GO:0006260, GO:0006268, GO:0006269, GO:0008270, GO:0016787, GO:0016818, GO:1990077, RefSeq:WP_002658369.1, SO:0001217, UniParc:UPI00016B2F8B, UniRef:UniRef100_A0A0H3C0U4, UniRef:UniRef50_Q45032, UniRef:UniRef90_Q45032
NZ_CP161126.1	cds	14713	15333	-	MDGKNB_00015	udk	uridine kinase	COG:COG0572, COG:F, EC:2.7.1.48, GO:0004849, GO:0005524, GO:0005737, GO:0016310, GO:0043771, GO:0044206, GO:0044211, GO:0046108, RefSeq:WP_002655979.1, SO:0001217, UniParc:UPI000016E69D, UniRef:UniRef100_Q59190, UniRef:UniRef50_Q59190, UniRef:UniRef90_Q59190
NZ_CP161126.1	cds	15337	15711	-	MDGKNB_00016	pspE	Rhodanese-related sulfurtransferase	COG:COG0607, COG:P, SO:0001217, UniRef:UniRef50_A0A142JCH9, UniRef:UniRef90_Q5W610
NZ_CP161126.1	cds	15834	16793	+	MDGKNB_00017	yitT	DUF161 DUF2179 domains-containing protein	COG:COG1284, COG:S, RefSeq:WP_002556624.1, SO:0001217, UniParc:UPI00016C39AA, UniRef:UniRef100_A0A7U8F0D6, UniRef:UniRef50_Q0SPE7, UniRef:UniRef90_Q0SPE7
NZ_CP161126.1	cds	16796	17776	-	MDGKNB_00018	rluD	Ribosomal large subunit pseudouridine synthase D	COG:COG0564, COG:J, EC:5.4.99.23, GO:0001522, GO:0003723, GO:0006364, GO:0120159, RefSeq:WP_002661948.1, SO:0001217, UniParc:UPI0001981EA8, UniRef:UniRef100_UPI0001981EA8, UniRef:UniRef50_P70870, UniRef:UniRef90_P70870
NZ_CP161126.1	cds	17781	18293	-	MDGKNB_00019		Uncharacterized protein BB_0019	GO:0016020, RefSeq:WP_002659083.1, SO:0001217, UniParc:UPI00016C39AC, UniRef:UniRef100_A0A7U8I509, UniRef:UniRef50_O51051, UniRef:UniRef90_O51051
NZ_CP161126.1	cds	18301	19968	-	MDGKNB_00020	pfp	diphosphate--fructose-6-phosphate 1-phosphotransferase	COG:COG0205, COG:G, EC:2.7.1.90, GO:0003872, GO:0005524, GO:0005829, GO:0006002, GO:0006096, GO:0046872, GO:0047334, RefSeq:WP_002659138.1, SO:0001217, UniParc:UPI00016C39AD, UniRef:UniRef100_A0A7U8I661, UniRef:UniRef50_Q9EZ02, UniRef:UniRef90_P70826
