# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
NZ_CP161107.1	cds	3	113	+	BFHFJM_00001		(5' truncated) hypothetical protein	
NZ_CP161107.1	cds	103	666	+	BFHFJM_00002		Uncharacterized protein BB_0001	SO:0001217, UniRef:UniRef50_O51035, UniRef:UniRef90_O51035
NZ_CP161107.1	cds	783	1811	-	BFHFJM_00003		Glycoside hydrolase family 3 N-terminal domain-containing protein	RefSeq:WP_106011434.1, SO:0001217, UniParc:UPI000D02875C, UniRef:UniRef100_UPI000D02875C, UniRef:UniRef50_B5RKT0, UniRef:UniRef90_O54536
NZ_CP161107.1	cds	1799	3265	-	BFHFJM_00004		UTP--glucose-1-phosphate uridylyltransferase	RefSeq:WP_002659110.1, SO:0001217, UniParc:UPI00016C372B, UniRef:UniRef100_A0A7U8EZY9, UniRef:UniRef50_A0A0H3C280, UniRef:UniRef90_A0A0H3C280
NZ_CP161107.1	cds	3411	5204	+	BFHFJM_00005	manB	Phosphomannomutase	COG:COG1109, COG:G, RefSeq:WP_002662018.1, SO:0001217, UniParc:UPI00016C4D34, UniRef:UniRef100_UPI00016C4D34, UniRef:UniRef50_B5RKT2, UniRef:UniRef90_O51892
NZ_CP161107.1	cds	5257	6315	-	BFHFJM_00006	trpS	tryptophan--tRNA ligase	COG:COG0180, COG:J, EC:6.1.1.2, GO:0004830, GO:0005524, GO:0005737, GO:0006436, RefSeq:WP_106011435.1, SO:0001217, UniParc:UPI000D0362B3, UniRef:UniRef100_UPI000D0362B3, UniRef:UniRef50_O51038, UniRef:UniRef90_O51038
NZ_CP161107.1	cds	6318	7406	-	BFHFJM_00007	perM	Putative transport protein BB_0006	COG:COG0628, COG:R, GO:0005886, RefSeq:WP_002658381.1, SO:0001217, UniParc:UPI00016B30F7, UniRef:UniRef100_O51039, UniRef:UniRef50_O51039, UniRef:UniRef90_O51039
NZ_CP161107.1	cds	7467	8324	-	BFHFJM_00008		Uncharacterized protein BB_0007	RefSeq:WP_002659142.1, SO:0001217, UniParc:UPI00016C372C, UniRef:UniRef100_A0A7U8I682, UniRef:UniRef50_O51040, UniRef:UniRef90_O51040
NZ_CP161107.1	cds	8436	9206	+	BFHFJM_00009	cdaA	diadenylate cyclase CdaA	COG:COG1624, COG:T, EC:2.7.7.85, GO:0004016, RefSeq:WP_002656665.1, SO:0001217, UniParc:UPI00016B2F8E, UniRef:UniRef100_O51041, UniRef:UniRef50_O51041, UniRef:UniRef90_O51041
NZ_CP161107.1	cds	9211	10215	+	BFHFJM_00010		YbbR-like domain-containing protein BB-0009	GO:0016020, RefSeq:WP_002556616.1, SO:0001217, UniParc:UPI00016B2F8D, UniRef:UniRef100_A0A7U8I518, UniRef:UniRef50_O51042, UniRef:UniRef90_O51042
NZ_CP161107.1	cds	10212	10586	+	BFHFJM_00011	acpS	Holo-[acyl-carrier-protein] synthase	EC:2.7.8.7, GO:0000287, GO:0005737, GO:0006633, GO:0008897, RefSeq:WP_002556617.1, SO:0001217, UniParc:UPI00000572F7, UniRef:UniRef100_O51043, UniRef:UniRef50_O51043, UniRef:UniRef90_O51043
NZ_CP161107.1	cds	10590	11429	+	BFHFJM_00012		Uncharacterized protein BB_0011	COG:COG1655, COG:S, RefSeq:WP_002556618.1, SO:0001217, UniParc:UPI00000572F8, UniRef:UniRef100_O51044, UniRef:UniRef50_O51044, UniRef:UniRef90_O51044
NZ_CP161107.1	cds	11430	12170	+	BFHFJM_00013	truA	tRNA pseudouridine(38-40) synthase TruA	COG:COG0101, COG:J, EC:5.4.99.12, GO:0003723, GO:0006400, GO:0009982, GO:0031119, GO:0106029, RefSeq:WP_002661903.1, SO:0001217, UniParc:UPI00016C4D32, UniRef:UniRef100_UPI00016C4D32, UniRef:UniRef50_P70830, UniRef:UniRef90_P70830
NZ_CP161107.1	cds	12163	12762	+	BFHFJM_00014		Uncharacterized protein BB_0013	RefSeq:WP_002661935.1, SO:0001217, UniParc:UPI00016C4D31, UniRef:UniRef100_UPI00016C4D31, UniRef:UniRef50_O51046, UniRef:UniRef90_O51046
NZ_CP161107.1	cds	12755	14737	+	BFHFJM_00015	priA	primosomal protein N'	COG:COG1198, COG:L, EC:3.6.4.-, GO:0003677, GO:0003678, GO:0003688, GO:0005524, GO:0005658, GO:0006260, GO:0006268, GO:0006269, GO:0008270, GO:0016787, GO:0016818, GO:1990077, RefSeq:WP_002658369.1, SO:0001217, UniParc:UPI00016B2F8B, UniRef:UniRef100_A0A0H3C0U4, UniRef:UniRef50_Q45032, UniRef:UniRef90_Q45032
NZ_CP161107.1	cds	14734	15354	-	BFHFJM_00016	udk	uridine kinase	COG:COG0572, COG:F, EC:2.7.1.48, GO:0004849, GO:0005524, GO:0005737, GO:0016310, GO:0043771, GO:0044206, GO:0044211, GO:0046108, RefSeq:WP_002655979.1, SO:0001217, UniParc:UPI000016E69D, UniRef:UniRef100_Q59190, UniRef:UniRef50_Q59190, UniRef:UniRef90_Q59190
NZ_CP161107.1	cds	15358	15732	-	BFHFJM_00017	pspE	Rhodanese-related sulfurtransferase	COG:COG0607, COG:P, SO:0001217, UniRef:UniRef50_A0A142JCH9, UniRef:UniRef90_Q5W610
NZ_CP161107.1	cds	15855	16814	+	BFHFJM_00018	yitT	DUF161 DUF2179 domains-containing protein	COG:COG1284, COG:S, RefSeq:WP_002556624.1, SO:0001217, UniParc:UPI00016C39AA, UniRef:UniRef100_A0A7U8F0D6, UniRef:UniRef50_Q0SPE7, UniRef:UniRef90_Q0SPE7
NZ_CP161107.1	cds	16817	17797	-	BFHFJM_00019	rluD	Ribosomal large subunit pseudouridine synthase D	COG:COG0564, COG:J, EC:5.4.99.23, GO:0001522, GO:0003723, GO:0006364, GO:0120159, RefSeq:WP_002661948.1, SO:0001217, UniParc:UPI0001981EA8, UniRef:UniRef100_UPI0001981EA8, UniRef:UniRef50_P70870, UniRef:UniRef90_P70870
NZ_CP161107.1	cds	17802	18314	-	BFHFJM_00020		Uncharacterized protein BB_0019	GO:0016020, RefSeq:WP_002659083.1, SO:0001217, UniParc:UPI00016C39AC, UniRef:UniRef100_A0A7U8I509, UniRef:UniRef50_O51051, UniRef:UniRef90_O51051
NZ_CP161107.1	cds	18322	19989	-	BFHFJM_00021	pfp	diphosphate--fructose-6-phosphate 1-phosphotransferase	COG:COG0205, COG:G, EC:2.7.1.90, GO:0003872, GO:0005524, GO:0005829, GO:0006002, GO:0006096, GO:0046872, GO:0047334, RefSeq:WP_002659138.1, SO:0001217, UniParc:UPI00016C39AD, UniRef:UniRef100_A0A7U8I661, UniRef:UniRef50_Q9EZ02, UniRef:UniRef90_P70826
NZ_CP161107.1	cds	20061	20759	-	BFHFJM_00022	queA	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	EC:2.4.99.17, GO:0005737, GO:0006400, GO:0008616, GO:0051075, KEGG:K07568, SO:0001217, UniRef:UniRef50_A0A7U8F1Q3, UniRef:UniRef90_A0A7U8F1Q3
NZ_CP161107.1	cds	20759	21094	-	BFHFJM_00023		S-adenosylmethionine:tRNA ribosyltransferase-isomerase	SO:0001217, UniRef:UniRef50_A0A7U8EZ11, UniRef:UniRef90_A0A7U8EZ11
NZ_CP161107.1	cds	21069	22112	-	BFHFJM_00024	ruvB	Holliday junction branch migration DNA helicase RuvB	COG:COG2255, COG:L, EC:3.6.4.12, GO:0000400, GO:0005524, GO:0005737, GO:0006281, GO:0006310, GO:0009378, GO:0009379, GO:0016887, GO:0048476, RefSeq:WP_002556628.1, SO:0001217, UniParc:UPI0000057303, UniRef:UniRef100_P70828, UniRef:UniRef50_P70828, UniRef:UniRef90_P70828
NZ_CP161107.1	cds	22157	22750	-	BFHFJM_00025	ruvA	Holliday junction branch migration protein RuvA	COG:COG0632, COG:L, EC:3.6.4.12, GO:0000400, GO:0005524, GO:0005737, GO:0006281, GO:0006310, GO:0009378, GO:0009379, GO:0048476, KEGG:K03550, RefSeq:WP_002556629.1, SO:0001217, UniParc:UPI00016B376C, UniRef:UniRef100_A0A7U8I676, UniRef:UniRef50_P70827, UniRef:UniRef90_P70827
NZ_CP161107.1	cds	22830	23969	+	BFHFJM_00026	yliI	Uncharacterized protein BB_0024	COG:COG2133, COG:G, GO:0016020, RefSeq:WP_002661995.1, SO:0001217, UniParc:UPI00016C4AD4, UniRef:UniRef100_UPI00016C4AD4, UniRef:UniRef50_O51055, UniRef:UniRef90_O51055
NZ_CP161107.1	cds	23976	24707	-	BFHFJM_00027	tACO1	YebC/PmpR family DNA-binding transcriptional regulator	COG:COG0217, COG:KJ, GO:0003677, GO:0005737, GO:0006355, RefSeq:WP_002556631.1, SO:0001217, UniParc:UPI0000057306, UniRef:UniRef100_O51056, UniRef:UniRef50_O51056, UniRef:UniRef90_O51056
NZ_CP161107.1	cds	24708	25634	-	BFHFJM_00028	folD	Bifunctional protein FolD	COG:COG0190, COG:H, GO:0000105, GO:0004477, GO:0004488, GO:0006164, GO:0009086, GO:0035999, SO:0001217, UniParc:UPI0000057307, UniRef:UniRef100_O51057, UniRef:UniRef50_O51057, UniRef:UniRef90_O51057
NZ_CP161107.1	cds	25764	26402	+	BFHFJM_00029		Uncharacterized protein BB_0027	GO:0016020, RefSeq:WP_002556633.1, SO:0001217, UniParc:UPI00016B3769, UniRef:UniRef100_A0A7U8F0H4, UniRef:UniRef50_O51058, UniRef:UniRef90_O51058
NZ_CP161107.1	cds	26410	27459	+	BFHFJM_00030	bamB	outer membrane protein assembly factor BamB	BlastRules:WP_002655996, RefSeq:WP_106011437.1, SO:0001217, UniParc:UPI000D03FBC7, UniRef:UniRef100_UPI000D03FBC7, UniRef:UniRef50_O51059, UniRef:UniRef90_O51059
NZ_CP161107.1	cds	27445	27876	-	BFHFJM_00031	yaiI	UPF0178 protein BbuZS7_0029	COG:COG1671, COG:S, KEGG:K09768, RefSeq:WP_002655998.1, SO:0001217, UniParc:UPI000005730A, UniRef:UniRef100_O51060, UniRef:UniRef50_O51060, UniRef:UniRef90_O51060
NZ_CP161107.1	cds	27866	28501	-	BFHFJM_00032	lepB	signal peptidase I	EC:3.4.21.89, GO:0004252, GO:0006465, GO:0009306, RefSeq:WP_002658346.1, SO:0001217, UniParc:UPI000005730B, UniRef:UniRef100_O51061, UniRef:UniRef50_A0A0A7UUG5, UniRef:UniRef90_A0A0A7UUG5
NZ_CP161107.1	cds	28503	29483	-	BFHFJM_00033	lepB	signal peptidase I	COG:COG0681, COG:U, EC:3.4.21.89, GO:0004252, GO:0006465, GO:0009306, RefSeq:WP_002661914.1, SO:0001217, UniParc:UPI000005730C, UniRef:UniRef100_O51062, UniRef:UniRef50_O51062, UniRef:UniRef90_O51062
NZ_CP161107.1	cds	29554	31026	+	BFHFJM_00034	yfmG	Uncharacterized protein BB_0032	COG:COG1262, COG:O, GO:0016020, RefSeq:WP_020948679.1, SO:0001217, UniParc:UPI0003845F87, UniRef:UniRef100_UPI0003845F87, UniRef:UniRef50_O51063, UniRef:UniRef90_O51063
NZ_CP161107.1	cds	31038	31490	+	BFHFJM_00035	smpB	SsrA-binding protein	COG:COG0691, COG:O, GO:0003723, GO:0005737, GO:0006450, GO:0070929, RefSeq:WP_002662012.1, SO:0001217, UniParc:UPI00016C4AD1, UniRef:UniRef100_UPI00016C4AD1, UniRef:UniRef50_O51064, UniRef:UniRef90_O51064
NZ_CP161107.1	cds	31561	32100	-	BFHFJM_00036		P13 family porin	RefSeq:WP_002656384.1, SO:0001217, UniParc:UPI000005730F, UniRef:UniRef100_Q7BSC0, UniRef:UniRef50_A0A7I6GVC8, UniRef:UniRef90_A0A1L6VSE9
NZ_CP161107.1	cds	32168	34048	-	BFHFJM_00037	parC	DNA topoisomerase IV subunit A	COG:COG0188, COG:L, EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0005886, GO:0006265, RefSeq:WP_002656217.1, SO:0001217, UniParc:UPI0000057310, UniRef:UniRef100_O51066, UniRef:UniRef50_O51066, UniRef:UniRef90_O51066
NZ_CP161107.1	cds	34048	35847	-	BFHFJM_00038	parE	DNA topoisomerase 4 subunit B	COG:COG0187, COG:L, EC:5.6.2.2, GO:0003677, GO:0003918, GO:0005524, GO:0006265, GO:0046872, RefSeq:WP_002658339.1, SO:0001217, UniParc:UPI0000057311, UniRef:UniRef100_Q59189, UniRef:UniRef50_Q59189, UniRef:UniRef90_Q59189
NZ_CP161107.1	cds	35868	36620	-	BFHFJM_00039	plsC	1-acyl-sn-glycerol-3-phosphate acyltransferase	COG:COG0204, COG:I, EC:2.3.1.51, GO:0003841, GO:0016020, GO:0016024, RefSeq:WP_002556643.1, SO:0001217, UniParc:UPI00016B360E, UniRef:UniRef100_UPI00016B360E, UniRef:UniRef50_Q59188, UniRef:UniRef90_Q59188
NZ_CP161107.1	cds	36617	38134	-	BFHFJM_00040		Uncharacterized protein BB_0038	GO:0016020, RefSeq:WP_106011438.1, SO:0001217, UniParc:UPI000D03617B, UniRef:UniRef100_UPI000D03617B, UniRef:UniRef50_O51067, UniRef:UniRef90_O51067
NZ_CP161107.1	cds	38147	39649	-	BFHFJM_00041		Uncharacterized protein BB_0039	GO:0003755, GO:0016020, RefSeq:WP_002661971.1, SO:0001217, UniParc:UPI00016C4879, UniRef:UniRef100_UPI00016C4879, UniRef:UniRef50_O51068, UniRef:UniRef90_O51068
NZ_CP161107.1	cds	39837	40688	+	BFHFJM_00042	cheR	Chemotaxis protein methyltransferase	COG:COG1352, COG:T, EC:2.1.1.80, GO:0006935, GO:0008983, GO:0032259, RefSeq:WP_002656894.1, SO:0001217, UniParc:UPI00016B2E0D, UniRef:UniRef100_A0A7U8EYZ0, UniRef:UniRef50_O51069, UniRef:UniRef90_O51069
NZ_CP161107.1	cds	40772	41443	-	BFHFJM_00043	phoU	phosphate signaling complex protein PhoU	COG:COG0704, COG:P, GO:0003700, GO:0005737, GO:0006817, GO:0030643, GO:0042803, GO:0045936, GO:0051049, GO:2000186, RefSeq:WP_002556647.1, SO:0001217, UniParc:UPI0000057317, UniRef:UniRef100_O51071, UniRef:UniRef50_O51071, UniRef:UniRef90_O51071
NZ_CP161107.1	cds	41454	42494	-	BFHFJM_00044		Uncharacterized protein BB_0043	RefSeq:WP_002662007.1, SO:0001217, UniParc:UPI00016C4878, UniRef:UniRef100_UPI00016C4878, UniRef:UniRef50_O51072, UniRef:UniRef90_O51072
NZ_CP161107.1	cds	42491	42892	-	BFHFJM_00045		Uncharacterized protein BB_0044	GO:0016020, RefSeq:WP_002556649.1, SO:0001217, UniParc:UPI0000057319, UniRef:UniRef100_O51073, UniRef:UniRef50_O51073, UniRef:UniRef90_O51073
NZ_CP161107.1	cds	42918	45365	-	BFHFJM_00046	smc	Chromosome segregation ATPase Smc	COG:COG1196, COG:D, RefSeq:WP_002661918.1, SO:0001217, UniParc:UPI00016C4877, UniRef:UniRef100_UPI00016C4877, UniRef:UniRef50_A0A0A7UWW1, UniRef:UniRef90_A0A1L6VP21
NZ_CP161107.1	cds	45457	46002	+	BFHFJM_00047	rnhB	ribonuclease HII	EC:3.1.26.4, GO:0003723, GO:0004523, GO:0005737, GO:0006401, GO:0030145, RefSeq:WP_002556651.1, SO:0001217, UniParc:UPI00016C4876, UniRef:UniRef100_UPI00016C4876, UniRef:UniRef50_O51075, UniRef:UniRef90_O51075
NZ_CP161107.1	cds	46022	46390	-	BFHFJM_00048	bpuR	transcriptional regulator BpuR	BlastRules:WP_002556652, RefSeq:WP_002556652.1, SO:0001217, UniParc:UPI00016B2CC6, UniRef:UniRef100_O51076, UniRef:UniRef50_O51076, UniRef:UniRef90_O51076
NZ_CP161107.1	tRNA	46541	46612	+	BFHFJM_00049	trnG	tRNA-Gly(tcc)	SO:0000260
NZ_CP161107.1	tmRNA	46701	47060	-	BFHFJM_00050	ssrA	transfer-messenger RNA, SsrA	SO:0000584
NZ_CP161107.1	cds	47178	47852	+	BFHFJM_00051	yhhQ	queuosine precursor transporter	COG:COG1738, COG:J, GO:1990397, RefSeq:WP_002661992.1, SO:0001217, UniParc:UPI00016C4874, UniRef:UniRef100_UPI00016C4874, UniRef:UniRef50_O51079, UniRef:UniRef90_O51079
NZ_CP161107.1	cds	47916	48617	+	BFHFJM_00052	yhhQ	queuosine precursor transporter	COG:COG1738, COG:J, GO:1990397, SO:0001217, UniParc:UPI00018847FA, UniRef:UniRef100_A0A0H3C220, UniRef:UniRef50_A0A1L6VSN1, UniRef:UniRef90_O51080
NZ_CP161107.1	cds	48614	49270	-	BFHFJM_00053	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase	COG:COG0566, COG:J, EC:2.1.1.34, GO:0000049, GO:0002938, GO:0009020, GO:0052665, RefSeq:WP_002661898.1, SO:0001217, UniParc:UPI00016C4873, UniRef:UniRef100_UPI00016C4873, UniRef:UniRef50_O51081, UniRef:UniRef90_O51081
NZ_CP161107.1	cds	49352	50023	+	BFHFJM_00054	ung	uracil-DNA glycosylase	COG:COG0692, COG:L, EC:3.2.2.27, GO:0004844, GO:0005737, GO:0006284, GO:0016799, RefSeq:WP_002656594.1, SO:0001217, UniParc:UPI0000057322, UniRef:UniRef100_O51082, UniRef:UniRef50_O51082, UniRef:UniRef90_O51082
NZ_CP161107.1	cds	50123	50485	-	BFHFJM_00055	secG	preprotein translocase subunit SecG	GO:0005886, GO:0009306, GO:0015450, GO:0043952, RefSeq:WP_002658319.1, SO:0001217, UniParc:UPI00016B2CC3, UniRef:UniRef100_O51083, UniRef:UniRef50_O51083, UniRef:UniRef90_O51083
NZ_CP161107.1	cds	50501	51262	-	BFHFJM_00056	tpiA	triose-phosphate isomerase	COG:COG0149, COG:G, EC:5.3.1.1, GO:0004807, GO:0005737, GO:0006094, GO:0006096, RefSeq:WP_106011439.1, SO:0001217, UniParc:UPI000D0262E3, UniRef:UniRef100_UPI000D0262E3, UniRef:UniRef50_Q59182, UniRef:UniRef90_Q59182
