#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
NZ_CP161107.1	3	113	+	BFHFJM_00001	4.4	4.6		
NZ_CP161107.1	144378	144566	-	BFHFJM_00142	7.3	9.3		SO:0001217, UniRef:UniRef50_G0AKV4, UniRef:UniRef90_G0AKV4
NZ_CP161107.1	157639	158073	+	BFHFJM_00153	16.9	10.1		RefSeq:WP_002556754.1, SO:0001217, UniParc:UPI00016B2B02, UniRef:UniRef100_A0A0H3C1D3, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
NZ_CP161107.1	272333	273346	-	BFHFJM_00261	39.1	4.3		RefSeq:WP_002661829.1, SO:0001217, UniParc:UPI00016C43D1, UniRef:UniRef100_UPI00016C43D1, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
NZ_CP161107.1	368166	368591	+	BFHFJM_00356	16.5	9.8		SO:0001217, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
NZ_CP161107.1	416403	416819	+	BFHFJM_00402	16.3	10.4		RefSeq:WP_002556999.1, SO:0001217, UniParc:UPI000005747C, UniRef:UniRef100_O51365, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
NZ_CP161107.1	534893	535315	-	BFHFJM_00525	16.5	10.2		RefSeq:WP_002557113.1, SO:0001217, UniParc:UPI00000574F5, UniRef:UniRef100_O51475, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
NZ_CP161107.1	563789	565282	-	BFHFJM_00554	59.2	5.8		RefSeq:WP_002661448.1, SO:0001217, UniParc:UPI00016C3EEF, UniRef:UniRef100_UPI00016C3EEF, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
NZ_CP161107.1	644370	644738	+	BFHFJM_00623	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
NZ_CP161107.1	662193	662507	-	BFHFJM_00638	11.3	8.7		RefSeq:WP_002656819.1, SO:0001217, UniParc:UPI00016B2F7F, UniRef:UniRef100_UPI00016B2F7F, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
NZ_CP161107.1	689785	690081	+	BFHFJM_00658	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
NZ_CP161107.1	738731	739270	+	BFHFJM_00708	21.1	9.9		RefSeq:WP_002656268.1, SO:0001217, UniParc:UPI00000575A2, UniRef:UniRef100_O51644, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
NZ_CP161107.1	791939	793213	+	BFHFJM_00759	48.6	4.5		RefSeq:WP_106011515.1, SO:0001217, UniParc:UPI000D031E2B, UniRef:UniRef100_UPI000D031E2B, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
NZ_CP161107.1	814484	814918	-	BFHFJM_00783	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
NZ_CP161107.1	844075	844650	+	BFHFJM_00812	21.7	9.4		
NZ_CP161107.1	906808	907065	+	BFHFJM_00856	10.4	9.0		SO:0001217, UniRef:UniRef50_A0A7U8EX85, UniRef:UniRef90_A0A7U8EX85
NZ_CP161107.1	909284	909613	-	BFHFJM_00860	13.1	9.9		RefSeq:WP_106011532.1, SO:0001217, UniParc:UPI000D038282, UniRef:UniRef100_UPI000D038282, UniRef:UniRef50_UPI000D038282, UniRef:UniRef90_UPI000D038282
NZ_CP161115.1	13566	13709	+	BFHFJM_01040	5.3	4.1		
NZ_CP161109.1	28202	28729	+	BFHFJM_01103	20.7	9.0		RefSeq:WP_075552646.1, SO:0001217, UniParc:UPI00094A3F9A, UniRef:UniRef100_A0A1L6VUV3, UniRef:UniRef90_A0A0H3C0R6
NZ_CP161113.1	22155	22568	+	BFHFJM_01141	16.0	5.0	PF02524.18|KID	PFAM:PF02524.18
NZ_CP161123.1	5942	6040	+	BFHFJM_01165	3.9	9.1		
NZ_CP161123.1	6292	6975	+	BFHFJM_01166	26.6	9.3		RefSeq:WP_106011586.1, SO:0001217, UniParc:UPI000D03AD59, UniRef:UniRef100_UPI000D03AD59, UniRef:UniRef50_C0R8X6, UniRef:UniRef90_UPI000D03AD59
NZ_CP161122.1	185	499	-	BFHFJM_01176	11.9	8.5	PF03796.19|DnaB_C	PFAM:PF03796.19
NZ_CP161117.1	14074	14193	-	BFHFJM_01201	4.4	4.6		SO:0001217, UniRef:UniRef50_A0A0H3C151, UniRef:UniRef90_A0A0H3C151
NZ_CP161117.1	28158	28289	-	BFHFJM_01212	5.2	10.0		SO:0001217, UniRef:UniRef50_UPI00017F3A61, UniRef:UniRef90_UPI00017F3A61
NZ_CP161118.1	2227	2403	-	BFHFJM_01215	6.9	9.6		RefSeq:WP_010257051.1, SO:0001217, UniParc:UPI00016B2F6F, UniRef:UniRef100_A0A7U4DJ52, UniRef:UniRef50_A0A7U4DJ52, UniRef:UniRef90_A0A7U4DJ52
NZ_CP161118.1	4962	5798	+	BFHFJM_01218	32.2	9.1	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_012622389.1, SO:0001217, UniParc:UPI00016B2F6C, UniRef:UniRef100_A0A7U4DJ06, UniRef:UniRef90_Q66YX5
NZ_CP161118.1	23759	23998	-	BFHFJM_01232	8.8	9.7		RefSeq:WP_012615028.1, SO:0001217, UniParc:UPI00016B2DFC, UniRef:UniRef100_A0A7U3YBR9, UniRef:UniRef50_A0A7U3YBR9, UniRef:UniRef90_A0A7U3YBR9
NZ_CP161118.1	26215	26313	-	BFHFJM_01235	3.6	6.5		
NZ_CP161118.1	26520	26876	-	BFHFJM_01236	14.3	9.6		RefSeq:WP_012615033.1, SO:0001217, UniParc:UPI00017F4968, UniRef:UniRef100_A0A7U3YBP9, UniRef:UniRef50_Q44728, UniRef:UniRef90_A0A7U3YBP9
NZ_CP161116.1	12700	13143	-	BFHFJM_01248	16.6	6.7		RefSeq:WP_010256673.1, SO:0001217, UniParc:UPI000005685A, UniRef:UniRef100_O50737, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
NZ_CP161116.1	13548	13886	-	BFHFJM_01250	13.1	4.7		RefSeq:WP_012666083.1, SO:0001217, UniParc:UPI00017F3867, UniRef:UniRef100_UPI00017F3867, UniRef:UniRef50_O50739, UniRef:UniRef90_O50739
NZ_CP161116.1	13899	14732	-	BFHFJM_01251	31.4	6.4		RefSeq:WP_012672272.1, SO:0001217, UniParc:UPI00016C3984, UniRef:UniRef100_A0A7U3YB63, UniRef:UniRef50_O50740, UniRef:UniRef90_O50740
NZ_CP161116.1	18422	19201	-	BFHFJM_01257	29.7	8.2		RefSeq:WP_106011564.1, SO:0001217, UniParc:UPI000D02EFA7, UniRef:UniRef100_UPI000D02EFA7, UniRef:UniRef90_A0A7U4DIR0
NZ_CP161116.1	19211	19993	-	BFHFJM_01258	29.9	6.8		RefSeq:WP_106011563.1, SO:0001217, UniParc:UPI000D0428C8, UniRef:UniRef100_UPI000D0428C8, UniRef:UniRef90_A0A1L8ZA67
NZ_CP161116.1	23076	23447	-	BFHFJM_01261	13.9	8.5		RefSeq:WP_012622701.1, SO:0001217, UniParc:UPI00016B3782, UniRef:UniRef100_A0A7U4DIU8, UniRef:UniRef50_O50749, UniRef:UniRef90_A0A1L8ZA88
NZ_CP161116.1	24132	24545	-	BFHFJM_01263	16.1	9.3		RefSeq:WP_012622693.1, SO:0001217, UniParc:UPI00017F42BB, UniRef:UniRef100_A0A7U4DIU7, UniRef:UniRef50_O50751, UniRef:UniRef90_A0A1L8ZA81
