# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	356	787	-	KKDEEG_00001		P52 family lipoprotein	RefSeq:WP_002657151.1, SO:0001217, UniParc:UPI00016B2DCE, UniRef:UniRef100_UPI00016B2DCE, UniRef:UniRef50_G0ANY0, UniRef:UniRef90_Q9S016
contig_1	cds	843	1835	-	KKDEEG_00002	tsaC	L-threonylcarbamoyladenylate synthase	COG:COG0009, COG:J, EC:2.7.7.87, GO:0006400, GO:0061710, RefSeq:WP_002657157.1, SO:0001217, UniParc:UPI0000057725, UniRef:UniRef100_H7C636, UniRef:UniRef50_H7C636, UniRef:UniRef90_H7C636
contig_1	cds	2209	2493	+	KKDEEG_00003	tM2	Uncharacterized membrane protein YozV, TM2 domain, contains pTyr	COG:COG2314, COG:R, RefSeq:WP_002657159.1, SO:0001217, UniParc:UPI00016B2DCD, UniRef:UniRef100_Q6W6N1, UniRef:UniRef50_A0A396YTQ5, UniRef:UniRef90_A0A1L6VRN9
contig_1	cds	2637	2930	-	KKDEEG_00004		hypothetical protein	RefSeq:WP_010883902.1, SO:0001217, UniParc:UPI0000057722, UniRef:UniRef100_H7C642, UniRef:UniRef50_H7C642, UniRef:UniRef90_H7C642
contig_1	cds	2908	3372	-	KKDEEG_00005		BBC01	SO:0001217, UniParc:UPI00001D5DE7, UniRef:UniRef100_Q6W6N3, UniRef:UniRef50_Q9S024, UniRef:UniRef90_Q9S024
contig_1	cds	3486	4073	-	KKDEEG_00006		chromosome replication/partitioning protein	RefSeq:WP_002657148.1, SO:0001217, UniParc:UPI00016B2DCB, UniRef:UniRef100_G8JZS1, UniRef:UniRef50_G8JZS1, UniRef:UniRef90_G8JZS1
contig_1	cds	14425	15213	-	KKDEEG_00007	parA	ParA-like ATPase involved in chromosome/plasmid partitioning or cellulose biosynthesis protein BcsQ	COG:COG1192, COG:DN, RefSeq:WP_106007426.1, SO:0001217, UniParc:UPI00001D5DE6, UniRef:UniRef100_Q6W6N5, UniRef:UniRef50_W5SJN3, UniRef:UniRef90_Q9S026
contig_1	cds	16624	17595	+	KKDEEG_00008		P12 family lipoprotein	RefSeq:WP_106007423.1, SO:0001217, UniParc:UPI00001D5DE4, UniRef:UniRef100_Q6W6N9, UniRef:UniRef50_A0A1G4QA48, UniRef:UniRef90_Q6W6N9
contig_1	cds	18266	19690	-	KKDEEG_00009	yfcC	putative membrane transporter YfcC, affects glyoxylate shunt	COG:COG1288, COG:R, RefSeq:WP_002657298.1, SO:0001217, UniParc:UPI00016B2F52, UniRef:UniRef100_UPI00016B2F52, UniRef:UniRef50_A0A1L6VUG6, UniRef:UniRef90_A0A1L6VUG6
contig_1	cds	19742	20725	-	KKDEEG_00010	argF	ornithine carbamoyltransferase	COG:COG0078, COG:E, EC:2.1.3.3, GO:0004585, GO:0005737, GO:0016597, GO:0019546, GO:0019547, GO:0042450, RefSeq:WP_002657012.1, SO:0001217, UniParc:UPI00016B29B9, UniRef:UniRef100_O51782, UniRef:UniRef50_P0C2U0, UniRef:UniRef90_O51782
contig_1	cds	20793	22025	-	KKDEEG_00011	arcA	arginine deiminase	COG:COG2235, COG:E, EC:3.5.3.6, GO:0005737, GO:0016990, GO:0019546, GO:0019547, RefSeq:WP_002557431.1, SO:0001217, UniParc:UPI000004CCB9, UniRef:UniRef100_O51781, UniRef:UniRef50_O51781, UniRef:UniRef90_O51781
contig_1	cds	22204	23820	+	KKDEEG_00012		Lipoprotein	RefSeq:WP_106007366.1, SO:0001217, UniParc:UPI000D02C97E, UniRef:UniRef100_UPI000D02C97E, UniRef:UniRef50_A0A5J6WC56, UniRef:UniRef90_A0A1L6VU60
contig_1	cds	23829	24428	+	KKDEEG_00013		Ribonuclease H1 N-terminal domain-containing protein	RefSeq:WP_002656992.1, SO:0001217, UniParc:UPI00016B3615, UniRef:UniRef100_A0A7U8I7Q7, UniRef:UniRef50_O51779, UniRef:UniRef90_O51779
contig_1	cds	24397	24942	+	KKDEEG_00014		Lipoprotein	RefSeq:WP_002656457.1, SO:0001217, UniParc:UPI0001882402, UniRef:UniRef100_A0A7U8EX74, UniRef:UniRef50_D6RWI6, UniRef:UniRef90_A0A7W9ZK21
contig_1	cds	24952	28392	-	KKDEEG_00015	lptD	LPS-assembly protein LptD	RefSeq:WP_106007365.1, SO:0001217, UniParc:UPI000D041A6C, UniRef:UniRef100_UPI000D041A6C, UniRef:UniRef50_I0FDT1, UniRef:UniRef90_O51778
contig_1	cds	28347	31199	-	KKDEEG_00016	uvrA	excinuclease ABC subunit UvrA	COG:COG0178, COG:L, GO:0003677, GO:0005524, GO:0005737, GO:0006289, GO:0008270, GO:0009380, GO:0009381, GO:0009432, GO:0016887, RefSeq:WP_002657099.1, SO:0001217, UniParc:UPI00016B3618, UniRef:UniRef100_UPI00016B3618, UniRef:UniRef50_Q890X9, UniRef:UniRef90_O51777
contig_1	cds	31203	33209	-	KKDEEG_00017	uvrB	excinuclease ABC subunit UvrB	COG:COG0556, COG:L, GO:0003677, GO:0005524, GO:0005737, GO:0006289, GO:0009380, GO:0009381, GO:0009432, GO:0016887, RefSeq:WP_002657282.1, SO:0001217, UniParc:UPI00016B2DEE, UniRef:UniRef100_A0A7U8I702, UniRef:UniRef50_B5YJW4, UniRef:UniRef90_Q0SM15
contig_1	cds	33342	35054	+	KKDEEG_00018	manB	Phosphomannomutase	COG:COG1109, COG:G, RefSeq:WP_002656169.1, SO:0001217, UniParc:UPI00016B361A, UniRef:UniRef100_UPI00016B361A, UniRef:UniRef50_A0A142JAC4, UniRef:UniRef90_A0A7I6GX37
contig_1	cds	35077	37296	+	KKDEEG_00019	clpA	ATP-dependent Clp protease, ATP-binding subunit ClpA	COG:COG0542, COG:O, RefSeq:WP_002656053.1, SO:0001217, UniParc:UPI00016B361B, UniRef:UniRef100_UPI00016B361B, UniRef:UniRef50_B5RN33, UniRef:UniRef90_A0A7I6GX33
contig_1	cds	37311	40439	+	KKDEEG_00020	ileS	isoleucine--tRNA ligase	COG:COG0060, COG:J, EC:6.1.1.5, GO:0000049, GO:0002161, GO:0004822, GO:0005524, GO:0005737, GO:0006428, GO:0008270, RefSeq:WP_014540408.1, SO:0001217, UniParc:UPI0001F23B7E, UniRef:UniRef100_UPI0001F23B7E, UniRef:UniRef50_O51773, UniRef:UniRef90_O51773
contig_1	cds	40433	41257	+	KKDEEG_00021		Lipoprotein	RefSeq:WP_002657270.1, SO:0001217, UniParc:UPI00016B2C9B, UniRef:UniRef100_UPI00016B2C9B, UniRef:UniRef50_A0A1L6VR10, UniRef:UniRef90_A0A1L6VR10
contig_1	cds	41274	42209	-	KKDEEG_00022	nagC	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain	COG:COG1940, COG:GK, RefSeq:WP_002656845.1, SO:0001217, UniParc:UPI00016B377A, UniRef:UniRef100_UPI00016B377A, UniRef:UniRef50_A0A142JAC9, UniRef:UniRef90_A0A1G4P212
contig_1	cds	42243	45095	-	KKDEEG_00023	sbcC	DNA repair exonuclease SbcCD ATPase subunit	COG:COG0419, COG:L, SO:0001217, UniRef:UniRef50_W5SWH0, UniRef:UniRef90_A0A7I6GX52
