# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	356	787	-	KKDEEG_00001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B2DCE
contig_1	cds	843	1835	-	KKDEEG_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H7C636
contig_1	cds	2209	2493	+	KKDEEG_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6W6N1
contig_1	cds	2637	2930	-	KKDEEG_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_H7C642
contig_1	cds	2908	3372	-	KKDEEG_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6W6N3
contig_1	cds	3486	4073	-	KKDEEG_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_G8JZS1
contig_1	cds	14425	15213	-	KKDEEG_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6W6N5
contig_1	cds	16624	17595	+	KKDEEG_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q6W6N9
contig_1	cds	18266	19690	-	KKDEEG_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B2F52
contig_1	cds	19742	20725	-	KKDEEG_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51782
contig_1	cds	20793	22025	-	KKDEEG_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51781
contig_1	cds	22204	23820	+	KKDEEG_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D02C97E
contig_1	cds	23829	24428	+	KKDEEG_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I7Q7
contig_1	cds	24397	24942	+	KKDEEG_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EX74
contig_1	cds	24952	28392	-	KKDEEG_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D041A6C
contig_1	cds	28347	31199	-	KKDEEG_00016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3618
contig_1	cds	31203	33209	-	KKDEEG_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I702
contig_1	cds	33342	35054	+	KKDEEG_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B361A
contig_1	cds	35077	37296	+	KKDEEG_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B361B
contig_1	cds	37311	40439	+	KKDEEG_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001F23B7E
contig_1	cds	40433	41257	+	KKDEEG_00021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B2C9B
contig_1	cds	41274	42209	-	KKDEEG_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B377A
contig_1	cds	42243	45095	-	KKDEEG_00023	1558.0	0.0	1.001	1.0	0.927	UniRef:UniRef90_A0A7I6GX52
contig_1	cds	45076	46317	-	KKDEEG_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B377C
contig_1	cds	46392	48938	+	KKDEEG_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51768
contig_1	cds	48941	51412	+	KKDEEG_00026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51767
contig_1	cds	51501	52016	+	KKDEEG_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51766
contig_1	cds	52009	52791	+	KKDEEG_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000005761B
