# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
NZ_CP161191.1	cds	104	676	+	LLPDMM_00001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51035
NZ_CP161191.1	cds	767	1795	-	LLPDMM_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O54536
NZ_CP161191.1	cds	1783	3249	-	LLPDMM_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F46ED
NZ_CP161191.1	cds	3395	5188	+	LLPDMM_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51037
NZ_CP161191.1	cds	5251	6306	-	LLPDMM_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0009F216F9
NZ_CP161191.1	cds	6309	7397	-	LLPDMM_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51039
NZ_CP161191.1	cds	7458	8315	-	LLPDMM_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51040
NZ_CP161191.1	cds	8427	9197	+	LLPDMM_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51041
NZ_CP161191.1	cds	9202	10206	+	LLPDMM_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51042
NZ_CP161191.1	cds	10203	10577	+	LLPDMM_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51043
NZ_CP161191.1	cds	10581	11420	+	LLPDMM_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51044
NZ_CP161191.1	cds	11421	12161	+	LLPDMM_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70830
NZ_CP161191.1	cds	12154	12753	+	LLPDMM_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51046
NZ_CP161191.1	cds	12746	14728	+	LLPDMM_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q45032
NZ_CP161191.1	cds	14725	15345	-	LLPDMM_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59190
NZ_CP161191.1	cds	15345	15722	-	LLPDMM_00016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q5W610
NZ_CP161191.1	cds	15995	16804	+	LLPDMM_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51049
NZ_CP161191.1	cds	16807	17787	-	LLPDMM_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70870
NZ_CP161191.1	cds	17792	18304	-	LLPDMM_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51051
NZ_CP161191.1	cds	18312	19979	-	LLPDMM_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C4C8
NZ_CP161191.1	cds	20051	20482	-	LLPDMM_00021	149.0	8.7e-44	0.958	0.979	0.555	UniRef:UniRef90_A0A940B393
NZ_CP161191.1	cds	20445	21083	-	LLPDMM_00022	367.0	7.4e-127	0.991	0.811	0.905	UniRef:UniRef90_UPI000D03CB29
NZ_CP161191.1	cds	21058	22101	-	LLPDMM_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70828
