#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	144358	144546	-	IGONDL_00141	7.3	9.3		SO:0001217, UniRef:UniRef50_G0AKV4, UniRef:UniRef90_G0AKV4
contig_1	157619	158053	+	IGONDL_00152	16.9	10.1		RefSeq:WP_002556754.1, SO:0001217, UniParc:UPI00016B2B02, UniRef:UniRef100_A0A0H3C1D3, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
contig_1	272480	273484	-	IGONDL_00259	38.8	4.3		SO:0001217, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
contig_1	368300	368725	+	IGONDL_00354	16.5	9.8		SO:0001217, UniParc:UPI00016C4CFD, UniRef:UniRef100_A0A7U8EY71, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
contig_1	416536	416952	+	IGONDL_00399	16.3	10.4		RefSeq:WP_002556999.1, SO:0001217, UniParc:UPI000005747C, UniRef:UniRef100_O51365, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
contig_1	535029	535451	-	IGONDL_00522	16.5	10.2		RefSeq:WP_002557113.1, SO:0001217, UniParc:UPI00000574F5, UniRef:UniRef100_O51475, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
contig_1	564038	565531	-	IGONDL_00551	59.3	5.8		RefSeq:WP_002658936.1, SO:0001217, UniParc:UPI00016C5389, UniRef:UniRef100_A0A7U8I8I9, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
contig_1	644614	644982	+	IGONDL_00620	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
contig_1	662445	662759	-	IGONDL_00635	11.3	8.7		RefSeq:WP_002656819.1, SO:0001217, UniParc:UPI00016B2F7F, UniRef:UniRef100_UPI00016B2F7F, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
contig_1	690037	690333	+	IGONDL_00655	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
contig_1	738986	739525	+	IGONDL_00705	21.0	9.9		RefSeq:WP_002660388.1, SO:0001217, UniParc:UPI00016C3BF2, UniRef:UniRef100_A0A7U8EYJ6, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
contig_1	792190	793464	+	IGONDL_00756	48.5	4.5		RefSeq:WP_002664629.1, SO:0001217, UniParc:UPI00017F4987, UniRef:UniRef100_UPI00017F4987, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
contig_1	814718	815152	-	IGONDL_00780	17.6	9.5		SO:0001217, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
contig_1	905381	905581	+	IGONDL_00852	7.8	7.9		SO:0001217, UniRef:UniRef50_A0A7U8I4G9, UniRef:UniRef90_A0A7U8I4G9
contig_1	907416	907622	+	IGONDL_00853	8.0	7.7		RefSeq:WP_002660755.1, SO:0001217, UniParc:UPI00016B34C8, UniRef:UniRef100_A0A7U8EX71, UniRef:UniRef50_A0A7U8EX71, UniRef:UniRef90_A0A7U8EX71
contig_2	13920	14156	+	IGONDL_00872	8.9	4.5		
contig_2	19663	21060	-	IGONDL_00880	52.8	6.6		SO:0001217, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
contig_2	35238	35831	-	IGONDL_00899	22.7	9.1		RefSeq:WP_010258362.1, SO:0001217, UniParc:UPI00016B33CF, UniRef:UniRef100_A0A0H3C267, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
contig_2	38666	38824	-	IGONDL_00903	6.1	10.2		RefSeq:WP_012665572.1, SO:0001217, UniParc:UPI00016C39BB, UniRef:UniRef100_UPI00016C39BB, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
contig_3	4804	5190	+	IGONDL_00927	14.9	9.2		RefSeq:WP_010256620.1, SO:0001217, UniParc:UPI0000056868, UniRef:UniRef100_O50751, UniRef:UniRef50_O50751, UniRef:UniRef90_O50751
contig_3	5879	6253	+	IGONDL_00929	14.0	5.6		RefSeq:WP_010256627.1, SO:0001217, UniParc:UPI0000056866, UniRef:UniRef100_O50749, UniRef:UniRef50_O50749, UniRef:UniRef90_O50749
contig_3	9293	10075	+	IGONDL_00932	29.9	6.4		RefSeq:WP_106021771.1, SO:0001217, UniParc:UPI000D03D2E6, UniRef:UniRef100_UPI000D03D2E6, UniRef:UniRef90_A0A1L8ZA67
contig_3	10085	10864	+	IGONDL_00933	29.8	8.7		RefSeq:WP_012666168.1, SO:0001217, UniParc:UPI00016C3988, UniRef:UniRef100_A0A7U4DIR0, UniRef:UniRef90_A0A7U4DIR0
contig_3	14554	15387	+	IGONDL_00939	31.4	6.4		RefSeq:WP_010256663.1, SO:0001217, UniParc:UPI00017F38ED, UniRef:UniRef100_UPI00017F38ED, UniRef:UniRef50_O50740, UniRef:UniRef90_O50740
contig_3	15400	15738	+	IGONDL_00940	13.1	5.0		RefSeq:WP_010256666.1, SO:0001217, UniParc:UPI00017F38EE, UniRef:UniRef100_UPI00017F38EE, UniRef:UniRef50_O50739, UniRef:UniRef90_O50739
contig_3	16143	16586	+	IGONDL_00942	16.7	6.7		SO:0001217, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
contig_3	24291	24506	-	IGONDL_00950	8.6	9.6		RefSeq:WP_010256711.1, SO:0001217, UniParc:UPI00017F3A61, UniRef:UniRef100_UPI00017F3A61, UniRef:UniRef50_UPI00017F3A61, UniRef:UniRef90_UPI00017F3A61
contig_3	30697	31071	-	IGONDL_00956	14.7	4.9		SO:0001217, UniRef:UniRef50_A0A806C6L0
contig_5	2238	2414	-	IGONDL_01002	6.9	9.6		RefSeq:WP_010257051.1, SO:0001217, UniParc:UPI00016B2F6F, UniRef:UniRef100_A0A7U4DJ52, UniRef:UniRef50_A0A7U4DJ52, UniRef:UniRef90_A0A7U4DJ52
contig_5	4973	5809	+	IGONDL_01005	32.2	9.1	PF05714.15|PFam54_60	PFAM:PF05714.15, RefSeq:WP_012622389.1, SO:0001217, UniParc:UPI00016B2F6C, UniRef:UniRef100_A0A7U4DJ06, UniRef:UniRef90_Q66YX5
contig_5	25925	26023	-	IGONDL_01021	3.6	8.5		
contig_5	26230	26586	-	IGONDL_01022	14.3	9.6		RefSeq:WP_012615033.1, SO:0001217, UniParc:UPI00017F4968, UniRef:UniRef100_A0A7U3YBP9, UniRef:UniRef50_Q44728, UniRef:UniRef90_A0A7U3YBP9
contig_5	29597	30403	-	IGONDL_01026	31.3	9.8		
