#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	144166	144354	-	BNDKBC_00140	7.3	9.3		SO:0001217, UniRef:UniRef50_G0AKV4, UniRef:UniRef90_G0AKV4
contig_1	157424	157858	+	BNDKBC_00151	16.9	10.1		RefSeq:WP_002556754.1, SO:0001217, UniParc:UPI00016B2B02, UniRef:UniRef100_A0A0H3C1D3, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
contig_1	272268	273290	-	BNDKBC_00258	39.5	4.2		RefSeq:WP_106007273.1, SO:0001217, UniParc:UPI000D039C6E, UniRef:UniRef100_UPI000D039C6E, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
contig_1	368099	368524	+	BNDKBC_00353	16.5	9.8		SO:0001217, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
contig_1	416344	416760	+	BNDKBC_00399	16.3	10.5		RefSeq:WP_002661094.1, SO:0001217, UniParc:UPI00016C516C, UniRef:UniRef100_UPI00016C516C, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
contig_1	534826	535248	-	BNDKBC_00522	16.5	10.2		RefSeq:WP_002557113.1, SO:0001217, UniParc:UPI00000574F5, UniRef:UniRef100_O51475, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
contig_1	563761	565254	-	BNDKBC_00551	59.2	5.7		RefSeq:WP_014540714.1, SO:0001217, UniParc:UPI0001F23A14, UniRef:UniRef100_UPI0001F23A14, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
contig_1	644338	644706	+	BNDKBC_00620	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
contig_1	662169	662483	-	BNDKBC_00635	11.3	8.7		RefSeq:WP_002656819.1, SO:0001217, UniParc:UPI00016B2F7F, UniRef:UniRef100_UPI00016B2F7F, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
contig_1	689755	690051	+	BNDKBC_00655	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
contig_1	738691	739230	+	BNDKBC_00705	21.1	9.9		RefSeq:WP_002656268.1, SO:0001217, UniParc:UPI00000575A2, UniRef:UniRef100_O51644, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
contig_1	791840	793114	+	BNDKBC_00756	48.5	4.5		RefSeq:WP_106007352.1, SO:0001217, UniParc:UPI000D043532, UniRef:UniRef100_UPI000D043532, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
contig_1	814388	814822	-	BNDKBC_00780	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
contig_1	918084	918377	+	BNDKBC_00855	11.6	9.6		RefSeq:WP_010883902.1, SO:0001217, UniParc:UPI0000057722, UniRef:UniRef100_H7C642, UniRef:UniRef50_H7C642, UniRef:UniRef90_H7C642
contig_2	19405	20802	-	BNDKBC_00881	52.8	6.5		RefSeq:WP_012622802.1, SO:0001217, UniParc:UPI000005692B, UniRef:UniRef100_A0A7U4DJ15, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
