contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	URI39H	920673	NE_5261_chromosome_ParA_2	chromosome	NE_5261	920673	380	100.0	0.1191519681797989	1097	365	[(1, 366)]	[(368819, 369916)]	[(1, 366)]		False	gb|CP124092.1|	chromosome	Am293	920673.0	910655	99.98774911045533	98.91199155400452	910656	910654	[(1, 910655)]	[(8, 910664)]	[(1, 910655), (435081, 438274), (438328, 441519), (213118, 214087), (213280, 214248), (213118, 213926), (213442, 214249), (213118, 213764), (213604, 214249), (213118, 213602)]	9889.987395517279	chromosome
contig_10 [gcode=11] [topology=linear]	URI39H	30646	N32_B31_cp32-9_ParA_X	cp32-9	N32	30646	251	100.0	2.424459962148404	743	247	[(1, 248)]	[(26834, 27577)]	[(1, 248)]		False	gb|CP094605.1|	cp32-9	B31-5A4	30646.0	30652	99.88907738483623	99.9934738628206	30644	30650	[(1, 17748), (17749, 30652)]	[(1, 17742), (17743, 30646)]	[(17748, 1), (30652, 17749)]	9988.255848661885	cp32-9
contig_11 [gcode=11] [topology=linear]	URI39H	30299	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30299	251	100.0	2.4819300967028615	752	250	[(1, 251)]	[(14683, 15435)]	[(1, 251)]		False	gb|CP019848.1|	cp32-4	PAli	30299.0	30299	99.99669956104161	99.99339912208323	30297	30297	[(5927, 30299), (1, 5926)]	[(24374, 30299), (1, 24373)]	[(5927, 30299), (1, 5926)]	9999.00989009828	cp32-4
contig_12 [gcode=11] [topology=linear]	URI39H	30260	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30260	252	100.0	2.4950429610046267	755	251	[(1, 252)]	[(19349, 20104)]	[(1, 252)]		False	gb|CP001491.1|	cp32-11	94a	30260.0	30648	94.66142174768193	93.67151354923992	28345	28283	[(1639, 17313), (28250, 30648), (1, 1638), (17614, 26188)]	[(28620, 30260), (1, 15746), (16267, 24855), (26247, 28619)]	[(1639, 16958), (17614, 26188), (28250, 30648), (1, 1638), (16856, 17313)]	8867.078649828301	cp32-11
contig_13 [gcode=11] [topology=linear]	URI39H	30226	S35_B31_cp32-3_ParA_X	cp32-3	S35	30226	246	100.0	2.4382981539072324	737	245	[(1, 246)]	[(26085, 26822)]	[(1, 246)]		False	gb|CP019847.1|	cp32-3	PAli	30226.0	30418	99.93383617837766	99.99669159002184	30225	30222	[(17853, 30224), (1, 17852)]	[(17855, 30226), (1, 17855)]	[(17852, 1), (30224, 17853)]	9993.052995736998	cp32-3
contig_14 [gcode=11] [topology=linear]	URI39H	29953	B379_chromosome_ParA_5	chromosome	B379	29953	262	100.0	2.620772543651721	785	261	[(1, 262)]	[(27362, 28147)]	[(1, 262)]		False	gb|CP074072.1|	lp21-cp9	B500	29953.0	24387	96.64678135405106	85.51397188929323	25614	23295	[(1092, 24387)]	[(4339, 29953)]	[(24387, 3648), (9067, 1092), (9049, 3648), (9049, 3648), (9049, 3645), (9049, 3648), (9049, 3648), (9049, 3648), (9049, 3711), (9049, 3645)]	8264.650143900992	chromosome
contig_15 [gcode=11] [topology=linear]	URI39H	29922	RS06245_ZS7_ZS7_lp28-2_ParA_X	lp28-2	RS06245	29922	255	100.0	2.55330526034356	764	254	[(1, 255)]	[(23140, 23904)]	[(1, 255)]		False	gb|CP094610.1|	lp28-2	B31-5A4	29922.0	29936	99.67587796972633	99.99665797740793	29921	29922	[(11, 29933)]	[(1, 29922)]	[(29933, 11)]	9967.254677936575	lp28-2
contig_16 [gcode=11] [topology=linear]	URI39H	29841	M32_B31_cp32-6_ParA_X	cp32-6	M32	29841	249	100.0	2.499916222646694	746	248	[(1, 249)]	[(25609, 26355)]	[(1, 249)]		False	gb|AE001578.1|	cp32-6	B31	29841.0	29838	99.94638249388426	99.99329781173553	29839	29836	[(1, 17234), (17235, 29838)]	[(1, 17237), (17238, 29841)]	[(17234, 1), (29838, 17235)]	9993.9683899166	cp32-6
contig_17 [gcode=11] [topology=linear]	URI39H	26498	NE_5261_cp26_ParA_1	cp26	NE_5261	26498	253	100.0	2.86059325232093	758	252	[(1, 253)]	[(5712, 6470)]	[(1, 253)]		False	gb|CP019917.1|	cp26	PAbe	26498.0	26498	98.26534110387384	99.99245226054796	26496	26496	[(3564, 26498), (1, 3563)]	[(1, 22935), (22936, 26498)]	[(3564, 26498), (1, 3563), (17966, 19294), (19431, 20759)]	9825.792429195566	cp26
contig_18 [gcode=11] [topology=linear]	URI39H	25036	I21_B31_lp28-4_ParA_X	lp28-4	I21	25036	250	100.0	2.9916919635724555	749	249	[(1, 250)]	[(12966, 13715)]	[(1, 250)]		False	gb|CP094612.1|	lp28-4	B31-5A4	25036.0	27109	96.57788267026298	99.99600575171753	25035	25116	[(911, 26027)]	[(1, 25036)]	[(26027, 7274), (7692, 911), (24057, 21812), (25148, 22876), (22998, 21812), (25152, 23940), (7778, 8564), (16782, 17573), (5953, 6671), (18389, 19109)]	9657.402510984319	lp28-4
contig_19 [gcode=11] [topology=linear]	URI39H	24270	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	24270	252	100.0	3.110836423568191	755	251	[(1, 252)]	[(11353, 12108)]	[(1, 252)]		False	gb|CP094617.1|	lp25	B31-5A4	24270.0	24404	99.00749134882307	99.9958796868562	24269	24260	[(4, 24264)]	[(1, 24270)]	[(24264, 4), (11329, 12336), (16602, 17606)]	9900.341193014367	lp25
contig_2 [gcode=11] [topology=linear]	URI39H	53669	A20_B31_lp54_ParA_X	lp54	A20	53669	250	100.0	1.395591496021912	749	249	[(1, 250)]	[(13546, 14295)]	[(1, 250)]		False	gb|CP124091.1|	lp54	Am293	53669.0	53672	99.96459319443926	99.98509381579683	53661	53659	[(12, 53671)]	[(1, 53662)]	[(12, 53671)]	9994.969228803975	lp54
contig_20 [gcode=11] [topology=linear]	URI39H	17931	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	17931	246	100.0	8.086554012603871	1450	241	[(1, 242)]	[(10748, 11473), (17146, 17871)]	[(1, 242), (1, 242)]	lp17*	True	gb|CP124090.1|	lp17	Am293	17931.0	16928	99.97769226479282	99.98884613239642	17929	14306	[(2622, 16928)]	[(14310, 17931), (1, 14309)]	[(2622, 16928), (16928, 13309)]	9996.654088536448	lp17*
contig_21 [gcode=11] [topology=linear]	URI39H	17053	H28_B31_lp28-3_ParA_X	lp28-3	H28	17053	251	100.0	4.409781270157744	752	250	[(1, 251)]	[(8609, 9361)]	[(1, 251)]		False	gb|CP094611.1|	lp28-3	B31-5A4	17053.0	28332	100.0	99.99413592916201	17052	17052	[(10075, 27127)]	[(1, 17053)]	[(27127, 10075)]	9999.413592916202	lp28-3
contig_22 [gcode=11] [topology=linear]	URI39H	2354				2354										False	gb|AE000784.1|	lp28-3	B31	2354.0	28601	100.0	98.55564995751912	2320	1160	[(27441, 28601)]	[(1194, 2354), (1, 1161)]	[(27441, 28601), (28601, 27441)]	9855.564995751913	lp28-3
contig_23 [gcode=11] [topology=linear]	URI39H	1244				1244										False	gb|CP019855.1|	lp56	PAli	1244.0	52971	100.0	99.91961414790997	1243	1243	[(665, 1908)]	[(1, 1244)]	[(665, 1908)]	9991.961414790996	lp56
contig_24 [gcode=11] [topology=linear]	URI39H	1162				1162										False	gb|CP074072.1|	lp21-cp9	B500	1162.0	24387	100.0	93.80378657487091	1090	1090	[(1, 1091)]	[(1, 1091)]	[(1091, 1)]	9380.378657487092	lp21-cp9
contig_25 [gcode=11] [topology=linear]	URI39H	1143				1143										False	gb|CP124090.1|	lp17	Am293	1143.0	16928	100.0	99.91251093613297	1142	1142	[(1479, 2621)]	[(1, 1143)]	[(1479, 2621)]	9991.251093613297	lp17
contig_26 [gcode=11] [topology=linear]	URI39H	304				304										False	gb|CP094616.1|	lp56	B31-5A4	304.0	52696	100.0	99.67105263157895	303	303	[(1856, 2159)]	[(1, 304)]	[(1856, 2159)]	9967.105263157895	lp56
contig_27 [gcode=11] [topology=linear]	URI39H	148				148										False														unclassified
contig_28 [gcode=11] [topology=linear]	URI39H	133				133										False														unclassified
contig_3 [gcode=11] [topology=linear]	URI39H	48018	Q40_B31_lp56_ParA_X	lp56	Q40	48018	251	100.0	1.5660793868965805	752	250	[(1, 251)]	[(22158, 22910)]	[(1, 251)]		False	gb|CP019766.1|	lp56	B31_NRZ	48018.0	52951	99.88171819879643	99.9979174476238	48017	47984	[(2341, 50325)]	[(1, 48018)]	[(26047, 50325), (2341, 26247)]	9987.96381097007	lp56
contig_4 [gcode=11] [topology=linear]	URI39H	44189	J17_B31_lp38_ParA_X	lp38	J17	44189	245	100.0	1.66104686686732	734	244	[(1, 245)]	[(11244, 11978)]	[(1, 245)]		False	gb|CP019853.1|	lp38	PAli	44189.0	38841	99.908640571707	99.88458666183891	44138	38840	[(1, 38841)]	[(6, 38915), (38960, 44189)]	[(10280, 38841), (1, 10386), (38841, 33612), (22090, 24626), (31221, 33759)]	9979.333267451182	lp38
contig_5 [gcode=11] [topology=linear]	URI39H	37582	K21_B31_lp36_ParA_X	lp36	K21	37582	249	100.0	1.9370975466978875	728	242	[(1, 243)]	[(13598, 14326)]	[(1, 243)]		False	gb|CP019924.1|	lp36	PAbe	37582.0	36846	97.76319985422076	99.26028417859614	37304	36845	[(1, 36846)]	[(36925, 37384), (1, 36846)]	[(1, 36846), (28676, 31180), (31037, 33533), (6052, 5316), (8062, 7323), (36846, 36387)]	9704.002999738841	lp36
contig_6 [gcode=11] [topology=linear]	URI39H	31809	F24_B31_lp28-1_ParA_X	lp28-1	F24	31809	254	100.0	2.3924046653462856	761	253	[(1, 254)]	[(13104, 13865)]	[(1, 254)]	lp28-1*	True	gb|CP094609.1|	lp28-1	B31-5A4	31809.0	28447	95.90977326340825	95.19004055456003	30279	27056	[(1, 27057)]	[(857, 3446), (3498, 27350), (27971, 31809)]	[(23849, 1), (1, 3839), (22211, 18910), (22784, 19473), (27057, 24127), (27057, 24134), (25338, 22773), (21617, 18940), (22784, 20082), (27057, 24407)]	9129.65520652249	lp28-1*
contig_7 [gcode=11] [topology=linear]	URI39H	31245	O32_B31_cp32-7_ParA_X	cp32-7	O32	31245	249	100.0	2.3875820131220995	746	248	[(1, 249)]	[(21594, 22340)]	[(1, 249)]		False	gb|CP019757.1|	cp32-2	B31_NRZ	31245.0	31245	99.97439590334454	99.99359897583614	31243	31243	[(12538, 31245), (1, 12537)]	[(12538, 31245), (1, 12537)]	[(31245, 12538), (12537, 1)]	9996.79965181051	cp32-7
