contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	UNY169P	902773	B379_chromosome_ParA_2	chromosome	B379	902773	380	99.4535519125683	0.12151448924591231	1097	365	[(1, 366)]	[(368276, 369373)]	[(1, 366)]		False	gb|CP002228.1|	chromosome	N40	902773	902191	99.99340098061428	99.97119984758072	902513	902190	[(1, 902191)]	[(245, 902758)]	[(212838, 902191), (1, 213156), (437231, 440422), (433984, 437177), (212832, 213156)]	9996.460272872264	chromosome
contig_10 [gcode=11] [topology=linear]	UNY169P	20637	RS06485_N40_N40_lp17_ParA_X	lp17	RS06485	20637	246	100.0	3.5131075253186026	725	241	[(1, 242)]	[(17079, 17804)]	[(1, 242)]		False	gb|CP002241.1|	lp17	N40	20637	20672	99.99047755082607	99.95638901003053	20628	20671	[(1, 20672)]	[(1, 20629)]	[(1, 17067), (16737, 20672)]	9994.687071369095	lp17
contig_11 [gcode=11] [topology=linear]	UNY169P	24215	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	24215	252	100.0	3.117902126780921	755	251	[(1, 252)]	[(11910, 12665)]	[(1, 252)]		False	gb|CP074059.1|	lp25	B500	24215	24206	98.36552748885586	99.9917406566178	24213	24204	[(1, 24205)]	[(1, 24214)]	[(1, 24205), (17344, 16342), (12077, 11070)]	9835.740314217084	lp25
contig_12 [gcode=11] [topology=linear]	UNY169P	29777	RS05185_N40_N40_lp28-2_ParA_X	lp28-2	RS05185	29777	255	100.0	2.5657386573529903	764	254	[(1, 255)]	[(6052, 6816)]	[(1, 255)]		False	gb|CP002232.1|	lp28-2	N40	29777	29521	100.0	99.1369177553145	29520	29520	[(1, 29521)]	[(4, 29524)]	[(1, 29521)]	9913.69177553145	lp28-2
contig_13 [gcode=11] [topology=linear]	UNY169P	30920	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	30920	251	100.0	2.4320827943078913	752	250	[(1, 251)]	[(21521, 22273)]	[(1, 251)]		False	gb|CP094590.1|	lp28-3	B379	30920	28768	96.18502453246107	85.74385510996119	26512	22744	[(3946, 26194), (26210, 26706)]	[(7442, 26528), (29825, 30313), (423, 4197), (26594, 29758)]	[(3946, 23037), (23033, 26194), (3946, 7723), (26210, 26706), (8358, 8895), (5417, 5954), (10046, 10295), (10100, 10349)]	8247.274807259404	lp28-3
contig_14 [gcode=11] [topology=linear]	UNY169P	29321	I21_B31_lp28-4_ParA_X	lp28-4	I21	29321	250	100.0	2.5544831349544697	749	249	[(1, 250)]	[(13890, 14639)]	[(1, 250)]		False	gb|CP001272.1|	lp28-4	156a	29321	29501	98.16801111012617	99.81583165649194	29267	29500	[(1, 29501)]	[(22, 29289)]	[(9044, 29501), (1, 9352), (24662, 25870), (23598, 24779), (10358, 9572), (19366, 18574)]	9798.721671020985	lp28-4
contig_15 [gcode=11] [topology=linear]	UNY169P	30683	RS01335_MM1_plsm_lp36_ParA_X	lp36	RS01335	30683	249	100.0	2.3726493498028223	728	242	[(1, 243)]	[(10968, 11696)]	[(1, 243)]		False	gb|CP002230.1|	lp36	N40	30683	29194	97.71701761925226	93.69357624743343	28748	29193	[(1, 29194)]	[(8, 28756)]	[(1, 27136), (27453, 29194), (25233, 26532), (24828, 26133), (24263, 25314), (23408, 24462), (24806, 25725), (25629, 26532), (27021, 27973), (3522, 2786)]	9155.456840981207	lp36
contig_16 [gcode=11] [topology=linear]	UNY169P	37791	RS05780_N40_N40_lp38_ParA_X	lp38	RS05780	37791	245	100.0	1.9422613849858432	734	244	[(1, 245)]	[(11197, 11931)]	[(1, 245)]		False	gb|CP002237.1|	lp38	N40	37791	37903	99.76133098526276	99.40991241300839	37568	37902	[(1, 37903)]	[(73, 37641)]	[(10174, 37903), (1, 10349), (22367, 24903), (30405, 32938)]	9917.265175450111	lp38
contig_17 [gcode=11] [topology=linear]	UNY169P	53808	A20_B31_lp54_ParA_X	lp54	A20	53808	250	100.0	1.3919863217365447	749	249	[(1, 250)]	[(13582, 14331)]	[(1, 250)]		False	gb|CP001651.1|	lp54	N40	53808	53786	99.13620319622555	99.96283080582813	53788	53785	[(1, 53786)]	[(2, 53790)]	[(1, 53786), (47164, 48404), (48166, 49444)]	9909.935506836493	lp54
contig_2 [gcode=11] [topology=linear]	UNY169P	26498	N40_cp26_ParA_1	cp26	N40	26498	253	100.0	2.86059325232093	758	252	[(1, 253)]	[(22196, 22954)]	[(1, 253)]		False	gb|CP002239.1|	cp26	N40	26498	26498	98.2049876678542	99.99245226054796	26496	26496	[(13576, 26498), (1, 13575)]	[(12924, 26498), (1, 12923)]	[(1, 13575), (13576, 26498), (17955, 19294), (19422, 20759)]	9819.757541125613	cp26
