contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	UCT96H	900898	NE_5261_chromosome_ParA_2	chromosome	NE_5261	900898	380	100.0	0.12176739209100254	1097	365	[(1, 366)]	[(368895, 369992)]	[(1, 366)]		False	gb|CP124088.1|	chromosome	Am315	900898.0	910229	99.9773088517402	99.95571085738895	900499	900499	[(1, 900500)]	[(399, 900898)]	[(1, 900500), (434767, 437960), (438014, 441205), (212801, 213775), (212963, 213936), (212801, 213612), (213125, 213935), (212801, 213450), (213287, 213935), (212801, 213288)]	9993.302975884417	chromosome
contig_10 [gcode=11] [topology=linear]	UCT96H	29968	L32_B31_cp32-8_ParA_X	cp32-8	L32	29968	246	100.0	2.459289909236519	737	245	[(1, 246)]	[(19060, 19797)]	[(1, 246)]		False	gb|CP094604.1|	cp32-8	B31-5A4	29968.0	30886	98.27549873559988	94.94460758142019	28453	28452	[(28878, 30886), (1687, 26446), (1, 1686)]	[(28283, 29968), (1, 24758), (26271, 28282)]	[(1687, 26446), (28878, 30886), (1, 1686)]	9330.728662319887	cp32-8
contig_11 [gcode=11] [topology=linear]	UCT96H	29818	RS06245_ZS7_ZS7_lp28-2_ParA_X	lp28-2	RS06245	29818	255	100.0	2.5622107451874707	764	254	[(1, 255)]	[(5903, 6667)]	[(1, 255)]		False	gb|CP094610.1|	lp28-2	B31-5A4	29818.0	29936	99.98322710499832	99.96981688912737	29809	29809	[(127, 29936)]	[(1, 29810)]	[(127, 29936)]	9995.304905670719	lp28-2
contig_12 [gcode=11] [topology=linear]	UCT96H	29547	O32_B31_cp32-7_ParA_X	cp32-7	O32	29547	249	100.0	2.524791010931736	746	248	[(1, 249)]	[(18780, 19526)]	[(1, 249)]		False	gb|AE001579.1|	cp32-7	B31	29547.0	30800	95.66535419352591	96.69001929129861	28569	28609	[(28117, 30800), (10340, 26813), (1, 1921), (1922, 9455)]	[(27626, 29547), (8378, 24815), (24943, 27625), (1, 7530)]	[(10340, 26813), (1922, 9455), (28117, 30800), (1, 1921)]	9249.884942480936	cp32-7
contig_13 [gcode=11] [topology=linear]	UCT96H	28984	RS05930_ZS7_ZS7_lp28-4_ParA_X	lp28-4	RS05930	28984	250	99.2	2.5841843775876345	749	249	[(1, 250)]	[(15661, 16410)]	[(1, 250)]		False	gb|AE000789.1|	lp28-4	B31	28984.0	27323	96.27474769756797	90.33259729505934	26182	26149	[(1, 26150)]	[(2721, 27693), (27737, 28947)]	[(26150, 1204), (24198, 21953), (25289, 23017), (1210, 1), (23139, 21953), (25293, 24081), (7910, 8705), (16923, 17714), (6094, 6812), (18530, 19250)]	8696.74801344785	lp28-4
contig_14 [gcode=11] [topology=linear]	UCT96H	27034	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	27034	252	99.60317460317461	2.792779462898572	755	251	[(1, 252)]	[(14773, 15528)]	[(1, 252)]		False	gb|CP094617.1|	lp25	B31-5A4	27034.0	24404	98.78191452756177	99.96300954353777	27024	24402	[(1, 24403)]	[(2608, 27026), (1, 2607)]	[(1, 24403), (2602, 1), (12336, 11329), (17611, 16602)]	9874.537464647588	lp25
contig_15 [gcode=11] [topology=linear]	UCT96H	26525	NE_5261_cp26_ParA_1	cp26	NE_5261	26525	253	100.0	2.8576814326107445	758	252	[(1, 253)]	[(5808, 6566)]	[(1, 253)]		False	gb|CP124085.1|	cp26	Am315	26525.0	26525	98.274504433565	99.99245994344957	26523	26523	[(1, 3467), (3468, 26525)]	[(1, 23058), (23059, 26525)]	[(3468, 26525), (1, 3467), (17993, 19327), (19458, 20792)]	9826.709448035606	cp26
contig_16 [gcode=11] [topology=linear]	UCT96H	22594	RS05390_N40_N40_lp28-5_ParA_X	lp28-5	RS05390	22594	245	100.0	3.2486500840931223	734	244	[(1, 245)]	[(9756, 10490)]	[(1, 245)]		False	gb|CP001274.1|	lp28-5	156a	22594.0	27342	98.76455696202532	99.99557404620695	22593	22077	[(3761, 25838)]	[(1, 22594)]	[(7713, 25838), (3761, 9769), (7713, 9769), (7713, 9769), (7713, 9769), (7713, 9637), (7845, 9769), (7713, 9504), (7977, 9769), (7713, 9370)]	9876.018568837027	lp28-5
contig_17 [gcode=11] [topology=linear]	UCT96H	22413	N32_B31_cp32-9_ParA_X	cp32-9	N32	22413	251	100.0	3.3150403783518496	743	247	[(1, 248)]	[(21651, 22394)]	[(1, 248)]		False	gb|CP094605.1|	cp32-9	B31-5A4	22413.0	30652	99.60312151616499	99.98661491098916	22410	22419	[(13411, 20798), (20799, 30652), (1, 5180)]	[(1, 7381), (12559, 22413), (7382, 12558)]	[(30652, 20799), (20798, 13411), (5180, 1)]	9958.978954969247	cp32-9
contig_18 [gcode=11] [topology=linear]	UCT96H	20525	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	20525	246	100.0	7.064555420219245	1450	241	[(1, 242)]	[(52, 777), (6452, 7177)]	[(1, 242), (1, 242)]	lp17*	True	gb|CP124086.1|	lp17	Am315	20525.0	16517	99.95842428022034	93.13032886723508	19115	15440	[(1077, 16517)]	[(1, 3614), (3615, 19117)]	[(12941, 1077), (16517, 12759), (12903, 16517)]	9309.160926267536	lp17*
contig_19 [gcode=11] [topology=linear]	UCT96H	16881	H28_B31_lp28-3_ParA_X	lp28-3	H28	16881	251	100.0	4.454712398554588	752	250	[(1, 251)]	[(7682, 8434)]	[(1, 251)]		False	gb|CP094611.1|	lp28-3	B31-5A4	16881.0	28332	99.9111479682502	99.99407618032107	16880	16876	[(10087, 26963)]	[(1, 16881)]	[(10087, 26963)]	9990.522941200543	lp28-3
contig_2 [gcode=11] [topology=linear]	UCT96H	53553	A20_B31_lp54_ParA_X	lp54	A20	53553	250	100.0	1.3986144567064402	749	249	[(1, 250)]	[(13536, 14285)]	[(1, 250)]		False	gb|CP124087.1|	lp54	Am315	53553.0	53232	99.99624286143674	99.3987264952477	53231	53230	[(1, 53231)]	[(270, 53501)]	[(1, 53231)]	9939.499194736316	lp54
contig_20 [gcode=11] [topology=linear]	UCT96H	12133				12133										False	gb|CP124088.1|	chromosome	Am315	12133.0	910229	99.96916752312436	80.18626885353993	9729	9727	[(900501, 910228)]	[(2404, 12133)]	[(910228, 900501)]	8016.154544073822	chromosome
