contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	UCT124H	900914	NE_5261_chromosome_ParA_2	chromosome	NE_5261	900914	380	100.0	0.12176522953356259	1097	365	[(1, 366)]	[(368911, 370008)]	[(1, 366)]		False	gb|CP124088.1|	chromosome	Am315	900914.0	910229	99.9748972321184	99.95393566977536	900499	900499	[(1, 900500)]	[(415, 900914)]	[(1, 900500), (434767, 437960), (438014, 441205), (212801, 213775), (212963, 213936), (213125, 213935), (212801, 213612), (212801, 213450), (213287, 213935), (213449, 213935)]	9992.884446531565	chromosome
contig_10 [gcode=11] [topology=linear]	UCT124H	29828	RS06245_ZS7_ZS7_lp28-2_ParA_X	lp28-2	RS06245	29828	255	100.0	2.5613517500335257	764	254	[(1, 255)]	[(5927, 6691)]	[(1, 255)]		False	gb|CP094610.1|	lp28-2	B31-5A4	29828.0	29936	99.90948405913707	99.99664744535336	29827	29828	[(103, 29931)]	[(1, 29828)]	[(103, 29931)]	9990.613453908682	lp28-2
contig_11 [gcode=11] [topology=linear]	UCT124H	29802	M32_B31_cp32-6_ParA_X	cp32-6	M32	29802	249	100.0	2.503187705523119	746	248	[(1, 249)]	[(20012, 20758)]	[(1, 249)]		False	gb|AE001578.1|	cp32-6	B31	29802.0	29838	96.8222683264177	96.86598214884907	28868	28887	[(1, 9463), (10317, 11573), (11669, 29838)]	[(96, 1349), (2186, 11640), (11641, 29802)]	[(29838, 11669), (9463, 1), (11573, 10317)]	9378.784115317852	cp32-6
contig_12 [gcode=11] [topology=linear]	UCT124H	29767	H28_B31_lp28-3_ParA_X	lp28-3	H28	29767	251	100.0	2.526287499580072	752	250	[(1, 251)]	[(11099, 11851)]	[(1, 251)]		False	gb|AE000784.1|	lp28-3	B31	29767.0	28601	99.4731127857964	99.88577955454026	29733	28565	[(36, 28601)]	[(1, 1161), (1194, 29767)]	[(28601, 36), (27441, 28601), (8863, 8326), (5922, 5385), (10263, 10014), (10317, 10068)]	9935.94941532598	lp28-3
contig_13 [gcode=11] [topology=linear]	UCT124H	29540	O32_B31_cp32-7_ParA_X	cp32-7	O32	29540	249	100.0	2.5253893026404874	746	248	[(1, 249)]	[(20407, 21153)]	[(1, 249)]		False	gb|AE001580.1|	cp32-8	B31	29540.0	30885	95.23096663815227	94.33649289099526	27867	27959	[(12351, 21392), (23121, 26423), (28489, 30885), (1, 12350), (21645, 22516)]	[(12309, 14681), (19449, 20296), (1, 12308), (15727, 19029), (20501, 29540)]	[(12350, 1), (21392, 12351), (26423, 23121), (30885, 28489), (22516, 21645)]	8983.755407262659	cp32-7
contig_14 [gcode=11] [topology=linear]	UCT124H	26525	NE_5261_cp26_ParA_1	cp26	NE_5261	26525	253	100.0	2.8576814326107445	758	252	[(1, 253)]	[(25608, 26366)]	[(1, 253)]		False	gb|CP124085.1|	cp26	Am315	26525.0	26525	98.274504433565	99.99245994344957	26523	26523	[(9116, 26525), (1, 9115)]	[(9116, 26525), (1, 9115)]	[(26525, 9116), (9115, 1), (19327, 17993), (20792, 19458)]	9826.709448035606	cp26
contig_15 [gcode=11] [topology=linear]	UCT124H	25182	RS05390_N40_N40_lp28-5_ParA_X	lp28-5	RS05390	25182	245	100.0	2.9147803986974825	734	244	[(1, 245)]	[(12105, 12839)]	[(1, 245)]		False	gb|CP002233.1|	lp28-5	N40	25182.0	26642	99.05091448344044	99.99602890953855	25181	25189	[(1144, 26333)]	[(1, 25182)]	[(1144, 26333), (17346, 19270), (17214, 19138), (17214, 19006), (17479, 19270), (17214, 18878), (17613, 19270), (17214, 18749), (17746, 19270), (15705, 17063)]	9904.698108202341	lp28-5
contig_16 [gcode=11] [topology=linear]	UCT124H	24711	RS05930_ZS7_ZS7_lp28-4_ParA_X	lp28-4	RS05930	24711	250	99.2	3.031038808627737	749	249	[(1, 250)]	[(12849, 13598)]	[(1, 250)]		False	gb|CP094612.1|	lp28-4	B31-5A4	24711.0	27109	96.18379838501106	99.99595321921412	24710	24712	[(1204, 25916)]	[(1, 24711)]	[(25916, 1204), (24057, 21812), (25148, 22876), (22998, 21812), (25152, 23940), (7769, 8564), (16782, 17573), (5953, 6671), (18389, 19109)]	9617.990603753888	lp28-4
contig_17 [gcode=11] [topology=linear]	UCT124H	24480	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	24480	252	99.60317460317461	3.0841503267973858	755	251	[(1, 252)]	[(12193, 12948)]	[(1, 252)]		False	gb|CP094617.1|	lp25	B31-5A4	24480.0	24404	98.72235872235873	99.74673202614379	24418	24402	[(1, 24403)]	[(28, 24446)]	[(1, 24403), (12336, 11329), (17611, 16602)]	9847.232660467957	lp25
contig_18 [gcode=11] [topology=linear]	UCT124H	23172	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	23172	251	100.0	3.2452960469532193	752	250	[(1, 251)]	[(1006, 1758)]	[(1, 251)]		False	gb|CP094593.1|	lp28-6	B379	23172.0	26653	99.48213360952874	99.99568444674607	23171	23153	[(1884, 25037)]	[(1, 23172)]	[(1884, 25037)]	9947.784040507468	lp28-6
contig_19 [gcode=11] [topology=linear]	UCT124H	22413	N32_B31_cp32-9_ParA_X	cp32-9	N32	22413	251	100.0	3.3150403783518496	743	247	[(1, 248)]	[(8836, 9579)]	[(1, 248)]		False	gb|CP094605.1|	cp32-9	B31-5A4	22413.0	30652	99.6164994425864	99.98661491098916	22410	22419	[(1, 3742), (3743, 5180), (13411, 30652)]	[(1436, 18671), (1, 1435), (18672, 22413)]	[(13411, 30652), (1, 3742), (3743, 5180)]	9960.316568546654	cp32-9
contig_2 [gcode=11] [topology=linear]	UCT124H	53506	A20_B31_lp54_ParA_X	lp54	A20	53506	250	100.0	1.3998430082607558	749	249	[(1, 250)]	[(13534, 14283)]	[(1, 250)]		False	gb|CP124087.1|	lp54	Am315	53506.0	53232	99.99624293201586	99.48790789817964	53232	53231	[(1, 53232)]	[(268, 53500)]	[(1, 53232)]	9948.417006984391	lp54
contig_20 [gcode=11] [topology=linear]	UCT124H	18735	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	18735	246	100.0	7.7395249532959705	1450	241	[(1, 242)]	[(11561, 12286), (17959, 18684)]	[(1, 242), (1, 242)]	lp17*	True	gb|CP124086.1|	lp17	Am315	18735.0	16517	99.94704231319176	99.98932479316787	18733	15081	[(1436, 16517)]	[(1, 15122), (15123, 18735)]	[(1436, 12941), (12759, 16517), (16517, 12903)]	9993.637275970223	lp17*
contig_21 [gcode=11] [topology=linear]	UCT124H	9813				9813										False	gb|CP124088.1|	chromosome	Am315	9813.0	910229	99.9588942554722	99.15418322633242	9730	9728	[(900501, 910229)]	[(1, 9731)]	[(900501, 910229)]	9911.342516108678	chromosome
contig_22 [gcode=11] [topology=linear]	UCT124H	9386				9386										False	gb|AE000791.1|	cp9	B31	9386.0	9386	100.0	99.97869166844237	9384	9384	[(1, 5120), (5121, 9386)]	[(1, 5120), (5121, 9386)]	[(5120, 1), (9386, 5121)]	9997.869166844237	cp9
contig_23 [gcode=11] [topology=linear]	UCT124H	9106	F24_B31_lp28-1_ParA_X	lp28-1	F24	9106	254	100.0	8.357127168899627	761	253	[(1, 254)]	[(4635, 5396)]	[(1, 254)]		False	gb|CP094609.1|	lp28-1	B31-5A4	9106.0	28447	99.50027159152634	99.9341093784318	9100	9188	[(17207, 17745), (10209, 16006), (6442, 6872), (16006, 17207), (17782, 19004)]	[(1, 2627), (2631, 8675), (8676, 9106)]	[(16006, 10209), (19004, 17782), (17207, 16257), (17745, 17207), (6872, 6442), (16006, 16258)]	9943.471024411263	lp28-1
contig_24 [gcode=11] [topology=linear]	UCT124H	1380				1380										False	gb|CP124086.1|	lp17	Am315	1380.0	16517	100.0	99.92753623188406	1379	1379	[(56, 1435)]	[(1, 1380)]	[(1435, 56)]	9992.753623188406	lp17
