contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	URI102H	910559	NE_5261_chromosome_ParA_2	chromosome	NE_5261	910559	380	100.0	0.12047544420515309	1097	365	[(1, 366)]	[(368715, 369812)]	[(1, 366)]		False	gb|CP124084.1|	chromosome	Am388	910559.0	910563	99.97731096998317	99.9998901773526	910558	910549	[(12, 910561)]	[(1, 910559)]	[(12, 910561), (434993, 438186), (438240, 441431), (213192, 213999), (213354, 214160), (213192, 213838), (213516, 214161), (213192, 213676), (213678, 214161), (213192, 213514)]	9997.720117225346	chromosome
contig_10 [gcode=11] [topology=linear]	URI102H	30652	N32_B31_cp32-9_ParA_X	cp32-9	N32	30652	251	100.0	2.4239853843142374	743	247	[(1, 248)]	[(20263, 21006)]	[(1, 248)]		False	gb|CP094605.1|	cp32-9	B31-5A4	30652.0	30652	99.95106514859883	99.99347514028449	30650	30650	[(1, 555), (556, 30652)]	[(30098, 30652), (1, 30097)]	[(556, 30652), (1, 555)]	9994.454348181373	cp32-9
contig_11 [gcode=11] [topology=linear]	URI102H	30299	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30299	251	100.0	2.4819300967028615	752	250	[(1, 251)]	[(27433, 28185)]	[(1, 251)]		False	gb|CP019848.1|	cp32-4	PAli	30299.0	30299	99.97689692729132	99.99339912208323	30297	30297	[(1, 18494), (18495, 30299)]	[(1, 18494), (18495, 30299)]	[(18494, 1), (30299, 18495)]	9997.029757438018	cp32-4
contig_12 [gcode=11] [topology=linear]	URI102H	30222	S35_B31_cp32-3_ParA_X	cp32-3	S35	30222	246	100.0	2.438620872212296	737	245	[(1, 246)]	[(26074, 26811)]	[(1, 246)]		False	gb|CP019847.1|	cp32-3	PAli	30222.0	30418	99.96691371095818	99.99669115214083	30221	30222	[(1, 17845), (17846, 30224)]	[(1, 17845), (17845, 30222)]	[(17845, 1), (30224, 17846)]	9996.360595787397	cp32-3
contig_13 [gcode=11] [topology=linear]	URI102H	28108	H28_B31_lp28-3_ParA_X	lp28-3	H28	28108	251	100.0	2.6753949053650206	752	250	[(1, 251)]	[(16261, 17013)]	[(1, 251)]		False	gb|AE000784.1|	lp28-3	B31	28108.0	28601	99.56467027174098	99.87903799629999	28074	26967	[(1634, 28601)]	[(26948, 28108), (1, 26915)]	[(10068, 28601), (1634, 10263), (28601, 27441), (5385, 5922), (8326, 8863)]	9944.423485160296	lp28-3
contig_14 [gcode=11] [topology=linear]	URI102H	27792	F24_B31_lp28-1_ParA_X	lp28-1	F24	27792	254	100.0	2.7381980426021877	761	253	[(1, 254)]	[(9309, 10070)]	[(1, 254)]	lp28-1*	True	gb|CP094609.1|	lp28-1	B31-5A4	27792.0	28447	95.75266693006716	97.68278641335635	27148	26464	[(1, 23535), (24127, 27057)]	[(24176, 27792), (23, 23555)]	[(23535, 1), (1, 3617), (22784, 19473), (22211, 18910), (27057, 24127), (27057, 24134), (22784, 20082), (21617, 18940), (27057, 24407), (26558, 24127)]	9353.387312239001	lp28-1*
contig_15 [gcode=11] [topology=linear]	URI102H	26498	NE_5261_cp26_ParA_1	cp26	NE_5261	26498	253	100.0	2.86059325232093	758	252	[(1, 253)]	[(6980, 7738)]	[(1, 253)]		False	gb|CP124081.1|	cp26	Am388	26498.0	26498	98.26534110387384	99.99245226054796	26496	26496	[(1, 2295), (2296, 26498)]	[(24204, 26498), (1, 24203)]	[(2296, 26498), (1, 2295), (17966, 19294), (19431, 20759)]	9825.792429195566	cp26
contig_16 [gcode=11] [topology=linear]	URI102H	21941	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	21941	246	100.0	6.608632241009982	1450	241	[(1, 242)]	[(71, 796), (6469, 7194)]	[(1, 242), (1, 242)]	lp17*	True	gb|CP124082.1|	lp17	Am388	21941.0	16904	99.95442322592407	99.98632696777722	21938	16903	[(1, 16904)]	[(3633, 20541), (20542, 21941), (1, 3632)]	[(16904, 1), (13278, 16904), (1, 1400)]	9994.07564254283	lp17*
contig_17 [gcode=11] [topology=linear]	URI102H	4275	Q08_B31_lp56_ParA_X	lp56	Q08	4275	253	100.0	17.730994152046783	758	252	[(1, 253)]	[(806, 1564)]	[(1, 253)]		False	gb|AE001584.1|	lp56	B31	4275.0	52971	99.9766081871345	99.9766081871345	4274	4274	[(2361, 6635)]	[(1, 4275)]	[(6635, 2361)]	9995.32218460381	lp56
contig_18 [gcode=11] [topology=linear]	URI102H	1706				1706										False	gb|AE001577.1|	cp32-4	B31	1706.0	30299	99.58968347010551	99.94138335287221	1705	1705	[(3176, 4881)]	[(1, 1706)]	[(3176, 4881)]	9953.130733677015	cp32-4
contig_19 [gcode=11] [topology=linear]	URI102H	1130				1130										False	gb|CP019923.1|	lp28-1	PAbe	1130.0	28157	95.937318630296	99.91150442477877	1129	3422	[(2571, 2826), (1989, 2244), (3723, 3972), (8073, 8330), (3147, 3396), (7503, 7758), (8657, 8918), (9230, 9487), (6342, 6597), (548, 1677)]	[(1, 1130)]	[(1677, 548), (7503, 7758), (1989, 2244), (8073, 8330), (9230, 9487), (6342, 6597), (2571, 2826), (3147, 3396), (3723, 3972), (8657, 8918)]	9585.24183483223	lp28-1
contig_2 [gcode=11] [topology=linear]	URI102H	56558	RS06245_ZS7_ZS7_lp28-2_ParA_X	lp28-2	RS06245	56558	255	100.0	1.3508257010502491	764	254	[(1, 255)]	[(5961, 6725)]	[(1, 255)]	lp28-2:::lp28-4	True	gb|CP094610.1|	lp28-2	B31-5A4	56558.0	29936	99.97009171872922	53.20202270235864	30090	29864	[(69, 29933)]	[(1, 29865), (56261, 56487)]	[(69, 29933), (4009, 4235)]	5318.6110891767075	lp28-2:::lp28-4
contig_20 [gcode=11] [topology=linear]	URI102H	1054				1054										False	gb|CP094583.1|	cp32-2	B379	1054.0	30302	99.81024667931689	99.90512333965845	1053	1053	[(5450, 6503)]	[(1, 1054)]	[(6503, 5450)]	9971.555005058888	cp32-2
contig_21 [gcode=11] [topology=linear]	URI102H	875				875										False	gb|AE000788.1|	lp36	B31	875.0	36849	100.0	99.88571428571429	874	874	[(34651, 35525)]	[(1, 875)]	[(35525, 34651)]	9988.57142857143	lp36
contig_22 [gcode=11] [topology=linear]	URI102H	874				874										False	gb|CP094613.1|	lp36	B31-5A4	874.0	36662	99.02386117136659	99.88558352402745	873	460	[(36202, 36662)]	[(1, 874)]	[(36202, 36662), (36662, 36202)]	9891.056155904236	lp36
contig_23 [gcode=11] [topology=linear]	URI102H	807				807										False	gb|CP019926.1|	lp56	PAbe	807.0	52971	100.0	99.87608426270135	806	806	[(1102, 1908)]	[(1, 807)]	[(1102, 1908)]	9987.608426270135	lp56
contig_24 [gcode=11] [topology=linear]	URI102H	599				599										False	gb|CP001572.1|	cp32-5	Bol26	599.0	30186	99.6661101836394	99.8330550918197	598	598	[(8631, 9229)]	[(1, 599)]	[(8631, 9229)]	9949.972268750646	cp32-5
contig_25 [gcode=11] [topology=linear]	URI102H	555				555										False	gb|AE001576.1|	cp32-3	B31	555.0	30223	100.0	99.81981981981983	554	554	[(8077, 8631)]	[(1, 555)]	[(8077, 8631)]	9981.981981981982	cp32-3
