contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	URI111H	910611	NE_5261_chromosome_ParA_2	chromosome	NE_5261	910611	380	100.0	0.12046856451327734	1097	365	[(1, 366)]	[(368888, 369985)]	[(1, 366)]		False	gb|CP124092.1|	chromosome	Am293	910611.0	910655	99.98785195437108	99.9915441390451	910534	910652	[(1, 910653)]	[(77, 910611)]	[(1, 556941), (556878, 910653), (435081, 438274), (438328, 441519), (213118, 214087), (213280, 214248), (213118, 213926), (213442, 214249), (213118, 213764), (213604, 214249)]	9997.939712063802	chromosome
contig_10 [gcode=11] [topology=linear]	URI111H	30747	M32_B31_cp32-6_ParA_X	cp32-6	M32	30747	249	100.0	2.4262529677692135	746	248	[(1, 249)]	[(19714, 20460)]	[(1, 249)]		False	gb|CP002307.1|	cp32-6	JD1	30747.0	30804	97.00343019869264	99.99349530035451	30745	30802	[(1062, 30804), (1, 1061)]	[(29687, 30747), (1, 29686)]	[(1062, 17002), (16967, 30804), (1, 1061)]	9699.712041691238	cp32-6
contig_11 [gcode=11] [topology=linear]	URI111H	30703	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	30703	257	100.0	2.507898250985246	770	256	[(1, 257)]	[(19652, 20422)]	[(1, 257)]		False	gb|CP094585.1|	cp32-5	B379	30703.0	30637	95.40040183696901	90.45044458196267	27771	27810	[(1, 1007), (17266, 26219), (28241, 30637), (1008, 16463)]	[(16184, 25121), (1, 15454), (29694, 30703), (27321, 29693)]	[(1008, 16463), (17266, 26219), (28241, 30637), (1, 1007)]	8629.008759451735	cp32-1+5
contig_12 [gcode=11] [topology=linear]	URI111H	30651	N32_B31_cp32-9_ParA_X	cp32-9	N32	30651	251	100.0	2.424064467717203	743	247	[(1, 248)]	[(15368, 16111)]	[(1, 248)]		False	gb|CP094605.1|	cp32-9	B31-5A4	30651.0	30652	99.99673757014224	99.99347492740857	30649	30650	[(5450, 30652), (1, 5449)]	[(1, 25202), (25203, 30651)]	[(5450, 30652), (1, 5449)]	9999.021271042673	cp32-9
contig_13 [gcode=11] [topology=linear]	URI111H	30299	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30299	251	100.0	2.4819300967028615	752	250	[(1, 251)]	[(20393, 21145)]	[(1, 251)]		False	gb|AE001577.1|	cp32-4	B31	30299.0	30299	100.0	99.99339912208323	30297	30297	[(1, 11454), (11455, 30299)]	[(1, 11454), (11455, 30299)]	[(30299, 11455), (11454, 1)]	9999.339912208323	cp32-4
contig_14 [gcode=11] [topology=linear]	URI111H	30260	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30260	252	100.0	2.4950429610046267	755	251	[(1, 252)]	[(20559, 21314)]	[(1, 252)]		False	gb|CP094584.1|	cp32-3	B379	30260.0	30263	93.93791928812263	94.12756113681428	28483	28609	[(18341, 22147), (22302, 26887), (16976, 18034), (12042, 16480), (1, 12041), (27581, 30263)]	[(1, 12043), (24917, 30260), (15790, 20395), (12044, 14727), (20586, 24396)]	[(12041, 1), (26887, 22302), (16480, 12042), (22147, 18341), (30263, 27581), (18034, 17382), (17417, 16976)]	8842.147240857888	cp32-11
contig_15 [gcode=11] [topology=linear]	URI111H	29863	RS06245_ZS7_ZS7_lp28-2_ParA_X	lp28-2	RS06245	29863	255	100.0	2.5583497974081637	764	254	[(1, 255)]	[(5948, 6712)]	[(1, 255)]		False	gb|CP094610.1|	lp28-2	B31-5A4	29863.0	29936	100.0	99.9698623714965	29854	29854	[(82, 29936)]	[(1, 29855)]	[(82, 29936)]	9996.986237149651	lp28-2
contig_16 [gcode=11] [topology=linear]	URI111H	28159	H28_B31_lp28-3_ParA_X	lp28-3	H28	28159	251	100.0	2.6705493803046982	752	250	[(1, 251)]	[(11095, 11847)]	[(1, 251)]		False	gb|AE000784.1|	lp28-3	B31	28159.0	28601	99.58256185827302	99.87925707589048	28125	26967	[(1634, 28601)]	[(1, 1161), (1194, 28159)]	[(28601, 1634), (27441, 28601), (5922, 5385), (8863, 8326), (10263, 10014), (10317, 10068)]	9946.232296118218	lp28-3
contig_17 [gcode=11] [topology=linear]	URI111H	26498	NE_5261_cp26_ParA_1	cp26	NE_5261	26498	253	100.0	2.86059325232093	758	252	[(1, 253)]	[(15847, 16605)]	[(1, 253)]		False	gb|CP019845.1|	cp26	PAli	26498.0	26498	98.26534110387384	99.99245226054796	26496	26496	[(25880, 26498), (1, 25879)]	[(25880, 26498), (1, 25879)]	[(25879, 1), (26498, 25880), (19294, 17966), (20759, 19431)]	9825.792429195566	cp26
contig_18 [gcode=11] [topology=linear]	URI111H	25198	I21_B31_lp28-4_ParA_X	lp28-4	I21	25198	250	100.0	2.972458131597746	749	249	[(1, 250)]	[(12966, 13715)]	[(1, 250)]		False	gb|AE000789.1|	lp28-4	B31	25198.0	27323	96.59338815237456	99.99603143106596	25197	25116	[(1052, 26168)]	[(1, 25198)]	[(26168, 7335), (7914, 1052), (24198, 21953), (25289, 23017), (23139, 21953), (25293, 24081), (7919, 8705), (16923, 17714), (6094, 6812), (18530, 19250)]	9658.955477718	lp28-4
