contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	URI47H	921203	B379_chromosome_ParA_2	chromosome	B379	921203	380	100.0	0.11908341592461164	1097	365	[(1, 366)]	[(551516, 552613)]	[(1, 366)]		False	gb|CP094579.1|	chromosome	B379	921203.0	920773	99.48740474592333	99.9532133525401	920772	920772	[(1, 920773)]	[(70, 920842)]	[(920773, 1), (916546, 906315), (916672, 906441), (916609, 906312), (916672, 906375), (916672, 906502), (916483, 906315), (916420, 906315), (916672, 906565), (916357, 906315)]	9944.085792459786	chromosome
contig_10 [gcode=11] [topology=linear]	URI47H	30301	B379_cp32-2_ParA_1	cp32-2	B379	30301	251	100.0	2.481766278340649	752	250	[(1, 251)]	[(3040, 3792)]	[(1, 251)]		False	gb|CP094583.1|	cp32-2	B379	30301.0	30302	99.98679955118473	99.99339955777037	30299	30300	[(18145, 30302), (1, 18144)]	[(12159, 30301), (1, 12158)]	[(1, 18144), (18145, 30302)]	9998.01999802431	cp32-2
contig_11 [gcode=11] [topology=linear]	URI47H	30286	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30286	252	100.0	2.492901010367827	755	251	[(1, 252)]	[(20574, 21329)]	[(1, 252)]		False	gb|CP094581.1|	cp32-11	B379	30286.0	30287	99.99669825337604	99.99339628871425	30284	30285	[(11957, 30287), (1, 11956)]	[(11957, 30286), (1, 11956)]	[(30287, 11957), (11956, 1)]	9999.00947601281	cp32-11
contig_12 [gcode=11] [topology=linear]	URI47H	30259	S35_B31_cp32-3_ParA_X	cp32-3	S35	30259	246	100.0	2.4356389834429426	737	245	[(1, 246)]	[(25795, 26532)]	[(1, 246)]		False	gb|CP094584.1|	cp32-3	B379	30259.0	30263	99.8744341274824	99.99339039624574	30257	30261	[(1, 17693), (17694, 30263)]	[(17691, 30259), (1, 17690)]	[(17693, 1), (30263, 17694)]	9986.783282313478	cp32-3
contig_13 [gcode=11] [topology=linear]	URI47H	26514	JD1_cp26_ParA_1	cp26	JD1	26514	253	100.0	2.8588670136531644	758	252	[(1, 253)]	[(23571, 24329)]	[(1, 253)]		False	gb|CP124077.1|	cp26	Sh-2-82	26514.0	26514	98.24705560120515	99.9924568152674	26512	26512	[(7088, 26514), (1, 7087)]	[(7088, 26514), (1, 7087)]	[(26514, 7088), (7087, 1), (19310, 17971), (20775, 19438)]	9823.96446443068	cp26
contig_14 [gcode=11] [topology=linear]	URI47H	25146	RS00365_JD1_JD1_lp28-1_ParA_X	lp28-1	RS00365	25146	254	100.0	3.0263262546727114	761	253	[(1, 254)]	[(9781, 10542)]	[(1, 254)]		False	gb|CP002306.1|	lp28-1	JD1	25146.0	24354	93.34377919064694	88.92070309393144	22360	19526	[(1, 16516), (18603, 21614)]	[(21151, 24186), (16051, 20359), (90, 15107)]	[(1, 15011), (18626, 21614), (18652, 20978), (19055, 21339), (18626, 20719), (18603, 20164), (19700, 21339), (19387, 21071), (18664, 20127), (14988, 16516)]	8300.194475077013	lp28-1
contig_15 [gcode=11] [topology=linear]	URI47H	24564	RS07610_JD1_JD1_lp28-6_ParA_X	lp28-6	RS07610	24564	251	100.0	3.0613906529881127	752	250	[(1, 251)]	[(1538, 2290)]	[(1, 251)]		False	gb|CP094593.1|	lp28-6	B379	24564.0	26653	99.93079584775086	99.99592900179124	24563	24552	[(1364, 25916)]	[(1, 24564)]	[(1364, 25916)]	9992.672766684189	lp28-6
contig_16 [gcode=11] [topology=linear]	URI47H	21620	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	21620	246	100.0	6.706753006475486	1450	241	[(1, 242)]	[(6464, 7189), (72, 797)]	[(1, 242), (1, 242)]	lp17*	True	gb|CP094589.1|	lp17	B379	21620.0	17965	99.98632759092152	99.99537465309898	21619	17952	[(13, 17965)]	[(1, 21620)]	[(14365, 13), (17965, 14034), (14310, 17965)]	9998.170287641684	lp17*
contig_17 [gcode=11] [topology=linear]	URI47H	21172	RS01730_MM1_plsm_cp32-9_ParA_X	cp32-9	RS01730	21172	251	100.0	3.509351974305687	743	247	[(1, 248)]	[(9261, 10004)]	[(1, 248)]		False	gb|CP094588.1|	cp32-9	B379	21172.0	21173	99.97638501865583	99.99055356130738	21170	21171	[(1, 3336), (3337, 21173)]	[(17837, 21172), (1, 17836)]	[(3337, 21173), (1, 3336)]	9996.694081073794	cp32-9
contig_18 [gcode=11] [topology=linear]	URI47H	21164	O32_B31_cp32-7_ParA_X	cp32-7	O32	21164	249	100.0	3.5248535248535244	746	248	[(1, 249)]	[(14818, 15564)]	[(1, 249)]		False	gb|CP094587.1|	cp32-7	B379	21164.0	21166	99.99055088349239	99.99054999055	21162	21164	[(6610, 21166), (1, 6609)]	[(6610, 21164), (1, 6609)]	[(21166, 6610), (6609, 1)]	9998.11017669848	cp32-7
