contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	UCT29H	910485	NE_5261_chromosome_ParA_2	chromosome	NE_5261	910485	380	100.0	0.12048523589076152	1097	365	[(1, 366)]	[(368642, 369739)]	[(1, 366)]		False	gb|CP124092.1|	chromosome	Am293	910485.0	910655	99.98459410344735	99.99989016842672	910484	910644	[(9, 910653)]	[(1, 910485)]	[(213280, 910653), (9, 214087), (435081, 438274), (438328, 441519), (213118, 213926), (213442, 214248), (213118, 213764), (213604, 214249), (213118, 213602), (213766, 214249)]	9998.448428879461	chromosome
contig_10 [gcode=11] [topology=linear]	UCT29H	30487	N32_B31_cp32-9_ParA_X	cp32-9	N32	30487	251	100.0	2.437104339554564	743	247	[(1, 248)]	[(26675, 27418)]	[(1, 248)]		False	gb|CP019921.1|	cp32-9-4	PAbe	30487.0	62238	97.38203082747431	99.99671991340571	30486	58985	[(10456, 17747), (52778, 56623), (17748, 48199), (58276, 62238), (1, 10312), (48205, 51330)]	[(1, 30487)]	[(47556, 17748), (10312, 1), (17747, 10456), (62238, 58276), (56623, 52778), (51330, 48205), (48199, 47464)]	9737.883661253589	cp32-9
contig_11 [gcode=11] [topology=linear]	UCT29H	30305	S35_B31_cp32-3_ParA_X	cp32-3	S35	30305	246	100.0	2.431941923774955	737	245	[(1, 246)]	[(19839, 20576)]	[(1, 246)]		False	gb|CP019847.1|	cp32-3	PAli	30305.0	30418	98.99266131265577	95.25820821646593	28868	28846	[(1443, 26802), (28178, 30224), (1, 1442)]	[(26814, 28864), (28864, 30305), (1, 25378)]	[(1443, 26802), (28178, 30224), (1, 1442)]	9429.863543223055	cp32-3
contig_12 [gcode=11] [topology=linear]	UCT29H	30299	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30299	251	100.0	2.4819300967028615	752	250	[(1, 251)]	[(14683, 15435)]	[(1, 251)]		False	gb|CP019848.1|	cp32-4	PAli	30299.0	30299	99.99669956104161	99.99339912208323	30297	30297	[(5927, 30299), (1, 5926)]	[(24374, 30299), (1, 24373)]	[(5927, 30299), (1, 5926)]	9999.00989009828	cp32-4
contig_13 [gcode=11] [topology=linear]	UCT29H	29806	RS06245_ZS7_ZS7_lp28-2_ParA_X	lp28-2	RS06245	29806	255	100.0	2.563242300208012	764	254	[(1, 255)]	[(23134, 23898)]	[(1, 255)]		False	gb|CP094610.1|	lp28-2	B31-5A4	29806.0	29936	99.99328994162249	99.99664497081125	29805	29805	[(121, 29926)]	[(1, 29806)]	[(29926, 121)]	9998.993513755815	lp28-2
contig_14 [gcode=11] [topology=linear]	UCT29H	29787	M32_B31_cp32-6_ParA_X	cp32-6	M32	29787	249	100.0	2.504448249236244	746	248	[(1, 249)]	[(19090, 19836)]	[(1, 249)]		False	gb|AE001578.1|	cp32-6	B31	29787.0	29838	99.7558446770795	99.9932856615302	29785	29836	[(1, 1589), (1590, 29838)]	[(28199, 29787), (1, 28198)]	[(10317, 29838), (1590, 10375), (1, 1589)]	9974.914673202446	cp32-6
contig_15 [gcode=11] [topology=linear]	UCT29H	29761	B379_chromosome_ParA_5	chromosome	B379	29761	262	100.0	2.6376801854776386	785	261	[(1, 262)]	[(27170, 27955)]	[(1, 262)]		False	gb|CP074072.1|	lp21-cp9	B500	29761.0	24387	96.37732396123612	85.41715668156313	25421	23295	[(1092, 24387)]	[(4340, 29761)]	[(24387, 3648), (9049, 1092), (9049, 3648), (9049, 3645), (9049, 3645), (9049, 3648), (9049, 3648), (9049, 3645), (9049, 3648), (9049, 3648)]	8232.276981346673	chromosome
contig_16 [gcode=11] [topology=linear]	UCT29H	28162	H28_B31_lp28-3_ParA_X	lp28-3	H28	28162	251	100.0	2.6702648959590936	752	250	[(1, 251)]	[(16315, 17067)]	[(1, 251)]		False	gb|AE000784.1|	lp28-3	B31	28162.0	28601	99.56912512202511	99.87926993821462	28128	26967	[(1634, 28601)]	[(1, 26969), (27002, 28162)]	[(1634, 28601), (28601, 27441), (5385, 5922), (8326, 8863), (10014, 10263), (10068, 10317)]	9944.891525574612	lp28-3
contig_17 [gcode=11] [topology=linear]	UCT29H	26568	I21_B31_lp28-4_ParA_X	lp28-4	I21	26568	250	100.0	2.8191809695874737	749	249	[(1, 250)]	[(14207, 14956)]	[(1, 250)]		False	gb|CP094612.1|	lp28-4	B31-5A4	26568.0	27109	96.56619401552344	97.95995182174045	26026	25822	[(911, 26733)]	[(542, 26568)]	[(26733, 7194), (7773, 911), (24057, 21812), (25148, 22876), (22998, 21812), (25152, 23940), (7778, 8564), (16782, 17573), (5953, 6671), (18389, 19109)]	9459.619713369517	lp28-4
contig_18 [gcode=11] [topology=linear]	UCT29H	26498	NE_5261_cp26_ParA_1	cp26	NE_5261	26498	253	100.0	2.86059325232093	758	252	[(1, 253)]	[(1924, 2682)]	[(1, 253)]		False	gb|CP124081.1|	cp26	Am388	26498.0	26498	98.25505656496401	99.99245226054796	26496	26496	[(7352, 26498), (1, 7351)]	[(19148, 26498), (1, 19147)]	[(7352, 26498), (1, 7351), (17966, 19294), (19431, 20759)]	9824.764052929604	cp26
