contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
NZ_CP094561.1 Borreliella burgdorferi strain B408 chromosome 1	GCF_024662155.1_ASM2466215v1_genomic	903249	B500_chromosome_ParA_2	chromosome	B500	903249	380	100.0	0.12078618409762978	1091	363	[(1, 364)]	[(368755, 369846)]	[(1, 364)]		False	gb|CP094561.1|	chromosome	B408	903249	903249	99.96725255484651	99.9998892885572	903248	903248	[(1, 903249)]	[(1, 903249)]	[(1, 903249), (435028, 438221), (438277, 441468), (212896, 214025), (213057, 214186), (212890, 213864), (213214, 214187), (212896, 213701), (213381, 214186), (212902, 213540)]	9996.714187965888	chromosome
NZ_CP094562.1 Borreliella burgdorferi strain B408 plasmid p26, complete sequence	GCF_024662155.1_ASM2466215v1_genomic	26507	WI91-23_cp26_ParA_1	cp26	WI91-23	26507	253	100.0	2.8596219866450374	758	252	[(1, 253)]	[(9276, 10034)]	[(1, 253)]		False	gb|CP094562.1|	cp26	B408	26507	26507	98.30769757802062	99.99622741162712	26506	26506	[(1, 26507)]	[(1, 26507)]	[(1, 26507), (17975, 19309), (19440, 20774)]	9830.398883325215	cp26
NZ_CP094563.1 Borreliella burgdorferi strain B408 plasmid p32-1, complete sequence	GCF_024662155.1_ASM2466215v1_genomic	30177	B500_cp32-11_ParA_1	cp32-11	B500	30177	252	100.0	2.5019054246611656	755	251	[(1, 252)]	[(20776, 21531)]	[(1, 252)]		False	gb|CP094563.1|	cp32-1	B408	30177	30177	100.0	99.99668621798058	30176	30176	[(1, 30177)]	[(1, 30177)]	[(1, 30177)]	9999.668621798059	cp32-11
NZ_CP094564.1 Borreliella burgdorferi strain B408 plasmid p32-3, complete sequence	GCF_024662155.1_ASM2466215v1_genomic	30193	RS04790_B331_B331_cp32_10_ParA_X	cp32-10	RS04790	30193	246	100.0	2.4409631371509954	737	245	[(1, 246)]	[(20972, 21709)]	[(1, 246)]		False	gb|CP094564.1|	cp32-3	B408	30193	30193	100.0	99.99668797403372	30192	30192	[(1, 30193)]	[(1, 30193)]	[(1, 30193)]	9999.668797403372	cp32-10
NZ_CP094565.1 Borreliella burgdorferi strain B408 plasmid p32-5, complete sequence	GCF_024662155.1_ASM2466215v1_genomic	18341	B500_cp32-5_ParA_1	cp32-5	B500	18341	257	100.0	4.198244370535957	770	256	[(1, 257)]	[(9693, 10463)]	[(1, 257)]		False	gb|CP094565.1|	cp32-5	B408	18341	18341	100.0	99.99454773458372	18340	18340	[(1, 18341)]	[(1, 18341)]	[(1, 18341)]	9999.454773458372	cp32-5
NZ_CP094566.1 Borreliella burgdorferi strain B408 plasmid p32-6, complete sequence	GCF_024662155.1_ASM2466215v1_genomic	30019	M32_B31_cp32-6_ParA_X	cp32-6	M32	30019	249	100.0	2.485092774576102	746	248	[(1, 249)]	[(20677, 21423)]	[(1, 249)]		False	gb|CP094566.1|	cp32-6	B408	30019	30019	100.0	99.9966687764416	30018	30018	[(1, 30019)]	[(1, 30019)]	[(1, 30019)]	9999.66687764416	cp32-6
NZ_CP094567.1 Borreliella burgdorferi strain B408 plasmid p32-7, complete sequence	GCF_024662155.1_ASM2466215v1_genomic	30055	O32_B31_cp32-7_ParA_X	cp32-7	O32	30055	249	100.0	2.4821161204458493	746	248	[(1, 249)]	[(20778, 21524)]	[(1, 249)]		False	gb|CP094567.1|	cp32-7	B408	30055	30055	100.0	99.99667276659457	30054	30054	[(1, 30055)]	[(1, 30055)]	[(1, 30055)]	9999.667276659457	cp32-7
NZ_CP094568.1 Borreliella burgdorferi strain B408 plasmid p32-8, complete sequence	GCF_024662155.1_ASM2466215v1_genomic	29893	RS01500_JD1_JD1_cp32-8_ParA_X	cp32-8	RS01500	29893	246	100.0	2.4453885525039305	731	243	[(1, 244)]	[(20973, 21704)]	[(1, 244)]		False	gb|CP094568.1|	cp32-8	B408	29893	29893	100.0	99.9966547352223	29892	29892	[(1, 29893)]	[(1, 29893)]	[(1, 29893)]	9999.66547352223	cp32-8
NZ_CP094569.1 Borreliella burgdorferi strain B408 plasmid p17, complete sequence	GCF_024662155.1_ASM2466215v1_genomic	15444	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	15444	246	100.0	4.694379694379695	725	241	[(1, 242)]	[(11866, 12591)]	[(1, 242)]		False	gb|CP094569.1|	lp17	B408	15444	15444	100.0	99.993524993525	15443	15443	[(1, 15444)]	[(1, 15444)]	[(1, 15444)]	9999.3524993525	lp17
NZ_CP094570.1 Borreliella burgdorferi strain B408 plasmid p25, complete sequence	GCF_024662155.1_ASM2466215v1_genomic	21301	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	21301	252	100.0	3.544434533589972	755	251	[(1, 252)]	[(11600, 12355)]	[(1, 252)]		False	gb|CP094570.1|	lp25	B408	21301	21301	98.88955582232893	99.99530538472372	21300	21300	[(1, 21301)]	[(1, 21301)]	[(1, 21301), (11776, 10771), (17042, 16040)]	9888.491333813465	lp25
