contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	UNY203P	910084	B379_chromosome_ParA_2	chromosome	B379	910084	380	99.72677595628416	0.12053832393493348	1097	365	[(1, 366)]	[(368588, 369685)]	[(1, 366)]		False	gb|CP031412.1|	chromosome	MM1	910084	908512	99.54778519252332	99.79683194078788	908235	908511	[(1, 908512)]	[(296, 904697), (905387, 909221)]	[(213217, 904705), (1, 213704), (904690, 908512), (438118, 441309), (434869, 438062), (213055, 213866), (213379, 214028), (212897, 213542), (213541, 214028), (212897, 213380)]	9934.553588935902	chromosome
contig_10 [gcode=11] [topology=linear]	UNY203P	17952	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	17952	246	100.0	4.038547237076648	725	241	[(1, 242)]	[(2837, 3562)]	[(1, 242)]		False	gb|CP001497.1|	lp17	94a	17952	18110	99.17033242385433	99.99442959001783	17951	17914	[(185, 18099)]	[(1, 17952)]	[(18099, 185)]	9916.480822975764	lp17
contig_11 [gcode=11] [topology=linear]	UNY203P	28827	H28_B31_lp28-3_ParA_X	lp28-3	H28	28827	251	100.0	2.6086654872168453	752	250	[(1, 251)]	[(10096, 10848)]	[(1, 251)]		False	gb|CP002314.1|	lp28-3	JD1	28827	28797	99.03321275896087	99.98265514968607	28822	28792	[(2, 28794)]	[(3, 28825)]	[(28794, 2), (5926, 5389), (8868, 8331), (10268, 10019), (10322, 10073)]	9901.603559644675	lp28-3
contig_12 [gcode=11] [topology=linear]	UNY203P	23908	RS01665_B31_NRZ_p_lp28-1_ParA_X	lp28-1	RS01665	23908	249	100.0	3.120294462104735	746	248	[(1, 249)]	[(9873, 10619)]	[(1, 249)]		False	gb|CP017214.1|	lp28-11	B331	23908	23104	98.90646237489187	91.05738664882048	21770	22707	[(2, 20268), (20662, 23103)]	[(2, 2445), (4581, 23908)]	[(12076, 2), (20268, 11337), (23103, 20662), (12698, 11028), (12387, 10715), (13009, 11648), (11765, 10404), (13009, 11959), (11454, 10404), (13009, 12270)]	9006.163986537545	lp28-1
contig_13 [gcode=11] [topology=linear]	UNY203P	29288	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	29288	251	100.0	2.567604479650369	752	250	[(1, 251)]	[(22964, 23716)]	[(1, 251)]		False	gb|CP074062.1|	lp28-6	B500	29288	29288	100.0	99.9965856323409	29287	29287	[(1, 29288)]	[(1, 29288)]	[(29288, 1)]	9999.65856323409	lp28-6
contig_14 [gcode=11] [topology=linear]	UNY203P	28154	RS01335_MM1_plsm_lp36_ParA_X	lp36	RS01335	28154	249	100.0	2.5857782197911483	728	242	[(1, 243)]	[(8997, 9725)]	[(1, 243)]		False	gb|CP001494.1|	lp36	94a	28154	28234	99.16201950317598	99.81174966257015	28101	28233	[(1, 28234)]	[(23, 28124)]	[(1, 21761), (21552, 28234), (22236, 22903), (22893, 23560), (21188, 20434), (20069, 19327), (19327, 19843), (3123, 2527), (2608, 3123), (21269, 20674)]	9897.5346666859	lp36
contig_15 [gcode=11] [topology=linear]	UNY203P	27810	RS07790_JD1_JD1_lp38_ParA_X	lp38	RS07790	27810	245	100.0	2.6393383674937074	734	244	[(1, 245)]	[(22292, 23026)]	[(1, 245)]		False	gb|CP001267.1|	lp38	156a	27810	30302	98.78219976135327	99.81301690039555	27758	27722	[(1, 17933), (20512, 30302)]	[(16, 9817), (23688, 27804), (9828, 23669)]	[(17933, 4092), (30302, 20512), (4115, 1), (17052, 16680), (3290, 2943)]	9859.749374238203	lp38
contig_16 [gcode=11] [topology=linear]	UNY203P	5257				5257										False	gb|CP001462.1|	lp5	WI91-23	5257	5252	99.65733866362079	99.90488871980216	5252	5250	[(2, 5252)]	[(1, 5253)]	[(2, 5252)]	9956.255329300673	lp5
contig_17 [gcode=11] [topology=linear]	UNY203P	53766	A20_B31_lp54_ParA_X	lp54	A20	53766	250	100.0	1.3930736896923706	749	249	[(1, 250)]	[(39451, 40200)]	[(1, 250)]		False	gb|CP001257.1|	lp54	156a	53766	53885	98.613787860035	99.95722203623107	53743	53884	[(1, 53885)]	[(19, 53762)]	[(47224, 1), (53885, 47197), (48551, 47266), (49546, 48267)]	9857.160288959307	lp54
contig_2 [gcode=11] [topology=linear]	UNY203P	26522	94a_cp26_ParA_1	cp26	94a	26522	253	100.0	2.858004675363849	758	252	[(1, 253)]	[(4068, 4826)]	[(1, 253)]		False	gb|CP031398.1|	cp26	MM1	26522	26507	97.17442616221393	99.99245909056633	26520	26505	[(1, 14057), (14058, 26507)]	[(1, 14058), (14059, 26522)]	[(14057, 1), (26507, 14058), (19263, 17938), (20728, 19389)]	9716.709832674434	cp26
