contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	URI56H	903272	B500_chromosome_ParA_2	chromosome	B500	903272	380	100.0	0.12078310852102137	1091	363	[(1, 364)]	[(533566, 534657)]	[(1, 364)]		False	gb|CP017201.2|	chromosome	B331	903272.0	903654	99.97135610268072	99.99833937064362	903257	903643	[(11, 903654)]	[(15, 903272)]	[(903654, 556963), (557086, 213410), (214060, 11), (441664, 438473), (438417, 435224), (214221, 213253), (214382, 213577), (213897, 213092), (213736, 213086), (214383, 213746)]	9996.96959489933	chromosome
contig_10 [gcode=11] [topology=linear]	URI56H	10376				10376										False	gb|CP074058.1|	lp38	B500	10376.0	38930	100.0	99.99036237471087	10375	10375	[(1, 10376)]	[(1, 10376)]	[(10376, 1)]	9999.036237471088	lp38
contig_100 [gcode=11] [topology=linear]	URI56H	453				453										False	gb|CP094578.1|	lp56	B408	453.0	27231	100.0	99.77924944812362	452	452	[(5916, 6368)]	[(1, 453)]	[(6368, 5916)]	9977.924944812363	lp56
contig_101 [gcode=11] [topology=linear]	URI56H	448				448										False	gb|CP017203.1|	cp32-8	B331	448.0	29892	100.0	99.77678571428571	447	447	[(7298, 7745)]	[(1, 448)]	[(7745, 7298)]	9977.67857142857	cp32-8
contig_102 [gcode=11] [topology=linear]	URI56H	447				447										False	gb|CP017208.1|	cp32-6	B331	447.0	30017	100.0	99.77628635346755	446	446	[(10373, 10819)]	[(1, 447)]	[(10373, 10819)]	9977.628635346755	cp32-6
contig_103 [gcode=11] [topology=linear]	URI56H	447				447										False	gb|CP001453.1|	cp32-5	WI91-23	447.0	18338	100.0	99.77628635346755	446	446	[(13228, 13674)]	[(1, 447)]	[(13228, 13674)]	9977.628635346755	cp32-5
contig_104 [gcode=11] [topology=linear]	URI56H	443				443										False	gb|CP001443.1|	lp56	WI91-23	443.0	27581	100.0	99.77426636568849	442	442	[(11734, 12176)]	[(1, 443)]	[(12176, 11734)]	9977.426636568849	lp56
contig_105 [gcode=11] [topology=linear]	URI56H	443				443										False	gb|CP074070.1|	cp32-8	B500	443.0	29890	100.0	99.77426636568849	442	442	[(23304, 23746)]	[(1, 443)]	[(23746, 23304)]	9977.426636568849	cp32-8
contig_106 [gcode=11] [topology=linear]	URI56H	434				434										False	gb|CP019921.1|	cp32-9-4	PAbe	434.0	62238	99.41471571906354	99.76958525345621	433	1193	[(1, 328), (60852, 61285), (30546, 30979)]	[(1, 434)]	[(61285, 60852), (30979, 30546), (328, 1)]	9918.564955381224	cp32-9-4
contig_107 [gcode=11] [topology=linear]	URI56H	430				430										False	gb|CP017206.1|	cp32-4	B331	430.0	30617	100.0	99.76744186046511	429	429	[(1074, 1503)]	[(1, 430)]	[(1503, 1074)]	9976.744186046511	cp32-4
contig_108 [gcode=11] [topology=linear]	URI56H	429				429										False	gb|CP017204.1|	cp32-3	B331	429.0	30192	100.0	99.76689976689977	428	428	[(25718, 26146)]	[(1, 429)]	[(26146, 25718)]	9976.689976689977	cp32-3
contig_109 [gcode=11] [topology=linear]	URI56H	424				424										False	gb|CP074064.1|	lp56	B500	424.0	27715	100.0	99.76415094339622	423	423	[(27292, 27715)]	[(1, 424)]	[(27292, 27715)]	9976.415094339622	lp56
contig_11 [gcode=11] [topology=linear]	URI56H	9788				9788										False	gb|CP074072.1|	lp21-cp9	B500	9788.0	24387	96.76488007106899	99.98978340825501	9787	13097	[(6335, 7100), (4211, 4798), (8341, 8671), (1581, 2606), (8725, 18522), (7717, 8310)]	[(1, 9788)]	[(18522, 8725), (2606, 1581), (6911, 6581), (8671, 8341), (4798, 4457), (8041, 7717), (6659, 6335), (7100, 6770), (4533, 4211), (8310, 7963)]	9675.499399831959	lp21-cp9
contig_110 [gcode=11] [topology=linear]	URI56H	413				413										False	gb|CP001450.1|	cp32-6	WI91-23	413.0	30017	100.0	99.75786924939467	412	412	[(12473, 12885)]	[(1, 413)]	[(12885, 12473)]	9975.786924939468	cp32-6
contig_111 [gcode=11] [topology=linear]	URI56H	411				411										False	gb|CP074065.1|	cp32-3	B500	411.0	30189	100.0	99.7566909975669	410	410	[(28221, 28631)]	[(1, 411)]	[(28631, 28221)]	9975.669099756691	cp32-3
contig_112 [gcode=11] [topology=linear]	URI56H	406				406										False	gb|CP094564.1|	cp32-3	B408	406.0	30193	100.0	99.75369458128078	405	405	[(17978, 18383)]	[(1, 406)]	[(18383, 17978)]	9975.369458128078	cp32-3
contig_113 [gcode=11] [topology=linear]	URI56H	382				382										False	gb|CP094602.1|	cp32-6	B31-5A4	382.0	29839	100.0	99.73821989528795	381	381	[(336, 717)]	[(1, 382)]	[(336, 717)]	9973.821989528795	cp32-6
