contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	URI40H	910602	NE_5261_chromosome_ParA_2	chromosome	NE_5261	910602	380	100.0	0.12046975517295151	1097	365	[(1, 366)]	[(368879, 369976)]	[(1, 366)]		False	gb|CP124092.1|	chromosome	Am293	910602.0	910655	99.98687577213303	99.99253241262373	910534	910652	[(1, 910653)]	[(68, 910602)]	[(1, 556941), (556878, 910653), (435081, 438274), (438328, 441519), (213118, 214087), (213280, 214248), (213118, 213926), (213442, 214249), (213118, 213764), (213604, 214249)]	9997.940916481995	chromosome
contig_10 [gcode=11] [topology=linear]	URI40H	30299	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30299	251	100.0	2.4819300967028615	752	250	[(1, 251)]	[(19611, 20363)]	[(1, 251)]		False	gb|AE001577.1|	cp32-4	B31	30299.0	30299	99.92739034291561	99.99339912208323	30297	30297	[(999, 30299), (1, 998)]	[(1, 29301), (29302, 30299)]	[(999, 30299), (1, 998)]	9992.079425787366	cp32-4
contig_11 [gcode=11] [topology=linear]	URI40H	30270	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30270	252	100.0	2.4942186983812356	755	251	[(1, 252)]	[(28866, 29621)]	[(1, 252)]		False	gb|CP094581.1|	cp32-11	B379	30270.0	30287	94.79859894921191	92.94681202510736	28135	28080	[(20265, 26385), (18314, 20264), (28275, 30287), (1, 17999)]	[(2345, 20339), (20340, 22351), (1, 1961), (24100, 30270)]	[(16874, 1), (26385, 22422), (22622, 20265), (30287, 28275), (20264, 18314), (17999, 16758)]	8811.227556775939	cp32-11
contig_12 [gcode=11] [topology=linear]	URI40H	30232	S35_B31_cp32-3_ParA_X	cp32-3	S35	30232	246	100.0	2.4378142365705213	737	245	[(1, 246)]	[(26139, 26876)]	[(1, 246)]		False	gb|CP019847.1|	cp32-3	PAli	30232.0	30418	99.82139313355825	99.9966922466261	30231	30222	[(1, 17900), (17901, 30224)]	[(17909, 30232), (1, 17909)]	[(17900, 1), (30224, 17901)]	9981.809128805899	cp32-3
contig_13 [gcode=11] [topology=linear]	URI40H	29740	RS06245_ZS7_ZS7_lp28-2_ParA_X	lp28-2	RS06245	29740	255	100.0	2.5689307330195024	764	254	[(1, 255)]	[(5867, 6631)]	[(1, 255)]		False	gb|CP094610.1|	lp28-2	B31-5A4	29740.0	29936	99.99327505043712	99.99663752521856	29739	29739	[(163, 29902)]	[(1, 29740)]	[(163, 29902)]	9998.991280178041	lp28-2
contig_14 [gcode=11] [topology=linear]	URI40H	28159	H28_B31_lp28-3_ParA_X	lp28-3	H28	28159	251	100.0	2.6705493803046982	752	250	[(1, 251)]	[(11095, 11847)]	[(1, 251)]		False	gb|AE000784.1|	lp28-3	B31	28159.0	28601	99.58256185827302	99.87925707589048	28125	26967	[(1634, 28601)]	[(1, 1161), (1194, 28159)]	[(28601, 1634), (27441, 28601), (5922, 5385), (8863, 8326), (10263, 10014), (10317, 10068)]	9946.232296118218	lp28-3
contig_15 [gcode=11] [topology=linear]	URI40H	26498	NE_5261_cp26_ParA_1	cp26	NE_5261	26498	253	100.0	2.86059325232093	758	252	[(1, 253)]	[(12316, 13074)]	[(1, 253)]		False	gb|CP124089.1|	cp26	Am293	26498.0	26498	98.26534110387384	99.99245226054796	26496	26496	[(1, 23457), (23458, 26498)]	[(1, 3041), (3042, 26498)]	[(1, 23457), (23458, 26498), (17966, 19294), (19431, 20759)]	9825.792429195566	cp26
contig_16 [gcode=11] [topology=linear]	URI40H	26259	I21_B31_lp28-4_ParA_X	lp28-4	I21	26259	250	100.0	2.8523553829163335	749	249	[(1, 250)]	[(12966, 13715)]	[(1, 250)]		False	gb|AE000789.1|	lp28-4	B31	26259.0	27323	96.69066702893629	99.95810960051791	26248	26167	[(1, 26168)]	[(1, 26249)]	[(26168, 7335), (7914, 1), (24198, 21953), (25289, 23017), (23139, 21953), (25293, 24081), (7919, 8705), (16923, 17714), (6094, 6812), (18530, 19250)]	9665.016292225597	lp28-4
contig_17 [gcode=11] [topology=linear]	URI40H	25083	Q40_B31_lp56_ParA_X	lp56	Q40	25083	251	100.0	2.9980464856675835	752	250	[(1, 251)]	[(2174, 2926)]	[(1, 251)]		False	gb|CP019926.1|	lp56	PAbe	25083.0	52971	99.84052944225172	99.99601323605629	25082	25082	[(2361, 27443)]	[(1, 25083)]	[(27443, 2361)]	9983.65490360227	lp56
contig_18 [gcode=11] [topology=linear]	URI40H	22212	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	22212	246	100.0	6.528002881325409	1450	241	[(1, 242)]	[(15012, 15737), (21412, 22137)]	[(1, 242), (1, 242)]	lp17*	True	gb|CP124090.1|	lp17	Am293	22212.0	16928	99.96811514985879	98.82495948136143	21951	16849	[(79, 16928)]	[(1722, 18574), (1, 1463), (18575, 22212)]	[(79, 16928), (16928, 13294), (1541, 79)]	9879.344929112869	lp17*
