contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	UCT35H	910022	B379_chromosome_ParA_2	chromosome	B379	910022	380	99.72677595628416	0.12054653623758546	1097	365	[(1, 366)]	[(368528, 369625)]	[(1, 366)]		False	gb|CP031412.1|	chromosome	MM1	910022.0	908512	99.54745860503597	99.80363112100586	908235	908511	[(1, 908512)]	[(236, 904637), (905327, 909161)]	[(213217, 904705), (1, 213704), (904690, 908512), (438118, 441309), (434869, 438062), (213055, 213866), (213379, 214028), (212897, 213542), (213541, 214028), (212897, 213380)]	9935.19783765061	chromosome
contig_10 [gcode=11] [topology=linear]	UCT35H	18631	RS05790_72a_72a_lp32-3_ParA_X	lp32-3	RS05790	18631	246	100.0	3.8108528796092536	710	236	[(1, 237)]	[(10892, 11602)]	[(1, 237)]		False	gb|CP001202.1|	cp32-3+10	ZS7	18631.0	48168	80.95	35.26380763244056	6570	9787	[(15324, 16470), (36836, 40052), (35070, 35779), (8972, 13100), (35978, 36566)]	[(10012, 14138), (6689, 7834), (15176, 15861), (14363, 14977)]	[(13100, 8972), (40052, 36836), (15324, 16470), (35779, 35070), (36566, 35978)]	2854.6052278460634	lp32-3
contig_11 [gcode=11] [topology=linear]	UCT35H	18030	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	18030	246	100.0	4.021075984470327	725	241	[(1, 242)]	[(2777, 3502)]	[(1, 242)]		False	gb|CP001497.1|	lp17	94a	18030.0	18110	99.17392027499031	99.99445368829728	18029	17992	[(47, 18039)]	[(1, 18030)]	[(18039, 47)]	9916.841978024406	lp17
contig_12 [gcode=11] [topology=linear]	UCT35H	17015	RS05610_72a_72a_cp32-5_ParA_X	cp32-5	RS05610	17015	257	100.0	4.525418748163386	770	256	[(1, 257)]	[(11294, 12064)]	[(1, 257)]		False	gb|CP001496.1|	cp32-5	94a	17015.0	29459	97.20764836189811	99.9941228327946	17014	16964	[(15992, 27629), (10664, 15991)]	[(1, 17015)]	[(27629, 16796), (15991, 10664), (16941, 15992)]	9720.193530586745	cp32-5
contig_13 [gcode=11] [topology=linear]	UCT35H	10390				10390										False	gb|CP001462.1|	lp5	WI91-23	10390.0	5252	99.71131639722863	99.99037536092396	10389	5195	[(1, 5196)]	[(1, 10390)]	[(1, 5196), (5196, 1)]	9970.171954290743	lp5
contig_14 [gcode=11] [topology=linear]	UCT35H	8693				8693										False	gb|CP001460.1|	cp9-3	WI91-23	8693.0	8706	94.08895598652886	98.38950880018406	8553	8566	[(1, 8567)]	[(140, 8693)]	[(1, 8567)]	9257.366163036711	cp9-3
contig_15 [gcode=11] [topology=linear]	UCT35H	7583	RS06010_72a_72a_cp32-10_ParA_X	cp32-10	RS06010	7583	251	100.0	9.837795067915073	746	248	[(3, 251)]	[(6836, 7582)]	[(3, 251)]		False	gb|CP001498.1|	cp32-10	94a	7583.0	30162	98.73670212765957	98.90544639324806	7500	7437	[(20846, 28283)]	[(2, 5364), (5444, 7582)]	[(28283, 22911), (22986, 20846)]	9765.597599333334	cp32-10
contig_16 [gcode=11] [topology=linear]	UCT35H	2350	O32_B31_cp32-7_ParA_X	cp32-7	O32	2350	249	100.0	31.48936170212766	740	246	[(3, 249)]	[(1609, 2349)]	[(3, 249)]		False	gb|CP031407.1|	cp32-7	MM1	2350.0	14018	99.91489361702128	99.95744680851064	2349	2349	[(5831, 8180)]	[(1, 2350)]	[(8180, 5831)]	9987.237664101403	cp32-7
contig_17 [gcode=11] [topology=linear]	UCT35H	1394				1394										False														unclassified
contig_18 [gcode=11] [topology=linear]	UCT35H	988				988										False	gb|CP017206.1|	cp32-4	B331	988.0	30617	99.2914979757085	99.89878542510121	987	987	[(16377, 17364)]	[(1, 988)]	[(17364, 16377)]	9919.100050812174	cp32-4
