contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
NZ_CP161107.1 Borreliella burgdorferi strain Bb16-23-2 chromosome, complete genome	GCF_040790765.1_ASM4079076v1_genomic	910079	B379_chromosome_ParA_2	chromosome	B379	910079	380	99.72677595628416	0.12053898617592539	1097	365	[(1, 366)]	[(368595, 369692)]	[(1, 366)]		False	gb|CP031412.1|	chromosome	MM1	910079	908512	99.89326630166646	99.79166643774882	908183	908511	[(1, 908512)]	[(905371, 909194), (318, 904678)]	[(556615, 904705), (213217, 556722), (1, 213704), (904690, 908512), (438118, 441309), (434869, 438062), (213055, 213866), (213379, 214027), (212893, 213542), (213541, 214027)]	9968.515510153113	chromosome
NZ_CP161108.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp54, complete sequence	GCF_040790765.1_ASM4079076v1_genomic	53667	A20_B31_lp54_ParA_X	lp54	A20	53667	250	100.0	1.3956435053198428	749	249	[(1, 250)]	[(13543, 14292)]	[(1, 250)]		False	gb|CP001500.1|	lp54	94a	53667	53756	98.81884868830039	99.99813665753628	53666	53705	[(45649, 53735), (18, 45637)]	[(1, 53667)]	[(18, 45637), (45649, 53735), (47112, 48358), (48113, 49391)]	9881.700735473063	lp54
NZ_CP161109.1 Borreliella burgdorferi strain Bb16-23-2 plasmid cp32-6, complete sequence	GCF_040790765.1_ASM4079076v1_genomic	30826	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30826	249	100.0	2.4200350353597613	746	248	[(1, 249)]	[(20692, 21438)]	[(1, 249)]		False	gb|CP001499.1|	cp32-6	94a	30826	30816	99.44862480539699	99.9967559852073	30825	30815	[(1, 30816)]	[(1, 30826)]	[(1, 30816)]	9944.539867729716	cp32-6
NZ_CP161110.1 Borreliella burgdorferi strain Bb16-23-2 plasmid cp32-13, complete sequence	GCF_040790765.1_ASM4079076v1_genomic	30784	RS04795_72a_72a_cp32-13_ParA_X	cp32-13	RS04795	30784	254	100.0	2.4720634095634098	761	253	[(1, 254)]	[(21082, 21843)]	[(1, 254)]		False	gb|CP001492.1|	cp32-7	94a	30784	30433	97.21205294283301	92.10628898128898	28354	28296	[(23122, 30433), (1, 20986)]	[(1, 18986), (23494, 30784), (19064, 21143)]	[(1, 18982), (23122, 30433), (18903, 20986)]	8953.841440816941	cp32-13
NZ_CP161111.1 Borreliella burgdorferi strain Bb16-23-2 plasmid cp32-1, complete sequence	GCF_040790765.1_ASM4079076v1_genomic	30380	MM1_cp32-1_ParA_1	cp32-1	MM1	30380	246	100.0	2.425938117182357	737	245	[(1, 246)]	[(21114, 21851)]	[(1, 246)]		False	gb|CP001496.1|	cp32-5	94a	30380	29459	96.51419438313418	86.12574061882817	26165	26151	[(27446, 29459), (17870, 21566), (16903, 17278), (23139, 26374), (1, 16833)]	[(1, 16501), (28364, 30380), (23358, 26564), (16984, 17720), (18099, 21806)]	[(1, 16497), (23139, 26374), (17870, 21566), (27446, 29459), (16434, 16833), (16903, 17278)]	8312.356471476978	cp32-1
NZ_CP161112.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp38, complete sequence	GCF_040790765.1_ASM4079076v1_genomic	30320	RS07790_JD1_JD1_lp38_ParA_X	lp38	RS07790	30320	245	100.0	2.420844327176781	734	244	[(1, 245)]	[(4741, 5475)]	[(1, 245)]		False	gb|CP001267.1|	lp38	156a	30320	30302	99.6684158001481	99.92744063324538	30298	30301	[(1, 30302)]	[(7, 30305)]	[(1, 30302), (2943, 3319), (16680, 17052)]	9959.609702878915	lp38
NZ_CP161113.1 Borreliella burgdorferi strain Bb16-23-2 plasmid cp32-9, complete sequence	GCF_040790765.1_ASM4079076v1_genomic	30180	RS01730_MM1_plsm_cp32-9_ParA_X	cp32-9	RS01730	30180	251	100.0	2.461895294897283	743	247	[(1, 248)]	[(20788, 21531)]	[(1, 248)]		False	gb|CP031406.1|	cp32-9	MM1	30180	30606	97.54851539463759	96.54075546719682	29136	29119	[(27582, 30541), (1, 26161)]	[(27229, 30180), (66, 26251)]	[(1, 26161), (27582, 30541)]	9417.407370901792	cp32-9
NZ_CP161114.1 Borreliella burgdorferi strain Bb16-23-2 plasmid cp32-10, complete sequence	GCF_040790765.1_ASM4079076v1_genomic	30140	RS05810_94a_94a_cp32-10_ParA_X	cp32-10	RS05810	30140	251	100.0	2.495023224950232	752	250	[(1, 251)]	[(20829, 21581)]	[(1, 251)]		False	gb|CP001498.1|	cp32-10	94a	30140	30162	97.2706194104008	99.99668214996682	30139	30161	[(1, 30162)]	[(1, 30140)]	[(1, 30162)]	9726.739211712242	cp32-10
NZ_CP161115.1 Borreliella burgdorferi strain Bb16-23-2 plasmid cp32-4, complete sequence	GCF_040790765.1_ASM4079076v1_genomic	30037	RS02205_MM1_plsm_cp32-4_ParA_X	cp32-4	RS02205	30037	251	100.0	2.503578919332823	752	250	[(1, 251)]	[(21079, 21831)]	[(1, 251)]		False	gb|CP001496.1|	cp32-5	94a	30037	29459	96.22262039711852	90.5749575523521	27206	27169	[(16849, 20902), (27405, 29459), (22061, 26374), (1, 16750)]	[(27981, 30037), (16888, 18985), (1, 16755), (22261, 26521), (19071, 21110)]	[(1, 16750), (22523, 26374), (27405, 29459), (18874, 20902), (16849, 18940), (22061, 22547)]	8715.359758045099	cp32-4
NZ_CP161116.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp28-6, complete sequence	GCF_040790765.1_ASM4079076v1_genomic	29370	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	29370	251	100.0	2.560435818862785	752	250	[(1, 251)]	[(5591, 6343)]	[(1, 251)]		False	gb|CP017215.2|	lp28-6	B331	29370	29288	99.00085251491902	99.37691521961185	29187	29118	[(1, 29119)]	[(1, 29188)]	[(1, 27877), (27693, 29119)]	9838.399327044403	lp28-6
NZ_CP161117.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp28-3, complete sequence	GCF_040790765.1_ASM4079076v1_genomic	28709	H28_B31_lp28-3_ParA_X	lp28-3	H28	28709	251	100.0	2.6193876484726046	752	250	[(1, 251)]	[(18044, 18796)]	[(1, 251)]		False	gb|AE000784.1|	lp28-3	B31	28709	28601	98.98798021812465	99.83628827197046	28662	28599	[(2, 28601)]	[(21, 17072), (17082, 28693)]	[(16985, 28601), (2, 10317), (10014, 17011), (5385, 5922), (8326, 8863), (10014, 10263), (10068, 10317)]	9882.592528516801	lp28-3
NZ_CP161118.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp28-4, complete sequence	GCF_040790765.1_ASM4079076v1_genomic	27762	I21_B31_lp28-4_ParA_X	lp28-4	I21	27762	250	100.0	2.697932425617751	749	249	[(1, 250)]	[(14634, 15383)]	[(1, 250)]		False	gb|CP001490.1|	lp28-4	94a	27762	28038	98.15985303733225	99.85231611555363	27721	28036	[(1, 28037)]	[(13, 27734)]	[(28037, 7777), (7817, 1), (24382, 23174), (23291, 22110), (8146, 8932), (17149, 17941)]	9801.488675339988	lp28-4
NZ_CP161119.1 Borreliella burgdorferi strain Bb16-23-2 plasmid cp26, complete sequence	GCF_040790765.1_ASM4079076v1_genomic	26528	MM1_cp26_ParA_1	cp26	MM1	26528	253	100.0	2.8573582629674306	758	252	[(1, 253)]	[(9276, 10034)]	[(1, 253)]		False	gb|CP001493.1|	cp26	94a	26528	26507	97.51659027160156	99.99623039806997	26527	26506	[(1, 26507)]	[(1, 26528)]	[(1, 26507), (19434, 20773), (17983, 19308)]	9751.291428433258	cp26
NZ_CP161120.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp28-8, complete sequence	GCF_040790765.1_ASM4079076v1_genomic	26220	RS210_MM1_plsm_lp28-8_ParA_X	lp28-8	RS210	26220	271	100.0	3.096872616323417	812	270	[(1, 271)]	[(15349, 16161)]	[(1, 271)]		False	gb|CP031409.1|	lp28-8	MM1	26220	28515	93.1869881710646	98.61937452326468	25858	27662	[(1, 23310), (24133, 28486)]	[(361, 26219)]	[(1, 22345), (25060, 28486), (20429, 22838), (20099, 22292), (21041, 23310), (24133, 26421), (17633, 19823), (19824, 21736), (20709, 22832), (24238, 26365)]	9190.042487137256	lp28-8
NZ_CP161121.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp36, complete sequence	GCF_040790765.1_ASM4079076v1_genomic	25583	RS01335_MM1_plsm_lp36_ParA_X	lp36	RS01335	25583	249	100.0	2.845639682601728	728	242	[(1, 243)]	[(11020, 11748)]	[(1, 243)]		False	gb|CP094613.1|	lp36	B31-5A4	25583	36662	98.76223746064605	84.68123363170855	21664	21655	[(36140, 36637), (18971, 22950), (3513, 18698), (34138, 36132)]	[(23090, 25582), (1173, 20345)]	[(3513, 18698), (18971, 22950), (34138, 35244), (36132, 35224), (7815, 7076), (5805, 5069), (36140, 36637)]	8363.308104395246	lp36
NZ_CP161122.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp25, complete sequence	GCF_040790765.1_ASM4079076v1_genomic	24969	RS00670_JD1_JD1_lp25_ParA_X	lp25	RS00670	24969	252	100.0	3.0237494493171533	755	251	[(1, 252)]	[(11841, 12596)]	[(1, 252)]		False	gb|CP001265.1|	lp25	156a	24969	24910	98.72734151962301	99.78773679362409	24916	24909	[(1, 24910)]	[(17, 24933)]	[(1, 24910), (18130, 19390), (20780, 22040), (11997, 11189), (17089, 16278)]	9851.777969894376	lp25
NZ_CP161123.1 Borreliella burgdorferi strain Bb16-23-2 plasmid lp17, complete sequence	GCF_040790765.1_ASM4079076v1_genomic	18208	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	18208	246	100.0	3.9817662565905096	725	241	[(1, 242)]	[(14645, 15370)]	[(1, 242)]		False	gb|CP001497.1|	lp17	94a	18208	18110	99.79203152364273	99.91212653778558	18192	18099	[(1, 18100)]	[(16, 18208)]	[(1, 14530), (14369, 18100)]	9970.434081052881	lp17
