contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	URI46H	906762	B379_chromosome_ParA_2	chromosome	B379	906762	380	100.0	0.12097992637538847	1097	365	[(1, 366)]	[(368558, 369655)]	[(1, 366)]		False	gb|CP124080.1|	chromosome	Sh-2-82	906762.0	907764	99.98179584531047	99.99955886991295	906758	906758	[(10, 906768)]	[(1, 906759)]	[(10, 906768), (434850, 438043), (438097, 441288), (213025, 213837), (213187, 213998), (213025, 213675), (213349, 213998), (213025, 213512), (213511, 213997), (213029, 213350)]	9998.135479552742	chromosome
contig_10 [gcode=11] [topology=linear]	URI46H	26514	JD1_cp26_ParA_1	cp26	JD1	26514	253	100.0	2.8588670136531644	758	252	[(1, 253)]	[(13840, 14598)]	[(1, 253)]		False	gb|CP124077.1|	cp26	Sh-2-82	26514.0	26514	98.24705560120515	99.9924568152674	26512	26512	[(1, 21947), (21948, 26514)]	[(4568, 26514), (1, 4567)]	[(1, 21947), (21948, 26514), (17971, 19310), (19438, 20775)]	9823.96446443068	cp26
contig_11 [gcode=11] [topology=linear]	URI46H	24752	RS00670_JD1_JD1_lp25_ParA_X	lp25	RS00670	24752	252	100.0	3.050258564964447	755	251	[(1, 252)]	[(11772, 12527)]	[(1, 252)]		False	gb|CP001265.1|	lp25	156a	24752.0	24910	98.80651745252015	99.99595992243052	24751	24749	[(52, 24801)]	[(1, 24752)]	[(52, 24801), (20780, 22040), (18130, 19390), (11997, 11189), (17089, 16278)]	9880.252559257136	lp25
contig_12 [gcode=11] [topology=linear]	URI46H	24565	RS07610_JD1_JD1_lp28-6_ParA_X	lp28-6	RS07610	24565	251	100.0	3.0612660289029106	752	250	[(1, 251)]	[(1538, 2290)]	[(1, 251)]		False	gb|CP094593.1|	lp28-6	B379	24565.0	26653	99.93486668023611	99.99592916751475	24564	24552	[(1364, 25916)]	[(1, 24565)]	[(1364, 25916)]	9993.07984992192	lp28-6
contig_13 [gcode=11] [topology=linear]	URI46H	21420	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	21420	246	100.0	6.76937441643324	1450	241	[(1, 242)]	[(6464, 7189), (72, 797)]	[(1, 242), (1, 242)]	lp17*	True	gb|CP094589.1|	lp17	B379	21420.0	17965	99.98614830547604	99.9953314659197	21419	17962	[(3, 17965)]	[(1, 21420)]	[(14217, 3), (17965, 14180), (14310, 17965)]	9998.148041806682	lp17*
contig_14 [gcode=11] [topology=linear]	URI46H	21169	RS01730_MM1_plsm_cp32-9_ParA_X	cp32-9	RS01730	21169	251	100.0	3.495677641834758	740	246	[(1, 247)]	[(2, 742)]	[(1, 247)]		False	gb|CP094588.1|	cp32-9	B379	21169.0	21173	99.943324044774	99.99055222258963	21167	21171	[(1, 13338), (13339, 21173)]	[(13336, 21169), (1, 13335)]	[(13338, 1), (21173, 13339)]	9993.388162198173	cp32-9
contig_15 [gcode=11] [topology=linear]	URI46H	21164	O32_B31_cp32-7_ParA_X	cp32-7	O32	21164	249	100.0	3.5248535248535244	746	248	[(1, 249)]	[(14818, 15564)]	[(1, 249)]		False	gb|CP094587.1|	cp32-7	B379	21164.0	21166	99.91968250968534	99.99054999055	21162	21164	[(6610, 21166), (1, 6609)]	[(6610, 21164), (1, 6609)]	[(21166, 6610), (6609, 1)]	9991.024009024577	cp32-7
contig_16 [gcode=11] [topology=linear]	URI46H	17119	RS00365_JD1_JD1_lp28-1_ParA_X	lp28-1	RS00365	17119	254	100.0	4.4453531164203515	761	253	[(1, 254)]	[(9782, 10543)]	[(1, 254)]		False	gb|CP002306.1|	lp28-1	JD1	17119.0	24354	95.75804119985544	97.02085402184707	16609	19603	[(18755, 20164), (20187, 21339), (1, 15011), (17783, 18624), (16555, 17746)]	[(91, 15621), (16040, 17119)]	[(1, 15011), (17783, 18624), (16555, 17417), (18755, 19803), (20187, 21014), (19387, 20164), (20605, 21339), (16957, 17478), (16996, 17746), (19348, 19865)]	9290.526936669192	lp28-1
contig_17 [gcode=11] [topology=linear]	URI46H	7824	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	7824	252	100.0	9.649795501022494	755	251	[(1, 252)]	[(402, 1157)]	[(1, 252)]		False	gb|CP094581.1|	cp32-11	B379	7824.0	30287	99.9616711383672	99.98721881390593	7823	7826	[(20513, 28339)]	[(1, 7824)]	[(20513, 28339)]	9994.889485115626	cp32-11
contig_18 [gcode=11] [topology=linear]	URI46H	7683	S35_B31_cp32-3_ParA_X	cp32-3	S35	7683	246	100.0	9.59260705453599	737	245	[(1, 246)]	[(6545, 7282)]	[(1, 246)]		False	gb|CP094584.1|	cp32-3	B379	7683.0	30263	99.9869859448204	99.98698425094365	7682	7683	[(21020, 28703)]	[(1, 7683)]	[(28703, 21020)]	9997.397188964082	cp32-3
