contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	UNY1038P	915733	B379_chromosome_ParA_2	chromosome	B379	915733	380	100.0	0.11979474366436504	1097	365	[(1, 366)]	[(368566, 369663)]	[(1, 366)]		False	gb|CP094579.1|	chromosome	B379	915733	920773	99.69577099815442	99.95653754970061	915335	920772	[(1, 920773)]	[(337, 915672)]	[(1, 911243), (911731, 920773), (911671, 916609), (910055, 914989), (906441, 911369), (907430, 912300), (907183, 912111), (907307, 912237), (911422, 916357), (907557, 912426)]	9965.244077323376	chromosome
contig_10 [gcode=11] [topology=linear]	UNY1038P	17987	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	17987	246	100.0	4.03068883082226	725	241	[(1, 242)]	[(2834, 3559)]	[(1, 242)]		False	gb|CP124078.1|	lp17	Sh-2-82	17987	17944	99.97258170651459	99.99444042919886	17986	17942	[(2, 17944)]	[(1, 17987)]	[(14371, 2), (17944, 14082)]	9996.70236600529	lp17
contig_11 [gcode=11] [topology=linear]	UNY1038P	24963	RS00670_JD1_JD1_lp25_ParA_X	lp25	RS00670	24963	252	100.0	3.024476224812723	755	251	[(1, 252)]	[(11839, 12594)]	[(1, 252)]		False	gb|CP001265.1|	lp25	156a	24963	24910	98.93005814153507	99.79169170372151	24911	24909	[(1, 24910)]	[(17, 24928)]	[(1, 24910), (18130, 19390), (20780, 22040), (11997, 11189), (17089, 16278)]	9872.397862291313	lp25
contig_12 [gcode=11] [topology=linear]	UNY1038P	26726	RS00365_JD1_JD1_lp28-1_ParA_X	lp28-1	RS00365	26726	254	100.0	2.847414502731423	761	253	[(1, 254)]	[(9770, 10531)]	[(1, 254)]		False	gb|CP002306.1|	lp28-1	JD1	26726	24354	93.26407708521529	83.67507296265808	22363	19528	[(1, 16518), (18603, 21614)]	[(16040, 20348), (79, 15096), (21140, 24178)]	[(1, 15011), (18626, 21614), (18652, 20978), (19055, 21339), (18626, 20719), (18603, 20164), (19700, 21339), (19387, 21071), (18664, 20127), (14988, 16518)]	7803.878454900357	lp28-1
contig_13 [gcode=11] [topology=linear]	UNY1038P	28867	H28_B31_lp28-3_ParA_X	lp28-3	H28	28867	251	100.0	2.6050507499913396	752	250	[(1, 251)]	[(18026, 18778)]	[(1, 251)]		False	gb|CP001256.1|	lp28-3	156a	28867	28770	99.44223107569721	99.92378840890983	28845	28769	[(1, 28770)]	[(7, 28852)]	[(10039, 28770), (1, 10288), (5409, 5946), (8351, 8888)]	9936.644456917886	lp28-3
contig_14 [gcode=11] [topology=linear]	UNY1038P	29870	I21_B31_lp28-4_ParA_X	lp28-4	I21	29870	250	100.0	2.507532641446267	749	249	[(1, 250)]	[(14439, 15188)]	[(1, 250)]		False	gb|CP001272.1|	lp28-4	156a	29870	29501	98.3717062067758	99.82256444593237	29817	29500	[(1, 29501)]	[(21, 29838)]	[(8826, 29501), (1, 9567), (23598, 24779), (24662, 25870), (10358, 9572), (19366, 18574)]	9819.715982482203	lp28-4
contig_15 [gcode=11] [topology=linear]	UNY1038P	27873	B379_lp28-5_ParA_1	lp28-5	B379	27873	247	100.0	2.6548990062067235	740	246	[(1, 247)]	[(19792, 20532)]	[(1, 247)]		False	gb|CP094592.1|	lp28-5	B379	27873	27673	99.77644899220299	99.28245972805225	27673	27672	[(1, 27673)]	[(78, 27751)]	[(1, 27673), (14327, 17601), (14460, 17734), (14327, 17468), (14593, 17734), (14327, 17335), (14726, 17734), (14327, 17202), (14859, 17734), (14327, 17069)]	9906.051278876452	lp28-5
contig_16 [gcode=11] [topology=linear]	UNY1038P	26814	RS07610_JD1_JD1_lp28-6_ParA_X	lp28-6	RS07610	26814	251	100.0	2.8045051092712763	752	250	[(1, 251)]	[(2967, 3719)]	[(1, 251)]		False	gb|CP094593.1|	lp28-6	B379	26814	26653	99.99624807713954	99.39210859998508	26651	26652	[(1, 26653)]	[(79, 26730)]	[(1, 26653)]	9938.837948474102	lp28-6
contig_17 [gcode=11] [topology=linear]	UNY1038P	20343	K21_B31_lp36_ParA_X	lp36	K21	20343	249	100.0	3.578626554588802	728	242	[(1, 243)]	[(11053, 11781)]	[(1, 243)]		False	gb|CP001260.1|	lp36	156a	20343	23638	99.06873614190688	99.7591309049796	20294	21024	[(1, 21025)]	[(303, 20343), (20, 274)]	[(252, 20301), (21025, 20284), (3471, 2735), (5482, 4742), (1, 255)]	9883.011017371373	lp36
contig_18 [gcode=11] [topology=linear]	UNY1038P	30317	RS07790_JD1_JD1_lp38_ParA_X	lp38	RS07790	30317	245	100.0	2.4210838803311674	734	244	[(1, 245)]	[(4741, 5475)]	[(1, 245)]		False	gb|CP001267.1|	lp38	156a	30317	30302	99.65869208230028	99.92413497377709	30294	30301	[(1, 30302)]	[(8, 30302)]	[(1, 30302), (16680, 17052), (2943, 3319)]	9958.308598941863	lp38
