contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	URI36H	927732	B500_chromosome_ParA_2	chromosome	B500	927732	380	100.0	0.11759861684193279	1091	363	[(1, 364)]	[(557705, 558796)]	[(1, 364)]		False	gb|CP017201.2|	chromosome	B331	927732.0	903654	99.96519344371049	97.40302156226151	903639	903640	[(14, 903654)]	[(24093, 927732)]	[(903654, 14), (438417, 435224), (441664, 438473), (214221, 213092), (214382, 213253), (214060, 213086), (214383, 213410), (213897, 213092), (214382, 213577), (213736, 213098)]	9736.911892473376	chromosome
contig_10 [gcode=11] [topology=linear]	URI36H	27351	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	27351	251	100.0	2.7494424335490475	752	250	[(1, 251)]	[(3620, 4372)]	[(1, 251)]		False	gb|CP002324.1|	lp28-6	JD1	27351.0	26981	98.44473991699907	90.0917699535666	24641	24746	[(2025, 26771)]	[(2690, 27331)]	[(2025, 25855), (25817, 26771)]	8869.060861740974	lp28-6
contig_11 [gcode=11] [topology=linear]	URI36H	27047	RS07175_B331_B331_lp56_ParA_X	lp56	RS07175	27047	253	100.0	2.7581617184900358	746	248	[(5, 253)]	[(23711, 24457)]	[(5, 253)]		False	gb|CP094578.1|	lp56	B408	27047.0	27231	99.95563278737013	99.99630273228084	27046	27034	[(165, 27199)]	[(1, 27047)]	[(27199, 165)]	9995.19371600256	lp56
contig_12 [gcode=11] [topology=linear]	URI36H	26648	RS05930_ZS7_ZS7_lp28-4_ParA_X	lp28-4	RS05930	26648	250	100.0	2.8107175022515762	749	249	[(1, 250)]	[(11671, 12420)]	[(1, 250)]		False	gb|CP001454.1|	lp28-4	WI91-23	26648.0	28237	97.30197794184669	99.99624737316122	26647	26753	[(1086, 27839)]	[(1, 26648)]	[(7552, 27839), (1086, 8213), (23386, 24598), (22322, 23508), (18125, 17333), (9112, 8326), (6918, 6200), (19661, 18941)]	9729.832656170778	lp28-4
contig_13 [gcode=11] [topology=linear]	URI36H	26506	WI91-23_cp26_ParA_1	cp26	WI91-23	26506	253	100.0	2.859729872481702	758	252	[(1, 253)]	[(20041, 20799)]	[(1, 253)]		False	gb|CP017202.2|	cp26	B331	26506.0	26506	98.2939362795478	99.99245453859503	26504	26504	[(3568, 26506), (1, 3567)]	[(3568, 26506), (1, 3567)]	[(26506, 3568), (3567, 1), (19308, 17974), (20773, 19439)]	9828.65195485224	cp26
contig_14 [gcode=11] [topology=linear]	URI36H	24799	RS01335_MM1_plsm_lp36_ParA_X	lp36	RS01335	24799	249	100.0	2.935602242025888	728	242	[(1, 243)]	[(13803, 14531)]	[(1, 243)]		False	gb|CP094575.1|	lp36	B408	24799.0	30028	99.79199940571259	99.99596757933787	24798	24798	[(806, 25604)]	[(1, 24799)]	[(25604, 806), (3265, 2524), (22166, 21424), (5271, 4954), (22571, 22263)]	9978.79753725094	lp36
contig_15 [gcode=11] [topology=linear]	URI36H	24712	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	24712	252	100.0	3.055195856264163	755	251	[(1, 252)]	[(12058, 12813)]	[(1, 252)]		False	gb|CP017212.1|	lp25	B331	24712.0	24723	98.92280071813285	99.99595338297183	24711	24709	[(1, 24710)]	[(1, 24712)]	[(24710, 1), (11071, 12076), (16341, 17343)]	9891.879769123425	lp25
contig_16 [gcode=11] [topology=linear]	URI36H	23172	H28_B31_lp28-3_ParA_X	lp28-3	H28	23172	251	100.0	3.2452960469532193	752	250	[(1, 251)]	[(13986, 14738)]	[(1, 251)]		False	gb|CP074060.1|	lp28-3	B500	23172.0	27653	99.47556029008071	99.99568444674607	23171	23207	[(2692, 25899)]	[(1, 23172)]	[(2692, 15741), (15619, 25899), (4034, 4571), (6974, 7511)]	9947.126736930175	lp28-3
contig_17 [gcode=11] [topology=linear]	URI36H	22119	U05_B31_lp21_ParA_X	lp21	U05	22119	262	100.0	3.5489850354898502	785	261	[(1, 262)]	[(19528, 20313)]	[(1, 262)]		False	gb|CP074072.1|	lp21-cp9	B500	22119.0	24387	95.7988908653343	80.09403680094037	17716	13886	[(18476, 24387), (1092, 9067)]	[(4403, 22119)]	[(9049, 1092), (24387, 18476), (9067, 3648), (9049, 3645), (9067, 3648), (9049, 3645), (9049, 3648), (9049, 3648), (9049, 3648), (9067, 3645)]	7672.919890457356	lp21
contig_18 [gcode=11] [topology=linear]	URI36H	18340	B500_cp32-5_ParA_1	cp32-5	B500	18340	257	100.0	4.198473282442748	770	256	[(1, 257)]	[(6853, 7623)]	[(1, 257)]		False	gb|CP074067.1|	cp32-5	B500	18340.0	18341	100.0	99.99454743729554	18339	18339	[(2840, 18341), (1, 2839)]	[(15502, 18340), (1, 15502)]	[(2840, 18341), (1, 2839)]	9999.454743729553	cp32-5
