contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	UCT110H	906810	B379_chromosome_ParA_2	chromosome	B379	906810	380	100.0	0.12097352256812344	1097	365	[(1, 366)]	[(368573, 369670)]	[(1, 366)]		False	gb|CP124080.1|	chromosome	Sh-2-82	906810.0	907764	99.97787265769001	99.9991177865264	906802	906802	[(2, 906804)]	[(8, 906810)]	[(2, 906804), (438097, 441288), (434850, 438043), (213025, 213837), (213187, 213998), (213025, 213675), (213349, 213998), (213025, 213512), (213511, 213997), (213029, 213350)]	9997.69906394268	chromosome
contig_10 [gcode=11] [topology=linear]	UCT110H	26514	pdb|156a|cp26_ParA_1	cp26	pdb|156a|cp26	26514	253	100.0	2.6552010258731236	704	234	[(19, 253)]	[(3, 707)]	[(19, 253)]		False	gb|CP124077.1|	cp26	Sh-2-82	26514.0	26514	98.24705560120515	99.9924568152674	26512	26512	[(9325, 26514), (1, 9324)]	[(1, 17190), (17191, 26514)]	[(9325, 26514), (1, 9324), (17971, 19310), (19438, 20775)]	9823.96446443068	cp26
contig_100 [gcode=11] [topology=linear]	UCT110H	129				129										False														unclassified
contig_101 [gcode=11] [topology=linear]	UCT110H	127				127										False														unclassified
contig_102 [gcode=11] [topology=linear]	UCT110H	125				125										False														unclassified
contig_103 [gcode=11] [topology=linear]	UCT110H	122				122										False														unclassified
contig_104 [gcode=11] [topology=linear]	UCT110H	120				120										False														unclassified
contig_105 [gcode=11] [topology=linear]	UCT110H	120				120										False														unclassified
contig_106 [gcode=11] [topology=linear]	UCT110H	119				119										False														unclassified
contig_107 [gcode=11] [topology=linear]	UCT110H	115				115										False														unclassified
contig_108 [gcode=11] [topology=linear]	UCT110H	112				112										False														unclassified
contig_109 [gcode=11] [topology=linear]	UCT110H	112				112										False														unclassified
contig_11 [gcode=11] [topology=linear]	UCT110H	24912	RS00670_JD1_JD1_lp25_ParA_X	lp25	RS00670	24912	252	100.0	3.0306679511881827	755	251	[(1, 252)]	[(11772, 12527)]	[(1, 252)]		False	gb|CP001265.1|	lp25	156a	24912.0	24910	98.83857182244279	99.791265253693	24860	24858	[(52, 24910)]	[(1, 24861)]	[(52, 24910), (20780, 22040), (18130, 19390), (11997, 11189), (17089, 16278)]	9863.226138029575	lp25
contig_110 [gcode=11] [topology=linear]	UCT110H	111				111										False														unclassified
contig_111 [gcode=11] [topology=linear]	UCT110H	111				111										False														unclassified
contig_112 [gcode=11] [topology=linear]	UCT110H	106				106										False														unclassified
contig_113 [gcode=11] [topology=linear]	UCT110H	104				104										False														unclassified
contig_114 [gcode=11] [topology=linear]	UCT110H	102				102										False														unclassified
contig_12 [gcode=11] [topology=linear]	UCT110H	24648	RS00365_JD1_JD1_lp28-1_ParA_X	lp28-1	RS00365	24648	254	100.0	3.087471600129828	761	253	[(1, 254)]	[(14195, 14956)]	[(1, 254)]		False	gb|CP002306.1|	lp28-1	JD1	24648.0	24354	93.2532514450867	90.7416423239208	22366	19528	[(1, 16518), (18603, 21614)]	[(545, 3586), (4378, 8686), (9630, 24647)]	[(15011, 1), (21614, 18626), (20978, 18652), (21339, 19055), (20719, 18626), (20164, 18603), (21339, 19700), (21071, 19387), (20127, 18664), (16518, 14988)]	8461.953188172709	lp28-1
contig_13 [gcode=11] [topology=linear]	UCT110H	24335	RS07610_JD1_JD1_lp28-6_ParA_X	lp28-6	RS07610	24335	251	100.0	3.090199301417711	752	250	[(1, 251)]	[(22294, 23046)]	[(1, 251)]		False	gb|CP094593.1|	lp28-6	B379	24335.0	26653	99.56443129520054	99.99589069241833	24334	24304	[(1612, 25916)]	[(1, 24335)]	[(25916, 1612)]	9956.033988647667	lp28-6
contig_14 [gcode=11] [topology=linear]	UCT110H	21482	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	21482	246	100.0	6.749837072898241	1450	241	[(1, 242)]	[(20691, 21416), (14299, 15024)]	[(1, 242), (1, 242)]	lp17*	True	gb|CP094589.1|	lp17	B379	21482.0	17965	99.98624105668684	99.99534493994973	21481	17945	[(20, 17965)]	[(1, 21482)]	[(20, 14301), (14096, 17965), (17965, 14315)]	9998.158663712364	lp17*
contig_15 [gcode=11] [topology=linear]	UCT110H	21164	O32_B31_cp32-7_ParA_X	cp32-7	O32	21164	249	100.0	3.5248535248535244	746	248	[(1, 249)]	[(14818, 15564)]	[(1, 249)]		False	gb|CP094587.1|	cp32-7	B379	21164.0	21166	99.91023339317773	99.99054999055	21162	21164	[(6610, 21166), (1, 6609)]	[(6610, 21164), (1, 6609)]	[(21166, 6610), (6609, 1)]	9990.079186668056	cp32-7
contig_16 [gcode=11] [topology=linear]	UCT110H	21160	RS01730_MM1_plsm_cp32-9_ParA_X	cp32-9	RS01730	21160	251	100.0	3.511342155009452	743	247	[(1, 248)]	[(1, 744)]	[(1, 248)]		False	gb|CP094588.1|	cp32-9	B379	21160.0	21173	99.36744712990937	99.99054820415878	21158	21171	[(13341, 21173), (1, 13340)]	[(13329, 21160), (1, 13328)]	[(13340, 1), (21173, 13341)]	9935.805512167402	cp32-9
contig_17 [gcode=11] [topology=linear]	UCT110H	7678	S35_B31_cp32-3_ParA_X	cp32-3	S35	7678	246	100.0	9.598853868194842	737	245	[(1, 246)]	[(402, 1139)]	[(1, 246)]		False	gb|CP094584.1|	cp32-3	B379	7678.0	30263	99.98697747102487	99.98697577494138	7677	7678	[(21020, 28698)]	[(1, 7678)]	[(21020, 28698)]	9997.395494204973	cp32-3
contig_18 [gcode=11] [topology=linear]	UCT110H	6008	297_cp32-12_ParA_X	cp32-12	297	6008	260	100.0	12.966045272969373	779	259	[(1, 260)]	[(4335, 5114)]	[(1, 260)]		False	gb|CP094582.1|	cp32-12	B379	6008.0	30796	99.9833582958895	99.98335552596538	6007	6008	[(16407, 22415)]	[(1, 6008)]	[(16407, 22415)]	9996.6716591779	cp32-12
contig_19 [gcode=11] [topology=linear]	UCT110H	4449				4449										False	gb|AE001582.2|	lp21	B31	4449.0	18777	98.26969826969827	99.39312204989885	4422	6775	[(14360, 18775), (13352, 13739), (2073, 2552), (10602, 10863), (8600, 8861), (4484, 4745), (12413, 12863), (6854, 7115)]	[(1, 4423)]	[(14360, 18775), (2073, 2552), (4484, 4745), (6854, 7115), (8600, 8861), (12413, 12674), (13352, 13613), (10602, 10863), (12602, 12863), (13482, 13739)]	9767.332113926854	lp21
contig_2 [gcode=11] [topology=linear]	UCT110H	53776	A20_B31_lp54_ParA_X	lp54	A20	53776	250	100.0	1.3928146385004463	749	249	[(1, 250)]	[(39417, 40166)]	[(1, 250)]		False	gb|CP124079.1|	lp54	Sh-2-82	53776.0	53843	99.13054278971556	99.99814043439453	53775	53775	[(2, 53777)]	[(1, 53776)]	[(53777, 2), (48441, 47202), (49483, 48203)]	9912.869939223732	lp54
contig_20 [gcode=11] [topology=linear]	UCT110H	3015	RS01500_JD1_JD1_cp32-8_ParA_X	cp32-8	RS01500	3015	246	100.0	24.444444444444443	737	245	[(1, 246)]	[(1877, 2614)]	[(1, 246)]		False	gb|AE001580.1|	cp32-8	B31	3015.0	30885	99.53657729228732	99.96683250414594	3014	3020	[(20339, 23359)]	[(1, 3015)]	[(23359, 20339)]	9950.356350214062	cp32-8
contig_21 [gcode=11] [topology=linear]	UCT110H	2758	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	2758	257	100.0	27.918781725888326	770	256	[(1, 257)]	[(1369, 2139)]	[(1, 257)]		False	gb|CP094585.1|	cp32-5	B379	2758.0	30637	100.0	99.96374184191443	2757	2757	[(20134, 22891)]	[(1, 2758)]	[(22891, 20134)]	9996.374184191443	cp32-1+5
contig_22 [gcode=11] [topology=linear]	UCT110H	2042				2042										False	gb|CP094604.1|	cp32-8	B31-5A4	2042.0	30886	95.30332681017613	99.95102840352595	2041	2041	[(24969, 27010)]	[(1, 2042)]	[(24969, 27010)]	9525.665524954431	cp32-8
contig_23 [gcode=11] [topology=linear]	UCT110H	1616				1616										False	gb|CP094585.1|	cp32-5	B379	1616.0	30637	100.0	99.9381188118812	1615	1615	[(27244, 28859)]	[(1, 1616)]	[(28859, 27244)]	9993.81188118812	cp32-5
contig_24 [gcode=11] [topology=linear]	UCT110H	1304				1304										False	gb|CP094585.1|	cp32-5	B379	1304.0	30637	99.92331288343557	99.92331288343557	1303	1303	[(29073, 30376)]	[(1, 1304)]	[(30376, 29073)]	9984.668457600961	cp32-5
contig_25 [gcode=11] [topology=linear]	UCT110H	1111				1111										False	gb|CP094584.1|	cp32-3	B379	1111.0	30263	99.9099909990999	99.9099909990999	1110	1110	[(4123, 5233)]	[(1, 1111)]	[(4123, 5233)]	9982.006301440224	cp32-3
contig_26 [gcode=11] [topology=linear]	UCT110H	1036				1036										False	gb|CP094582.1|	cp32-12	B379	1036.0	30796	100.0	99.9034749034749	1035	1035	[(25912, 26947)]	[(1, 1036)]	[(26947, 25912)]	9990.34749034749	cp32-12
contig_27 [gcode=11] [topology=linear]	UCT110H	1000				1000										False	gb|CP002314.1|	lp28-3	JD1	1000.0	28797	99.0	99.8	998	498	[(28299, 28797)]	[(501, 1000), (1, 500)]	[(28299, 28797), (28797, 28299)]	9880.199999999999	lp28-3
