contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	UNY1032P	910572	NE_5261_chromosome_ParA_2	chromosome	NE_5261	910572	380	100.0	0.12047372420851948	1097	365	[(1, 366)]	[(368726, 369823)]	[(1, 366)]		False	gb|CP124084.1|	chromosome	Am388	910572	910563	99.97969957542801	99.99989017892051	910571	910562	[(1, 910563)]	[(1, 910572)]	[(1, 910563), (434993, 438186), (438240, 441431), (213192, 213999), (213354, 214160), (213192, 213838), (213516, 214161), (213192, 213676), (213678, 214161), (213192, 213514)]	9997.958977664266	chromosome
contig_10 [gcode=11] [topology=linear]	UNY1032P	24412	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	24412	252	100.0	3.0927412747828935	755	251	[(1, 252)]	[(12166, 12921)]	[(1, 252)]		False	gb|CP094617.1|	lp25	B31-5A4	24412	24404	99.01282196754794	99.99590365394069	24411	24402	[(1, 24403)]	[(1, 24412)]	[(1, 24403), (12336, 11329), (17606, 16602)]	9900.876605971705	lp25
contig_11 [gcode=11] [topology=linear]	UNY1032P	30086	F24_B31_lp28-1_ParA_X	lp28-1	F24	30086	254	100.0	2.5294156750648145	761	253	[(1, 254)]	[(15528, 16289)]	[(1, 254)]	lp28-1*	True	gb|CP094609.1|	lp28-1	B31-5A4	30086	28447	95.34158608786029	98.24503091138736	29558	28446	[(1, 28447)]	[(166, 5864), (5916, 29776)]	[(23849, 1), (28447, 22773), (22784, 19473), (22211, 18910), (27057, 24127), (22722, 19764), (27057, 24134), (22143, 19182), (22784, 20082), (21617, 18940)]	9366.837072342534	lp28-1*
contig_12 [gcode=11] [topology=linear]	UNY1032P	29923	RS06245_ZS7_ZS7_lp28-2_ParA_X	lp28-2	RS06245	29923	255	100.0	2.5532199311566353	764	254	[(1, 255)]	[(6019, 6783)]	[(1, 255)]		False	gb|CP094610.1|	lp28-2	B31-5A4	29923	29936	99.9933161781907	99.99665808909535	29922	29922	[(11, 29933)]	[(1, 29923)]	[(11, 29933)]	9998.997449065342	lp28-2
contig_13 [gcode=11] [topology=linear]	UNY1032P	28638	H28_B31_lp28-3_ParA_X	lp28-3	H28	28638	251	100.0	2.6258816956491375	752	250	[(1, 251)]	[(17968, 18720)]	[(1, 251)]		False	gb|AE000784.1|	lp28-3	B31	28638	28601	99.57584995692226	99.86730916963475	28600	28599	[(2, 28601)]	[(22, 28622)]	[(2, 28601), (5385, 5922), (8326, 8863), (10014, 10263), (10068, 10317)]	9944.372193477117	lp28-3
contig_14 [gcode=11] [topology=linear]	UNY1032P	27414	I21_B31_lp28-4_ParA_X	lp28-4	I21	27414	250	100.0	2.732180637630408	749	249	[(1, 250)]	[(12489, 13238)]	[(1, 250)]		False	gb|AE000789.1|	lp28-4	B31	27414	27323	96.72810936622167	99.64251842124462	27316	27322	[(1, 27323)]	[(42, 27358)]	[(1, 27323), (21953, 24198), (23017, 25289), (21953, 23139), (24081, 25293), (8705, 7919), (17714, 16923), (6812, 6094), (19250, 18530)]	9638.232419375907	lp28-4
contig_15 [gcode=11] [topology=linear]	UNY1032P	36920	K21_B31_lp36_ParA_X	lp36	K21	36920	249	100.0	1.971830985915493	728	242	[(1, 243)]	[(13634, 14362)]	[(1, 243)]		False	gb|CP019924.1|	lp36	PAbe	36920	36846	97.75562819391372	99.79685807150595	36845	36845	[(1, 36846)]	[(37, 36882)]	[(1, 36846), (28676, 31180), (31037, 33533), (6052, 5316), (8062, 7323)]	9755.704552558913	lp36
contig_16 [gcode=11] [topology=linear]	UNY1032P	38870	J17_B31_lp38_ParA_X	lp38	J17	38870	245	100.0	1.8883457679444302	734	244	[(1, 245)]	[(11177, 11911)]	[(1, 245)]		False	gb|CP019764.1|	lp38	B31_NRZ	38870	38834	99.897522317362	99.90223822999744	38832	38833	[(1, 38834)]	[(16, 38848)]	[(1, 38834), (22083, 24619), (31214, 33752)]	9979.986073135584	lp38
contig_17 [gcode=11] [topology=linear]	UNY1032P	53666	A20_B31_lp54_ParA_X	lp54	A20	53666	250	100.0	1.3956695114225022	749	249	[(1, 250)]	[(13557, 14306)]	[(1, 250)]		False	gb|CP124083.1|	lp54	Am388	53666	53667	99.98509298252152	99.9981366228152	53665	53665	[(1, 53666)]	[(1, 53666)]	[(1, 53666)]	9998.322988311067	lp54
contig_18 [gcode=11] [topology=linear]	UNY1032P	52899	Q40_B31_lp56_ParA_X	lp56	Q40	52899	251	100.0	1.4215769674284957	752	250	[(1, 251)]	[(24550, 25302)]	[(1, 251)]		False	gb|CP019926.1|	lp56	PAbe	52899	52971	99.99621541838549	99.88846670069378	52840	52844	[(39365, 52971), (1, 39239)]	[(33, 52873)]	[(1, 39239), (39365, 52971)]	9988.468634014802	lp56
contig_2 [gcode=11] [topology=linear]	UNY1032P	26498	NE_5261_cp26_ParA_1	cp26	NE_5261	26498	253	100.0	2.86059325232093	758	252	[(1, 253)]	[(291, 1049)]	[(1, 253)]		False	gb|CP124081.1|	cp26	Am388	26498	26498	98.25505656496401	99.99245226054796	26496	26496	[(1, 10323), (10324, 26498)]	[(1, 10323), (10324, 26498)]	[(26498, 10324), (10323, 1), (19294, 17966), (20759, 19431)]	9824.764052929604	cp26
contig_3 [gcode=11] [topology=linear]	UNY1032P	30870	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30870	252	100.0	2.4457402008422413	755	251	[(1, 252)]	[(14006, 14761)]	[(1, 252)]		False	gb|CP019918.1|	cp32-5-1	PAbe	30870	56632	94.33677905516376	94.65500485908649	29220	51431	[(34266, 44869), (28778, 33403), (16199, 28777), (10494, 14758), (46944, 56632), (1, 2726), (45632, 46409), (3588, 9759)]	[(1, 12583), (13063, 13839), (26242, 30870), (16864, 25371), (14052, 16779)]	[(28777, 16199), (56632, 46944), (42775, 34266), (9759, 3588), (33403, 28778), (2726, 1), (44869, 42696), (14758, 12035), (12110, 10494), (46409, 45632)]	8929.448279857093	cp32-11
contig_4 [gcode=11] [topology=linear]	UNY1032P	30223	S35_B31_cp32-3_ParA_X	cp32-3	S35	30223	246	100.0	2.4385401846276014	737	245	[(1, 246)]	[(22504, 23241)]	[(1, 246)]		False	gb|CP019847.1|	cp32-3	PAli	30223	30418	99.98676548438327	99.99669126162193	30222	30222	[(14275, 30224), (1, 14274)]	[(14274, 30223), (1, 14274)]	[(30224, 14275), (14274, 1)]	9998.34571839007	cp32-3
contig_5 [gcode=11] [topology=linear]	UNY1032P	30299	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30299	251	100.0	2.4819300967028615	752	250	[(1, 251)]	[(16907, 17659)]	[(1, 251)]		False	gb|AE001577.1|	cp32-4	B31	30299	30299	99.99669956104161	99.99339912208323	30297	30297	[(7969, 30299), (1, 7968)]	[(7969, 30299), (1, 7968)]	[(30299, 7969), (7968, 1)]	9999.00989009828	cp32-4
