contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	URI103H	921058	B379_chromosome_ParA_2	chromosome	B379	921058	380	100.0	0.1191021629473931	1097	365	[(1, 366)]	[(551451, 552548)]	[(1, 366)]		False	gb|CP094579.1|	chromosome	B379	921058.0	920773	99.49155051920874	99.96894875241298	920772	920772	[(1, 920773)]	[(5, 920777)]	[(920773, 1), (916546, 906315), (916672, 906441), (916609, 906312), (916672, 906375), (916483, 906315), (916672, 906502), (916420, 906315), (916672, 906565), (916357, 906315)]	9946.065715152887	chromosome
contig_10 [gcode=11] [topology=linear]	URI103H	30256	S35_B31_cp32-3_ParA_X	cp32-3	S35	30256	246	100.0	2.4358804865150714	737	245	[(1, 246)]	[(6075, 6812)]	[(1, 246)]		False	gb|CP094584.1|	cp32-3	B379	30256.0	30263	99.90747777814492	99.99338974087784	30254	30261	[(15347, 30263), (1, 15346)]	[(14917, 30256), (1, 14916)]	[(1, 15346), (15347, 30263)]	9990.087363498138	cp32-3
contig_11 [gcode=11] [topology=linear]	URI103H	28410	I21_B31_lp28-4_ParA_X	lp28-4	I21	28410	250	100.0	2.636395635339669	749	249	[(1, 250)]	[(14630, 15379)]	[(1, 250)]		False	gb|CP001272.1|	lp28-4	156a	28410.0	29501	98.35298407682022	99.9964801126364	28409	28679	[(801, 29480)]	[(1, 28410)]	[(29480, 9095), (9297, 801), (24779, 23598), (25870, 24662), (9572, 10358), (18574, 19366)]	9834.952216256199	lp28-4
contig_12 [gcode=11] [topology=linear]	URI103H	26514	JD1_cp26_ParA_1	cp26	JD1	26514	253	100.0	2.8588670136531644	758	252	[(1, 253)]	[(13864, 14622)]	[(1, 253)]		False	gb|CP124077.1|	cp26	Sh-2-82	26514.0	26514	98.24705560120515	99.9924568152674	26512	26512	[(23895, 26514), (1, 23894)]	[(23895, 26514), (1, 23894)]	[(23894, 1), (26514, 23895), (19310, 17971), (20775, 19438)]	9823.96446443068	cp26
contig_13 [gcode=11] [topology=linear]	URI103H	24842	RS00670_JD1_JD1_lp25_ParA_X	lp25	RS00670	24842	252	100.0	3.0392077932533614	755	251	[(1, 252)]	[(11772, 12527)]	[(1, 252)]		False	gb|CP001265.1|	lp25	156a	24842.0	24910	98.78267466721843	99.99597455921423	24841	24839	[(52, 24891)]	[(1, 24842)]	[(52, 24891), (20780, 22040), (18130, 19390), (11997, 11189), (17089, 16278)]	9877.86982291431	lp25
contig_14 [gcode=11] [topology=linear]	URI103H	24228	RS07610_JD1_JD1_lp28-6_ParA_X	lp28-6	RS07610	24228	251	100.0	3.1038467888393595	752	250	[(1, 251)]	[(1202, 1954)]	[(1, 251)]		False	gb|CP094593.1|	lp28-6	B379	24228.0	26653	99.88443600643858	99.99587254416377	24227	24210	[(1706, 25916)]	[(1, 24228)]	[(1706, 25916)]	9988.031332045515	lp28-6
contig_15 [gcode=11] [topology=linear]	URI103H	21567	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	21567	246	100.0	6.723234571335837	1450	241	[(1, 242)]	[(6448, 7173), (56, 781)]	[(1, 242), (1, 242)]	lp17*	True	gb|CP124078.1|	lp17	Sh-2-82	21567.0	17944	99.97247075017206	99.99072657300505	21565	17887	[(57, 17944)]	[(3615, 21567), (1, 3614)]	[(14371, 57), (17944, 14082), (14332, 17944)]	9996.3199876082	lp17*
contig_16 [gcode=11] [topology=linear]	URI103H	21197	O32_B31_cp32-7_ParA_X	cp32-7	O32	21197	249	100.0	3.519365948011511	746	248	[(1, 249)]	[(8633, 9379)]	[(1, 249)]		False	gb|CP094587.1|	cp32-7	B379	21197.0	21166	99.82660855710202	99.99056470255225	21195	21164	[(425, 21166), (1, 424)]	[(1, 424), (425, 21197)]	[(21166, 8258), (8429, 425), (424, 1)]	9981.718961965265	cp32-7
contig_17 [gcode=11] [topology=linear]	URI103H	21172	RS01730_MM1_plsm_cp32-9_ParA_X	cp32-9	RS01730	21172	251	100.0	3.509351974305687	743	247	[(1, 248)]	[(14964, 15707)]	[(1, 248)]		False	gb|CP094588.1|	cp32-9	B379	21172.0	21173	99.99055400746232	99.99055356130738	21170	21171	[(1, 7131), (7132, 21173)]	[(7132, 21172), (1, 7131)]	[(21173, 7132), (7131, 1)]	9998.11084610796	cp32-9
contig_18 [gcode=11] [topology=linear]	URI103H	15353	RS00365_JD1_JD1_lp28-1_ParA_X	lp28-1	RS00365	15353	254	100.0	4.956685989708852	761	253	[(1, 254)]	[(9785, 10546)]	[(1, 254)]		False	gb|CP002306.1|	lp28-1	JD1	15353.0	24354	99.36928819667911	99.38774180941834	15259	15521	[(16957, 17211), (1, 15011), (15131, 15388)]	[(94, 15353)]	[(1, 15011), (15131, 15388), (16957, 17211)]	9876.089159077224	lp28-1
contig_19 [gcode=11] [topology=linear]	URI103H	1160				1160										False	gb|CP001273.1|	lp28-1	156a	1160.0	24159	88.51190476190476	99.91379310344828	1159	7264	[(19583, 23193), (15594, 19248)]	[(1, 1160)]	[(16742, 15594), (20647, 19583), (23193, 22048), (22555, 21411), (21284, 20136), (17381, 16234), (18618, 17503), (18000, 16864), (21920, 20777), (19248, 18128)]	8843.560139573072	lp28-1
contig_2 [gcode=11] [topology=linear]	URI103H	86873	H28_B31_lp28-3_ParA_X	lp28-3	H28	86873	251	100.0	0.8656314389971567	752	250	[(1, 251)]	[(51233, 51985)]	[(1, 251)]	lp28-3:::lp36	True	gb|CP094592.1|	lp28-5	B379	86873.0	27673	99.14585066820628	42.750912251217294	37139	27672	[(1, 27673)]	[(36936, 41148), (1, 5255), (5410, 33083)]	[(1, 27673), (5254, 1), (14327, 17601), (14460, 17734), (14327, 17468), (14593, 17734), (9198, 13408), (14327, 17335), (14726, 17734), (14327, 17202)]	4238.5755619887805	lp28-3:::lp36
contig_20 [gcode=11] [topology=linear]	URI103H	956				956										False	gb|CP017214.1|	lp28-11	B331	956.0	23104	97.90794979079497	99.581589958159	952	470	[(22633, 23103)]	[(480, 956), (1, 477)]	[(22633, 23103), (23103, 22633)]	9749.829309710964	lp28-11
contig_21 [gcode=11] [topology=linear]	URI103H	916				916										False	gb|CP001273.1|	lp28-1	156a	916.0	24159	88.99742378703306	99.89082969432314	915	6897	[(19963, 23438), (16058, 19480)]	[(1, 916)]	[(21242, 22161), (21875, 22796), (20605, 21528), (19963, 20888), (22513, 23438), (18573, 19480), (17955, 18854), (16058, 16978), (17339, 18239), (16697, 17616)]	8890.026502744022	lp28-1
contig_22 [gcode=11] [topology=linear]	URI103H	753				753										False	gb|CP002324.1|	lp28-6	JD1	753.0	26981	99.46879150066401	99.867197875166	752	752	[(26180, 26932)]	[(1, 753)]	[(26180, 26932)]	9933.669483200443	lp28-6
contig_23 [gcode=11] [topology=linear]	URI103H	745				745										False	gb|CP002306.1|	lp28-1	JD1	745.0	24354	89.88619282800086	99.86577181208054	744	4610	[(23737, 24291), (15968, 16516), (17187, 17744), (18944, 19498), (20174, 20719), (16550, 17104), (20796, 21543), (17778, 18329)]	[(1, 745)]	[(20796, 21543), (15968, 16516), (24291, 23737), (18944, 19498), (20174, 20719), (17187, 17744), (16550, 17104), (17778, 18329)]	8976.554022017805	lp28-1
contig_24 [gcode=11] [topology=linear]	URI103H	627				627										False	gb|CP001273.1|	lp28-1	156a	627.0	24159	89.14752582087252	99.84051036682615	626	6330	[(16055, 19183), (21846, 23131), (19937, 21218), (15401, 16037)]	[(1, 627)]	[(23131, 22481), (22489, 21846), (20582, 19937), (19183, 18547), (18556, 17929), (16677, 16055), (21218, 20573), (16037, 15401), (17316, 16668), (17938, 17307)]	8900.534475895725	lp28-1
contig_25 [gcode=11] [topology=linear]	URI103H	600				600										False	gb|CP002306.1|	lp28-1	JD1	600.0	24354	89.19020715630886	99.83333333333333	599	5209	[(16574, 17188), (17807, 18409), (19600, 20164), (18623, 18945), (20819, 21339), (18971, 19577), (17211, 17746), (15044, 15365), (20198, 20797), (15992, 16518)]	[(1, 600)]	[(20797, 20198), (17188, 16574), (18409, 17807), (20164, 19600), (19577, 18971), (17746, 17211), (21339, 20819), (16518, 15992), (18945, 18623), (15365, 15044)]	8904.155681104834	lp28-1
contig_26 [gcode=11] [topology=linear]	URI103H	550				550										False	gb|CP001273.1|	lp28-1	156a	550.0	24159	92.35537190082644	99.81818181818181	549	2785	[(16444, 16741), (20349, 20870), (18950, 19247), (15807, 16102), (18323, 18617), (19963, 20227), (22255, 22777), (17704, 17999)]	[(1, 550)]	[(20349, 20646), (16444, 16741), (18323, 18617), (20604, 20870), (22512, 22777), (17704, 17999), (19963, 20227), (15807, 16102), (22255, 22554), (18950, 19247)]	9218.745304282493	lp28-1
contig_27 [gcode=11] [topology=linear]	URI103H	538				538										False	gb|CP002306.1|	lp28-1	JD1	538.0	24354	92.5589836660617	99.62825278810409	536	825	[(22411, 22700), (21439, 21705), (23623, 23893)]	[(2, 538)]	[(23623, 23893), (22692, 22411), (22700, 22424), (21705, 21439)]	9221.489822492393	lp28-1
contig_28 [gcode=11] [topology=linear]	URI103H	512				512										False	gb|CP001273.1|	lp28-1	156a	512.0	24159	90.42987745574791	99.8046875	511	5037	[(21471, 21980), (17559, 18060), (22104, 22615), (20189, 20707), (15653, 16163), (22739, 23253), (16290, 16778), (18184, 18672), (20831, 21344), (18799, 19284)]	[(1, 512)]	[(20707, 20189), (22615, 22104), (21344, 20831), (23253, 22739), (16778, 16290), (21980, 21471), (16163, 15653), (19284, 18799), (18060, 17559), (18672, 18184)]	9025.325660134216	lp28-1
contig_29 [gcode=11] [topology=linear]	URI103H	498				498										False	gb|CP017216.1|	lp36	B331	498.0	30210	99.19678714859438	99.79919678714859	497	497	[(2, 499)]	[(1, 498)]	[(499, 2)]	9899.759681295463	lp36
contig_3 [gcode=11] [topology=linear]	URI103H	53788	A20_B31_lp54_ParA_X	lp54	A20	53788	250	100.0	1.392503904216554	749	249	[(1, 250)]	[(39429, 40178)]	[(1, 250)]		False	gb|CP124079.1|	lp54	Sh-2-82	53788.0	53843	99.14669410491582	99.99814084926005	53787	53787	[(2, 53789)]	[(1, 53788)]	[(53789, 2), (48441, 47202), (49483, 48203)]	9914.485081841874	lp54
