contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	URI89H	910720	NE_5261_chromosome_ParA_2	chromosome	NE_5261	910720	380	100.0	0.12045414617006325	1097	365	[(1, 366)]	[(368888, 369985)]	[(1, 366)]		False	gb|AE000783.1|	chromosome	B31	910720.0	910724	99.97918608936973	99.9998901967674	910719	910710	[(1, 910711)]	[(1, 910720)]	[(1, 910711), (438400, 441591), (435153, 438346), (213355, 214323), (213193, 214163), (213517, 214324), (213193, 214001), (213679, 214324), (213193, 213839), (213841, 214324)]	9997.907630899148	chromosome
contig_10 [gcode=11] [topology=linear]	URI89H	30701	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	30701	257	100.0	2.508061626657112	770	256	[(1, 257)]	[(27051, 27821)]	[(1, 257)]		False	gb|CP094585.1|	cp32-5	B379	30701.0	30637	95.45405618743497	90.4498224813524	27769	27810	[(17865, 26219), (28241, 30637), (17266, 17864), (1, 16463)]	[(22351, 30701), (1, 588), (1318, 17778), (17779, 20151)]	[(16463, 1), (26219, 17865), (30637, 28241), (17864, 17266)]	8633.802437278531	cp32-1+5
contig_11 [gcode=11] [topology=linear]	URI89H	30651	N32_B31_cp32-9_ParA_X	cp32-9	N32	30651	251	100.0	2.424064467717203	743	247	[(1, 248)]	[(15369, 16112)]	[(1, 248)]		False	gb|CP094605.1|	cp32-9	B31-5A4	30651.0	30652	99.89560224455174	99.99347492740857	30649	30650	[(5449, 30652), (1, 5448)]	[(25204, 30651), (1, 25203)]	[(5449, 30652), (1, 5448)]	9988.908398398964	cp32-9
contig_12 [gcode=11] [topology=linear]	URI89H	30299	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30299	251	100.0	2.4819300967028615	752	250	[(1, 251)]	[(14683, 15435)]	[(1, 251)]		False	gb|AE001577.1|	cp32-4	B31	30299.0	30299	100.0	99.99339912208323	30297	30297	[(5927, 30299), (1, 5926)]	[(24374, 30299), (1, 24373)]	[(5927, 30299), (1, 5926)]	9999.339912208323	cp32-4
contig_13 [gcode=11] [topology=linear]	URI89H	30223	S35_B31_cp32-3_ParA_X	cp32-3	S35	30223	246	100.0	2.4385401846276014	737	245	[(1, 246)]	[(26067, 26804)]	[(1, 246)]		False	gb|CP019847.1|	cp32-3	PAli	30223.0	30418	99.97683959767073	99.99669126162193	30222	30222	[(1, 17837), (17838, 30224)]	[(1, 17837), (17837, 30223)]	[(17837, 1), (30224, 17838)]	9997.35316256098	cp32-3
contig_14 [gcode=11] [topology=linear]	URI89H	29902	RS06245_ZS7_ZS7_lp28-2_ParA_X	lp28-2	RS06245	29902	255	100.0	2.5550130426058457	764	254	[(1, 255)]	[(6034, 6798)]	[(1, 255)]		False	gb|CP094610.1|	lp28-2	B31-5A4	29902.0	29936	100.0	99.97993445254498	29896	29896	[(1, 29897)]	[(6, 29902)]	[(1, 29897)]	9997.993445254499	lp28-2
contig_15 [gcode=11] [topology=linear]	URI89H	29732	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	29732	252	100.0	2.539351540427822	755	251	[(1, 252)]	[(25439, 26194)]	[(1, 252)]		False	gb|AE001578.1|	cp32-6	B31	29732.0	29838	97.72455523750861	92.62074532490246	27538	27554	[(23002, 29838), (1, 16494), (17228, 21453)]	[(17169, 24016), (672, 17168), (25467, 29662)]	[(16494, 1), (29838, 23002), (21453, 17228)]	9051.321142642648	cp32-11
contig_16 [gcode=11] [topology=linear]	URI89H	28159	H28_B31_lp28-3_ParA_X	lp28-3	H28	28159	251	100.0	2.6705493803046982	752	250	[(1, 251)]	[(16312, 17064)]	[(1, 251)]		False	gb|AE000784.1|	lp28-3	B31	28159.0	28601	99.58256185827302	99.87925707589048	28125	26967	[(1634, 28601)]	[(26999, 28159), (1, 26966)]	[(1634, 28601), (28601, 27441), (5385, 5922), (8326, 8863), (10014, 10263), (10068, 10317)]	9946.232296118218	lp28-3
contig_17 [gcode=11] [topology=linear]	URI89H	27034	I21_B31_lp28-4_ParA_X	lp28-4	I21	27034	250	100.0	2.7705851890212325	749	249	[(1, 250)]	[(11565, 12314)]	[(1, 250)]		False	gb|AE000789.1|	lp28-4	B31	27034.0	27323	96.99931740614335	99.3970555596656	26871	26271	[(1052, 27323)]	[(26546, 26987), (1, 26431)]	[(7335, 27323), (1052, 7914), (21953, 24198), (23017, 25289), (21953, 23139), (24081, 25293), (27323, 26882), (8705, 7919), (17714, 16923), (6812, 6094)]	9641.446541468069	lp28-4
contig_18 [gcode=11] [topology=linear]	URI89H	26498	NE_5261_cp26_ParA_1	cp26	NE_5261	26498	253	100.0	2.86059325232093	758	252	[(1, 253)]	[(11476, 12234)]	[(1, 253)]		False	gb|AE000792.1|	cp26	B31	26498.0	26498	98.26534110387384	99.99245226054796	26496	26496	[(21509, 26498), (1, 21508)]	[(21509, 26498), (1, 21508)]	[(21508, 1), (26498, 21509), (19294, 17966), (20759, 19431)]	9825.792429195566	cp26
contig_19 [gcode=11] [topology=linear]	URI89H	23058	B379_chromosome_ParA_5	chromosome	B379	23058	262	100.0	3.4044583224911094	785	261	[(1, 262)]	[(1807, 2592)]	[(1, 262)]		False	gb|CP074072.1|	lp21-cp9	B500	23058.0	24387	98.04018990835817	99.99132622083442	23056	23295	[(1092, 24387)]	[(18720, 23058), (1, 18719)]	[(8221, 24387), (24387, 20049), (1092, 4472), (5275, 7033), (5214, 6970), (6657, 8415), (6531, 8289), (4407, 6151), (5901, 7659), (6216, 7974)]	9803.1686118792	chromosome
contig_2 [gcode=11] [topology=linear]	URI89H	53664	A20_B31_lp54_ParA_X	lp54	A20	53664	250	100.0	1.39572152653548	749	249	[(1, 250)]	[(39363, 40112)]	[(1, 250)]		False	gb|CP124091.1|	lp54	Am293	53664.0	53672	99.98509242695289	99.99813655336911	53663	53663	[(5, 53668)]	[(1, 53664)]	[(53668, 5)]	9998.322925811666	lp54
contig_20 [gcode=11] [topology=linear]	URI89H	22075	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	22075	246	100.0	6.5685164212910525	1450	241	[(1, 242)]	[(61, 786), (6461, 7186)]	[(1, 242), (1, 242)]	lp17*	True	gb|CP124082.1|	lp17	Am388	22075.0	16904	99.94563986409966	99.98640996602491	22072	16903	[(1, 16904)]	[(3624, 20533), (1, 3623), (20534, 22075)]	[(16904, 1), (13288, 16904), (1, 1542)]	9993.20572176855	lp17*
contig_21 [gcode=11] [topology=linear]	URI89H	14490				14490										False	gb|CP019766.1|	lp56	B31_NRZ	14490.0	52951	99.98619832999793	99.99309868875086	14489	14490	[(36852, 51342)]	[(1, 14490)]	[(36852, 51342)]	9997.9297971245	lp56
contig_22 [gcode=11] [topology=linear]	URI89H	6270	Q08_B31_lp56_ParA_X	lp56	Q08	6270	253	100.0	12.089314194577353	758	252	[(1, 253)]	[(2801, 3559)]	[(1, 253)]		False	gb|AE001584.1|	lp56	B31	6270.0	52971	99.84051036682615	99.98405103668262	6269	6269	[(2361, 8630)]	[(1, 6270)]	[(8630, 2361)]	9982.458684045185	lp56
contig_23 [gcode=11] [topology=linear]	URI89H	2674	P32_B31_cp32-1_ParA_X	cp32-1	P32	2674	246	100.0	27.561705310396412	737	245	[(1, 246)]	[(1469, 2206)]	[(1, 246)]		False	gb|AE001575.1|	cp32-1	B31	2674.0	30750	100.0	99.96260284218398	2673	2673	[(20298, 22971)]	[(1, 2674)]	[(22971, 20298)]	9996.260284218399	cp32-1
