contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	UNY193P	910086	B379_chromosome_ParA_2	chromosome	B379	910086	380	99.72677595628416	0.12053805904057419	1097	365	[(1, 366)]	[(368724, 369821)]	[(1, 366)]		False	gb|CP124092.1|	chromosome	Am293	910086	910655	99.45011945643242	99.81309458666544	908385	908536	[(1, 904957), (905275, 908855)]	[(692, 908457), (45, 665)]	[(213280, 904957), (623, 214087), (905275, 908855), (438328, 441519), (435081, 438274), (213118, 213926), (213442, 214249), (213604, 214249), (213118, 213764), (1, 625)]	9926.424179960066	chromosome
contig_10 [gcode=11] [topology=linear]	UNY193P	24809	RS00040_ZS7_ZS7_lp25_ParA_X	lp25	RS00040	24809	252	99.60317460317461	3.043250433310492	755	251	[(1, 252)]	[(11839, 12594)]	[(1, 252)]		False	gb|CP001265.1|	lp25	156a	24809	24910	97.70559778852798	99.79039864565279	24757	24756	[(17961, 24910), (1, 17808)]	[(17827, 24774), (16, 17826)]	[(1, 17808), (17961, 24910), (20780, 22040), (18124, 19390), (11997, 11189), (17089, 16278)]	9750.080553229018	lp25
contig_11 [gcode=11] [topology=linear]	UNY193P	28850	H28_B31_lp28-3_ParA_X	lp28-3	H28	28850	251	100.0	2.6065857885615253	752	250	[(1, 251)]	[(18012, 18764)]	[(1, 251)]		False	gb|CP001256.1|	lp28-3	156a	28850	28770	99.42445091293993	99.63258232235702	28744	28654	[(116, 28770)]	[(91, 28835)]	[(10039, 28770), (116, 10288), (5409, 5946), (8351, 8888), (10039, 10288)]	9905.914790438632	lp28-3
contig_12 [gcode=11] [topology=linear]	UNY193P	30714	RS05930_ZS7_ZS7_lp28-4_ParA_X	lp28-4	RS05930	30714	250	99.6	2.4386273360682424	749	249	[(1, 250)]	[(15268, 16017)]	[(1, 250)]		False	gb|CP002318.1|	lp28-4	JD1	30714	30096	97.08743338878394	97.30741681317966	29887	29514	[(10379, 30096), (1, 9798)]	[(538, 975), (982, 30432)]	[(10379, 30096), (1, 9798), (25504, 26712), (24440, 25621), (1445, 1883), (11210, 10424), (20200, 19407), (21736, 21016), (9225, 8490)]	9447.327348084214	lp28-4
contig_13 [gcode=11] [topology=linear]	UNY193P	26719	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	26719	251	100.0	2.814476589692728	752	250	[(1, 251)]	[(2966, 3718)]	[(1, 251)]		False	gb|CP001262.1|	lp28-6	156a	26719	26705	99.46844351276484	99.97005875968412	26711	26702	[(1, 26703)]	[(8, 26719)]	[(1, 26703)]	9943.866142705421	lp28-6
contig_14 [gcode=11] [topology=linear]	UNY193P	30066	RS06620_JD1_JD1_lp28-7_ParA_X	lp28-7	RS06620	30066	253	100.0	2.5211202022217787	758	252	[(1, 253)]	[(23541, 24299)]	[(1, 253)]		False	gb|CP002319.1|	lp28-7	JD1	30066	29993	98.7353692990717	98.83922038182665	29717	29720	[(18716, 29993), (1, 18444)]	[(11593, 30034), (63, 11339)]	[(18444, 1), (29993, 18716)]	9758.92692563199	lp28-7
contig_15 [gcode=11] [topology=linear]	UNY193P	30148	RS05185_N40_N40_lp28-2_ParA_X	lp28-2	RS05185	30148	255	94.50980392156862	2.5341647870505506	764	254	[(1, 255)]	[(15034, 15798)]	[(1, 255)]		False	gb|CP002232.1|	lp28-2	N40	30148	29521	89.39787957591518	16.49197293352793	4972	4988	[(2949, 4220), (4287, 8004)]	[(18719, 19989), (13852, 17554)]	[(8004, 4287), (4220, 2949)]	1474.3474102807825	lp28-2
contig_16 [gcode=11] [topology=linear]	UNY193P	34344	K21_B31_lp36_ParA_X	lp36	K21	34344	249	100.0	2.1197297926857672	728	242	[(1, 243)]	[(11020, 11748)]	[(1, 243)]		False	gb|CP094613.1|	lp36	B31-5A4	34344	36662	96.4561627330073	96.58746797111577	33172	30802	[(3513, 34315)]	[(1172, 34344)]	[(3513, 33286), (28429, 34315), (30790, 33286), (28429, 30933), (5805, 5069), (7815, 7076)]	9316.456528591074	lp36
contig_17 [gcode=11] [topology=linear]	UNY193P	27790	RS07790_JD1_JD1_lp38_ParA_X	lp38	RS07790	27790	245	100.0	2.6412378553436486	734	244	[(1, 245)]	[(4760, 5494)]	[(1, 245)]		False	gb|CP001267.1|	lp38	156a	27790	30302	98.5277105899674	99.87765383231378	27756	27722	[(1, 17933), (20512, 30302)]	[(8, 17965), (17976, 27775)]	[(1, 17933), (20512, 30302), (16680, 17045), (2940, 3319)]	9840.71657119516	lp38
contig_18 [gcode=11] [topology=linear]	UNY193P	54004	A20_B31_lp54_ParA_X	lp54	A20	54004	250	100.0	1.3869343011628767	749	249	[(1, 250)]	[(39689, 40438)]	[(1, 250)]		False	gb|CP124107.1|	lp54	80a	54004	54709	98.39578784250193	99.99074142656099	53999	54044	[(5197, 54709), (2, 4534)]	[(1, 4530), (4534, 54004)]	[(5237, 54709), (2, 4534), (5197, 6594), (6352, 7595)]	9838.667779622363	lp54
