contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	URI93H	910570	NE_5261_chromosome_ParA_2	chromosome	NE_5261	910570	380	100.0	0.12047398882018956	1097	365	[(1, 366)]	[(368726, 369823)]	[(1, 366)]		False	gb|CP124084.1|	chromosome	Am388	910570.0	910563	99.97720268226728	99.99989017867928	910569	910560	[(1, 910561)]	[(1, 910570)]	[(1, 910561), (434993, 438186), (438240, 441431), (213192, 213999), (213354, 214160), (213192, 213838), (213516, 214161), (213192, 213676), (213678, 214161), (213192, 213514)]	9997.709288598287	chromosome
contig_10 [gcode=11] [topology=linear]	URI93H	30866	B500_cp32-5_ParA_1	cp32-5	B500	30866	257	98.83268482490273	2.4946543121881684	770	256	[(1, 257)]	[(21814, 22584)]	[(1, 257)]		False	gb|AE001579.1|	cp32-7	B31	30866.0	30800	94.34981304528459	92.42856217196915	28529	28502	[(22890, 26192), (29744, 30800), (26853, 28208), (1, 21475), (28428, 29743)]	[(24117, 27423), (1058, 22526), (27961, 29319), (29525, 30866), (1, 1057)]	[(1, 17008), (16825, 21475), (22890, 26192), (29744, 30800), (28428, 29743), (26853, 28208)]	8720.617560969753	cp32-5
contig_11 [gcode=11] [topology=linear]	URI93H	30652	N32_B31_cp32-9_ParA_X	cp32-9	N32	30652	251	100.0	2.4239853843142374	743	247	[(1, 248)]	[(21130, 21873)]	[(1, 248)]		False	gb|CP094605.1|	cp32-9	B31-5A4	30652.0	30652	99.94780282517209	99.99347514028449	30650	30650	[(12038, 30652), (1, 12037)]	[(1, 12038), (12039, 30652)]	[(30652, 12038), (12037, 1)]	9994.1281371249	cp32-9
contig_12 [gcode=11] [topology=linear]	URI93H	30299	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30299	251	100.0	2.4819300967028615	752	250	[(1, 251)]	[(27433, 28185)]	[(1, 251)]		False	gb|CP019848.1|	cp32-4	PAli	30299.0	30299	99.9636951714578	99.99339912208323	30297	30297	[(1, 18494), (18495, 30299)]	[(1, 18494), (18495, 30299)]	[(18494, 1), (30299, 18495)]	9995.709668997844	cp32-4
contig_13 [gcode=11] [topology=linear]	URI93H	30222	S35_B31_cp32-3_ParA_X	cp32-3	S35	30222	246	100.0	2.438620872212296	737	245	[(1, 246)]	[(14420, 15157)]	[(1, 246)]		False	gb|CP019847.1|	cp32-3	PAli	30222.0	30418	99.98014822657491	99.99669115214083	30221	30222	[(1, 6837), (6838, 30224)]	[(1, 23386), (23386, 30222)]	[(6838, 30224), (1, 6837)]	9997.684003558072	cp32-3
contig_14 [gcode=11] [topology=linear]	URI93H	29805	RS06245_ZS7_ZS7_lp28-2_ParA_X	lp28-2	RS06245	29805	255	100.0	2.5633283006207015	764	254	[(1, 255)]	[(5961, 6725)]	[(1, 255)]		False	gb|CP094610.1|	lp28-2	B31-5A4	29805.0	29936	99.99328971649052	99.99664485824526	29804	29804	[(69, 29873)]	[(1, 29805)]	[(69, 29873)]	9998.99347998753	lp28-2
contig_15 [gcode=11] [topology=linear]	URI93H	28843	B379_chromosome_ParA_5	chromosome	B379	28843	262	100.0	2.7216308983115485	785	261	[(1, 262)]	[(26252, 27037)]	[(1, 262)]		False	gb|CP074072.1|	lp21-cp9	B500	28843.0	24387	96.38848511186706	70.89761813958326	20449	17941	[(1092, 19033)]	[(8394, 28843)]	[(19033, 3645), (9067, 1092), (9049, 3648), (9049, 3648), (9049, 3648), (9049, 3648), (9049, 3711), (9049, 3645), (9049, 3648), (9049, 3645)]	6833.714010514057	chromosome
contig_16 [gcode=11] [topology=linear]	URI93H	26498	NE_5261_cp26_ParA_1	cp26	NE_5261	26498	253	100.0	2.86059325232093	758	252	[(1, 253)]	[(265, 1023)]	[(1, 253)]		False	gb|CP124081.1|	cp26	Am388	26498.0	26498	98.25505656496401	99.99245226054796	26496	26496	[(9011, 26498), (1, 9010)]	[(1, 17488), (17489, 26498)]	[(9011, 26498), (1, 9010), (17966, 19294), (19431, 20759)]	9824.764052929604	cp26
contig_17 [gcode=11] [topology=linear]	URI93H	24656	I21_B31_lp28-4_ParA_X	lp28-4	I21	24656	250	100.0	3.0378001297858535	749	249	[(1, 250)]	[(12966, 13715)]	[(1, 250)]		False	gb|AE000789.1|	lp28-4	B31	24656.0	27323	96.49223526710107	99.99594419208306	24655	24778	[(7793, 26168), (1052, 7455)]	[(1, 24656)]	[(26168, 7793), (7455, 1052), (24198, 21953), (25289, 23017), (23139, 21953), (25293, 24081), (7919, 8705), (16923, 17714), (6094, 6812), (18530, 19250)]	9648.832172738386	lp28-4
contig_18 [gcode=11] [topology=linear]	URI93H	1007				1007										False	gb|CP001204.1|	lp17	ZS7	1007.0	17266	94.80840543881335	99.90069513406156	1006	1611	[(2192, 3208), (486, 1081)]	[(1, 1007)]	[(2192, 3208), (486, 1081)]	9471.425607889398	lp17
