contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	URI86H	919077	B379_chromosome_ParA_2	chromosome	B379	919077	380	100.0	0.11935887852704398	1097	365	[(1, 366)]	[(368517, 369614)]	[(1, 366)]		False	gb|CP094579.1|	chromosome	B379	919077.0	920773	99.57236554350197	99.9673585564648	918777	920772	[(1, 920773)]	[(288, 919065)]	[(1, 914674), (908311, 920773), (906933, 915298), (907183, 915550), (907743, 916109), (906441, 914800), (907557, 915924), (907930, 916296), (906502, 914863), (908056, 916420)]	9953.986368602644	chromosome
contig_10 [gcode=11] [topology=linear]	URI86H	24381	RS00670_JD1_JD1_lp25_ParA_X	lp25	RS00670	24381	252	100.0	3.0966736393092984	755	251	[(1, 252)]	[(11772, 12527)]	[(1, 252)]		False	gb|CP001265.1|	lp25	156a	24381.0	24910	98.71440081269486	99.99589844551085	24380	24378	[(52, 24430)]	[(1, 24381)]	[(52, 24430), (20780, 22040), (18124, 19390), (11997, 11189), (17089, 16278)]	9871.03519877569	lp25
contig_11 [gcode=11] [topology=linear]	URI86H	24281	RS07610_JD1_JD1_lp28-6_ParA_X	lp28-6	RS07610	24281	251	100.0	3.097071784522878	752	250	[(1, 251)]	[(1255, 2007)]	[(1, 251)]		False	gb|CP094593.1|	lp28-6	B379	24281.0	26653	99.90527963100239	99.99588155347803	24280	24269	[(1647, 25916)]	[(1, 24281)]	[(1647, 25916)]	9990.116508548816	lp28-6
contig_12 [gcode=11] [topology=linear]	URI86H	21563	RS00875_MM1_plsm_lp17_ParA_X	lp17	RS00875	21563	246	100.0	6.7244817511478	1450	241	[(1, 242)]	[(20769, 21494), (14377, 15102)]	[(1, 242), (1, 242)]	lp17*	True	gb|CP094589.1|	lp17	B379	21563.0	17965	100.0	99.99536242637852	21562	17960	[(5, 17965)]	[(1, 21563)]	[(5, 17965), (17965, 14312)]	9999.536242637852	lp17*
contig_13 [gcode=11] [topology=linear]	URI86H	21172	RS01730_MM1_plsm_cp32-9_ParA_X	cp32-9	RS01730	21172	251	100.0	3.4526733421500095	731	243	[(1, 244)]	[(2, 733)]	[(1, 244)]		False	gb|CP094588.1|	cp32-9	B379	21172.0	21173	99.99527700373116	99.99055356130738	21170	21171	[(13330, 21173), (1, 13329)]	[(1, 13329), (13330, 21172)]	[(13329, 1), (21173, 13330)]	9998.58310111935	cp32-9
contig_14 [gcode=11] [topology=linear]	URI86H	21094	O32_B31_cp32-7_ParA_X	cp32-7	O32	21094	249	100.0	3.5365506779178912	746	248	[(1, 249)]	[(14748, 15494)]	[(1, 249)]		False	gb|CP094587.1|	cp32-7	B379	21094.0	21166	99.80565036025787	99.98577794633545	21091	21093	[(14217, 21166), (6610, 14146), (1, 6609)]	[(13559, 21094), (6610, 13558), (1, 6609)]	[(14146, 6610), (21166, 14217), (6609, 1)]	9979.145594710339	cp32-7
contig_15 [gcode=11] [topology=linear]	URI86H	15286	RS00365_JD1_JD1_lp28-1_ParA_X	lp28-1	RS00365	15286	254	100.0	4.978411618474421	761	253	[(1, 254)]	[(9719, 10480)]	[(1, 254)]		False	gb|CP002306.1|	lp28-1	JD1	15286.0	24354	99.46335078534031	99.81682585372236	15258	15267	[(1, 15011), (15131, 15388)]	[(28, 15286)]	[(1, 15011), (15131, 15388)]	9928.115964168013	lp28-1
contig_16 [gcode=11] [topology=linear]	URI86H	8673	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	8673	257	100.0	8.878127522195319	770	256	[(1, 257)]	[(7374, 8144)]	[(1, 257)]		False	gb|CP094585.1|	cp32-5	B379	8673.0	30637	99.96540989277067	99.9884699642569	8672	8672	[(20224, 28896)]	[(1, 8673)]	[(28896, 20224)]	9995.388384527929	cp32-1+5
contig_17 [gcode=11] [topology=linear]	URI86H	5935	297_cp32-12_ParA_X	cp32-12	297	5935	260	100.0	13.125526537489469	779	259	[(1, 260)]	[(880, 1659)]	[(1, 260)]		False	gb|CP094582.1|	cp32-12	B379	5935.0	30796	99.98315363881402	99.98315080033699	5934	5935	[(16465, 22400)]	[(1, 5935)]	[(22400, 16465)]	9996.630727762804	cp32-12
contig_18 [gcode=11] [topology=linear]	URI86H	1465				1465										False	gb|CP094588.1|	cp32-9	B379	1465.0	21173	95.12855209742895	99.93174061433447	1464	1467	[(9044, 10511)]	[(1, 1465)]	[(10511, 9044)]	9506.361793217473	cp32-9
