contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
NZ_CP161126.1 Borreliella burgdorferi strain Bb16-15-2 chromosome, complete genome	GCF_040790785.1_ASM4079078v1_genomic	910048	B379_chromosome_ParA_2	chromosome	B379	910048	380	99.72677595628416	0.12054309223249764	1097	365	[(1, 366)]	[(368572, 369669)]	[(1, 366)]		False	gb|CP031412.1|	chromosome	MM1	910048	908512	99.88634186277413	99.79627448222512	908194	908511	[(1, 908512)]	[(297, 904668), (905361, 909184)]	[(213217, 904705), (1, 213704), (904690, 908512), (434869, 438062), (438118, 441309), (213055, 213866), (213379, 214027), (212893, 213542), (213541, 214027), (212893, 213380)]	9968.28478956278	chromosome
NZ_CP161127.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp54, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	53698	A20_B31_lp54_ParA_X	lp54	A20	53698	250	100.0	1.3948377965659802	749	249	[(1, 250)]	[(13562, 14311)]	[(1, 250)]		False	gb|CP001500.1|	lp54	94a	53698	53756	98.70348394410104	99.99441319974673	53695	53741	[(1, 45637), (45649, 53754)]	[(3, 53698)]	[(1, 45637), (45649, 53754), (47112, 48469), (48113, 49391)]	9869.796957761006	lp54
NZ_CP161128.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-7, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	30526	O32_B31_cp32-7_ParA_X	cp32-7	O32	30526	249	100.0	2.4438183843281136	746	248	[(1, 249)]	[(20931, 21677)]	[(1, 249)]		False	gb|CP001492.1|	cp32-7	94a	30526	30433	98.14577374494526	99.57085762956169	30395	30386	[(1, 23040), (23086, 30433)]	[(1, 23046), (23176, 30526)]	[(1, 23040), (23086, 30433)]	9772.458864501117	cp32-7
NZ_CP161129.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-6, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	30461	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30461	249	100.0	2.449033189980631	746	248	[(1, 249)]	[(20309, 21055)]	[(1, 249)]		False	gb|CP001499.1|	cp32-6	94a	30461	30816	99.0351165080407	99.99671711368634	30460	30434	[(15472, 30816), (1, 15091)]	[(15101, 30461), (1, 15101)]	[(15472, 30816), (1, 15091)]	9903.186529775514	cp32-6
NZ_CP161130.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-1, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	30374	MM1_cp32-1_ParA_1	cp32-1	MM1	30374	246	100.0	2.426417330611707	737	245	[(1, 246)]	[(21111, 21848)]	[(1, 246)]		False	gb|CP001496.1|	cp32-5	94a	30374	29459	96.53504930891368	86.12299993415421	26159	26142	[(27446, 29459), (17870, 21566), (16912, 17278), (23139, 26374), (1, 16833)]	[(1, 16498), (16981, 17717), (23355, 26561), (28361, 30374), (18096, 21803)]	[(1, 16497), (23139, 26374), (17870, 21566), (27446, 29459), (16434, 16833), (16912, 17278)]	8313.888045275147	cp32-1
NZ_CP161131.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-4, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	30350	RS01520_MM1_plsm_cp32-6_ParA_X	cp32-6	RS01520	30350	249	100.0	2.4579901153212522	746	248	[(1, 249)]	[(21070, 21816)]	[(1, 249)]		False	gb|CP001496.1|	cp32-5	94a	30350	29459	95.01997049404484	90.86985172981879	27579	27342	[(27405, 29459), (22515, 26374), (16849, 21529), (1, 16750)]	[(16888, 18976), (1, 16755), (19062, 21731), (22822, 26834), (28294, 30350)]	[(1, 16750), (22987, 26374), (27405, 29459), (18874, 21529), (16849, 18940), (22515, 23245)]	8634.450630165611	cp32-6
NZ_CP161132.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-10, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	30151	RS05810_94a_94a_cp32-10_ParA_X	cp32-10	RS05810	30151	251	100.0	2.494112964744121	752	250	[(1, 251)]	[(20840, 21592)]	[(1, 251)]		False	gb|CP001498.1|	cp32-10	94a	30151	30162	99.85080564949274	99.99668336041923	30150	30161	[(1, 30162)]	[(1, 30151)]	[(1, 30162)]	9984.749395815084	cp32-10
NZ_CP161133.1 Borreliella burgdorferi strain Bb16-15-2 plasmid cp32-5, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	29433	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	29433	257	100.0	2.616111167736894	770	256	[(1, 257)]	[(20847, 21617)]	[(1, 257)]		False	gb|CP001496.1|	cp32-5	94a	29433	29459	99.70806884144065	99.99660245302891	29432	29458	[(1, 29459)]	[(1, 29433)]	[(1, 29459)]	9970.468121296779	cp32-1+5
NZ_CP161134.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp28-6, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	29346	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	29346	251	100.0	2.5625298166700743	752	250	[(1, 251)]	[(5579, 6331)]	[(1, 251)]		False	gb|CP017215.2|	lp28-6	B331	29346	29288	99.19777950783603	98.8482246302733	29008	28950	[(19415, 29288), (18626, 19247), (1, 18457)]	[(19421, 29346), (1, 18463), (18632, 19253)]	[(1, 18457), (19415, 28018), (27693, 29288), (18626, 19247), (27702, 27947)]	9805.524391614897	lp28-6
NZ_CP161135.1 Borreliella burgdorferi strain Bb16-15-2 plasmid lp28-3, complete sequence	GCF_040790785.1_ASM4079078v1_genomic	28600	H28_B31_lp28-3_ParA_X	lp28-3	H28	28600	251	100.0	2.6293706293706296	752	250	[(1, 251)]	[(17936, 18688)]	[(1, 251)]		False	gb|CP001203.1|	lp28-3	ZS7	28600	28414	99.01459483254885	99.41258741258741	28432	28399	[(1, 28400)]	[(121, 16970), (16977, 28560)]	[(28400, 11558), (11587, 1), (20196, 19659), (23137, 22600)]	9843.297063912689	lp28-3
