contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	URI118H	920957	B379_chromosome_ParA_2	chromosome	B379	920957	380	100.0	0.1191152247064738	1097	365	[(1, 366)]	[(368528, 369625)]	[(1, 366)]		False	gb|CP094579.1|	chromosome	B379	920957.0	920773	99.54221044960477	99.96753377193507	920658	920720	[(1, 920721)]	[(299, 920957)]	[(1, 556431), (556248, 920721), (906315, 916546), (906441, 916672), (906312, 916609), (906375, 916672), (906502, 916672), (906315, 916483), (906315, 916420), (906565, 916672)]	9950.989284853933	chromosome
contig_10 [gcode=11] [topology=linear]	URI118H	26514	JD1_cp26_ParA_1	cp26	JD1	26514	253	100.0	2.8588670136531644	758	252	[(1, 253)]	[(9400, 10158)]	[(1, 253)]		False	gb|CP124077.1|	cp26	Sh-2-82	26514.0	26514	98.23940029572573	99.51723617711397	26386	26386	[(1, 26387)]	[(128, 26514)]	[(1, 26387), (17971, 19310), (19438, 20775)]	9776.513601127777	cp26
contig_100 [gcode=11] [topology=linear]	URI118H	112				112										False														unclassified
contig_101 [gcode=11] [topology=linear]	URI118H	109				109										False														unclassified
contig_102 [gcode=11] [topology=linear]	URI118H	108				108										False														unclassified
contig_103 [gcode=11] [topology=linear]	URI118H	107				107										False														unclassified
contig_104 [gcode=11] [topology=linear]	URI118H	106				106										False														unclassified
contig_105 [gcode=11] [topology=linear]	URI118H	105				105										False														unclassified
contig_106 [gcode=11] [topology=linear]	URI118H	104				104										False														unclassified
contig_107 [gcode=11] [topology=linear]	URI118H	103				103										False														unclassified
contig_108 [gcode=11] [topology=linear]	URI118H	102				102										False														unclassified
