contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
NZ_CP161073.1 Borreliella burgdorferi strain Bb16-150 chromosome, complete genome	GCF_040790745.1_ASM4079074v1_genomic	902797	B379_chromosome_ParA_2	chromosome	B379	902797	380	99.4535519125683	0.12151125889873361	1097	365	[(1, 366)]	[(368287, 369384)]	[(1, 366)]		False	gb|CP002228.1|	chromosome	N40	902797	902191	99.9906516359637	99.9712006132054	902537	902190	[(1, 902191)]	[(245, 902782)]	[(212838, 902191), (1, 213156), (437231, 440422), (433984, 437177), (212832, 213156)]	9996.185494144062	chromosome
NZ_CP161074.1 Borreliella burgdorferi strain Bb16-150 plasmid lp54, complete sequence	GCF_040790745.1_ASM4079074v1_genomic	53841	A20_B31_lp54_ParA_X	lp54	A20	53841	250	100.0	1.3911331513159118	749	249	[(1, 250)]	[(13616, 14365)]	[(1, 250)]		False	gb|CP001651.1|	lp54	N40	53841	53786	99.15215154847635	99.91456325105403	53795	53785	[(1, 53786)]	[(28, 53823)]	[(1, 53786), (47164, 48404), (48166, 49444)]	9906.743917368336	lp54
NZ_CP161075.1 Borreliella burgdorferi strain Bb16-150 plasmid lp38, complete sequence	GCF_040790745.1_ASM4079074v1_genomic	37880	RS05780_N40_N40_lp38_ParA_X	lp38	RS05780	37880	245	100.0	1.9376979936642027	734	244	[(1, 245)]	[(11286, 12020)]	[(1, 245)]		False	gb|CP002237.1|	lp38	N40	37880	37903	99.76002584337071	99.41657866948258	37659	37902	[(1, 37903)]	[(71, 37730)]	[(10083, 37903), (1, 10440), (22367, 24903), (30405, 32938)]	9917.80045732708	lp38
NZ_CP161076.1 Borreliella burgdorferi strain Bb16-150 plasmid lp28-3, complete sequence	GCF_040790745.1_ASM4079074v1_genomic	30909	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	30909	251	100.0	2.432948332200977	752	250	[(1, 251)]	[(21509, 22261)]	[(1, 251)]		False	gb|CP094590.1|	lp28-3	B379	30909	28768	96.1459148119178	85.73554628101847	26500	22744	[(3946, 26194), (26210, 26706)]	[(7442, 26516), (26582, 29746), (423, 4197), (29813, 30301)]	[(3946, 23037), (23033, 26194), (3946, 7723), (26210, 26706), (8358, 8895), (5417, 5954), (10046, 10295), (10100, 10349)]	8243.12252908804	lp28-3
NZ_CP161077.1 Borreliella burgdorferi strain Bb16-150 plasmid lp36, complete sequence	GCF_040790745.1_ASM4079074v1_genomic	30842	RS01335_MM1_plsm_lp36_ParA_X	lp36	RS01335	30842	249	100.0	2.3604176123468	728	242	[(1, 243)]	[(10968, 11696)]	[(1, 243)]		False	gb|CP002230.1|	lp36	N40	30842	29194	97.51813471502591	94.57557875624148	29169	29193	[(1, 29194)]	[(8, 29177)]	[(1, 29194), (24828, 26133), (25233, 26532), (24263, 25314), (23408, 24462), (25629, 26532), (24828, 25725), (27021, 27973), (27858, 28822), (27702, 28518)]	9222.834029902699	lp36
NZ_CP161078.1 Borreliella burgdorferi strain Bb16-150 plasmid cp32-9, complete sequence	GCF_040790745.1_ASM4079074v1_genomic	30665	RS01730_MM1_plsm_cp32-9_ParA_X	cp32-9	RS01730	30665	251	100.0	2.4229577694439914	743	247	[(1, 248)]	[(20799, 21542)]	[(1, 248)]		False	gb|CP002242.1|	cp32-9	N40	30665	30658	99.97717267242786	99.99673895320397	30664	30657	[(1, 30658)]	[(1, 30665)]	[(1, 30658)]	9997.391237004167	cp32-9
NZ_CP161079.1 Borreliella burgdorferi strain Bb16-150 plasmid cp32-10, complete sequence	GCF_040790745.1_ASM4079074v1_genomic	30154	RS06365_N40_N40_cp32-10_ParA_X	cp32-10	RS06365	30154	251	100.0	2.493864827220269	752	250	[(1, 251)]	[(20940, 21692)]	[(1, 251)]		False	gb|CP002240.1|	cp32-10	N40	30154	30154	99.99336738077868	99.99668369038933	30153	30153	[(1, 30154)]	[(1, 30154)]	[(1, 30154)]	9999.00512911262	cp32-10
NZ_CP161080.1 Borreliella burgdorferi strain Bb16-150 plasmid lp28-4, complete sequence	GCF_040790745.1_ASM4079074v1_genomic	29824	I21_B31_lp28-4_ParA_X	lp28-4	I21	29824	250	100.0	2.5114002145922747	749	249	[(1, 250)]	[(14394, 15143)]	[(1, 250)]		False	gb|CP001272.1|	lp28-4	156a	29824	29501	98.30206844239578	99.82564377682404	29772	29500	[(1, 29501)]	[(20, 29792)]	[(8826, 29501), (1, 9567), (24662, 25870), (23598, 24779), (10358, 9572), (19366, 18574)]	9813.067266855576	lp28-4
NZ_CP161081.1 Borreliella burgdorferi strain Bb16-150 plasmid lp28-2, complete sequence	GCF_040790745.1_ASM4079074v1_genomic	29776	RS05185_N40_N40_lp28-2_ParA_X	lp28-2	RS05185	29776	255	100.0	2.565824825362708	764	254	[(1, 255)]	[(6050, 6814)]	[(1, 255)]		False	gb|CP002232.1|	lp28-2	N40	29776	29521	100.0	99.14024717893606	29520	29520	[(1, 29521)]	[(2, 29522)]	[(1, 29521)]	9914.024717893606	lp28-2
NZ_CP161082.1 Borreliella burgdorferi strain Bb16-150 plasmid cp32-5, complete sequence	GCF_040790745.1_ASM4079074v1_genomic	29615	RS01295_JD1_JD1_cp32-1+5_ParA_X	cp32-1+5	RS01295	29615	257	100.0	2.600033766672295	770	256	[(1, 257)]	[(20727, 21497)]	[(1, 257)]		False	gb|CP002227.1|	cp32-5	N40	29615	29615	99.99662333277055	99.99662333277055	29614	29614	[(1, 29615)]	[(1, 29615)]	[(1, 29615)]	9999.324677955992	cp32-1+5
