contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	UNY1085P	903386	RS00395_29805_29805_lp54_ParA_X	lp54	RS00395	903386	380	99.72527472527473	0.12076786667050408	1091	363	[(1, 364)]	[(368811, 369902)]	[(1, 364)]		False	gb|CP002228.1|	chromosome	N40	903386	902191	99.47449442322853	99.95372963495117	902968	902190	[(19951, 902191), (1, 19951)]	[(246, 20198), (20355, 903371)]	[(212838, 843612), (19951, 213156), (843264, 902191), (1, 19951), (437231, 440422), (433984, 437177), (212838, 213156), (212838, 213156), (212838, 213156), (843297, 843612)]	9942.846721152844	chromosome
contig_10 [gcode=11] [topology=linear]	UNY1085P	24134	RS05540_29805_29805_lp25_ParA_X	lp25	RS05540	24134	252	100.0	3.1283666197066378	755	251	[(1, 252)]	[(11886, 12641)]	[(1, 252)]		False	gb|CP001459.1|	lp25	WI91-23	24134	24661	95.66345586789856	97.93237755863098	23635	23720	[(19886, 24568), (270, 19308)]	[(17153, 23098), (279, 17060), (23169, 24078)]	[(270, 17031), (19886, 23665), (17124, 19308), (23661, 24568), (17314, 16312), (12047, 11331)]	9368.549678618474	lp25
contig_11 [gcode=11] [topology=linear]	UNY1085P	29897	RS05185_N40_N40_lp28-2_ParA_X	lp28-2	RS05185	29897	255	100.0	2.5554403451851355	764	254	[(1, 255)]	[(6024, 6788)]	[(1, 255)]		False	gb|CP094610.1|	lp28-2	B31-5A4	29897	29936	97.45035875187719	99.96989664514834	29888	29921	[(9, 29930)]	[(6, 29894)]	[(9, 29930)]	9742.10229245779	lp28-2
contig_12 [gcode=11] [topology=linear]	UNY1085P	30844	RS04755_29805_29805_lp28-3_ParA_X	lp28-3	RS04755	30844	251	100.0	2.438075476591882	752	250	[(1, 251)]	[(21466, 22218)]	[(1, 251)]		False	gb|CP094611.1|	lp28-3	B31-5A4	30844	28332	95.84177082605963	85.74439112955518	26447	22700	[(25943, 26445), (3734, 25932)]	[(7437, 26471), (29762, 30238), (26537, 29700), (423, 4197)]	[(3734, 22774), (22770, 25932), (3734, 7511), (8146, 8683), (25943, 26445), (5205, 5742), (8141, 8683), (9834, 10083), (9888, 10137)]	8217.894284258848	lp28-3
contig_13 [gcode=11] [topology=linear]	UNY1085P	29500	I21_B31_lp28-4_ParA_X	lp28-4	I21	29500	250	100.0	2.538983050847458	749	249	[(1, 250)]	[(14067, 14816)]	[(1, 250)]		False	gb|CP001272.1|	lp28-4	156a	29500	29501	98.30825967335947	99.82033898305085	29447	29500	[(1, 29501)]	[(21, 29468)]	[(8879, 29501), (1, 9513), (23598, 24779), (24662, 25870), (10358, 9572), (19366, 18574)]	9813.16380542853	lp28-4
contig_14 [gcode=11] [topology=linear]	UNY1085P	27365	RS05390_N40_N40_lp28-5_ParA_X	lp28-5	RS05390	27365	245	100.0	2.6822583592179794	734	244	[(1, 245)]	[(13003, 13737)]	[(1, 245)]		False	gb|CP001274.1|	lp28-5	156a	27365	27342	99.08792497069167	99.91229672939886	27341	27341	[(1, 27342)]	[(4, 27345)]	[(1, 27342), (7713, 9637), (7845, 9769), (7713, 9504), (7977, 9769), (7713, 9370), (8105, 9769), (7713, 9237), (8234, 9769), (2382, 3760)]	9900.102161972158	lp28-5
contig_15 [gcode=11] [topology=linear]	UNY1085P	29293	RS06425_B331_B331_lp28_6_ParA_X	lp28-6	RS06425	29293	251	100.0	2.567166217184993	752	250	[(1, 251)]	[(22963, 23715)]	[(1, 251)]		False	gb|CP017215.2|	lp28-6	B331	29293	29288	99.92148830858508	99.99658621513672	29292	29287	[(1, 29288)]	[(1, 29293)]	[(29288, 1)]	9991.807720394203	lp28-6
contig_16 [gcode=11] [topology=linear]	UNY1085P	35946	RS06330_29805_29805_lp36_ParA_X	lp36	RS06330	35946	249	100.0	2.0753352250598116	746	248	[(1, 249)]	[(14959, 15705)]	[(1, 249)]		False	gb|CP001497.1|	lp17	94a	35946	18110	88.2051282051282	10.245924442218884	3683	3636	[(1281, 3850), (105, 1172)]	[(6656, 7738), (8253, 10854)]	[(1281, 3850), (105, 1172)]	903.7430790059734	lp36
contig_17 [gcode=11] [topology=linear]	UNY1085P	38825	RS04825_29805_29805_lp38_ParA_X	lp38	RS04825	38825	245	100.0	1.8905344494526723	734	244	[(1, 245)]	[(11169, 11903)]	[(1, 245)]		False	gb|AE000787.1|	lp38	B31	38825	38829	98.8066444576279	99.6445589182228	38687	38585	[(8893, 26896), (34163, 38828), (26995, 34140), (1, 8773)]	[(16, 26913), (27012, 38802)]	[(10287, 26896), (1, 8773), (26995, 34140), (34163, 38828), (22077, 24613), (31208, 33746), (8893, 10372)]	9845.544505169995	lp38
contig_18 [gcode=11] [topology=linear]	UNY1085P	53865	A20_B31_lp54_ParA_X	lp54	A20	53865	250	100.0	1.3905133203378817	749	249	[(1, 250)]	[(13582, 14331)]	[(1, 250)]		False	gb|CP001651.1|	lp54	N40	53865	53786	98.64793119314763	99.94801819363222	53837	53785	[(1, 53786)]	[(9, 53846)]	[(1, 47194), (47094, 53786), (48166, 49444), (47164, 48404)]	9859.665221656898	lp54
