contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	URI101H	910549	NE_5261_chromosome_ParA_2	chromosome	NE_5261	910549	380	100.0	0.12047676731290684	1097	365	[(1, 366)]	[(368706, 369803)]	[(1, 366)]		False	gb|CP124084.1|	chromosome	Am388	910549.0	910563	99.97980762967627	99.99978035229296	910547	910540	[(21, 910561)]	[(2, 910549)]	[(21, 910561), (434993, 438186), (438240, 441431), (213192, 213999), (213354, 214160), (213192, 213838), (213516, 214161), (213192, 213676), (213678, 214161), (213192, 213514)]	9997.95880263213	chromosome
contig_10 [gcode=11] [topology=linear]	URI101H	30651	N32_B31_cp32-9_ParA_X	cp32-9	N32	30651	251	100.0	2.424064467717203	743	247	[(1, 248)]	[(15039, 15782)]	[(1, 248)]		False	gb|CP094605.1|	cp32-9	B31-5A4	30651.0	30652	99.99673757014224	99.99347492740857	30649	30650	[(1, 5778), (5779, 30652)]	[(24874, 30651), (1, 24873)]	[(5779, 30652), (1, 5778)]	9999.021271042673	cp32-9
contig_11 [gcode=11] [topology=linear]	URI101H	30307	S35_B31_cp32-3_ParA_X	cp32-3	S35	30307	246	100.0	2.431781436631801	737	245	[(1, 246)]	[(20258, 20995)]	[(1, 246)]		False	gb|CP019847.1|	cp32-3	PAli	30307.0	30418	98.99273104880581	95.25852113373148	28870	28846	[(28178, 30224), (1, 1026), (1027, 26802)]	[(27232, 29282), (29282, 30307), (1, 25796)]	[(1027, 26802), (28178, 30224), (1, 1026)]	9429.901162698465	cp32-3
contig_12 [gcode=11] [topology=linear]	URI101H	30299	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30299	251	100.0	2.4819300967028615	752	250	[(1, 251)]	[(14683, 15435)]	[(1, 251)]		False	gb|CP019848.1|	cp32-4	PAli	30299.0	30299	99.99339912208323	99.99339912208323	30297	30297	[(5927, 30299), (1, 5926)]	[(24374, 30299), (1, 24373)]	[(5927, 30299), (1, 5926)]	9998.679867988236	cp32-4
contig_13 [gcode=11] [topology=linear]	URI101H	30260	RS00880_JD1_JD1_cp32-11_ParA_X	cp32-11	RS00880	30260	252	100.0	2.4950429610046267	755	251	[(1, 252)]	[(19344, 20099)]	[(1, 252)]		False	gb|CP001491.1|	cp32-11	94a	30260.0	30648	94.65439730261309	93.67151354923992	28345	28283	[(28250, 30648), (1, 1643), (1644, 17313), (17614, 26188)]	[(28615, 30260), (1, 15741), (16262, 24850), (26242, 28614)]	[(1644, 16958), (17614, 26188), (28250, 30648), (1, 1643), (16856, 17313)]	8866.42065942686	cp32-11
contig_14 [gcode=11] [topology=linear]	URI101H	29790	M32_B31_cp32-6_ParA_X	cp32-6	M32	29790	249	100.0	2.5041960389392415	746	248	[(1, 249)]	[(19090, 19836)]	[(1, 249)]		False	gb|AE001578.1|	cp32-6	B31	29790.0	29838	99.7893117517223	99.99328633769721	29788	29836	[(1, 1592), (1593, 29838)]	[(28199, 29790), (1, 28198)]	[(10317, 29838), (1593, 10375), (1, 1592)]	9978.2612234317	cp32-6
contig_15 [gcode=11] [topology=linear]	URI101H	29785	RS06245_ZS7_ZS7_lp28-2_ParA_X	lp28-2	RS06245	29785	255	100.0	2.5650495215712605	764	254	[(1, 255)]	[(23074, 23838)]	[(1, 255)]		False	gb|CP094610.1|	lp28-2	B31-5A4	29785.0	29936	99.99328521067652	99.99664260533827	29784	29784	[(82, 29866)]	[(1, 29785)]	[(29866, 82)]	9998.992804145677	lp28-2
contig_16 [gcode=11] [topology=linear]	URI101H	29020	B379_chromosome_ParA_5	chromosome	B379	29020	262	100.0	2.7050310130944175	785	261	[(1, 262)]	[(1255, 2040)]	[(1, 262)]		False	gb|CP074072.1|	lp21-cp9	B500	29020.0	24387	96.49512785024255	85.0447966919366	24680	22743	[(1644, 24387)]	[(1, 24681)]	[(3648, 24387), (1644, 9049), (3648, 9049), (3648, 8986), (3648, 9049), (3645, 9049), (3648, 9049), (3648, 9049), (3645, 9049), (3645, 9049)]	8206.408529786308	chromosome
contig_17 [gcode=11] [topology=linear]	URI101H	28162	H28_B31_lp28-3_ParA_X	lp28-3	H28	28162	251	100.0	2.6702648959590936	752	250	[(1, 251)]	[(16315, 17067)]	[(1, 251)]		False	gb|AE000784.1|	lp28-3	B31	28162.0	28601	99.56912512202511	99.87926993821462	28128	26967	[(1634, 28601)]	[(1, 26969), (27002, 28162)]	[(1634, 28601), (28601, 27441), (5385, 5922), (8326, 8863), (10014, 10263), (10068, 10317)]	9944.891525574612	lp28-3
contig_18 [gcode=11] [topology=linear]	URI101H	26498	NE_5261_cp26_ParA_1	cp26	NE_5261	26498	253	100.0	2.86059325232093	758	252	[(1, 253)]	[(757, 1515)]	[(1, 253)]		False	gb|CP124081.1|	cp26	Am388	26498.0	26498	98.25505656496401	99.99245226054796	26496	26496	[(1, 10789), (10790, 26498)]	[(1, 10789), (10790, 26498)]	[(26498, 10790), (10789, 1), (19294, 17966), (20759, 19431)]	9824.764052929604	cp26
