contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
NZ_CP161174.1 Borreliella burgdorferi strain P1286 chromosome, complete genome	GCF_040790775.1_ASM4079077v1_genomic	907632	NE_5261_chromosome_ParA_2	chromosome	NE_5261	907632	380	100.0	0.12086396248699913	1097	365	[(1, 366)]	[(369003, 370100)]	[(1, 366)]		False	gb|CP019767.1|	chromosome	B31_NRZ	907632	909921	99.98672535303979	99.98534648403759	907499	909866	[(1, 437538), (437592, 909921)]	[(875398, 907632), (306134, 354062), (354103, 875365), (1, 306076)]	[(437592, 877691), (1, 213513), (213192, 305263), (353174, 437538), (305262, 353190), (877688, 909921), (213192, 213513), (213192, 213513), (213192, 213513), (213192, 213513)]	9997.20737822799	chromosome
NZ_CP161175.1 Borreliella burgdorferi strain P1286 plasmid lp54, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	53666	A20_B31_lp54_ParA_X	lp54	A20	53666	250	100.0	1.3956695114225022	749	249	[(1, 250)]	[(13538, 14287)]	[(1, 250)]		False	gb|AE000790.2|	lp54	B31	53666	53657	99.94968881601014	99.9981366228152	53665	53639	[(18, 53657)]	[(1, 53666)]	[(18, 53657)]	9994.782637631246	lp54
NZ_CP161176.1 Borreliella burgdorferi strain P1286 plasmid lp56, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	53185	Q40_B31_lp56_ParA_X	lp56	Q40	53185	251	100.0	1.4139324997649714	752	250	[(1, 251)]	[(24549, 25301)]	[(1, 251)]		False	gb|CP019926.1|	lp56	PAbe	53185	52971	99.99244869834438	99.59010999341919	52967	52970	[(1, 52971)]	[(33, 53000)]	[(1, 52971)]	9958.258964379442	lp56
NZ_CP161177.1 Borreliella burgdorferi strain P1286 plasmid lp38, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	38863	J17_B31_lp38_ParA_X	lp38	J17	38863	245	100.0	1.8886858966111726	734	244	[(1, 245)]	[(11170, 11904)]	[(1, 245)]		False	gb|AE000787.1|	lp38	B31	38863	38829	99.89067304407243	99.89964747960785	38824	38827	[(1, 38828)]	[(16, 38840)]	[(1, 38828), (22077, 24613), (31208, 33746)]	9979.043023603603	lp38
NZ_CP161178.1 Borreliella burgdorferi strain P1286 plasmid lp36, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	36922	K21_B31_lp36_ParA_X	lp36	K21	36922	249	100.0	1.971724175288446	728	242	[(1, 243)]	[(13634, 14362)]	[(1, 243)]		False	gb|CP019924.1|	lp36	PAbe	36922	36846	97.75342970260566	99.79686907534803	36847	36845	[(1, 36846)]	[(37, 36884)]	[(1, 36846), (28676, 31180), (31037, 33533), (6052, 5316), (8062, 7323)]	9755.486225697174	lp36
NZ_CP161179.1 Borreliella burgdorferi strain P1286 plasmid cp32-8, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	30884	L32_B31_cp32-8_ParA_X	cp32-8	L32	30884	246	100.0	2.386348918533869	737	245	[(1, 246)]	[(20739, 21476)]	[(1, 246)]		False	gb|CP094604.1|	cp32-8	B31-5A4	30884	30886	99.99352457424075	99.99676207745111	30883	30885	[(1, 30886)]	[(1, 30884)]	[(1, 30886)]	9999.028686136113	cp32-8
NZ_CP161180.1 Borreliella burgdorferi strain P1286 plasmid cp32-7, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	30801	O32_B31_cp32-7_ParA_X	cp32-7	O32	30801	249	100.0	2.421999285737476	746	248	[(1, 249)]	[(20767, 21513)]	[(1, 249)]		False	gb|AE001579.1|	cp32-7	B31	30801	30800	99.99675335216389	99.99675335216389	30800	30799	[(1, 30800)]	[(1, 30801)]	[(1, 30800)]	9999.3506809735	cp32-7
NZ_CP161181.1 Borreliella burgdorferi strain P1286 plasmid cp32-9, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	30655	N32_B31_cp32-9_ParA_X	cp32-9	N32	30655	251	100.0	2.4237481650627957	743	247	[(1, 248)]	[(20821, 21564)]	[(1, 248)]		False	gb|CP094605.1|	cp32-9	B31-5A4	30655	30652	99.97716671559513	99.99673788941446	30654	30651	[(1, 30652)]	[(1, 30655)]	[(1, 30652)]	9997.390534985658	cp32-9
NZ_CP161182.1 Borreliella burgdorferi strain P1286 plasmid cp32-4, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	30300	RS01165_B31_NRZ_p_cp32-4_ParA_X	cp32-4	RS01165	30300	251	100.0	2.4818481848184817	752	250	[(1, 251)]	[(20610, 21362)]	[(1, 251)]		False	gb|CP019848.1|	cp32-4	PAli	30300	30299	99.99669966996699	99.99669966996699	30299	30298	[(1, 30299)]	[(1, 30300)]	[(1, 30299)]	9999.339944885576	cp32-4
NZ_CP161183.1 Borreliella burgdorferi strain P1286 plasmid cp32-3, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	30222	S35_B31_cp32-3_ParA_X	cp32-3	S35	30222	246	100.0	2.438620872212296	737	245	[(1, 246)]	[(21256, 21993)]	[(1, 246)]		False	gb|AE001576.1|	cp32-3	B31	30222	30223	99.99669126162193	99.99669115214083	30221	30222	[(1, 30223)]	[(1, 30222)]	[(1, 30223)]	9999.338252324387	cp32-3
NZ_CP161184.1 Borreliella burgdorferi strain P1286 plasmid lp28-2, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	29925	RS06245_ZS7_ZS7_lp28-2_ParA_X	lp28-2	RS06245	29925	255	100.0	2.553049289891395	764	254	[(1, 255)]	[(6020, 6784)]	[(1, 255)]		False	gb|CP094610.1|	lp28-2	B31-5A4	29925	29936	100.0	99.99331662489557	29923	29923	[(10, 29933)]	[(1, 29924)]	[(10, 29933)]	9999.331662489558	lp28-2
NZ_CP161185.1 Borreliella burgdorferi strain P1286 plasmid cp26, complete sequence	GCF_040790775.1_ASM4079077v1_genomic	28647	NE_5261_cp26_ParA_1	cp26	NE_5261	28647	253	100.0	2.6460013264914304	758	252	[(1, 253)]	[(9276, 10034)]	[(1, 253)]		False	gb|AE000792.1|	cp26	B31	28647	26498	98.2652816346121	92.48786958494782	26495	26495	[(17752, 26497), (1, 17751)]	[(19902, 28647), (2, 17752)]	[(1, 17751), (17752, 26497), (17966, 19294), (19431, 20759)]	9088.34655255017	cp26
