contig_id	assembly_id	contig_len	plasmid_id_pf32	plasmid_name_pf32	strain_pf32	query_length_pf32	ref_length_pf32	overall_percent_identity_pf32	query_coverage_percent_pf32	query_covered_length_pf32	ref_covered_length_pf32	covered_intervals_pf32	query_intervals_pf32	subject_hit_coords_pf32	concat_call_pf32	multiple_loci_pf32	plasmid_id_wp	plasmid_name_wp	strain_wp	query_length_wp	ref_length_wp	overall_percent_identity_wp	query_coverage_percent_wp	query_covered_length_wp	ref_covered_length_wp	covered_intervals_wp	query_intervals_wp	subject_hit_coords_wp	_score_wp	final_call
contig_1 [gcode=11] [topology=linear]	UNY1128P	709546	B379_chromosome_ParA_2	chromosome	B379	709546	380	99.72677595628416	0.15460590292947884	1097	365	[(1, 366)]	[(154796, 155893)]	[(1, 366)]		False	gb|CP002312.1|	chromosome	JD1	709546.0	922801	99.95472162857246	99.92121722904506	708987	709207	[(213490, 213712), (213816, 922801)]	[(1, 708988)]	[(213816, 922801), (434883, 438077), (438131, 441322), (911198, 911616), (912586, 913004), (844342, 844690), (844375, 844723), (844338, 844657), (844404, 844723), (213490, 213712)]	9987.597452917316	chromosome
contig_10 [gcode=11] [topology=linear]	UNY1128P	27055	RS07610_JD1_JD1_lp28-6_ParA_X	lp28-6	RS07610	27055	251	100.0	2.779523193494733	752	250	[(1, 251)]	[(2960, 3712)]	[(1, 251)]		False	gb|CP002324.1|	lp28-6	JD1	27055.0	26981	99.77021718182492	99.69691369432637	26973	26979	[(2, 26981)]	[(1, 26974)]	[(2, 26981)]	9946.782731640596	lp28-6
contig_100 [gcode=11] [topology=linear]	UNY1128P	244				244										False	gb|CP002323.1|	cp32-10	JD1	244.0	30314	100.0	99.59016393442623	243	243	[(5003, 5246)]	[(1, 244)]	[(5246, 5003)]	9959.016393442624	cp32-10
contig_101 [gcode=11] [topology=linear]	UNY1128P	240				240										False	gb|CP002309.1|	cp32-11	JD1	240.0	29902	99.58333333333333	99.58333333333333	239	239	[(14769, 15008)]	[(1, 240)]	[(14769, 15008)]	9916.840277777777	cp32-11
contig_102 [gcode=11] [topology=linear]	UNY1128P	240				240										False	gb|AE001576.1|	cp32-3	B31	240.0	30223	99.58333333333333	99.58333333333333	239	239	[(2506, 2745)]	[(1, 240)]	[(2506, 2745)]	9916.840277777777	cp32-3
contig_103 [gcode=11] [topology=linear]	UNY1128P	234				234										False														unclassified
contig_104 [gcode=11] [topology=linear]	UNY1128P	232				232										False	gb|CP002321.1|	cp32-12	JD1	232.0	30019	100.0	99.56896551724138	231	231	[(4880, 5111)]	[(1, 232)]	[(5111, 4880)]	9956.896551724138	cp32-12
contig_105 [gcode=11] [topology=linear]	UNY1128P	228				228										False	gb|CP094588.1|	cp32-9	B379	228.0	21173	99.12280701754386	99.56140350877193	227	227	[(9821, 10048)]	[(1, 228)]	[(9821, 10048)]	9868.805786395815	cp32-9
contig_106 [gcode=11] [topology=linear]	UNY1128P	228				228										False	gb|CP002310.1|	cp32-1+5	JD1	228.0	60739	98.90350877192982	99.56140350877193	227	454	[(18063, 18290), (48681, 48908)]	[(1, 228)]	[(18063, 18290), (48681, 48908)]	9846.97214527547	cp32-1+5
contig_107 [gcode=11] [topology=linear]	UNY1128P	225				225										False	gb|CP002235.1|	cp32-4	N40	225.0	15915	99.55555555555556	99.55555555555556	224	224	[(739, 963)]	[(1, 225)]	[(963, 739)]	9911.308641975309	cp32-4
contig_108 [gcode=11] [topology=linear]	UNY1128P	225				225										False	gb|CP002322.1|	cp32-9	JD1	225.0	30697	100.0	99.55555555555556	224	224	[(7416, 7640)]	[(1, 225)]	[(7640, 7416)]	9955.555555555557	cp32-9
contig_109 [gcode=11] [topology=linear]	UNY1128P	222				222										False	gb|CP002325.1|	lp38	JD1	222.0	27590	98.06306306306305	99.54954954954955	221	1860	[(17089, 17560), (22105, 22389), (18656, 18877), (20345, 20566), (16650, 16871), (19906, 20127), (15146, 15367)]	[(1, 222)]	[(16650, 16871), (19906, 20127), (17089, 17310), (20345, 20566), (17152, 17373), (15146, 15367), (18656, 18877), (22105, 22326), (22168, 22389), (17341, 17560)]	9762.133755376999	lp38
