# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	11	583	+	LBBEIA_00001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C41A2
contig_1	cds	700	1728	-	LBBEIA_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O54536
contig_1	cds	1716	3182	-	LBBEIA_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EZY9
contig_1	cds	3328	5121	+	LBBEIA_00004	1081.0	0.0	1.0	1.0	0.946	UniRef:UniRef90_G0AKG8
contig_1	cds	5174	6232	-	LBBEIA_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0004128B25
contig_1	cds	6235	7323	-	LBBEIA_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000427BE67
contig_1	cds	7384	8241	-	LBBEIA_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I682
contig_1	cds	8353	9123	+	LBBEIA_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51041
contig_1	cds	9128	10132	+	LBBEIA_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I518
contig_1	cds	10129	10503	+	LBBEIA_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51043
contig_1	cds	10507	11346	+	LBBEIA_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51044
contig_1	cds	11347	12087	+	LBBEIA_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00040E76F1
contig_1	cds	12080	12679	+	LBBEIA_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00041FE9B5
contig_1	cds	12672	14654	+	LBBEIA_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001C3839DA
contig_1	cds	14651	15271	-	LBBEIA_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59190
contig_1	cds	15271	15648	-	LBBEIA_00016	235.0	2.8e-78	0.992	0.992	0.992	UniRef:UniRef90_Q5W610
contig_1	cds	15921	16730	+	LBBEIA_00017	478.0	1.1e-168	0.996	0.822	0.951	UniRef:UniRef90_Q0SPE7
contig_1	cds	16733	17713	-	LBBEIA_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0004271D8C
contig_1	cds	17718	18230	-	LBBEIA_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I509
contig_1	cds	18238	19905	-	LBBEIA_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0004012EF6
contig_1	cds	19977	20675	-	LBBEIA_00021	455.0	8.1e-162	1.0	1.0	0.991	UniRef:UniRef90_A0A7U8F1Q3
contig_1	cds	20675	21010	-	LBBEIA_00022	182.0	4.8e-58	0.856	1.0	0.989	UniRef:UniRef90_A0A7U8EZ11
contig_1	cds	20985	22028	-	LBBEIA_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0004211886
contig_1	cds	22073	22666	-	LBBEIA_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001C37FCAD
contig_1	cds	22746	23885	+	LBBEIA_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0004269A3E
contig_1	cds	23892	24623	-	LBBEIA_00026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51056
contig_1	cds	24624	25550	-	LBBEIA_00027	580.0	1.2e-208	1.0	1.0	0.977	UniRef:UniRef90_O51057
contig_1	cds	25680	26318	+	LBBEIA_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8F0H4
contig_1	cds	26326	27375	+	LBBEIA_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001F23F2C
contig_1	cds	27361	27792	-	LBBEIA_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EY94
contig_1	cds	27782	28417	-	LBBEIA_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51061
contig_1	cds	28419	29399	-	LBBEIA_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001C38C8A6
contig_1	cds	29470	30942	+	LBBEIA_00033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003845F87
contig_1	cds	30954	31406	+	LBBEIA_00034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016C4AD1
contig_1	cds	31477	32016	-	LBBEIA_00035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0004277ADB
contig_1	cds	32084	33964	-	LBBEIA_00036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00040AF2E3
contig_1	cds	33964	35763	-	LBBEIA_00037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59189
contig_1	cds	35784	36536	-	LBBEIA_00038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000411205D
