# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	162	1319	+	OLCIOJ_00001		tetratricopeptide repeat protein	SO:0001217, UniRef:UniRef50_UPI001AEE18AC
contig_1	cds	1326	3158	+	OLCIOJ_00002	mutL	DNA mismatch repair endonuclease MutL	COG:COG0323, COG:L, GO:0005524, GO:0006298, GO:0016887, GO:0030983, GO:0032300, GO:0140664, RefSeq:WP_014540210.1, SO:0001217, UniParc:UPI0001F23B3E, UniRef:UniRef100_UPI0001F23B3E, UniRef:UniRef50_O51229, UniRef:UniRef90_O51229
contig_1	cds	3180	4211	+	OLCIOJ_00003		Borrelia PFam57/62 partition protein	SO:0001217, UniRef:UniRef50_A0A1L8ZCW4, UniRef:UniRef90_A0A1L8ZCW4
contig_1	tRNA	4239	4312	+	OLCIOJ_00004	trnI	tRNA-Ile2(cat)	SO:0000263
contig_1	cds	4324	4977	-	OLCIOJ_00005		Lipoprotein	SO:0001217, UniRef:UniRef50_W5SMP5, UniRef:UniRef90_A0A1L6VQ59
contig_1	cds	4955	5533	-	OLCIOJ_00006	efp	elongation factor P	COG:COG0231, COG:J, GO:0003746, GO:0005737, GO:0006414, RefSeq:WP_002656805.1, SO:0001217, UniParc:UPI00000573C0, UniRef:UniRef100_O51232, UniRef:UniRef50_O51232, UniRef:UniRef90_O51232
contig_1	cds	5699	6538	+	OLCIOJ_00007	pstS	Phosphate-binding protein PstS	COG:COG0226, COG:P, GO:0005315, GO:0006817, GO:0043190, SO:0001217, UniRef:UniRef50_O51233, UniRef:UniRef90_O51233
contig_1	cds	6628	7536	+	OLCIOJ_00008	pstC	phosphate ABC transporter permease subunit PstC	COG:COG0573, COG:P, GO:0005886, GO:0015415, GO:0055052, RefSeq:WP_002556815.1, SO:0001217, UniParc:UPI00000573C2, UniRef:UniRef100_O51234, UniRef:UniRef50_O51234, UniRef:UniRef90_O51234
contig_1	cds	7533	9077	+	OLCIOJ_00009	pstA	phosphate ABC transporter permease PstA	COG:COG0581, COG:P, GO:0005886, GO:0015415, GO:0055052, SO:0001217, UniRef:UniRef50_O51235, UniRef:UniRef90_O51235
contig_1	cds	9078	9860	+	OLCIOJ_00010	pstB	phosphate ABC transporter ATP-binding protein PstB	COG:COG1117, COG:P, EC:7.3.2.1, GO:0005315, GO:0005524, GO:0005886, GO:0009898, GO:0015415, GO:0016887, GO:0055052, RefSeq:WP_002657006.1, SO:0001217, UniParc:UPI00000573C4, UniRef:UniRef100_O51236, UniRef:UniRef50_Q927Z7, UniRef:UniRef90_O51236
