#Annotated with Bakta v1.10.0, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	1342	1533	+	MGPBEI_00002	7.8	6.6		RefSeq:WP_012622447.1, SO:0001217, UniParc:UPI00016B34DB, UniRef:UniRef100_A0A7U4DIT2, UniRef:UniRef50_A0A7U4DIT2, UniRef:UniRef90_A0A7U4DIT2
contig_1	4416	4514	+	MGPBEI_00005	3.9	9.6		
contig_1	4507	4794	+	MGPBEI_00006	11.2	10.0		RefSeq:WP_012622462.1, SO:0001217, UniParc:UPI00016B34D8, UniRef:UniRef100_A0A7U4DIN4, UniRef:UniRef50_A0A7U4DIN4, UniRef:UniRef90_A0A7U4DIN4
contig_1	13842	13982	-	MGPBEI_00012	5.5	9.5		
contig_1	15925	16182	-	MGPBEI_00014	10.3	8.6		SO:0001217, UniRef:UniRef50_A0A7U8EX85, UniRef:UniRef90_A0A7U8EX85
contig_1	108396	108830	+	MGPBEI_00086	17.6	9.3		RefSeq:WP_002557361.1, SO:0001217, UniParc:UPI00000575E7, UniRef:UniRef100_O51714, UniRef:UniRef50_O51714, UniRef:UniRef90_O51714
contig_1	130083	131357	-	MGPBEI_00110	48.6	4.6		RefSeq:WP_014540377.1, SO:0001217, UniParc:UPI0001F240DF, UniRef:UniRef100_UPI0001F240DF, UniRef:UniRef50_O51690, UniRef:UniRef90_O51690
contig_1	184026	184565	-	MGPBEI_00161	21.1	9.9		RefSeq:WP_002656268.1, SO:0001217, UniParc:UPI00000575A2, UniRef:UniRef100_O51644, UniRef:UniRef50_D6RW52, UniRef:UniRef90_O51644
contig_1	233207	233503	-	MGPBEI_00211	11.4	5.4		RefSeq:WP_002656076.1, SO:0001217, UniParc:UPI00016B30F1, UniRef:UniRef100_O51594, UniRef:UniRef50_O51594, UniRef:UniRef90_O51594
contig_1	260783	261097	+	MGPBEI_00231	11.3	8.7		RefSeq:WP_002656819.1, SO:0001217, UniParc:UPI00016B2F7F, UniRef:UniRef100_UPI00016B2F7F, UniRef:UniRef50_O51576, UniRef:UniRef90_O51576
contig_1	278553	278921	-	MGPBEI_00246	14.6	5.3		RefSeq:WP_002557204.1, SO:0001217, UniParc:UPI000005754F, UniRef:UniRef100_O51562, UniRef:UniRef50_O51562, UniRef:UniRef90_O51562
contig_1	358025	359518	+	MGPBEI_00315	59.3	5.7		RefSeq:WP_014540309.1, SO:0001217, UniParc:UPI0001F23CCE, UniRef:UniRef100_UPI0001F23CCE, UniRef:UniRef50_D6RY37, UniRef:UniRef90_G0ALZ4
contig_1	387991	388413	+	MGPBEI_00345	16.5	10.2		RefSeq:WP_002557113.1, SO:0001217, UniParc:UPI00000574F5, UniRef:UniRef100_O51475, UniRef:UniRef50_W5SET4, UniRef:UniRef90_O51475
contig_1	506469	506885	-	MGPBEI_00468	16.3	10.4		RefSeq:WP_002556999.1, SO:0001217, UniParc:UPI000005747C, UniRef:UniRef100_O51365, UniRef:UniRef50_B9X884, UniRef:UniRef90_O51365
contig_1	554696	555121	-	MGPBEI_00513	16.5	9.7		SO:0001217, UniRef:UniRef50_O51335, UniRef:UniRef90_O51335
contig_1	649942	650955	+	MGPBEI_00608	39.1	4.3		RefSeq:WP_010889720.1, SO:0001217, UniParc:UPI00000573ED, UniRef:UniRef100_O51275, UniRef:UniRef50_B7XST3, UniRef:UniRef90_O51275
contig_1	765222	765656	-	MGPBEI_00715	16.9	10.1		RefSeq:WP_002556754.1, SO:0001217, UniParc:UPI00016B2B02, UniRef:UniRef100_A0A0H3C1D3, UniRef:UniRef50_O51178, UniRef:UniRef90_O51178
contig_1	778730	778918	+	MGPBEI_00726	7.3	9.3		SO:0001217, UniRef:UniRef50_G0AKV4, UniRef:UniRef90_G0AKV4
contig_2	2226	2402	-	MGPBEI_00868	6.9	9.6		RefSeq:WP_010257051.1, SO:0001217, UniParc:UPI00016B2F6F, UniRef:UniRef100_A0A7U4DJ52, UniRef:UniRef50_A0A7U4DJ52, UniRef:UniRef90_A0A7U4DJ52
contig_2	10623	10802	+	MGPBEI_00876	6.8	6.2		SO:0001217, UniRef:UniRef50_UPI00017F2C9A, UniRef:UniRef90_UPI00017F2C9A
contig_2	26583	26681	-	MGPBEI_00889	3.6	8.5		
contig_2	26888	27244	-	MGPBEI_00890	14.3	9.6		RefSeq:WP_012615033.1, SO:0001217, UniParc:UPI00017F4968, UniRef:UniRef100_A0A7U3YBP9, UniRef:UniRef50_Q44728, UniRef:UniRef90_A0A7U3YBP9
contig_2	27867	28205	-	MGPBEI_00892	13.2	9.2		RefSeq:WP_014540456.1, SO:0001217, UniParc:UPI0001F23BD5, UniRef:UniRef100_UPI0001F23BD5, UniRef:UniRef50_A0A806CJQ9, UniRef:UniRef90_UPI0001F23BD5
contig_2	30439	31203	-	MGPBEI_00894	29.8	9.9		RefSeq:WP_012622455.1, SO:0001217, UniParc:UPI00016B3378, UniRef:UniRef100_A0A7U3YB08, UniRef:UniRef50_O50757, UniRef:UniRef90_A0A0H3C5A6
contig_2	53763	54146	-	MGPBEI_00909	14.2	10.1		
contig_3	18618	20015	-	MGPBEI_00933	52.8	6.6		RefSeq:WP_012784234.1, SO:0001217, UniParc:UPI0001AAF0D5, UniRef:UniRef100_UPI0001AAF0D5, UniRef:UniRef50_Q0SLV8, UniRef:UniRef90_A0A806CL76
contig_3	34199	34792	-	MGPBEI_00952	22.7	9.1		RefSeq:WP_010258362.1, SO:0001217, UniParc:UPI00016B33CF, UniRef:UniRef100_A0A0H3C267, UniRef:UniRef50_O50923, UniRef:UniRef90_O50923
contig_3	37636	37794	-	MGPBEI_00956	6.1	10.2		RefSeq:WP_012784224.1, SO:0001217, UniParc:UPI00016C5154, UniRef:UniRef100_UPI00016C5154, UniRef:UniRef50_C0RC30, UniRef:UniRef90_A0A9N7G314
contig_4	14302	14421	+	MGPBEI_00985	4.4	4.6		RefSeq:WP_012614965.1, SO:0001217, UniParc:UPI00016B2E1E, UniRef:UniRef100_A0A0H3C151, UniRef:UniRef50_A0A0H3C151, UniRef:UniRef90_A0A0H3C151
contig_4	15214	15564	-	MGPBEI_00986	13.4	9.0		SO:0001217, UniRef:UniRef50_UPI001EE67C96, UniRef:UniRef90_UPI001EE67C96
contig_4	15701	16309	-	MGPBEI_00987	22.7	7.7		RefSeq:WP_238528647.1, SO:0001217, UniParc:UPI0003022FE2, UniRef:UniRef100_UPI0003022FE2, UniRef:UniRef50_UPI0003022FE2, UniRef:UniRef90_UPI0003022FE2
contig_4	34370	34576	-	MGPBEI_00999	8.2	8.7		SO:0001217, UniRef:UniRef50_A0A7X0DQW6, UniRef:UniRef90_UPI001E48DE6B
contig_5	277	804	-	MGPBEI_01004	20.8	9.1		RefSeq:WP_012621486.1, SO:0001217, UniParc:UPI00016B2C5B, UniRef:UniRef100_A0A9N7ARY7, UniRef:UniRef90_A0A0H3C0R6
contig_5	29431	29997	-	MGPBEI_01044	21.8	8.8		RefSeq:WP_010883850.1, SO:0001217, UniParc:UPI00000576EB, UniRef:UniRef100_Q9S073, UniRef:UniRef90_Q9S073
contig_5	30179	30706	-	MGPBEI_01045	20.8	9.1		RefSeq:WP_012621486.1, SO:0001217, UniParc:UPI00016B2C5B, UniRef:UniRef100_A0A9N7ARY7, UniRef:UniRef90_A0A0H3C0R6
contig_6	19842	21149	+	MGPBEI_01076	47.7	5.5		
contig_6	27909	28073	+	MGPBEI_01088	6.0	8.1		SO:0001217, UniRef:UniRef50_UPI001E5978E2, UniRef:UniRef90_UPI001E5978E2
contig_6	30805	30960	+	MGPBEI_01094	5.8	4.1		
contig_8	10222	10665	-	MGPBEI_01149	16.6	6.7		RefSeq:WP_010256673.1, SO:0001217, UniParc:UPI000005685A, UniRef:UniRef100_O50737, UniRef:UniRef50_O50737, UniRef:UniRef90_O50737
contig_8	11070	11408	-	MGPBEI_01151	13.1	5.0		RefSeq:WP_012622691.1, SO:0001217, UniParc:UPI00016B3624, UniRef:UniRef100_UPI00016B3624, UniRef:UniRef50_O50739, UniRef:UniRef90_O50739
contig_8	11421	12254	-	MGPBEI_01152	31.4	6.3		RefSeq:WP_014540471.1, SO:0001217, UniParc:UPI0001F23DEC, UniRef:UniRef100_UPI0001F23DEC, UniRef:UniRef50_O50740, UniRef:UniRef90_O50740
contig_8	15944	16741	-	MGPBEI_01158	30.3	8.5		
contig_8	16751	17533	-	MGPBEI_01159	29.8	6.5		SO:0001217, UniRef:UniRef50_A0A0H3C5I5, UniRef:UniRef90_UPI000D02D3F1
contig_8	20616	20987	-	MGPBEI_01162	13.9	8.5		RefSeq:WP_012622701.1, SO:0001217, UniParc:UPI00016B3782, UniRef:UniRef100_A0A7U4DIU8, UniRef:UniRef50_O50749, UniRef:UniRef90_A0A1L8ZA88
contig_8	21672	22085	-	MGPBEI_01164	16.1	9.3		RefSeq:WP_012622693.1, SO:0001217, UniParc:UPI00017F42BB, UniRef:UniRef100_A0A7U4DIU7, UniRef:UniRef50_O50751, UniRef:UniRef90_A0A1L8ZA81
