# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	530	1081	-	MGPBEI_00001	328.0	4.2e-113	1.011	1.0	0.924	UniRef:UniRef90_O50894
contig_1	cds	1342	1533	+	MGPBEI_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U4DIT2
contig_1	cds	1679	2677	-	MGPBEI_00003	477.0	3.6e-167	1.0	0.965	0.967	UniRef:UniRef90_A0A7U3YAZ7
contig_1	cds	3565	4419	+	MGPBEI_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C3E1
contig_1	cds	4416	4514	+	MGPBEI_00005	-	-	-	-	-	-
contig_1	cds	4507	4794	+	MGPBEI_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U4DIN4
contig_1	cds	5060	8884	-	MGPBEI_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002F4FACC
contig_1	cds	9097	9897	-	MGPBEI_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U4DIR1
contig_1	cds	11142	11729	-	MGPBEI_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001F23B88
contig_1	cds	11821	12570	-	MGPBEI_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000005698C
contig_1	cds	12543	13100	-	MGPBEI_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00031A2D42
contig_1	cds	13842	13982	-	MGPBEI_00012	-	-	-	-	-	-
contig_1	cds	14126	15310	-	MGPBEI_00013	753.0	3.7e-274	1.005	1.0	0.992	UniRef:UniRef90_O51791
contig_1	cds	15925	16182	-	MGPBEI_00014	172.0	1.6e-54	1.0	1.0	0.988	UniRef:UniRef90_A0A7U8EX85
contig_1	cds	18851	19789	+	MGPBEI_00015	517.0	1.3e-183	1.0	0.957	0.974	UniRef:UniRef90_Q6W6N9
