# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
NZ_CP161158.1	cds	107	646	+	PGDEGP_00001	339.0	1.2e-117	1.011	0.943	0.956	UniRef:UniRef90_O51035
NZ_CP161158.1	cds	762	1790	-	PGDEGP_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O54536
NZ_CP161158.1	cds	1778	3244	-	PGDEGP_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BC
NZ_CP161158.1	cds	3390	5183	+	PGDEGP_00004	1081.0	0.0	1.0	1.0	0.946	UniRef:UniRef90_G0AKG8
NZ_CP161158.1	cds	5246	6301	-	PGDEGP_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYA7
NZ_CP161158.1	cds	6304	7392	-	PGDEGP_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B38BA
NZ_CP161158.1	cds	7453	8310	-	PGDEGP_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51040
NZ_CP161158.1	cds	8422	9192	+	PGDEGP_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51041
NZ_CP161158.1	cds	9197	10201	+	PGDEGP_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3777
NZ_CP161158.1	cds	10198	10572	+	PGDEGP_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I8A4
NZ_CP161158.1	cds	10576	11415	+	PGDEGP_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51044
NZ_CP161158.1	cds	11416	12156	+	PGDEGP_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3775
NZ_CP161158.1	cds	12149	12748	+	PGDEGP_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B3774
NZ_CP161158.1	cds	12741	14723	+	PGDEGP_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D02E722
NZ_CP161158.1	cds	14720	15340	-	PGDEGP_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59190
NZ_CP161158.1	cds	15340	15717	-	PGDEGP_00016	238.0	2.4e-79	1.0	1.0	0.992	UniRef:UniRef90_Q5W610
NZ_CP161158.1	cds	15840	16799	+	PGDEGP_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D034CE5
NZ_CP161158.1	cds	16802	17782	-	PGDEGP_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001882483
NZ_CP161158.1	cds	17787	18299	-	PGDEGP_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B376F
NZ_CP161158.1	cds	18307	19974	-	PGDEGP_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70826
NZ_CP161158.1	cds	20105	20920	-	PGDEGP_00021	425.0	5.5e-149	0.863	0.903	0.927	UniRef:UniRef90_UPI000D03CB29
NZ_CP161158.1	cds	20895	21938	-	PGDEGP_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_P70828
NZ_CP161158.1	cds	21983	22576	-	PGDEGP_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8I676
NZ_CP161158.1	cds	22656	23795	+	PGDEGP_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D03F462
NZ_CP161158.1	cds	23802	24533	-	PGDEGP_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51056
NZ_CP161158.1	cds	24534	25460	-	PGDEGP_00026	581.0	2.8e-209	1.0	1.0	0.981	UniRef:UniRef90_O51057
NZ_CP161158.1	cds	25590	26228	+	PGDEGP_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8F0H4
NZ_CP161158.1	cds	26236	27285	+	PGDEGP_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51059
NZ_CP161158.1	cds	27271	27702	-	PGDEGP_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51060
NZ_CP161158.1	cds	27692	28327	-	PGDEGP_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51061
NZ_CP161158.1	cds	28329	29309	-	PGDEGP_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51062
NZ_CP161158.1	cds	29380	30861	+	PGDEGP_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D0282FA
NZ_CP161158.1	cds	30867	31325	+	PGDEGP_00033	275.0	2.7e-93	0.987	1.0	0.967	UniRef:UniRef90_O51064
NZ_CP161158.1	cds	31396	31935	-	PGDEGP_00034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q7BSC0
NZ_CP161158.1	cds	32003	33883	-	PGDEGP_00035	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51066
NZ_CP161158.1	cds	33883	35682	-	PGDEGP_00036	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_Q59189
NZ_CP161158.1	cds	35703	36455	-	PGDEGP_00037	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B360E
NZ_CP161158.1	cds	36452	37966	-	PGDEGP_00038	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B360D
NZ_CP161158.1	cds	37979	39481	-	PGDEGP_00039	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B360C
NZ_CP161158.1	cds	39669	40520	+	PGDEGP_00040	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EYZ0
NZ_CP161158.1	cds	40604	41275	-	PGDEGP_00041	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51071
NZ_CP161158.1	cds	41286	42326	-	PGDEGP_00042	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B360B
NZ_CP161158.1	cds	42323	42724	-	PGDEGP_00043	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51073
NZ_CP161158.1	cds	42750	45197	-	PGDEGP_00044	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B360A
NZ_CP161158.1	cds	45289	45834	+	PGDEGP_00045	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51075
NZ_CP161158.1	cds	45854	46222	-	PGDEGP_00046	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51076
NZ_CP161158.1	tRNA	46373	46444	+	PGDEGP_00047	56.0	-	-	-	-	-
NZ_CP161158.1	cds	47010	47684	+	PGDEGP_00049	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D026AEB
NZ_CP161158.1	cds	47976	48449	+	PGDEGP_00050	265.0	1.8e-89	0.911	0.993	1.0	UniRef:UniRef90_A0A826GQL0
NZ_CP161158.1	cds	48446	49102	-	PGDEGP_00051	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00017F349B
NZ_CP161158.1	cds	49184	49855	+	PGDEGP_00052	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51082
NZ_CP161158.1	cds	49954	50316	-	PGDEGP_00053	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51083
NZ_CP161158.1	cds	50332	51093	-	PGDEGP_00054	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D026664
NZ_CP161158.1	cds	51095	52276	-	PGDEGP_00055	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000D02623C
NZ_CP161158.1	cds	52296	53303	-	PGDEGP_00056	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A826GYD7
NZ_CP161158.1	cds	53376	55346	-	PGDEGP_00057	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00016B34B9
NZ_CP161158.1	cds	55343	56122	-	PGDEGP_00058	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A7U8EZS0
NZ_CP161158.1	cds	56123	56590	-	PGDEGP_00059	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0001F23A34
