assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
UMA10_scaffold	contig_1_RagTag	901071	gb|CP124096.1|	chromosome	NE_5267	901071	910422	99.68399772977902	895537	896729	[(213183, 213508), (213901, 435438), (213577, 213994), (213415, 213832), (556869, 900869), (1, 213297), (438029, 438324), (441274, 556882), (213253, 213670), (213739, 214156)]	[(214046, 214370), (213954, 214370), (557050, 901071), (28, 213350), (441349, 556949), (441349, 441644), (213954, 435513)]	[(556869, 900869), (213901, 435438), (1, 213297), (441274, 556882), (213253, 213670), (213415, 213832), (213739, 214156), (213577, 213994), (438029, 438324), (213183, 213508)]	99.38584195917969
UMA10_scaffold	contig_1_RagTag	901071	gb|CP124100.1|	chromosome	NE_5261	901071	910422	99.68422073773262	895537	896729	[(556870, 900869), (213902, 435439), (213416, 213833), (213184, 213509), (1, 213298), (213254, 213671), (213740, 214157), (441275, 556883), (438030, 438325), (213578, 213995)]	[(214046, 214370), (213954, 214370), (557050, 901071), (28, 213350), (441349, 556949), (441349, 441644), (213954, 435513)]	[(556870, 900869), (213902, 435439), (1, 213298), (441275, 556883), (213254, 213671), (213416, 213833), (213740, 214157), (213578, 213995), (438030, 438325), (213184, 213509)]	99.38584195917969
UMA10_scaffold	contig_1_RagTag	901071	gb|CP031412.1|	chromosome	MM1	901071	908512	99.46699842119064	894909	896149	[(213287, 213704), (397, 213007), (212963, 213380), (556668, 900674), (1, 369), (212893, 213218), (213125, 213542), (441014, 556621), (213449, 213866), (213611, 435176)]	[(214046, 214370), (213954, 214370), (362, 733), (557050, 901071), (732, 213350), (441349, 556949), (213954, 435513)]	[(556668, 900674), (213611, 435176), (397, 213007), (441014, 556621), (213125, 213542), (212963, 213380), (213449, 213866), (213287, 213704), (1, 369), (212893, 213218)]	99.31614711826259
UMA10_scaffold	contig_1_RagTag	901071	gb|CP124088.1|	chromosome	Am315	901071	910229	99.90005510354783	895628	896464	[(440910, 556507), (556494, 844493), (1, 212915), (212801, 213126), (213033, 213450), (213357, 213775), (844150, 900555), (213195, 213612), (213519, 435074), (212871, 213288)]	[(214046, 214370), (213954, 214370), (557050, 845042), (844666, 901071), (435, 213350), (441349, 556949), (213954, 214371), (213954, 435513)]	[(556494, 844493), (213519, 435074), (1, 212915), (440910, 556507), (844150, 900555), (213033, 213450), (213195, 213612), (212871, 213288), (213357, 213775), (212801, 213126)]	99.3959410523699
UMA10_scaffold	contig_1_RagTag	901071	gb|CP124092.1|	chromosome	Am293	901071	910655	99.72324990689512	895954	896777	[(213508, 213926), (556931, 844923), (213184, 213602), (213670, 214087), (213346, 213764), (844580, 900985), (441224, 556824), (213832, 435388), (213114, 213440), (1, 213228)]	[(213954, 214370), (557050, 845042), (844666, 901071), (441349, 556949), (214046, 214371), (213954, 214371), (110, 213350), (213954, 435513)]	[(556931, 844923), (213832, 435388), (1, 213228), (441224, 556824), (844580, 900985), (213184, 213602), (213670, 214087), (213346, 213764), (213508, 213926), (213114, 213440)]	99.432120221381
UMA10_scaffold	contig_10_RagTag	31116	gb|CP094610.1|	lp28-2	B31-5A4	31116	29936	99.26612811468881	17546	17567	[(28367, 29157), (28612, 29933), (22191, 28625), (11, 9033)]	[(1, 9024), (29795, 31116), (28926, 29694), (22182, 28616)]	[(11, 9033), (22191, 28625), (28612, 29933), (28367, 29157)]	56.38899601491194
UMA10_scaffold	contig_10_RagTag	31116	gb|CP001209.1|	lp28-2	ZS7	31116	29758	99.03296951874681	17663	17643	[(22116, 28504), (28346, 29028), (28259, 28463), (28450, 28681), (28577, 29758), (1, 8958)]	[(22182, 28591), (28412, 28616), (29795, 30026), (29889, 31070), (29013, 29694), (67, 9024)]	[(1, 8958), (22116, 28504), (28577, 29758), (28346, 29028), (28450, 28681), (28259, 28463)]	56.76500835582979
UMA10_scaffold	contig_10_RagTag	31116	gb|AE000786.1|	lp28-2	B31	31116	29766	99.25947187141217	17388	17409	[(22073, 28507), (28494, 29765), (28249, 29039), (1, 8915)]	[(28926, 29694), (109, 9024), (29795, 31066), (22182, 28616)]	[(1, 8915), (22073, 28507), (28494, 29765), (28249, 29039)]	55.88121866563826
UMA10_scaffold	contig_10_RagTag	31116	gb|CP002232.1|	lp28-2	N40	31116	29521	96.46816779060464	17429	17420	[(209, 9052), (22195, 26420), (3, 232), (28299, 28503), (28490, 29521), (26489, 28544), (28202, 29035)]	[(174, 9024), (28412, 28616), (29795, 30826), (30884, 31113), (26520, 28591), (22182, 26423), (28891, 29694)]	[(209, 9052), (22195, 26420), (26489, 28544), (28490, 29521), (28202, 29035), (232, 3), (28299, 28503)]	56.012983673994086
UMA10_scaffold	contig_10_RagTag	31116	gb|CP002319.1|	lp28-7	JD1	31116	29993	96.56780674479789	8352	8350	[(22434, 28635), (28890, 29993), (7862, 8908)]	[(29955, 31055), (22182, 28385), (7446, 8495)]	[(22434, 28635), (28890, 29993), (7862, 8908)]	26.84149633629001
