assembly_id	contig_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	query_coverage_percent
UCT32_scaffold	NZ_CP161158.1_RagTag	914292	gb|CP124080.1|	chromosome	Sh-2-82	914292	907764	99.98658061997536	901088	901670	[(213100, 213675), (440971, 556768), (213025, 213512), (213424, 435078), (903663, 904797), (905481, 906806), (556585, 903170), (213586, 213998), (2, 213128), (213262, 213837)]	[(213348, 213834), (899846, 901171), (435396, 551190), (1, 213127), (898028, 899162), (213261, 213835), (550953, 897535), (213261, 213674), (213261, 434915)]	[(556585, 903170), (213424, 435078), (2, 213128), (440971, 556768), (905481, 906806), (903663, 904797), (213262, 213837), (213100, 213675), (213025, 213512), (213586, 213998)]	98.5558224287208
UCT32_scaffold	NZ_CP161158.1_RagTag	914292	gb|CP094579.1|	chromosome	B379	914292	920773	99.98806929090715	904634	905217	[(1, 212791), (440634, 556431), (213087, 434741), (905144, 906469), (903326, 904460), (556248, 902833), (916478, 920773), (212763, 213338), (212688, 213175), (212925, 213500)]	[(213348, 213834), (337, 213127), (899846, 901171), (435396, 551190), (213261, 213835), (898028, 899162), (550953, 897535), (213261, 434915), (909936, 914231)]	[(556248, 902833), (213087, 434741), (1, 212791), (440634, 556431), (916478, 920773), (905144, 906469), (903326, 904460), (212925, 213500), (212763, 213338), (212688, 213175)]	98.94366351231335
UCT32_scaffold	NZ_CP161158.1_RagTag	914292	gb|CP124104.1|	chromosome	NE_5248	914292	910663	99.46704403829108	899009	900063	[(213740, 435355), (903928, 904930), (213578, 214152), (42, 20163), (213416, 213990), (441248, 775525), (20320, 213282), (213254, 213828), (213179, 213666), (775558, 903435)]	[(213348, 213834), (898028, 899044), (435396, 769639), (769614, 897535), (213261, 213834), (20158, 213127), (213261, 434915), (11, 20158)]	[(441248, 775525), (213740, 435355), (20320, 213282), (775558, 903435), (42, 20163), (903928, 904930), (213254, 213828), (213578, 214152), (213416, 213990), (213179, 213666)]	98.32843336702061
UCT32_scaffold	NZ_CP161158.1_RagTag	914292	gb|CP001205.1|	chromosome	ZS7	914292	906707	99.45475088465362	899113	899009	[(3, 20117), (840661, 899592), (437369, 771628), (20274, 138039), (138037, 212988), (212960, 213522), (213122, 434721), (900085, 901081), (212885, 213372), (771661, 841006)]	[(19, 20158), (838600, 897535), (213261, 213823), (213348, 213834), (138178, 213127), (435396, 769639), (898028, 899034), (769614, 838981), (213261, 434915), (20158, 137930)]	[(437369, 771628), (213122, 434721), (20274, 138039), (138037, 212988), (771661, 841006), (840661, 899592), (3, 20117), (900085, 901081), (212960, 213522), (212885, 213372)]	98.339808288818
UCT32_scaffold	NZ_CP161158.1_RagTag	914292	gb|CP031412.1|	chromosome	MM1	914292	908512	99.47296603558897	898661	899820	[(1, 19857), (903693, 904648), (213454, 435097), (212893, 213380), (213130, 213704), (20014, 212996), (440992, 775261), (213292, 213866), (212968, 213542), (775294, 903200)]	[(20159, 213127), (213348, 213834), (435396, 769639), (769614, 897535), (898028, 898982), (213261, 213834), (297, 20159), (213261, 434915)]	[(440992, 775261), (213454, 435097), (20014, 212996), (775294, 903200), (1, 19857), (903693, 904648), (213292, 213866), (213130, 213704), (212968, 213542), (212893, 213380)]	98.2903711286985
UCT32_scaffold	NZ_CP161159.1_RagTag	53880	gb|CP124079.1|	lp54	Sh-2-82	53880	53843	99.14751076688584	56360	56360	[(48203, 49483), (47202, 48441), (1, 53842)]	[(47240, 48479), (39, 53880), (48241, 49521)]	[(1, 53842), (47202, 48441), (48203, 49483)]	104.60282108389012
UCT32_scaffold	NZ_CP161159.1_RagTag	53880	gb|CP094596.1|	lp54	B379	53880	53532	99.1358728574992	56058	56050	[(48057, 49337), (47056, 48295), (1, 53532)]	[(47240, 48479), (174, 53713), (48241, 49521)]	[(1, 53532), (47056, 48295), (48057, 49337)]	104.0423162583519
UCT32_scaffold	NZ_CP161159.1_RagTag	53880	gb|CP017218.1|	lp54	B331	53880	53759	98.37906783113961	56347	56329	[(5401, 6640), (4361, 5639), (42368, 53759), (37912, 42411), (2, 37924)]	[(11424, 15925), (15942, 53880), (39, 11428), (48241, 49521), (47240, 48479)]	[(37924, 2), (53759, 42368), (42411, 37912), (5639, 4361), (6640, 5401)]	104.57869339272456
UCT32_scaffold	NZ_CP161159.1_RagTag	53880	gb|CP074056.1|	lp54	B500	53880	53758	98.38232427931041	56337	56321	[(48121, 49399), (47120, 48359), (15836, 53758), (11349, 15840), (1, 11392)]	[(15942, 53880), (39, 11428), (48241, 49521), (11424, 15915), (47240, 48479)]	[(15836, 53758), (1, 11392), (11349, 15840), (48121, 49399), (47120, 48359)]	104.56013363028953
UCT32_scaffold	NZ_CP161159.1_RagTag	53880	gb|CP094577.1|	lp54	B408	53880	53561	98.3589360642913	56141	56121	[(47042, 48281), (48043, 49321), (15758, 53558), (11271, 15762), (1, 11314)]	[(15942, 53758), (48241, 49521), (11424, 15915), (47240, 48479), (113, 11428)]	[(15758, 53558), (1, 11314), (11271, 15762), (48043, 49321), (47042, 48281)]	104.19636228656273
