QUERY_ID	QUERY_NAME	QUERY_START	QUERY_END	QUERY_LENGTH	REF_ID	REF_NAME	REF_START	REF_END	REF_LENGTH	IDENTITY	EVALUE
ESI403H	contig_1	22739	22145	594	renamed_GCF_000008685.2	chromosome	22739	22145	594	100.0	3.27e-125
ESI403H	contig_1	22818	23958	1140	renamed_GCF_000008685.2	chromosome	22818	23958	1140	99.7	5.83e-262
ESI403H	contig_1	25623	24696	927	renamed_GCF_000008685.2	chromosome	25623	24696	927	99.6	5.919e-200
ESI403H	contig_1	26398	27448	1050	renamed_GCF_000008685.2	chromosome	26398	27448	1050	100.0	7.794e-235
ESI403H	contig_1	28490	27854	636	renamed_GCF_000008685.2	chromosome	28490	27854	636	100.0	8.334e-139
ESI403H	contig_1	29542	31015	1473	renamed_GCF_000008685.2	chromosome	29542	31015	1473	100.0	0.0
ESI403H	contig_1	32089	31549	540	renamed_GCF_000008685.2	chromosome	32089	31549	540	100.0	3.274e-116
ESI403H	contig_1	35836	34036	1800	renamed_GCF_000008685.2	chromosome	35836	34036	1800	100.0	0.0
ESI403H	contig_1	39825	40677	852	renamed_GCF_000008685.2	chromosome	39825	40677	852	99.6	5.092e-189
ESI403H	contig_1	42483	41442	1041	renamed_GCF_000008685.2	chromosome	42483	41442	1041	98.8	5.309e-229
ESI403H	contig_1	45354	42906	2448	renamed_GCF_000008685.2	chromosome	45354	42906	2448	99.5	0.0
ESI403H	contig_1	46379	46010	369	renamed_GCF_000008685.2	chromosome	46379	46010	369	100.0	3.085e-80
ESI403H	contig_1	47904	48606	702	renamed_GCF_000008685.2	chromosome	47916	48606	702	99.5	1.009e-147
ESI403H	contig_1	49340	50012	672	renamed_GCF_000008685.2	chromosome	49340	50012	672	100.0	9.591e-152
ESI403H	contig_1	51251	50489	762	renamed_GCF_000008685.2	chromosome	51251	50489	762	100.0	1.168e-164
ESI403H	contig_1	53461	52453	1008	renamed_GCF_000008685.2	chromosome	53461	52453	1008	100.0	6.65e-221
ESI403H	contig_1	56280	55500	780	renamed_GCF_000008685.2	chromosome	56280	55500	780	99.6	1.628e-172
ESI403H	contig_1	57185	56831	354	renamed_GCF_000008685.2	chromosome	57185	56831	354	98.2	6.554e-78
ESI403H	contig_1	60038	59099	939	renamed_GCF_000008685.2	chromosome	60039	59100	939	99.6	2.02e-205
ESI403H	contig_1	114597	112902	1695	renamed_GCF_000008685.2	chromosome	114603	112908	1695	99.8	0.0
ESI403H	contig_1	116800	115498	1302	renamed_GCF_000008685.2	chromosome	116806	115504	1302	98.1	2.563e-281
ESI403H	contig_1	118364	117671	693	renamed_GCF_000008685.2	chromosome	118370	117677	693	88.6	9.184e-139
ESI403H	contig_1	119801	118961	840	renamed_GCF_000008685.2	chromosome	119803	118963	840	92.1	1.342e-167
ESI403H	contig_1	121080	120801	279	renamed_GCF_000008685.2	chromosome	121082	120803	279	100.0	1.411e-57
ESI403H	contig_1	133972	135862	1890	renamed_GCF_000008685.2	chromosome	133974	135864	1890	99.3	0.0
ESI403H	contig_1	138742	138430	312	renamed_GCF_000008685.2	chromosome	138745	138433	312	100.0	9.828e-67
ESI403H	contig_1	144265	142942	1323	renamed_GCF_000008685.2	chromosome	144230	142943	1323	99.2	4.26e-279
ESI403H	contig_1	146369	145469	900	renamed_GCF_000008685.2	chromosome	146370	145470	900	100.0	6.779e-194
ESI403H	contig_1	159365	160052	687	renamed_GCF_000008685.2	chromosome	159367	160042	687	99.5	1.162e-143
ESI403H	contig_1	202578	201051	1527	renamed_GCF_000008685.2	chromosome	202578	201051	1527	100.0	0.0
ESI403H	contig_1	204136	205072	936	renamed_GCF_000008685.2	chromosome	204136	205072	936	100.0	4.7e-204
ESI403H	contig_1	206528	208079	1551	renamed_GCF_000008685.2	chromosome	206528	208106	1551	99.6	0.0
