# Annotated with Bakta
# Software: v1.10.0
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	1146	2330	-	AEPIPJ_00001	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51791
contig_1	cds	5837	6808	+	AEPIPJ_00002	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51784
contig_1	cds	7479	8903	-	AEPIPJ_00003	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51783
contig_1	cds	8955	9938	-	AEPIPJ_00004	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51782
contig_1	cds	10006	11238	-	AEPIPJ_00005	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51781
contig_1	cds	11417	13033	+	AEPIPJ_00006	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51780
contig_1	cds	13042	13641	+	AEPIPJ_00007	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51779
contig_1	cds	13610	14158	+	AEPIPJ_00008	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_G5IXG9
contig_1	cds	14168	17608	-	AEPIPJ_00009	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51778
contig_1	cds	17563	20415	-	AEPIPJ_00010	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51777
contig_1	cds	20419	22425	-	AEPIPJ_00011	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00052AFAA7
contig_1	cds	22558	24267	+	AEPIPJ_00012	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51775
contig_1	cds	24290	26509	+	AEPIPJ_00013	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51774
contig_1	cds	26524	29652	+	AEPIPJ_00014	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51773
contig_1	cds	29646	30470	+	AEPIPJ_00015	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51772
contig_1	cds	30487	31422	-	AEPIPJ_00016	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51771
contig_1	cds	31456	34308	-	AEPIPJ_00017	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A0H3C2X4
contig_1	cds	34289	35530	-	AEPIPJ_00018	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51769
contig_1	cds	35605	38151	+	AEPIPJ_00019	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51768
contig_1	cds	38154	40625	+	AEPIPJ_00020	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51767
contig_1	cds	40714	41229	+	AEPIPJ_00021	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51766
contig_1	cds	41222	42004	+	AEPIPJ_00022	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000005761B
contig_1	cds	41997	42542	-	AEPIPJ_00023	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51764
contig_1	cds	42623	42994	+	AEPIPJ_00024	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51763
contig_1	cds	43136	44056	-	AEPIPJ_00025	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51761
contig_1	cds	44043	44243	-	AEPIPJ_00026	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51760
contig_1	cds	44279	44821	-	AEPIPJ_00027	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51759
contig_1	cds	44818	45684	-	AEPIPJ_00028	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51758
contig_1	cds	45695	47101	-	AEPIPJ_00029	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51757
contig_1	cds	47091	48038	-	AEPIPJ_00030	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51756
contig_1	cds	48007	48954	-	AEPIPJ_00031	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00052AAE51
contig_1	cds	48964	50298	-	AEPIPJ_00032	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51754
contig_1	cds	50627	51799	+	AEPIPJ_00033	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51752
contig_1	cds	51823	53232	-	AEPIPJ_00034	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_O51751
