contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_1 [gcode=11] [topology=linear]	UCT124H	900914	gb|CP124088.1|	chromosome	Am315	900914	910229	99.9748972321184	99.95393566977536	900499	900499	[(1, 900500)]	[(415, 900914)]	[(1, 900500), (434767, 437960), (438014, 441205), (212801, 213775), (212963, 213936), (213125, 213935), (212801, 213612), (212801, 213450), (213287, 213935), (213449, 213935)]	9992.884446531565
contig_10 [gcode=11] [topology=linear]	UCT124H	29828	gb|CP094610.1|	lp28-2	B31-5A4	29828	29936	99.90948405913707	99.99664744535336	29827	29828	[(103, 29931)]	[(1, 29828)]	[(103, 29931)]	9990.613453908682
contig_11 [gcode=11] [topology=linear]	UCT124H	29802	gb|AE001578.1|	cp32-6	B31	29802	29838	96.8222683264177	96.86598214884907	28868	28887	[(1, 9463), (10317, 11573), (11669, 29838)]	[(96, 1349), (2186, 11640), (11641, 29802)]	[(29838, 11669), (9463, 1), (11573, 10317)]	9378.784115317852
contig_12 [gcode=11] [topology=linear]	UCT124H	29767	gb|AE000784.1|	lp28-3	B31	29767	28601	99.4731127857964	99.88577955454026	29733	28565	[(36, 28601)]	[(1, 1161), (1194, 29767)]	[(28601, 36), (27441, 28601), (8863, 8326), (5922, 5385), (10263, 10014), (10317, 10068)]	9935.94941532598
contig_13 [gcode=11] [topology=linear]	UCT124H	29540	gb|AE001580.1|	cp32-8	B31	29540	30885	95.23096663815227	94.33649289099526	27867	27959	[(12351, 21392), (23121, 26423), (28489, 30885), (1, 12350), (21645, 22516)]	[(12309, 14681), (19449, 20296), (1, 12308), (15727, 19029), (20501, 29540)]	[(12350, 1), (21392, 12351), (26423, 23121), (30885, 28489), (22516, 21645)]	8983.755407262659
contig_14 [gcode=11] [topology=linear]	UCT124H	26525	gb|CP124085.1|	cp26	Am315	26525	26525	98.274504433565	99.99245994344957	26523	26523	[(9116, 26525), (1, 9115)]	[(9116, 26525), (1, 9115)]	[(26525, 9116), (9115, 1), (19327, 17993), (20792, 19458)]	9826.709448035606
contig_15 [gcode=11] [topology=linear]	UCT124H	25182	gb|CP002233.1|	lp28-5	N40	25182	26642	99.05091448344044	99.99602890953855	25181	25189	[(1144, 26333)]	[(1, 25182)]	[(1144, 26333), (17346, 19270), (17214, 19138), (17214, 19006), (17479, 19270), (17214, 18878), (17613, 19270), (17214, 18749), (17746, 19270), (15705, 17063)]	9904.698108202341
contig_16 [gcode=11] [topology=linear]	UCT124H	24711	gb|CP094612.1|	lp28-4	B31-5A4	24711	27109	96.18379838501106	99.99595321921412	24710	24712	[(1204, 25916)]	[(1, 24711)]	[(25916, 1204), (24057, 21812), (25148, 22876), (22998, 21812), (25152, 23940), (7769, 8564), (16782, 17573), (5953, 6671), (18389, 19109)]	9617.990603753888
contig_17 [gcode=11] [topology=linear]	UCT124H	24480	gb|CP094617.1|	lp25	B31-5A4	24480	24404	98.72235872235873	99.74673202614379	24418	24402	[(1, 24403)]	[(28, 24446)]	[(1, 24403), (12336, 11329), (17611, 16602)]	9847.232660467957
contig_18 [gcode=11] [topology=linear]	UCT124H	23172	gb|CP094593.1|	lp28-6	B379	23172	26653	99.48213360952874	99.99568444674607	23171	23153	[(1884, 25037)]	[(1, 23172)]	[(1884, 25037)]	9947.784040507468
