contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_1 [gcode=11] [topology=linear]	URI91H	910690	gb|AE000783.1|	chromosome	B31	910690	910724	99.9775567180766	99.99989019315025	910689	910712	[(10, 910722)]	[(1, 910690)]	[(10, 844992), (844649, 910722), (435153, 438346), (438400, 441591), (213193, 214163), (213355, 214324), (213193, 214001), (213517, 214324), (213193, 213839), (213679, 214324)]	9997.74469358711
contig_10 [gcode=11] [topology=linear]	URI91H	30723	gb|CP019846.1|	cp32-1	PAli	30723	30726	99.16482516573508	99.99349021905412	30721	30724	[(726, 30726), (1, 725)]	[(29999, 30723), (1, 29998)]	[(726, 30726), (1, 725)]	9915.836975284143
contig_11 [gcode=11] [topology=linear]	URI91H	30703	gb|CP094585.1|	cp32-5	B379	30703	30637	95.39322617680827	90.45044458196267	27771	27810	[(1, 1481), (28241, 30637), (1482, 16463), (17266, 26219)]	[(6057, 14994), (1485, 3857), (15724, 30703), (1, 1484)]	[(16463, 1482), (26219, 17266), (30637, 28241), (1481, 1)]	8628.359717800027
contig_12 [gcode=11] [topology=linear]	URI91H	30686	gb|CP094604.1|	cp32-8	B31-5A4	30686	30886	98.58973085708611	97.5070064524539	29921	29943	[(23124, 30886), (21643, 22946), (1, 11387), (11388, 20880)]	[(11387, 20429), (1, 11386), (21192, 30686)]	[(11387, 1), (20880, 11388), (30886, 23124), (22946, 22336), (22523, 21643)]	9613.189522827588
contig_13 [gcode=11] [topology=linear]	URI91H	30418	gb|CP019921.1|	cp32-9-4	PAbe	30418	62238	97.2996323840824	99.9934249457558	30416	58844	[(22945, 48199), (17749, 22875), (48206, 51330), (52778, 53170), (58276, 62238), (1, 10312), (10456, 17748), (53240, 56623)]	[(1, 25291), (25292, 30418)]	[(47556, 22945), (10312, 1), (17748, 10456), (22875, 17749), (62238, 58276), (56623, 53240), (51330, 48206), (48199, 47464), (53170, 52778)]	9729.323488047374
contig_14 [gcode=11] [topology=linear]	URI91H	30299	gb|AE001577.1|	cp32-4	B31	30299	30299	99.98349780520809	99.99339912208323	30297	30297	[(5927, 30299), (1, 5926)]	[(24374, 30299), (1, 24373)]	[(5927, 30299), (1, 5926)]	9997.689801658105
contig_15 [gcode=11] [topology=linear]	URI91H	30223	gb|CP019847.1|	cp32-3	PAli	30223	30418	99.95037056643726	99.99669126162193	30222	30222	[(1, 17846), (17847, 30224)]	[(17846, 30223), (1, 17846)]	[(17846, 1), (30224, 17847)]	9994.70634701673
contig_16 [gcode=11] [topology=linear]	URI91H	29838	gb|AE001578.1|	cp32-6	B31	29838	29838	99.98324284469469	99.99329713787787	29836	29836	[(1, 17283), (17284, 29838)]	[(1, 17283), (17284, 29838)]	[(17283, 1), (29838, 17284)]	9997.654110578158
contig_17 [gcode=11] [topology=linear]	URI91H	29791	gb|CP094610.1|	lp28-2	B31-5A4	29791	29936	99.99664328152798	99.99664328152798	29790	29790	[(76, 29866)]	[(1, 29791)]	[(76, 29866)]	9999.328667573154
contig_18 [gcode=11] [topology=linear]	URI91H	28160	gb|AE000784.1|	lp28-3	B31	28160	28601	99.58592829489984	99.87926136363636	28126	26967	[(1634, 28601)]	[(1, 26967), (27000, 28160)]	[(1634, 28601), (28601, 27441), (5385, 5922), (8326, 8863), (10014, 10263), (10068, 10317)]	9946.568960306651
