contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_1 [gcode=11] [topology=linear]	UNY172P	903384	gb|CP002228.1|	chromosome	N40	903384	902191	99.47449326920965	99.95372953251331	902966	902190	[(19951, 902191), (1, 19951)]	[(246, 20198), (20355, 903369)]	[(212838, 843612), (19951, 213156), (843264, 902191), (1, 19951), (437231, 440422), (433984, 437177), (212838, 213156), (212838, 213156), (212838, 213156), (843297, 843612)]	9942.846595614395
contig_10 [gcode=11] [topology=linear]	UNY172P	24135	gb|CP001459.1|	lp25	WI91-23	24135	24661	95.66345586789856	97.92831986741247	23635	23720	[(19886, 24568), (270, 19308)]	[(17153, 23098), (279, 17060), (23169, 24078)]	[(270, 17031), (19886, 23665), (17124, 19308), (23661, 24568), (17314, 16312), (12047, 11331)]	9368.161505853666
contig_11 [gcode=11] [topology=linear]	UNY172P	29897	gb|CP094610.1|	lp28-2	B31-5A4	29897	29936	97.45035875187719	99.96989664514834	29888	29921	[(9, 29930)]	[(6, 29894)]	[(9, 29930)]	9742.10229245779
contig_12 [gcode=11] [topology=linear]	UNY172P	30845	gb|CP094611.1|	lp28-3	B31-5A4	30845	28332	95.84526220236017	85.74485329875182	26448	22700	[(25943, 26445), (3734, 25932)]	[(7437, 26471), (29762, 30239), (26537, 29700), (423, 4197)]	[(3734, 22774), (22770, 25932), (3734, 7511), (8146, 8683), (25943, 26445), (5205, 5742), (8141, 8683), (9834, 10083), (9888, 10137)]	8218.237946921776
contig_13 [gcode=11] [topology=linear]	UNY172P	29392	gb|CP001272.1|	lp28-4	156a	29392	29501	98.30049188536421	99.82308111050627	29340	29500	[(1, 29501)]	[(20, 29360)]	[(8987, 29501), (1, 9405), (24662, 25870), (23598, 24779), (10358, 9572), (19366, 18574)]	9812.657974675374
contig_14 [gcode=11] [topology=linear]	UNY172P	35925	gb|CP001497.1|	lp17	94a	35925	18110	88.2051282051282	10.251913709116215	3683	3636	[(1281, 3850), (105, 1172)]	[(6656, 7738), (8253, 10854)]	[(1281, 3850), (105, 1172)]	904.2713630605072
contig_15 [gcode=11] [topology=linear]	UNY172P	38804	gb|AE000787.1|	lp38	B31	38804	38829	98.8066444576279	99.64436656014843	38666	38585	[(8893, 26896), (34163, 38828), (26995, 34140), (1, 8773)]	[(26991, 38781), (16, 26892)]	[(10287, 26896), (1, 8773), (26995, 34140), (34163, 38828), (22077, 24613), (31208, 33746), (8893, 10372)]	9845.525498914132
contig_16 [gcode=11] [topology=linear]	UNY172P	53865	gb|CP001651.1|	lp54	N40	53865	53786	98.6426220224401	99.94801819363222	53837	53785	[(1, 53786)]	[(9, 53846)]	[(1, 47194), (47094, 53786), (48166, 49444), (47164, 48404)]	9859.13458056643
contig_2 [gcode=11] [topology=linear]	UNY172P	26537	gb|CP002239.1|	cp26	N40	26537	26498	97.06646608315098	99.99246335305423	26535	26496	[(4104, 26498), (1, 4103)]	[(4104, 26537), (1, 4103)]	[(26498, 4104), (4103, 1), (20759, 19422), (19300, 17955)]	9705.915052629956
contig_3 [gcode=11] [topology=linear]	UNY172P	27706	gb|CP002238.1|	cp32-12	N40	27706	27767	97.93272347475329	99.99278134700064	27704	27749	[(9101, 27767), (1, 9084)]	[(1, 1762), (1763, 27706)]	[(9101, 26007), (1, 9084), (26006, 27767)]	9792.565405127283
contig_4 [gcode=11] [topology=linear]	UNY172P	30617	gb|CP017206.1|	cp32-4	B331	30617	30617	100.0	99.9934676813535	30615	30615	[(26009, 30617), (1, 26008)]	[(1, 4609), (4610, 30617)]	[(1, 26008), (26009, 30617)]	9999.346768135349
contig_5 [gcode=11] [topology=linear]	UNY172P	21715	gb|CP002310.1|	cp32-1+5	JD1	21715	60739	93.71063210204792	78.08427354363343	16956	31458	[(48848, 51595), (28628, 36350), (14502, 15904), (1, 5684), (45728, 47137), (19068, 21120), (53608, 56942), (23423, 26749), (36699, 37054), (57311, 60739)]	[(6263, 15392), (1948, 5276), (15393, 17152), (18975, 21715)]	[(28628, 36350), (1, 5684), (57311, 60739), (53608, 56942), (23423, 26749), (48848, 51595), (19068, 21120), (14502, 15904), (45728, 47137), (36699, 37054)]	7317.326631003106
