contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_1 [gcode=11] [topology=linear]	URI120H	910720	gb|CP124092.1|	chromosome	Am293	910720	910655	99.98644817511126	99.99319219957835	910658	910654	[(1, 910655)]	[(13, 910671)]	[(910655, 1), (438274, 435081), (441519, 438328), (214087, 213118), (214248, 213280), (213926, 213118), (214249, 213442), (213764, 213118), (214249, 213604), (213602, 213118)]	9997.964129727081
contig_10 [gcode=11] [topology=linear]	URI120H	30480	gb|CP019921.1|	cp32-9-4	PAbe	30480	62238	97.3543184622927	99.99671916010499	30479	58981	[(17741, 48195), (52778, 56623), (10456, 17740), (58276, 62238), (1, 10312), (48205, 51330)]	[(1, 30480)]	[(47556, 17741), (10312, 1), (17740, 10456), (62238, 58276), (56623, 52778), (51330, 48205), (48195, 47464)]	9735.112442297306
contig_11 [gcode=11] [topology=linear]	URI120H	30299	gb|CP019848.1|	cp32-4	PAli	30299	30299	99.99669956104161	99.99339912208323	30297	30297	[(5927, 30299), (1, 5926)]	[(24374, 30299), (1, 24373)]	[(5927, 30299), (1, 5926)]	9999.00989009828
contig_12 [gcode=11] [topology=linear]	URI120H	30222	gb|CP019847.1|	cp32-3	PAli	30222	30418	99.8577619000364	99.99669115214083	30221	30222	[(17356, 30224), (1, 17355)]	[(1, 17355), (17355, 30222)]	[(17355, 1), (30224, 17356)]	9985.445775861954
contig_13 [gcode=11] [topology=linear]	URI120H	29998	gb|AE001579.1|	cp32-7	B31	29998	30800	96.13622709522379	88.5692379491966	26569	26556	[(1, 16768), (22884, 26264), (28796, 30800), (17086, 21491)]	[(20657, 24032), (418, 17183), (17184, 19188), (25573, 29998)]	[(16768, 1), (26264, 22884), (21491, 17086), (30800, 28796)]	8514.712373134878
contig_14 [gcode=11] [topology=linear]	URI120H	29642	gb|CP094610.1|	lp28-2	B31-5A4	29642	29936	100.0	99.99662640847447	29641	29641	[(155, 29796)]	[(1, 29642)]	[(29796, 155)]	9999.662640847448
contig_15 [gcode=11] [topology=linear]	URI120H	26958	gb|AE000784.1|	lp28-3	B31	26958	28601	99.56895041177502	99.99629052600342	26957	26958	[(1634, 28592)]	[(1, 26958)]	[(28592, 1634), (5922, 5385), (8863, 8326), (10263, 10014), (10317, 10068)]	9956.525692745083
contig_16 [gcode=11] [topology=linear]	URI120H	26498	gb|CP019845.1|	cp26	PAli	26498	26498	98.26534110387384	99.99245226054796	26496	26496	[(1, 20903), (20904, 26498)]	[(1, 20903), (20904, 26498)]	[(20903, 1), (26498, 20904), (19294, 17966), (20759, 19431)]	9825.792429195566
contig_17 [gcode=11] [topology=linear]	URI120H	26324	gb|CP074072.1|	lp21-cp9	B500	26324	24387	96.57725098773133	99.9962011852302	26323	23260	[(1092, 24352)]	[(1, 26324)]	[(24352, 3645), (9067, 1092), (9067, 3648), (9049, 3648), (9049, 3645), (9049, 3645), (9049, 3648), (9049, 3648), (9049, 3648), (9049, 3645)]	9657.358219685655
contig_18 [gcode=11] [topology=linear]	URI120H	24263	gb|CP094617.1|	lp25	B31-5A4	24263	24404	99.01483453784708	99.99587849812471	24262	24254	[(26, 24280)]	[(1, 24263)]	[(26, 24280), (12336, 11329), (17606, 16602)]	9901.075363958478
contig_19 [gcode=11] [topology=linear]	URI120H	24037	gb|CP094609.1|	lp28-1	B31-5A4	24037	28447	96.46746900262535	98.70200108166577	23725	28288	[(22897, 28402), (1, 22784)]	[(291, 24016)]	[(1, 19828), (26037, 22897), (26167, 28402), (26619, 24697), (21111, 19182), (21678, 19764), (22272, 20339), (27057, 25267), (22784, 20918), (20541, 18910)]	9521.532229842687
contig_2 [gcode=11] [topology=linear]	URI120H	53643	gb|CP124091.1|	lp54	Am293	53643	53672	99.9571239490707	99.99813582387263	53642	53631	[(20, 53651)]	[(1, 53643)]	[(53651, 20)]	9995.526057222844
contig_20 [gcode=11] [topology=linear]	URI120H	24007	gb|AE000789.1|	lp28-4	B31	24007	27323	96.81355092434893	99.99583454825675	24006	25003	[(1052, 26055)]	[(1, 24007)]	[(24198, 7335), (7914, 1052), (26055, 23017), (23139, 21953), (25293, 24081), (7919, 8705), (16923, 17714), (18530, 19250), (6094, 6812)]	9680.951820260425
contig_21 [gcode=11] [topology=linear]	URI120H	21582	gb|CP124090.1|	lp17	Am293	21582	16928	99.96756556389585	99.98609952738393	21579	16927	[(1, 16928)]	[(3616, 20546), (1, 3615), (20547, 21582)]	[(16928, 1), (13317, 16928), (1, 1036)]	9995.366959981968
contig_22 [gcode=11] [topology=linear]	URI120H	5654	gb|CP019923.1|	lp28-1	PAbe	5654	28157	92.87476372024477	99.98231340643791	5653	7878	[(4765, 9704), (1548, 4487)]	[(1, 5654)]	[(9704, 5910), (9704, 5830), (9239, 5830), (4487, 1548), (4487, 1568), (9704, 6489), (9704, 7077), (4487, 1550), (7076, 4765), (4302, 1548)]	9285.833733826383
contig_23 [gcode=11] [topology=linear]	URI120H	2794	gb|AE001579.1|	cp32-7	B31	2794	30800	100.0	99.92841803865426	2792	2792	[(20359, 23151)]	[(1, 2793)]	[(23151, 20359)]	9992.841803865425
contig_24 [gcode=11] [topology=linear]	URI120H	2606	gb|CP001269.1|	cp32-8	156a	2606	30946	100.0	99.96162701458174	2605	2605	[(20822, 23427)]	[(1, 2606)]	[(23427, 20822)]	9996.162701458174
contig_25 [gcode=11] [topology=linear]	URI120H	2371	gb|CP094603.1|	cp32-7	B31-5A4	2371	30801	99.11504424778761	99.95782370307887	2370	2372	[(9671, 12043)]	[(1, 2371)]	[(9671, 12043)]	9907.324119243216
contig_26 [gcode=11] [topology=linear]	URI120H	1519	gb|CP094564.1|	cp32-3	B408	1519	30193	93.29829172141918	99.60500329163924	1513	1512	[(26055, 27567)]	[(2, 1515)]	[(27567, 26055)]	9292.976654016275
contig_27 [gcode=11] [topology=linear]	URI120H	1237	gb|AE001577.1|	cp32-4	B31	1237	30299	99.75708502024293	99.75747776879548	1234	1234	[(5449, 6683)]	[(1, 1235)]	[(5449, 6683)]	9951.515191186725
contig_28 [gcode=11] [topology=linear]	URI120H	1128	gb|CP002307.1|	cp32-6	JD1	1128	30804	99.37943262411348	99.91134751773049	1127	1127	[(18259, 19386)]	[(1, 1128)]	[(19386, 18259)]	9929.133029022685
contig_29 [gcode=11] [topology=linear]	URI120H	1099	gb|CP002311.1|	cp32-8	JD1	1099	31085	100.0	99.90900818926298	1098	1098	[(1808, 2906)]	[(1, 1099)]	[(1808, 2906)]	9990.900818926297
contig_3 [gcode=11] [topology=linear]	URI120H	48926	gb|CP019926.1|	lp56	PAbe	48926	52971	99.19837645865043	99.99795609696275	48925	49001	[(2361, 51362)]	[(1, 48926)]	[(51362, 20330), (20585, 2361)]	9919.634894002109
contig_30 [gcode=11] [topology=linear]	URI120H	1057	gb|CP001208.1|	cp32-4	ZS7	1057	30964	99.90539262062441	99.90539262062441	1056	1056	[(3151, 4207)]	[(1, 1057)]	[(4207, 3151)]	9981.087474681115
contig_31 [gcode=11] [topology=linear]	URI120H	867	gb|CP002240.1|	cp32-10	N40	867	30154	99.42263279445727	99.76931949250289	865	865	[(27542, 28407)]	[(2, 867)]	[(28407, 27542)]	9919.328416056003
contig_32 [gcode=11] [topology=linear]	URI120H	860	gb|CP019920.1|	cp32-3	PAbe	860	25789	95.81395348837209	99.88372093023256	859	859	[(15599, 16458)]	[(1, 860)]	[(16458, 15599)]	9570.25419145484
contig_33 [gcode=11] [topology=linear]	URI120H	759	gb|CP001263.1|	cp32-4	156a	759	30300	99.21052631578947	99.86824769433466	758	759	[(24149, 24908)]	[(1, 759)]	[(24908, 24149)]	9907.981415990569
contig_34 [gcode=11] [topology=linear]	URI120H	719	gb|CP002309.1|	cp32-11	JD1	719	29902	100.0	99.86091794158554	718	718	[(25444, 26162)]	[(1, 719)]	[(25444, 26162)]	9986.091794158554
contig_35 [gcode=11] [topology=linear]	URI120H	713	gb|AE001579.1|	cp32-7	B31	713	30800	99.71949509116409	99.85974754558204	712	712	[(8634, 9346)]	[(1, 713)]	[(9346, 8634)]	9957.963605176554
contig_36 [gcode=11] [topology=linear]	URI120H	639	gb|CP094600.1|	cp32-3	B31-5A4	639	30224	100.0	99.8435054773083	638	638	[(16423, 17061)]	[(1, 639)]	[(17061, 16423)]	9984.35054773083
contig_37 [gcode=11] [topology=linear]	URI120H	612	gb|CP019852.1|	lp36	PAli	612	36714	100.0	99.83660130718954	611	611	[(35545, 36156)]	[(1, 612)]	[(35545, 36156)]	9983.660130718954
contig_38 [gcode=11] [topology=linear]	URI120H	611	gb|AE001580.1|	cp32-8	B31	611	30885	100.0	99.83633387888707	610	610	[(17309, 17919)]	[(1, 611)]	[(17919, 17309)]	9983.633387888707
contig_39 [gcode=11] [topology=linear]	URI120H	592	gb|CP094613.1|	lp36	B31-5A4	592	36662	99.60552268244575	85.47297297297297	506	506	[(36156, 36662)]	[(1, 507)]	[(36156, 36662)]	8513.580148195531
contig_4 [gcode=11] [topology=linear]	URI120H	38749	gb|CP019853.1|	lp38	PAli	38749	38841	99.88135438532446	99.9974192882397	38748	38742	[(84, 38826)]	[(1, 38749)]	[(84, 38826), (22090, 24626), (31221, 33759)]	9987.877673546549
contig_40 [gcode=11] [topology=linear]	URI120H	555	gb|CP001208.1|	cp32-4	ZS7	555	30964	99.63963963963964	99.81981981981983	554	554	[(8080, 8634)]	[(1, 555)]	[(8080, 8634)]	9946.010875740607
contig_41 [gcode=11] [topology=linear]	URI120H	546	gb|CP002320.1|	cp32-3	JD1	546	29707	99.81684981684981	99.81684981684981	545	545	[(4208, 4753)]	[(1, 546)]	[(4208, 4753)]	9963.40350735955
contig_42 [gcode=11] [topology=linear]	URI120H	512	gb|CP019921.1|	cp32-9-4	PAbe	512	62238	99.48942377826404	99.8046875	511	1368	[(60793, 61304), (30487, 30998), (1, 347)]	[(1, 512)]	[(60793, 61304), (30487, 30998), (1, 347)]	9929.510849744713
contig_43 [gcode=11] [topology=linear]	URI120H	500	gb|CP002309.1|	cp32-11	JD1	500	29902	100.0	99.8	499	499	[(348, 847)]	[(1, 500)]	[(348, 847)]	9980.0
contig_44 [gcode=11] [topology=linear]	URI120H	443	gb|AE001576.1|	cp32-3	B31	443	30223	95.70063694267516	99.77426636568849	442	625	[(23553, 23864), (19183, 19497)]	[(1, 443)]	[(19183, 19497), (23864, 23553)]	9548.46084168452
contig_45 [gcode=11] [topology=linear]	URI120H	430	gb|CP094603.1|	cp32-7	B31-5A4	430	30801	100.0	99.76744186046511	429	429	[(13399, 13828)]	[(1, 430)]	[(13399, 13828)]	9976.744186046511
contig_46 [gcode=11] [topology=linear]	URI120H	414	gb|CP019758.1|	cp32-3	B31_NRZ	414	30222	100.0	99.7584541062802	413	413	[(1394, 1807)]	[(1, 414)]	[(1807, 1394)]	9975.84541062802
contig_47 [gcode=11] [topology=linear]	URI120H	407	gb|CP002320.1|	cp32-3	JD1	407	29707	100.0	99.75429975429975	406	406	[(4754, 5160)]	[(1, 407)]	[(4754, 5160)]	9975.429975429975
contig_48 [gcode=11] [topology=linear]	URI120H	390	gb|CP094564.1|	cp32-3	B408	390	30193	100.0	99.74358974358975	389	389	[(848, 1237)]	[(1, 390)]	[(848, 1237)]	9974.358974358975
contig_49 [gcode=11] [topology=linear]	URI120H	354	gb|AE001579.1|	cp32-7	B31	354	30800	100.0	99.71751412429379	353	353	[(6837, 7190)]	[(1, 354)]	[(7190, 6837)]	9971.75141242938
contig_5 [gcode=11] [topology=linear]	URI120H	34520	gb|CP019924.1|	lp36	PAbe	34520	36846	97.63005499051049	99.9449594438007	34501	34501	[(1, 34502)]	[(1, 34502)]	[(34502, 1), (31180, 28676), (33533, 31037), (5316, 6052), (7323, 8062)]	9757.631886522602
contig_50 [gcode=11] [topology=linear]	URI120H	344	gb|CP019766.1|	lp56	B31_NRZ	344	52951	100.0	99.70930232558139	343	343	[(22742, 23085)]	[(1, 344)]	[(22742, 23085)]	9970.93023255814
contig_51 [gcode=11] [topology=linear]	URI120H	343	gb|AE001575.1|	cp32-1	B31	343	30750	100.0	99.70845481049562	342	342	[(13821, 14163)]	[(1, 343)]	[(13821, 14163)]	9970.845481049562
contig_52 [gcode=11] [topology=linear]	URI120H	342	gb|AE001580.1|	cp32-8	B31	342	30885	100.0	99.70760233918129	341	341	[(16692, 17033)]	[(1, 342)]	[(17033, 16692)]	9970.760233918129
contig_53 [gcode=11] [topology=linear]	URI120H	324	gb|CP019920.1|	cp32-3	PAbe	324	25789	100.0	99.69135802469135	323	323	[(8632, 8955)]	[(1, 324)]	[(8632, 8955)]	9969.135802469136
contig_54 [gcode=11] [topology=linear]	URI120H	323	gb|AE001579.1|	cp32-7	B31	323	30800	99.38080495356037	99.69040247678018	322	322	[(9347, 9669)]	[(1, 323)]	[(9347, 9669)]	9907.312444286823
contig_55 [gcode=11] [topology=linear]	URI120H	320	gb|AE000788.1|	lp36	B31	320	36849	100.0	99.6875	319	319	[(36189, 36508)]	[(1, 320)]	[(36189, 36508)]	9968.75
contig_56 [gcode=11] [topology=linear]	URI120H	307	gb|AE000789.1|	lp28-4	B31	307	27323	100.0	99.6742671009772	306	306	[(26678, 26984)]	[(1, 307)]	[(26678, 26984)]	9967.42671009772
contig_57 [gcode=11] [topology=linear]	URI120H	304	gb|CP019761.1|	lp17	B31_NRZ	304	16821	100.0	99.67105263157895	303	303	[(15452, 15755)]	[(1, 304)]	[(15452, 15755)]	9967.105263157895
contig_58 [gcode=11] [topology=linear]	URI120H	302	gb|CP074071.1|	cp32-11	B500	302	30176	99.66887417218543	99.66887417218543	301	301	[(16138, 16439)]	[(1, 302)]	[(16138, 16439)]	9933.884478750932
contig_59 [gcode=11] [topology=linear]	URI120H	301	gb|CP019920.1|	cp32-3	PAbe	301	25789	100.0	99.66777408637874	300	300	[(10358, 10658)]	[(1, 301)]	[(10358, 10658)]	9966.777408637874
contig_6 [gcode=11] [topology=linear]	URI120H	30868	gb|CP019756.1|	cp32-5+1	B31_NRZ	30868	61418	95.69191954102439	96.97745237786705	29935	57668	[(17210, 21457), (1, 768), (40982, 61418), (10304, 16469), (22737, 31445), (31446, 40119), (769, 9441)]	[(16060, 30868), (1, 8677), (9548, 15999)]	[(47409, 61418), (31446, 40119), (769, 9441), (22737, 31445), (40982, 47436), (10304, 16469), (17210, 21457), (1, 768)]	9279.958570236378
contig_60 [gcode=11] [topology=linear]	URI120H	299	gb|CP001492.1|	cp32-7	94a	299	30433	100.0	99.66555183946488	298	298	[(12786, 13084)]	[(1, 299)]	[(13084, 12786)]	9966.555183946488
contig_61 [gcode=11] [topology=linear]	URI120H	268	gb|AE001579.1|	cp32-7	B31	268	30800	100.0	99.6268656716418	267	267	[(14248, 14515)]	[(1, 268)]	[(14515, 14248)]	9962.686567164179
contig_62 [gcode=11] [topology=linear]	URI120H	265	gb|AE001584.1|	lp56	B31	265	52971	100.0	99.62264150943396	264	264	[(19343, 19607)]	[(1, 265)]	[(19343, 19607)]	9962.264150943396
contig_63 [gcode=11] [topology=linear]	URI120H	257	gb|AE001578.1|	cp32-6	B31	257	29838	100.0	99.61089494163424	256	256	[(29306, 29562)]	[(1, 257)]	[(29306, 29562)]	9961.089494163425
contig_64 [gcode=11] [topology=linear]	URI120H	254	gb|CP001495.1|	lp56	94a	254	21082	100.0	99.60629921259843	253	253	[(525, 778)]	[(1, 254)]	[(525, 778)]	9960.629921259842
contig_65 [gcode=11] [topology=linear]	URI120H	253	gb|AE001584.1|	lp56	B31	253	52971	100.0	99.60474308300395	252	252	[(364, 616)]	[(1, 253)]	[(364, 616)]	9960.474308300396
contig_66 [gcode=11] [topology=linear]	URI120H	251	gb|AE001580.1|	cp32-8	B31	251	30885	100.0	99.60159362549801	250	250	[(17920, 18170)]	[(1, 251)]	[(17920, 18170)]	9960.1593625498
contig_67 [gcode=11] [topology=linear]	URI120H	249	gb|AE001578.1|	cp32-6	B31	249	29838	100.0	99.59839357429718	248	248	[(7199, 7447)]	[(1, 249)]	[(7447, 7199)]	9959.839357429717
contig_68 [gcode=11] [topology=linear]	URI120H	248	gb|AE001579.1|	cp32-7	B31	248	30800	100.0	99.59677419354838	247	247	[(7578, 7825)]	[(1, 248)]	[(7825, 7578)]	9959.677419354839
contig_69 [gcode=11] [topology=linear]	URI120H	244	gb|CP001206.1|	cp32-1	ZS7	244	30330	98.76543209876543	99.18032786885246	242	242	[(2911, 3153)]	[(1, 243)]	[(3153, 2911)]	9795.58793766444
contig_7 [gcode=11] [topology=linear]	URI120H	30866	gb|CP019756.1|	cp32-5+1	B31_NRZ	30866	61418	93.75711967965756	96.90274087993261	29910	57306	[(40982, 42238), (11630, 16475), (17210, 40109), (42308, 52126), (10304, 11560), (1, 9431), (53616, 61418)]	[(65, 1318), (2202, 16074), (16076, 30861)]	[(40109, 26238), (9431, 1), (52126, 42308), (23123, 17210), (16475, 11630), (61418, 56981), (57018, 53616), (26275, 22871), (11560, 10304), (42238, 40982)]	9085.321873966686
contig_70 [gcode=11] [topology=linear]	URI120H	238	gb|AE001577.1|	cp32-4	B31	238	30299	100.0	99.57983193277312	237	237	[(15559, 15796)]	[(1, 238)]	[(15559, 15796)]	9957.983193277312
contig_71 [gcode=11] [topology=linear]	URI120H	235	gb|CP002240.1|	cp32-10	N40	235	30154	100.0	99.57446808510639	234	234	[(5181, 5415)]	[(1, 235)]	[(5415, 5181)]	9957.446808510638
contig_72 [gcode=11] [topology=linear]	URI120H	234	gb|CP031406.1|	cp32-9	MM1	234	30606	99.57264957264957	99.57264957264957	233	233	[(11993, 12226)]	[(1, 234)]	[(12226, 11993)]	9914.71254291767
contig_73 [gcode=11] [topology=linear]	URI120H	233	gb|AE001578.1|	cp32-6	B31	233	29838	100.0	99.57081545064378	232	232	[(19609, 19841)]	[(1, 233)]	[(19841, 19609)]	9957.081545064379
contig_74 [gcode=11] [topology=linear]	URI120H	231	gb|CP094582.1|	cp32-12	B379	231	30796	99.13419913419914	99.56709956709958	230	230	[(19348, 19578)]	[(1, 231)]	[(19578, 19348)]	9870.504675699482
contig_75 [gcode=11] [topology=linear]	URI120H	227	gb|AE001578.1|	cp32-6	B31	227	29838	100.0	99.55947136563876	226	226	[(28385, 28611)]	[(1, 227)]	[(28611, 28385)]	9955.947136563876
contig_76 [gcode=11] [topology=linear]	URI120H	227	gb|AE001584.1|	lp56	B31	227	52971	100.0	99.55947136563876	226	226	[(18878, 19104)]	[(1, 227)]	[(19104, 18878)]	9955.947136563876
contig_77 [gcode=11] [topology=linear]	URI120H	227	gb|CP002240.1|	cp32-10	N40	227	30154	99.5575221238938	99.11894273127754	225	225	[(24790, 25015)]	[(1, 226)]	[(25015, 24790)]	9868.036333866126
contig_78 [gcode=11] [topology=linear]	URI120H	219	gb|AE001578.1|	cp32-6	B31	219	29838	100.0	99.54337899543378	218	218	[(28612, 28830)]	[(1, 219)]	[(28830, 28612)]	9954.337899543378
contig_79 [gcode=11] [topology=linear]	URI120H	211	gb|CP001202.1|	cp32-3+10	ZS7	211	48168	100.0	99.52606635071089	210	210	[(15730, 15940)]	[(1, 211)]	[(15730, 15940)]	9952.60663507109
contig_8 [gcode=11] [topology=linear]	URI120H	30730	gb|AE001579.1|	cp32-7	B31	30730	30800	95.62914842536365	91.09664822648878	27994	27977	[(22894, 26192), (11376, 20954), (26853, 28208), (1, 11375), (28428, 30800)]	[(15877, 19179), (11377, 13775), (21169, 30730), (1, 11376), (13981, 15339)]	[(11375, 1), (17008, 11376), (20954, 16825), (26192, 22894), (30800, 28428), (28208, 26853)]	8711.494894304036
contig_80 [gcode=11] [topology=linear]	URI120H	206	gb|AE000789.1|	lp28-4	B31	206	27323	100.0	99.51456310679612	205	205	[(26066, 26271)]	[(1, 206)]	[(26066, 26271)]	9951.456310679612
