contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
NZ_CP094579.1 Borreliella burgdorferi strain B379 chromosome 1	GCF_024662175.1_ASM2466217v1_genomic	920773	gb|CP094579.1|	chromosome	B379	920773	920773	99.49253760808622	99.99989139559912	920772	920772	[(1, 920773)]	[(1, 920773)]	[(1, 920773), (906315, 916546), (906441, 916672), (906312, 916609), (906375, 916672), (906315, 916483), (906502, 916672), (906315, 916420), (906565, 916672), (906315, 916357)]	9949.242955481184
NZ_CP094580.1 Borreliella burgdorferi strain B379 plasmid p26, complete sequence	GCF_024662175.1_ASM2466217v1_genomic	26515	gb|CP094580.1|	cp26	B379	26515	26515	98.24711561505015	99.99622854987743	26514	26514	[(1, 26515)]	[(1, 26515)]	[(1, 26515), (17972, 19311), (19439, 20776)]	9824.341027408786
NZ_CP094581.1 Borreliella burgdorferi strain B379 plasmid p32-11, complete sequence	GCF_024662175.1_ASM2466217v1_genomic	30287	gb|CP094581.1|	cp32-11	B379	30287	30287	100.0	99.99669825337604	30286	30286	[(1, 30287)]	[(1, 30287)]	[(1, 30287)]	9999.669825337603
NZ_CP094582.1 Borreliella burgdorferi strain B379 plasmid p32-12, complete sequence	GCF_024662175.1_ASM2466217v1_genomic	30796	gb|CP094582.1|	cp32-12	B379	30796	30796	99.8470655706366	99.99675282504221	30795	30795	[(1, 30796)]	[(1, 30796)]	[(1, 30796), (22328, 22618), (22382, 22671)]	9984.38233617273
NZ_CP094583.1 Borreliella burgdorferi strain B379 plasmid p32-2, complete sequence	GCF_024662175.1_ASM2466217v1_genomic	30302	gb|CP094583.1|	cp32-2	B379	30302	30302	100.0	99.99669988779618	30301	30301	[(1, 30302)]	[(1, 30302)]	[(1, 30302)]	9999.669988779619
NZ_CP094584.1 Borreliella burgdorferi strain B379 plasmid p32-3, complete sequence	GCF_024662175.1_ASM2466217v1_genomic	30263	gb|CP094584.1|	cp32-3	B379	30263	30263	100.0	99.99669563493376	30262	30262	[(1, 30263)]	[(1, 30263)]	[(1, 30263)]	9999.669563493375
NZ_CP094585.1 Borreliella burgdorferi strain B379 plasmid p32-5, complete sequence	GCF_024662175.1_ASM2466217v1_genomic	30637	gb|CP094585.1|	cp32-5	B379	30637	30637	100.0	99.9967359728433	30636	30636	[(1, 30637)]	[(1, 30637)]	[(1, 30637)]	9999.673597284329
NZ_CP094586.1 Borreliella burgdorferi strain B379 plasmid p32-6, complete sequence	GCF_024662175.1_ASM2466217v1_genomic	30642	gb|CP094586.1|	cp32-6	B379	30642	30642	100.0	99.99673650545003	30641	30641	[(1, 30642)]	[(1, 30642)]	[(1, 30642)]	9999.673650545003
NZ_CP094587.1 Borreliella burgdorferi strain B379 plasmid p32-7, complete sequence	GCF_024662175.1_ASM2466217v1_genomic	21166	gb|CP094587.1|	cp32-7	B379	21166	21166	100.0	99.9952754417462	21165	21165	[(1, 21166)]	[(1, 21166)]	[(1, 21166)]	9999.52754417462
NZ_CP094588.1 Borreliella burgdorferi strain B379 plasmid p32-9, complete sequence	GCF_024662175.1_ASM2466217v1_genomic	21173	gb|CP094588.1|	cp32-9	B379	21173	21173	100.0	99.99527700373116	21172	21172	[(1, 21173)]	[(1, 21173)]	[(1, 21173)]	9999.527700373115
