contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
NZ_CP161144.1 Borreliella burgdorferi strain GMT-0122 chromosome, complete genome	GCF_040790715.1_ASM4079071v1_genomic	908738	gb|CP002312.1|	chromosome	JD1	908738	922801	99.50537660346906	99.57941672957442	904916	907998	[(438131, 904790), (6, 438077), (917252, 918825), (905035, 906730)]	[(439034, 904950), (3, 439003)]	[(442094, 904790), (213063, 438077), (6, 214036), (438131, 442101), (905035, 906730), (917252, 918825), (213063, 213875), (213225, 214036), (213387, 214035), (213063, 213712)]	9908.68736363009
NZ_CP161145.1 Borreliella burgdorferi strain GMT-0122 plasmid lp54, complete sequence	GCF_040790715.1_ASM4079071v1_genomic	53878	gb|CP124079.1|	lp54	Sh-2-82	53878	53843	98.69232536358656	99.99814395486098	53877	53842	[(1, 53843)]	[(1, 53878)]	[(1, 47232), (47132, 53843), (47202, 48487), (48203, 49483)]	9869.049358947907
NZ_CP161146.1 Borreliella burgdorferi strain GMT-0122 plasmid cp32-11, complete sequence	GCF_040790715.1_ASM4079071v1_genomic	30321	gb|CP001496.1|	cp32-5	94a	30321	29459	92.54801805268866	93.92830051779295	28480	28461	[(1, 21583), (21792, 22575), (27135, 29459), (23023, 26795)]	[(23076, 26828), (1, 21607), (27993, 30321), (21821, 22615)]	[(1, 21583), (23023, 26795), (27135, 29459), (21792, 22575)]	8692.878051979067
NZ_CP161147.1 Borreliella burgdorferi strain GMT-0122 plasmid cp32-4, complete sequence	GCF_040790715.1_ASM4079071v1_genomic	30305	gb|CP094583.1|	cp32-2	B379	30305	30302	99.8977100244176	99.99670021448605	30304	30301	[(1, 30302)]	[(1, 30305)]	[(1, 30302)]	9989.441361425346
NZ_CP161148.1 Borreliella burgdorferi strain GMT-0122 plasmid cp32-8, complete sequence	GCF_040790715.1_ASM4079071v1_genomic	30031	gb|CP001266.1|	cp32-12	156a	30031	30652	92.71856624766734	94.20931703905964	28292	28215	[(28298, 30652), (1, 22498), (22887, 26251)]	[(22848, 26233), (27650, 30031), (1, 22527)]	[(1, 22498), (22887, 26251), (28298, 30652)]	8734.952803033548
NZ_CP161149.1 Borreliella burgdorferi strain GMT-0122 plasmid lp28-4, complete sequence	GCF_040790715.1_ASM4079071v1_genomic	29966	gb|CP001272.1|	lp28-4	156a	29966	29501	98.36615609044493	99.81645865314023	29911	29500	[(1, 29501)]	[(20, 29931)]	[(8826, 29501), (1, 9567), (23598, 24779), (24662, 25870), (10358, 9572), (19366, 18574)]	9818.561352270235
NZ_CP161150.1 Borreliella burgdorferi strain GMT-0122 plasmid lp28-6, complete sequence	GCF_040790715.1_ASM4079071v1_genomic	29345	gb|CP017215.2|	lp28-6	B331	29345	29288	99.08275511930952	98.84477764525474	29006	28950	[(19415, 29288), (18626, 19247), (1, 18457)]	[(18629, 19250), (19418, 29344), (1, 18460)]	[(1, 18457), (19415, 28018), (27693, 29288), (18626, 19247), (27702, 27947)]	9793.812898247375
NZ_CP161151.1 Borreliella burgdorferi strain GMT-0122 plasmid lp28-3, complete sequence	GCF_040790715.1_ASM4079071v1_genomic	28813	gb|CP002314.1|	lp28-3	JD1	28813	28797	99.17447788192732	99.98958803317947	28810	28795	[(1, 28796)]	[(2, 28812)]	[(1, 28796), (5389, 5926), (8331, 8868), (10071, 10322), (10019, 10268)]	9916.415186819582
NZ_CP161152.1 Borreliella burgdorferi strain GMT-0122 plasmid lp21, complete sequence	GCF_040790715.1_ASM4079071v1_genomic	27454	gb|CP074072.1|	lp21-cp9	B500	27454	24387	96.62599295716976	99.99635754352735	27453	24386	[(1, 24387)]	[(1, 27454)]	[(3645, 24387), (1, 9067), (3648, 9067), (3648, 9049), (3645, 9049), (3645, 9049), (3648, 9049), (3648, 9049), (3648, 9049), (3645, 9049)]	9662.247339743502
NZ_CP161153.1 Borreliella burgdorferi strain GMT-0122 plasmid lp28-5, complete sequence	GCF_040790715.1_ASM4079071v1_genomic	27233	gb|CP094592.1|	lp28-5	B379	27233	27673	99.43063572466329	99.10402820107957	26989	27672	[(1, 27673)]	[(71, 27060)]	[(1, 17069), (14992, 27673), (14726, 17468), (14460, 17202), (14593, 17335), (14859, 17601), (15125, 17734), (14327, 16936), (14327, 16803), (15258, 17734)]	9853.9765269083
NZ_CP161154.1 Borreliella burgdorferi strain GMT-0122 plasmid cp26, complete sequence	GCF_040790715.1_ASM4079071v1_genomic	26519	gb|CP001271.1|	cp26	156a	26519	26522	97.44616753962548	99.98114559372524	26514	26517	[(4, 26521)]	[(5, 26519)]	[(4, 26521), (17982, 19317), (19449, 20782)]	9742.779464329838
