contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_1 [gcode=11] [topology=linear]	URI40H	910602	gb|CP124092.1|	chromosome	Am293	910602	910655	99.98687577213303	99.99253241262373	910534	910652	[(1, 910653)]	[(68, 910602)]	[(1, 556941), (556878, 910653), (435081, 438274), (438328, 441519), (213118, 214087), (213280, 214248), (213118, 213926), (213442, 214249), (213118, 213764), (213604, 214249)]	9997.940916481995
contig_10 [gcode=11] [topology=linear]	URI40H	30299	gb|AE001577.1|	cp32-4	B31	30299	30299	99.92739034291561	99.99339912208323	30297	30297	[(999, 30299), (1, 998)]	[(1, 29301), (29302, 30299)]	[(999, 30299), (1, 998)]	9992.079425787366
contig_11 [gcode=11] [topology=linear]	URI40H	30270	gb|CP094581.1|	cp32-11	B379	30270	30287	94.79859894921191	92.94681202510736	28135	28080	[(20265, 26385), (18314, 20264), (28275, 30287), (1, 17999)]	[(2345, 20339), (20340, 22351), (1, 1961), (24100, 30270)]	[(16874, 1), (26385, 22422), (22622, 20265), (30287, 28275), (20264, 18314), (17999, 16758)]	8811.227556775939
contig_12 [gcode=11] [topology=linear]	URI40H	30232	gb|CP019847.1|	cp32-3	PAli	30232	30418	99.82139313355825	99.9966922466261	30231	30222	[(1, 17900), (17901, 30224)]	[(17909, 30232), (1, 17909)]	[(17900, 1), (30224, 17901)]	9981.809128805899
contig_13 [gcode=11] [topology=linear]	URI40H	29740	gb|CP094610.1|	lp28-2	B31-5A4	29740	29936	99.99327505043712	99.99663752521856	29739	29739	[(163, 29902)]	[(1, 29740)]	[(163, 29902)]	9998.991280178041
contig_14 [gcode=11] [topology=linear]	URI40H	28159	gb|AE000784.1|	lp28-3	B31	28159	28601	99.58256185827302	99.87925707589048	28125	26967	[(1634, 28601)]	[(1, 1161), (1194, 28159)]	[(28601, 1634), (27441, 28601), (5922, 5385), (8863, 8326), (10263, 10014), (10317, 10068)]	9946.232296118218
contig_15 [gcode=11] [topology=linear]	URI40H	26498	gb|CP124089.1|	cp26	Am293	26498	26498	98.26534110387384	99.99245226054796	26496	26496	[(1, 23457), (23458, 26498)]	[(1, 3041), (3042, 26498)]	[(1, 23457), (23458, 26498), (17966, 19294), (19431, 20759)]	9825.792429195566
contig_16 [gcode=11] [topology=linear]	URI40H	26259	gb|AE000789.1|	lp28-4	B31	26259	27323	96.69066702893629	99.95810960051791	26248	26167	[(1, 26168)]	[(1, 26249)]	[(26168, 7335), (7914, 1), (24198, 21953), (25289, 23017), (23139, 21953), (25293, 24081), (7919, 8705), (16923, 17714), (6094, 6812), (18530, 19250)]	9665.016292225597
contig_17 [gcode=11] [topology=linear]	URI40H	25083	gb|CP019926.1|	lp56	PAbe	25083	52971	99.84052944225172	99.99601323605629	25082	25082	[(2361, 27443)]	[(1, 25083)]	[(27443, 2361)]	9983.65490360227
contig_18 [gcode=11] [topology=linear]	URI40H	22212	gb|CP124090.1|	lp17	Am293	22212	16928	99.96811514985879	98.82495948136143	21951	16849	[(79, 16928)]	[(1722, 18574), (1, 1463), (18575, 22212)]	[(79, 16928), (16928, 13294), (1541, 79)]	9879.344929112869
contig_19 [gcode=11] [topology=linear]	URI40H	15745	gb|CP019766.1|	lp56	B31_NRZ	15745	52951	99.98094754223294	99.99364877738964	15744	15745	[(35597, 51342)]	[(1, 15745)]	[(35597, 51342)]	9997.459752968658
contig_2 [gcode=11] [topology=linear]	URI40H	53625	gb|CP124091.1|	lp54	Am293	53625	53672	99.97016317016318	99.9981351981352	53624	53624	[(35, 53659)]	[(1, 53625)]	[(35, 53659)]	9996.829892469614
contig_20 [gcode=11] [topology=linear]	URI40H	7284	gb|CP031411.1|	cp32-5	MM1	7284	21898	94.60327658207517	84.76112026359144	6174	6207	[(8532, 14739)]	[(1110, 7284)]	[(14739, 8532)]	8018.6797037030765
contig_21 [gcode=11] [topology=linear]	URI40H	6295	gb|CP074072.1|	lp21-cp9	B500	6295	24387	97.52763819095478	99.98411437648927	6294	9573	[(18528, 18852), (8347, 8671), (6270, 6911), (1581, 2606), (5327, 5966), (7715, 8041), (8723, 15017)]	[(1, 6295)]	[(15017, 8723), (2606, 1581), (8041, 7715), (6911, 6587), (6659, 6333), (8671, 8347), (6596, 6270), (5651, 5327), (5966, 5640), (18852, 18528)]	9751.214531753285
contig_22 [gcode=11] [topology=linear]	URI40H	2070	gb|CP002311.1|	cp32-8	JD1	2070	31085	99.85507246376811	99.95169082125604	2069	2069	[(1890, 3959)]	[(1, 2070)]	[(3959, 1890)]	9980.683329832667
contig_23 [gcode=11] [topology=linear]	URI40H	1918	gb|CP001449.1|	cp32-10	WI91-23	1918	29756	99.27007299270073	99.94786235662147	1917	1917	[(7904, 9821)]	[(1, 1918)]	[(9821, 7904)]	9921.83159160622
contig_24 [gcode=11] [topology=linear]	URI40H	1517	gb|CP001491.1|	cp32-11	94a	1517	30648	98.87788778877888	99.8022412656559	1514	1514	[(10119, 11633)]	[(2, 1516)]	[(10119, 11633)]	9868.23481293416
contig_25 [gcode=11] [topology=linear]	URI40H	1150	gb|CP019921.1|	cp32-9-4	PAbe	1150	62238	99.15909855364951	99.91304347826086	1149	2970	[(60481, 61630), (30175, 31324), (1, 673)]	[(1, 1150)]	[(60481, 61630), (30175, 31324), (1, 673)]	9907.287325055937
contig_26 [gcode=11] [topology=linear]	URI40H	1002	gb|CP094583.1|	cp32-2	B379	1002	30302	90.01122334455668	87.82435129740519	880	886	[(16411, 17297)]	[(122, 1002)]	[(17297, 16411)]	7905.177299721545
contig_27 [gcode=11] [topology=linear]	URI40H	955	gb|CP019766.1|	lp56	B31_NRZ	955	52951	99.58115183246073	99.89528795811519	954	954	[(28877, 29831)]	[(1, 955)]	[(29831, 28877)]	9947.687837504454
contig_28 [gcode=11] [topology=linear]	URI40H	912	gb|CP002321.1|	cp32-12	JD1	912	30019	99.4517543859649	99.89035087719299	911	911	[(3960, 4871)]	[(1, 912)]	[(4871, 3960)]	9934.270640966452
contig_29 [gcode=11] [topology=linear]	URI40H	904	gb|CP031408.1|	cp32-1	MM1	904	30883	100.0	99.88938053097345	903	903	[(25051, 25954)]	[(1, 904)]	[(25051, 25954)]	9988.938053097345
contig_3 [gcode=11] [topology=linear]	URI40H	44091	gb|CP019853.1|	lp38	PAli	44091	38841	99.87383757605356	99.89567031820553	44045	38834	[(7, 38841)]	[(5275, 44091), (1, 5230)]	[(38841, 7), (33612, 38841), (24626, 22090), (33759, 31221)]	9976.963951911453
contig_30 [gcode=11] [topology=linear]	URI40H	886	gb|CP017204.1|	cp32-3	B331	886	30192	96.94915254237289	99.77426636568849	884	884	[(26418, 27302)]	[(1, 885)]	[(26418, 27302)]	9673.030569690478
contig_31 [gcode=11] [topology=linear]	URI40H	807	gb|AE001584.1|	lp56	B31	807	52971	100.0	99.87608426270135	806	806	[(1102, 1908)]	[(1, 807)]	[(1908, 1102)]	9987.608426270135
contig_32 [gcode=11] [topology=linear]	URI40H	788	gb|CP001572.1|	cp32-5	Bol26	788	30186	99.8730964467005	99.8730964467005	787	787	[(18818, 19605)]	[(1, 788)]	[(18818, 19605)]	9974.63539385194
contig_33 [gcode=11] [topology=linear]	URI40H	768	gb|CP001269.1|	cp32-8	156a	768	30946	98.30508474576271	99.73958333333334	766	766	[(29540, 30306)]	[(1, 767)]	[(29540, 30306)]	9804.908192090397
contig_34 [gcode=11] [topology=linear]	URI40H	767	gb|CP001206.1|	cp32-1	ZS7	767	30330	97.911227154047	99.73924380704041	765	765	[(12989, 13754)]	[(1, 766)]	[(12989, 13754)]	9765.591756564008
contig_35 [gcode=11] [topology=linear]	URI40H	729	gb|CP001208.1|	cp32-4	ZS7	729	30964	99.86282578875172	99.86282578875172	728	728	[(28087, 28815)]	[(1, 729)]	[(28087, 28815)]	9972.583974514575
contig_36 [gcode=11] [topology=linear]	URI40H	659	gb|CP031406.1|	cp32-9	MM1	659	30606	99.69650986342944	99.84825493171472	658	657	[(7180, 7837)]	[(1, 659)]	[(7180, 7837)]	9954.522532645913
contig_37 [gcode=11] [topology=linear]	URI40H	605	gb|CP094603.1|	cp32-7	B31-5A4	605	30801	99.83471074380165	99.83471074380165	604	604	[(12067, 12671)]	[(1, 605)]	[(12671, 12067)]	9966.969469298545
contig_38 [gcode=11] [topology=linear]	URI40H	574	gb|CP019848.1|	cp32-4	PAli	574	30299	100.0	99.82578397212544	573	573	[(15559, 16132)]	[(1, 574)]	[(16132, 15559)]	9982.578397212543
contig_39 [gcode=11] [topology=linear]	URI40H	566	gb|CP019848.1|	cp32-4	PAli	566	30299	100.0	99.82332155477032	565	565	[(14683, 15248)]	[(1, 566)]	[(15248, 14683)]	9982.332155477032
contig_4 [gcode=11] [topology=linear]	URI40H	37671	gb|CP019924.1|	lp36	PAbe	37671	36846	97.79528271990584	99.75843487032465	37580	36845	[(1, 36846)]	[(36936, 37671), (12, 36857)]	[(1, 36846), (28676, 31180), (31037, 33533), (36846, 36111), (6052, 5316), (8062, 7323)]	9755.904341838712
contig_40 [gcode=11] [topology=linear]	URI40H	564	gb|CP094602.1|	cp32-6	B31-5A4	564	29839	100.0	99.822695035461	563	563	[(6687, 7250)]	[(1, 564)]	[(7250, 6687)]	9982.2695035461
contig_41 [gcode=11] [topology=linear]	URI40H	512	gb|CP019926.1|	lp56	PAbe	512	52971	100.0	99.8046875	511	511	[(28342, 28853)]	[(1, 512)]	[(28342, 28853)]	9980.46875
contig_42 [gcode=11] [topology=linear]	URI40H	501	gb|CP094585.1|	cp32-5	B379	501	30637	100.0	99.8003992015968	500	500	[(23785, 24285)]	[(1, 501)]	[(23785, 24285)]	9980.039920159681
contig_43 [gcode=11] [topology=linear]	URI40H	434	gb|CP019924.1|	lp36	PAbe	434	36846	100.0	99.76958525345621	433	433	[(35677, 36110)]	[(1, 434)]	[(35677, 36110)]	9976.95852534562
contig_44 [gcode=11] [topology=linear]	URI40H	403	gb|AE001579.1|	cp32-7	B31	403	30800	100.0	99.75186104218362	402	402	[(12671, 13073)]	[(1, 403)]	[(13073, 12671)]	9975.186104218363
contig_45 [gcode=11] [topology=linear]	URI40H	400	gb|CP002240.1|	cp32-10	N40	400	30154	99.24812030075188	99.5	398	398	[(28006, 28404)]	[(2, 400)]	[(28404, 28006)]	9875.187969924811
contig_46 [gcode=11] [topology=linear]	URI40H	400	gb|CP031406.1|	cp32-9	MM1	400	30606	98.99749373433583	99.5	398	398	[(28394, 28792)]	[(1, 399)]	[(28792, 28394)]	9850.250626566416
contig_47 [gcode=11] [topology=linear]	URI40H	399	gb|AE001577.1|	cp32-4	B31	399	30299	97.48110831234257	99.24812030075188	396	396	[(14259, 14655)]	[(1, 397)]	[(14655, 14259)]	9674.816764833999
contig_48 [gcode=11] [topology=linear]	URI40H	384	gb|CP001572.1|	cp32-5	Bol26	384	30186	100.0	99.73958333333334	383	383	[(20373, 20756)]	[(1, 384)]	[(20373, 20756)]	9973.958333333334
contig_49 [gcode=11] [topology=linear]	URI40H	363	gb|AE001584.1|	lp56	B31	363	52971	100.0	99.72451790633609	362	362	[(22013, 22375)]	[(1, 363)]	[(22013, 22375)]	9972.45179063361
contig_5 [gcode=11] [topology=linear]	URI40H	33437	gb|CP094609.1|	lp28-1	B31-5A4	33437	28447	96.06106364172068	97.98426892364745	32763	27818	[(1, 27819)]	[(1, 5068), (5120, 28978), (29599, 33437)]	[(23849, 1), (27819, 22773), (1, 3839), (22784, 19473), (22211, 18910), (27057, 24127), (22143, 19182), (27057, 24134), (22722, 19764), (27057, 24407)]	9412.47309296197
contig_50 [gcode=11] [topology=linear]	URI40H	304	gb|AE001584.1|	lp56	B31	304	52971	100.0	99.67105263157895	303	303	[(1909, 2212)]	[(1, 304)]	[(2212, 1909)]	9967.105263157895
contig_51 [gcode=11] [topology=linear]	URI40H	285	gb|AE001579.1|	cp32-7	B31	285	30800	100.0	99.64912280701755	284	284	[(19545, 19829)]	[(1, 285)]	[(19545, 19829)]	9964.912280701756
contig_52 [gcode=11] [topology=linear]	URI40H	285	gb|AE001576.1|	cp32-3	B31	285	30223	99.29824561403508	99.64912280701755	284	284	[(1054, 1338)]	[(1, 285)]	[(1338, 1054)]	9894.983071714374
contig_53 [gcode=11] [topology=linear]	URI40H	284	gb|CP001208.1|	cp32-4	ZS7	284	30964	100.0	99.64788732394366	283	283	[(6395, 6678)]	[(1, 284)]	[(6395, 6678)]	9964.788732394367
contig_54 [gcode=11] [topology=linear]	URI40H	271	gb|AE001584.1|	lp56	B31	271	52971	100.0	99.63099630996311	270	270	[(35346, 35616)]	[(1, 271)]	[(35346, 35616)]	9963.09963099631
contig_55 [gcode=11] [topology=linear]	URI40H	248	gb|CP002240.1|	cp32-10	N40	248	30154	100.0	99.59677419354838	247	247	[(11669, 11916)]	[(1, 248)]	[(11669, 11916)]	9959.677419354839
contig_56 [gcode=11] [topology=linear]	URI40H	236	gb|CP031407.1|	cp32-7	MM1	236	14018	99.15254237288136	99.57627118644068	235	235	[(1344, 1579)]	[(1, 236)]	[(1579, 1344)]	9873.240448147084
contig_57 [gcode=11] [topology=linear]	URI40H	227	gb|AE001584.1|	lp56	B31	227	52971	100.0	99.55947136563876	226	226	[(18878, 19104)]	[(1, 227)]	[(19104, 18878)]	9955.947136563876
contig_58 [gcode=11] [topology=linear]	URI40H	207	gb|CP001202.1|	cp32-3+10	ZS7	207	48168	99.03381642512076	99.51690821256038	206	206	[(720, 926)]	[(1, 207)]	[(720, 926)]	9855.539219118298
contig_59 [gcode=11] [topology=linear]	URI40H	206	gb|CP094587.1|	cp32-7	B379	206	21166	100.0	99.51456310679612	205	205	[(551, 756)]	[(1, 206)]	[(551, 756)]	9951.456310679612
contig_6 [gcode=11] [topology=linear]	URI40H	31891	gb|CP094617.1|	lp25	B31-5A4	31891	24404	99.19488026424442	99.94355774356401	31873	24403	[(1, 24404)]	[(7469, 31875), (1, 7468)]	[(1, 24404), (7462, 1), (12336, 11329), (17606, 16602)]	9913.88924355543
contig_7 [gcode=11] [topology=linear]	URI40H	31247	gb|CP019757.1|	cp32-2	B31_NRZ	31247	31245	99.81118187345986	99.993599385541	31245	31243	[(18123, 31245), (1, 18122)]	[(1, 18124), (18125, 31247)]	[(18122, 1), (31245, 18123)]	9980.479334452117
contig_8 [gcode=11] [topology=linear]	URI40H	30747	gb|CP002307.1|	cp32-6	JD1	30747	30804	96.87408989418503	99.99349530035451	30745	30802	[(11851, 30804), (1, 11850)]	[(11856, 30747), (1, 11855)]	[(30804, 16967), (11850, 1), (17002, 11851)]	9686.778852560312
contig_9 [gcode=11] [topology=linear]	URI40H	30651	gb|CP094605.1|	cp32-9	B31-5A4	30651	30652	99.97063813128018	99.99347492740857	30649	30650	[(1, 5447), (5448, 30652)]	[(25205, 30651), (1, 25204)]	[(5448, 30652), (1, 5447)]	9996.4114974572
