contig_id	assembly_id	contig_len	plasmid_id	plasmid_name	strain	query_length	ref_length	overall_percent_identity	query_coverage_percent	query_covered_length	ref_covered_length	covered_intervals	query_intervals	subject_hit_coords	_score
contig_1 [gcode=11] [topology=linear]	UNY1032P	910572	gb|CP124084.1|	chromosome	Am388	910572	910563	99.97969957542801	99.99989017892051	910571	910562	[(1, 910563)]	[(1, 910572)]	[(1, 910563), (434993, 438186), (438240, 441431), (213192, 213999), (213354, 214160), (213192, 213838), (213516, 214161), (213192, 213676), (213678, 214161), (213192, 213514)]	9997.958977664266
contig_10 [gcode=11] [topology=linear]	UNY1032P	24412	gb|CP094617.1|	lp25	B31-5A4	24412	24404	99.01282196754794	99.99590365394069	24411	24402	[(1, 24403)]	[(1, 24412)]	[(1, 24403), (12336, 11329), (17606, 16602)]	9900.876605971705
contig_11 [gcode=11] [topology=linear]	UNY1032P	30086	gb|CP094609.1|	lp28-1	B31-5A4	30086	28447	95.34158608786029	98.24503091138736	29558	28446	[(1, 28447)]	[(166, 5864), (5916, 29776)]	[(23849, 1), (28447, 22773), (22784, 19473), (22211, 18910), (27057, 24127), (22722, 19764), (27057, 24134), (22143, 19182), (22784, 20082), (21617, 18940)]	9366.837072342534
contig_12 [gcode=11] [topology=linear]	UNY1032P	29923	gb|CP094610.1|	lp28-2	B31-5A4	29923	29936	99.9933161781907	99.99665808909535	29922	29922	[(11, 29933)]	[(1, 29923)]	[(11, 29933)]	9998.997449065342
contig_13 [gcode=11] [topology=linear]	UNY1032P	28638	gb|AE000784.1|	lp28-3	B31	28638	28601	99.57584995692226	99.86730916963475	28600	28599	[(2, 28601)]	[(22, 28622)]	[(2, 28601), (5385, 5922), (8326, 8863), (10014, 10263), (10068, 10317)]	9944.372193477117
contig_14 [gcode=11] [topology=linear]	UNY1032P	27414	gb|AE000789.1|	lp28-4	B31	27414	27323	96.72810936622167	99.64251842124462	27316	27322	[(1, 27323)]	[(42, 27358)]	[(1, 27323), (21953, 24198), (23017, 25289), (21953, 23139), (24081, 25293), (8705, 7919), (17714, 16923), (6812, 6094), (19250, 18530)]	9638.232419375907
contig_15 [gcode=11] [topology=linear]	UNY1032P	36920	gb|CP019924.1|	lp36	PAbe	36920	36846	97.75562819391372	99.79685807150595	36845	36845	[(1, 36846)]	[(37, 36882)]	[(1, 36846), (28676, 31180), (31037, 33533), (6052, 5316), (8062, 7323)]	9755.704552558913
contig_16 [gcode=11] [topology=linear]	UNY1032P	38870	gb|CP019764.1|	lp38	B31_NRZ	38870	38834	99.897522317362	99.90223822999744	38832	38833	[(1, 38834)]	[(16, 38848)]	[(1, 38834), (22083, 24619), (31214, 33752)]	9979.986073135584
contig_17 [gcode=11] [topology=linear]	UNY1032P	53666	gb|CP124083.1|	lp54	Am388	53666	53667	99.98509298252152	99.9981366228152	53665	53665	[(1, 53666)]	[(1, 53666)]	[(1, 53666)]	9998.322988311067
contig_18 [gcode=11] [topology=linear]	UNY1032P	52899	gb|CP019926.1|	lp56	PAbe	52899	52971	99.99621541838549	99.88846670069378	52840	52844	[(39365, 52971), (1, 39239)]	[(33, 52873)]	[(1, 39239), (39365, 52971)]	9988.468634014802
